DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.86,0.001,4.27195e-10,1.203e-09,0.0203075,2.81604419527382,20.307499999999997
DataValue,0.8627000000000001,0.001,5.19804e-10,1.627e-09,0.020309,3.13002593285161,20.308999999999997
DataValue,0.8654,0.001,6.38423e-10,1.949e-09,0.020312,3.05283487593649,20.312
DataValue,0.8681,0.001,7.68991e-10,2.5360000000000003e-09,0.02031,3.29782793296671,20.31
DataValue,0.8708,0.001,9.270389999999999e-10,3.315e-09,0.0203135,3.57590133748418,20.3135
DataValue,0.8736000000000002,0.001,1.16278e-09,4.583e-09,0.0203094999999999,3.9414162610296,20.3095
DataValue,0.8763,0.001,1.41698e-09,6.348e-09,0.0203094999999999,4.47995031687109,20.3095
DataValue,0.879,0.001,1.76622e-09,8.849e-09,0.020314,5.01013463781409,20.314
DataValue,0.8817,0.001,2.15258e-09,1.2573e-08,0.0203115,5.84089789926507,20.3115
DataValue,0.8844,0.001,2.66951e-09,1.8082e-08,0.02031,6.77352772606209,20.31
DataValue,0.8871000000000001,0.001,3.26856e-09,2.6186e-08,0.020314,8.0114790611156,20.314
DataValue,0.8898,0.001,3.98432e-09,3.792600000000001e-08,0.0203129999999999,9.51881374989961,20.313
DataValue,0.8925,0.001,4.89616e-09,5.5294e-08,0.020315,11.2933400869253,20.315
DataValue,0.8953,0.001,6.07226e-09,8.1319e-08,0.0203115,13.3918837467434,20.3115
DataValue,0.8980000000000001,0.001,7.40684e-09,1.18519e-07,0.0203115,16.0012906988675,20.3115
DataValue,0.9007,0.001,9.00876e-09,1.72854e-07,0.0203175,19.1873243376447,20.317500000000003
DataValue,0.9034,0.001,1.1063510000000002e-08,2.52002e-07,0.020314,22.7777622110885,20.314
DataValue,0.9061,0.001,1.33646e-08,3.68187e-07,0.0203215,27.5494216063332,20.3215
DataValue,0.9088,0.001,1.6373700000000002e-08,5.36821e-07,0.0203165,32.7855646555146,20.3165
DataValue,0.9115,0.001,2.0078e-08,7.81722e-07,0.0203215,38.9342564000398,20.3215
DataValue,0.9142,0.001,2.44068e-08,1.1393299999999998e-06,0.020315,46.6808430437419,20.315
DataValue,0.9169,0.001,2.98853e-08,1.6546e-06,0.020315,55.365012230093,20.315
DataValue,0.9197,0.001,3.7041300000000004e-08,2.42963e-06,0.020309,65.5924603078186,20.308999999999997
DataValue,0.9224,0.001,4.58604e-08,3.5191e-06,0.0203145,76.73504810250239,20.3145
DataValue,0.9251,0.001,5.65513e-08,5.0857e-06,0.0203129999999999,89.9307354561257,20.313
DataValue,0.9278,0.001,7.00767e-08,7.33541e-06,0.0203145,104.676875480723,20.3145
DataValue,0.9305,0.001,8.719820000000002e-08,1.0557430000000002e-05,0.020314,121.07394418692098,20.314
DataValue,0.9332,0.001,1.0792699999999998e-07,1.51687e-05,0.0203125,140.545924560119,20.3125
DataValue,0.9359,0.001,1.35234e-07,2.16813e-05,0.020312,160.32432672257,20.312
DataValue,0.9386,0.001,1.6962e-07,3.09323e-05,0.0203115,182.362339346775,20.3115
DataValue,0.9414,0.001,2.12412e-07,4.4334e-05,0.020308,208.717021637196,20.308
DataValue,0.9441,0.001,2.65114e-07,6.26591e-05,0.020307,236.34775983162,20.307
DataValue,0.9468,0.001,3.31753e-07,8.824220000000001e-05,0.0203105,265.987647436496,20.3105
DataValue,0.9495,0.001,4.13945e-07,0.000123748,0.020312,298.94792786481304,20.312
DataValue,0.9522,0.001,5.17622e-07,0.000172445,0.0203129999999999,333.148513780326,20.313
DataValue,0.9549,0.001,6.45273e-07,0.000239128,0.0203145,370.584233339997,20.3145
DataValue,0.9576,0.001,8.005459999999999e-07,0.000329661,0.0203155,411.795199776153,20.3155
DataValue,0.9603,0.001,9.90624e-07,0.000451588,0.0203195,455.862163646348,20.3195
DataValue,0.9631,0.001,1.2240899999999998e-06,0.000619988,0.020316,506.48890195982295,20.316000000000003
DataValue,0.9658,0.001,1.51267e-06,0.000836796,0.020321,553.191376836984,20.321
DataValue,0.9685,0.001,1.85079e-06,0.00112235,0.020329,606.416719346874,20.329
DataValue,0.9712,0.001,2.25884e-06,0.00149193,0.0203335,660.48502771334,20.3335
DataValue,0.9739,0.001,2.7408e-06,0.00196614,0.020338,717.359894921191,20.337999999999997
DataValue,0.9766,0.001,3.29667e-06,0.0025647,0.0203465,777.96685746526,20.3465
DataValue,0.9793,0.001,3.94919e-06,0.0033126099999999,0.020357,838.807451654643,20.357
DataValue,0.982,0.001,4.69345e-06,0.00422993,0.020369,901.2410913081,20.369
DataValue,0.9847,0.001,5.52562e-06,0.0053388099999999,0.0203865,966.192029129763,20.3865
DataValue,0.9875,0.001,6.542029999999999e-06,0.00674802,0.0204085,1031.487168356,20.408499999999997
DataValue,0.9902,0.001,7.61101e-06,0.00832285,0.0204285,1093.52766584198,20.4285
DataValue,0.9929,0.001,8.76604e-06,0.0101337799999999,0.0204535,1156.02712285137,20.4535
DataValue,0.9956,0.001,9.94387e-06,0.0121263,0.020494,1219.4749126849,20.494
DataValue,0.9983,0.001,1.129086e-05,0.014439,0.020528,1278.82198521636,20.528
DataValue,1.001,0.001,1.27179e-05,0.016998,0.020572,1336.5414101384702,20.572
DataValue,1.0037,0.001,1.4215e-05,0.0197913,0.02061,1392.2827998593,20.61
DataValue,1.0064,0.001,1.57765e-05,0.0228214,0.0206545,1446.54391024625,20.6545
DataValue,1.0092,0.001,1.7478600000000002e-05,0.0262559,0.0207045,1502.17408716945,20.704500000000003
DataValue,1.0119,0.001,1.9174000000000003e-05,0.0297169,0.0207575,1549.85396891624,20.7575
DataValue,1.0146,0.001,2.09097e-05,0.033403,0.020812,1597.4882470815,20.812
DataValue,1.0173,0.001,2.2713800000000003e-05,0.0372833,0.020867,1641.43824459139,20.867
DataValue,1.02,0.001,2.452310000000001e-05,0.0413053,0.020931,1684.3425178709,20.931
DataValue,1.02,0.001,2.45811e-05,0.0414656999999999,0.0209304999999999,1686.8935889769,20.9305
