DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.5,0.001,6.30894e-10,3.36135e-07,0.112303,532.791562449476,112.303
DataValue,0.501,0.001,6.52756e-10,3.50096e-07,0.1123025,536.335169649915,112.3025
DataValue,0.502,0.001,6.72664e-10,3.62881e-07,0.112301,539.4684418966971,112.301
DataValue,0.503,0.001,6.958420000000001e-10,3.76662e-07,0.112302,541.303916693732,112.302
DataValue,0.504,0.001,7.22278e-10,3.91984e-07,0.1123095,542.705163385843,112.3095
DataValue,0.505,0.001,7.45523e-10,4.0652100000000004e-07,0.112305,545.282975843804,112.305
DataValue,0.506,0.001,7.69145e-10,4.22294e-07,0.112303,549.043418341145,112.303
DataValue,0.507,0.001,7.97287e-10,4.39421e-07,0.1123045,551.14532157178,112.3045
DataValue,0.508,0.001,8.251400000000001e-10,4.56109e-07,0.1123055,552.765591293599,112.3055
DataValue,0.509,0.001,8.52421e-10,4.7331799999999995e-07,0.1123075,555.263185679377,112.3075
DataValue,0.51,0.001,8.823050000000001e-10,4.92515e-07,0.112302,558.213996293799,112.302
DataValue,0.511,0.001,9.125499999999999e-10,5.10847e-07,0.1123055,559.801654703852,112.3055
DataValue,0.512,0.001,9.44286e-10,5.306229999999999e-07,0.1123045,561.930389733619,112.3045
DataValue,0.513,0.001,9.77023e-10,5.52273e-07,0.1123055,565.261002043964,112.3055
DataValue,0.514,0.001,1.009769e-09,5.729799999999999e-07,0.1123025,567.436710772464,112.3025
DataValue,0.515,0.001,1.04454e-09,5.94507e-07,0.112305,569.156757998736,112.305
DataValue,0.516,0.001,1.08322e-09,6.19186e-07,0.1123089999999999,571.616107531249,112.309
DataValue,0.517,0.001,1.11967e-09,6.42689e-07,0.112307,573.9985888699349,112.307
DataValue,0.518,0.001,1.15634e-09,6.66779e-07,0.112304,576.628846187108,112.304
DataValue,0.519,0.001,1.19948e-09,6.937659999999999e-07,0.11231,578.38896855304,112.31
DataValue,0.52,0.001,1.24155e-09,7.20092e-07,0.1123055,579.9943618863521,112.3055
DataValue,0.521,0.001,1.28301e-09,7.47047e-07,0.1123055,582.261245040958,112.3055
DataValue,0.522,0.001,1.3294200000000002e-09,7.77614e-07,0.1123065,584.927261512539,112.3065
DataValue,0.523,0.001,1.37584e-09,8.07129e-07,0.1123085,586.644522618909,112.3085
DataValue,0.524,0.001,1.42322e-09,8.37274e-07,0.11231,588.2955551495901,112.31
DataValue,0.525,0.001,1.47469e-09,8.71956e-07,0.1123095,591.280879371258,112.3095
DataValue,0.526,0.001,1.5251e-09,9.046510000000001e-07,0.1123035,593.174873778768,112.3035
DataValue,0.527,0.001,1.57898e-09,9.3882e-07,0.112308,594.5737121432819,112.308
DataValue,0.528,0.001,1.63791e-09,9.77119e-07,0.112308,596.5645243023121,112.308
DataValue,0.529,0.001,1.69108e-09,1.0140610000000001e-06,0.112308,599.652884547153,112.308
DataValue,0.53,0.001,1.7507600000000003e-09,1.052473e-06,0.1123025,601.15207110055,112.3025
DataValue,0.531,0.001,1.8172900000000002e-09,1.0970999999999998e-06,0.112299,603.701115397102,112.299
DataValue,0.532,0.001,1.8792000000000003e-09,1.13637e-06,0.1123015,604.70945083014,112.3015
DataValue,0.533,0.001,1.94329e-09,1.17947e-06,0.1123045,606.944923300176,112.3045
DataValue,0.534,0.001,2.01645e-09,1.2273899999999998e-06,0.112303,608.6885367849441,112.303
DataValue,0.535,0.001,2.0872700000000004e-09,1.27496e-06,0.1123055,610.826582090482,112.3055
DataValue,0.536,0.001,2.15992e-09,1.32323e-06,0.1122985,612.629171450794,112.2985
DataValue,0.537,0.001,2.2364600000000004e-09,1.37335e-06,0.1123045,614.073133434088,112.3045
DataValue,0.538,0.001,2.32014e-09,1.42945e-06,0.112305,616.105062625531,112.305
DataValue,0.539,0.001,2.39992e-09,1.48295e-06,0.112297,617.916430547685,112.297
DataValue,0.54,0.001,2.4830600000000003e-09,1.5388399999999998e-06,0.1123,619.735326572858,112.3
DataValue,0.541,0.001,2.57703e-09,1.60177e-06,0.112301,621.5565980993621,112.301
DataValue,0.542,0.001,2.66681e-09,1.66114e-06,0.1123035,622.894019446455,112.3035
DataValue,0.543,0.001,2.75924e-09,1.72376e-06,0.1123025,624.722749742682,112.3025
DataValue,0.544,0.001,2.86224e-09,1.7952999999999998e-06,0.1123005,627.2360109564539,112.3005
DataValue,0.545,0.001,2.96305e-09,1.86162e-06,0.112301,628.278294325104,112.301
DataValue,0.546,0.001,3.0657700000000003e-09,1.93145e-06,0.1123055,630.004860116708,112.3055
DataValue,0.547,0.001,3.18191e-09,2.01118e-06,0.1122995,632.066903212222,112.2995
DataValue,0.548,0.001,3.2914500000000003e-09,2.0862199999999997e-06,0.112297,633.830074891005,112.297
DataValue,0.549,0.001,3.40806e-09,2.16555e-06,0.112299,635.4201510536791,112.299
DataValue,0.55,0.001,3.53841e-09,2.25501e-06,0.112303,637.294717118706,112.303
DataValue,0.551,0.001,3.6641899999999995e-09,2.33803e-06,0.1122985,638.075536476001,112.2985
DataValue,0.5519999999999999,0.001,3.79029e-09,2.4271199999999997e-06,0.112299,640.352057494281,112.299
DataValue,0.553,0.001,3.93606e-09,2.5251899999999997e-06,0.1122975,641.552720232923,112.2975
DataValue,0.554,0.001,4.07993e-09,2.6213899999999997e-06,0.112303,642.508572450998,112.303
DataValue,0.555,0.001,4.2240500000000005e-09,2.71964e-06,0.1123025,643.846545377067,112.3025
DataValue,0.5559999999999999,0.001,4.384610000000001e-09,2.83087e-06,0.1123005,645.6378104323991,112.3005
DataValue,0.557,0.001,4.536970000000001e-09,2.93762e-06,0.1122995,647.484995492586,112.2995
DataValue,0.558,0.001,4.70148e-09,3.04797e-06,0.112299,648.3001097526741,112.299
DataValue,0.559,0.001,4.88051e-09,3.17149e-06,0.1123035,649.827579494766,112.3035
DataValue,0.5599999999999999,0.001,5.0520500000000006e-09,3.2890299999999997e-06,0.1122995,651.028790293049,112.2995
DataValue,0.561,0.001,5.23083e-09,3.4148499999999996e-06,0.112294,652.831386223601,112.294
DataValue,0.562,0.001,5.42881e-09,3.5541299999999995e-06,0.112299,654.679386458542,112.299
DataValue,0.563,0.001,5.62101e-09,3.68737e-06,0.112303,655.997765526124,112.303
DataValue,0.564,0.001,5.82252e-09,3.82602e-06,0.1122985,657.1072319202,112.2985
DataValue,0.565,0.001,6.04442e-09,3.98192e-06,0.112296,658.776193580195,112.296
DataValue,0.566,0.001,6.26144e-09,4.13271e-06,0.1122954999999999,660.025489344304,112.2955
DataValue,0.567,0.001,6.48497e-09,4.28796e-06,0.1123005,661.215086577116,112.3005
DataValue,0.568,0.001,6.73532e-09,4.46345e-06,0.1122985,662.693086594252,112.2985
DataValue,0.569,0.001,6.97416e-09,4.630829999999999e-06,0.1122925,663.998244949929,112.2925
DataValue,0.57,0.001,7.22596e-09,4.80701e-06,0.1122965,665.2417118279091,112.2965
