DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.48,0.001,2.96971e-10,1.42111e-07,0.1119375,478.53494112219704,111.9375
DataValue,0.4821,0.001,3.16574e-10,1.55768e-07,0.111938,492.042934669303,111.938
DataValue,0.4841999999999999,0.001,3.37801e-10,1.6891099999999997e-07,0.1119324999999999,500.03108338933305,111.9325
DataValue,0.4863,0.001,3.62438e-10,1.82695e-07,0.1119375,504.07242066229304,111.9375
DataValue,0.4884,0.001,3.88684e-10,1.9792e-07,0.111935,509.205421370574,111.935
DataValue,0.4905,0.001,4.16458e-10,2.1457299999999997e-07,0.111937,515.2332288009829,111.937
DataValue,0.4926,0.001,4.44992e-10,2.3229e-07,0.111937,522.009384438372,111.937
DataValue,0.4947,0.001,4.781780000000001e-10,2.5158e-07,0.1119405,526.12207169715,111.9405
DataValue,0.4968,0.001,5.128739999999999e-10,2.72683e-07,0.111941,531.676396151882,111.941
DataValue,0.4989,0.001,5.48015e-10,2.95338e-07,0.1119375,538.923204656807,111.9375
DataValue,0.501,0.001,5.889039999999999e-10,3.20145e-07,0.1119395,543.628503117656,111.9395
DataValue,0.5031,0.001,6.32339e-10,3.4662099999999994e-07,0.111943,548.1569221572599,111.943
DataValue,0.5052,0.001,6.77861e-10,3.75289e-07,0.111937,553.6371025918289,111.937
DataValue,0.5073,0.001,7.2742e-10,4.0690400000000003e-07,0.111935,559.379725605565,111.935
DataValue,0.5094,0.001,7.80691e-10,4.40942e-07,0.1119415,564.8098927744779,111.9415
DataValue,0.5115,0.001,8.38029e-10,4.7734e-07,0.1119365,569.598426784753,111.9365
DataValue,0.5136,0.001,9.006880000000001e-10,5.17068e-07,0.111941,574.081146856625,111.941
DataValue,0.5157,0.001,9.66599e-10,5.60271e-07,0.1119375,579.6312638436419,111.9375
DataValue,0.5178,0.001,1.0391999999999999e-09,6.07255e-07,0.111942,584.348537336413,111.942
DataValue,0.5199,0.001,1.1174e-09,6.58053e-07,0.111941,588.9144442455699,111.941
DataValue,0.522,0.001,1.20077e-09,7.12217e-07,0.111941,593.133572624233,111.941
DataValue,0.5241,0.001,1.29019e-09,7.72056e-07,0.1119375,598.4048861020469,111.9375
DataValue,0.5262,0.001,1.38693e-09,8.36411e-07,0.1119395,603.066484970402,111.9395
DataValue,0.5283000000000001,0.001,1.49334e-09,9.06186e-07,0.111942,606.818273132709,111.942
DataValue,0.5304,0.001,1.60578e-09,9.8175e-07,0.1119385,611.385121249486,111.9385
DataValue,0.5325,0.001,1.72868e-09,1.06483e-06,0.1119365,615.978665802809,111.9365
DataValue,0.5346,0.001,1.8591200000000003e-09,1.1529e-06,0.111934,620.1321055122851,111.934
DataValue,0.5367,0.001,1.99573e-09,1.24568e-06,0.1119405,624.172608519188,111.9405
DataValue,0.5388,0.001,2.14911e-09,1.3485899999999998e-06,0.1119365,627.510923126317,111.9365
DataValue,0.5409,0.001,2.31407e-09,1.46167e-06,0.1119375,631.6446779915909,111.9375
DataValue,0.543,0.001,2.4908500000000003e-09,1.58359e-06,0.1119355,635.762892185398,111.9355
DataValue,0.5451,0.001,2.68162e-09,1.71513e-06,0.1119355,639.587264414794,111.9355
DataValue,0.5472,0.001,2.8906700000000003e-09,1.85882e-06,0.1119365,643.041232655405,111.9365
DataValue,0.5493,0.001,3.11469e-09,2.0129800000000003e-06,0.1119355,646.285826197792,111.9355
DataValue,0.5514,0.001,3.35455e-09,2.18166e-06,0.1119395,650.358468348959,111.9395
DataValue,0.5535,0.001,3.61468e-09,2.36316e-06,0.1119375,653.767415096219,111.9375
DataValue,0.5556,0.001,3.89569e-09,2.5603e-06,0.111931,657.2134846458521,111.931
DataValue,0.5577,0.001,4.20035e-09,2.77388e-06,0.1119405,660.392586332091,111.9405
DataValue,0.5598,0.001,4.526760000000001e-09,3.0039299999999997e-06,0.111937,663.593828698672,111.937
DataValue,0.5619,0.001,4.87929e-09,3.2541399999999997e-06,0.1119345,666.928999915971,111.9345
DataValue,0.564,0.001,5.2626e-09,3.52501e-06,0.1119375,669.82290122753,111.9375
DataValue,0.566,0.001,5.66271e-09,3.80881e-06,0.1119385,672.612583021204,111.9385
DataValue,0.5681,0.001,6.10715e-09,4.12653e-06,0.1119395,675.688332528266,111.9395
DataValue,0.5702,0.001,6.58688e-09,4.46929e-06,0.1119355,678.513955013603,111.9355
DataValue,0.5723,0.001,7.10656e-09,4.841859999999999e-06,0.111937,681.32260896974,111.937
DataValue,0.5744,0.001,7.67178e-09,5.245429999999999e-06,0.1119415,683.730503220895,111.9415
DataValue,0.5765,0.001,8.276910000000001e-09,5.683939999999999e-06,0.1119385,686.722460435114,111.9385
DataValue,0.5786,0.001,8.9287e-09,6.15695e-06,0.111936,689.568470214029,111.936
DataValue,0.5807000000000001,0.001,9.63869e-09,6.6687e-06,0.111935,691.867878311264,111.935
DataValue,0.5828000000000001,0.001,1.04058e-08,7.22345e-06,0.1119405,694.175363739453,111.9405
DataValue,0.5849,0.001,1.123692e-08,7.826399999999998e-06,0.1119355,696.489785457225,111.9355
DataValue,0.587,0.001,1.2127600000000001e-08,8.484159999999998e-06,0.1119459999999999,699.5745242257331,111.94599999999998
DataValue,0.5891,0.001,1.30958e-08,9.18666e-06,0.111943,701.496663052276,111.943
DataValue,0.5912,0.001,1.41435e-08,9.94971e-06,0.111947,703.482871990667,111.947
DataValue,0.5933,0.001,1.5279700000000002e-08,1.07813e-05,0.111942,705.596314063758,111.942
DataValue,0.5954,0.001,1.64928e-08,1.16795e-05,0.111943,708.15749902988,111.943
DataValue,0.5975,0.001,1.78202e-08,1.2653000000000002e-05,0.1119465,710.036924389176,111.9465
DataValue,0.5996,0.001,1.92517e-08,1.3703000000000004e-05,0.111944,711.781297236088,111.944
DataValue,0.6017000000000001,0.001,2.0797200000000002e-08,1.4843800000000002e-05,0.1119465,713.7403111957381,111.9465
DataValue,0.6038000000000001,0.001,2.2403400000000004e-08,1.60334e-05,0.1119475,715.6681575118059,111.9475
DataValue,0.6059000000000001,0.001,2.42064e-08,1.7368700000000002e-05,0.111944,717.525117324344,111.944
DataValue,0.6080000000000001,0.001,2.61604e-08,1.88157e-05,0.111947,719.24358954756,111.947
DataValue,0.6101,0.001,2.8268399999999997e-08,2.03803e-05,0.1119455,720.956969619788,111.9455
