DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.48,0.001,3.2809e-10,1.48716e-07,0.1121355,453.278063945868,112.1355
DataValue,0.4821,0.001,3.5258e-10,1.62391e-07,0.1121365,460.579159339724,112.1365
DataValue,0.4841999999999999,0.001,3.75706e-10,1.75687e-07,0.112132,467.618297285644,112.132
DataValue,0.4863,0.001,4.00899e-10,1.90554e-07,0.1121335,475.31672565908104,112.1335
DataValue,0.4884,0.001,4.29785e-10,2.06135e-07,0.112131,479.62353269658104,112.131
DataValue,0.4905,0.001,4.6039700000000006e-10,2.2329500000000002e-07,0.1121365,485.005332354468,112.1365
DataValue,0.4926,0.001,4.915420000000001e-10,2.42033e-07,0.1121335,492.395359908207,112.1335
DataValue,0.4947,0.001,5.25685e-10,2.62143e-07,0.112132,498.66935522223395,112.132
DataValue,0.4968,0.001,5.64529e-10,2.8409e-07,0.112134,503.233669129487,112.134
DataValue,0.4989,0.001,6.051e-10,3.07446e-07,0.1121345,508.09122459097705,112.1345
DataValue,0.501,0.001,6.45871e-10,3.33272e-07,0.1121345,516.003969832985,112.1345
DataValue,0.5031,0.001,6.91971e-10,3.60803e-07,0.1121365,521.4134696396239,112.1365
DataValue,0.5052,0.001,7.43359e-10,3.9108e-07,0.112137,526.09842619784,112.137
DataValue,0.5073,0.001,7.96033e-10,4.23409e-07,0.112131,531.89880319032,112.131
DataValue,0.5094,0.001,8.54199e-10,4.5871700000000004e-07,0.1121355,537.014208632883,112.1355
DataValue,0.5115,0.001,9.151269999999999e-10,4.96638e-07,0.1121345,542.698445133845,112.1345
DataValue,0.5136,0.001,9.82678e-10,5.37965e-07,0.112136,547.447892392014,112.136
DataValue,0.5157,0.001,1.05434e-09,5.83073e-07,0.1121355,553.021795625699,112.1355
DataValue,0.5178,0.001,1.13048e-09,6.31707e-07,0.112132,558.795378954073,112.132
DataValue,0.5199,0.001,1.21359e-09,6.84184e-07,0.1121365,563.7686533343219,112.1365
DataValue,0.522,0.001,1.3037399999999999e-09,7.40555e-07,0.1121325,568.023532299385,112.1325
DataValue,0.5241,0.001,1.39955e-09,8.02602e-07,0.112135,573.471472973456,112.135
DataValue,0.5262,0.001,1.50294e-09,8.693490000000001e-07,0.112133,578.432272745419,112.133
DataValue,0.5283000000000001,0.001,1.61465e-09,9.57338e-07,0.112136,592.907441241136,112.136
DataValue,0.5304,0.001,1.73551e-09,1.02177e-06,0.112128,588.743366503218,112.128
DataValue,0.5325,0.001,1.86646e-09,1.10464e-06,0.1121265,591.836953376981,112.1265
DataValue,0.5346,0.001,2.00602e-09,1.19721e-06,0.112126,596.8086060956521,112.126
DataValue,0.5367,0.001,2.15056e-09,1.29294e-06,0.112125,601.210847407187,112.125
DataValue,0.5388,0.001,2.3135500000000006e-09,1.40122e-06,0.1121289999999999,605.6579715156361,112.129
DataValue,0.5409,0.001,2.48948e-09,1.5167999999999998e-06,0.1121275,609.2838665102751,112.1275
DataValue,0.543,0.001,2.67681e-09,1.64293e-06,0.112131,613.764144634845,112.131
DataValue,0.5451,0.001,2.87957e-09,1.77967e-06,0.1121265,618.03324801967,112.1265
DataValue,0.5472,0.001,3.10024e-09,1.92772e-06,0.112126,621.7970221660261,112.126
DataValue,0.5493,0.001,3.3384200000000006e-09,2.0882999999999996e-06,0.1121305,625.53543292935,112.1305
DataValue,0.5514,0.001,3.59305e-09,2.26378e-06,0.1121289999999999,630.04411294026,112.129
DataValue,0.5535,0.001,3.86734e-09,2.4515099999999996e-06,0.112122,633.90082071915,112.122
DataValue,0.5556,0.001,4.166280000000001e-09,2.6547e-06,0.1121265,637.187130965754,112.1265
DataValue,0.5577,0.001,4.489060000000001e-09,2.8757999999999996e-06,0.112132,640.62409502212,112.132
DataValue,0.5598,0.001,4.83336e-09,3.1156e-06,0.1121285,644.603340119503,112.1285
DataValue,0.5619,0.001,5.206590000000001e-09,3.37304e-06,0.112127,647.840525180588,112.127
DataValue,0.564,0.001,5.61008e-09,3.65366e-06,0.112124,651.267005105096,112.124
DataValue,0.566,0.001,6.03257e-09,3.947309999999999e-06,0.1121265,654.33306202829,112.1265
DataValue,0.5681,0.001,6.500590000000001e-09,4.274969999999999e-06,0.1121265,657.627999920007,112.1265
DataValue,0.5702,0.001,7.00646e-09,4.63087e-06,0.112126,660.942901265404,112.126
DataValue,0.5723,0.001,7.552080000000001e-09,5.0149800000000006e-06,0.1121265,664.0528172371061,112.1265
DataValue,0.5744,0.001,8.1479e-09,5.4335699999999995e-06,0.1121285,666.867536420427,112.1285
DataValue,0.5765,0.001,8.78558e-09,5.88466e-06,0.1121254999999999,669.808936917084,112.1255
DataValue,0.5786,0.001,9.47219e-09,6.374179999999999e-06,0.112127,672.936248111577,112.127
DataValue,0.5807000000000001,0.001,1.021721e-08,6.9028499999999995e-06,0.1121245,675.610073591519,112.1245
DataValue,0.5828000000000001,0.001,1.102389e-08,7.47645e-06,0.112124,678.204336218884,112.124
DataValue,0.5849,0.001,1.18946e-08,8.102029999999998e-06,0.112131,681.151951305634,112.131
DataValue,0.587,0.001,1.28359e-08,8.77298e-06,0.112134,683.472136741483,112.134
DataValue,0.5891,0.001,1.38523e-08,9.50301e-06,0.112132,686.0239815770669,112.132
DataValue,0.5912,0.001,1.49508e-08,1.02952e-05,0.1121345,688.605292024507,112.1345
DataValue,0.5933,0.001,1.61382e-08,1.115047e-05,0.112128,690.9364117435649,112.128
DataValue,0.5954,0.001,1.7413000000000002e-08,1.2084800000000002e-05,0.112132,694.010222247746,112.132
DataValue,0.5975,0.001,1.88031e-08,1.30815e-05,0.1121289999999999,695.709749988034,112.129
DataValue,0.5996,0.001,2.03006e-08,1.4166e-05,0.1121289999999999,697.811887333379,112.129
DataValue,0.6017000000000001,0.001,2.19198e-08,1.5343400000000003e-05,0.1121325,699.9790144070661,112.1325
DataValue,0.6038000000000001,0.001,2.36024e-08,1.6571800000000003e-05,0.112127,702.123512863099,112.127
DataValue,0.6059000000000001,0.001,2.5492400000000006e-08,1.79469e-05,0.1121289999999999,704.009822535344,112.129
DataValue,0.6080000000000001,0.001,2.75305e-08,1.94386e-05,0.112128,706.075080365413,112.128
DataValue,0.6101,0.001,2.9740600000000003e-08,2.1056300000000004e-05,0.1121254999999999,707.998493641688,112.1255
DataValue,0.6122,0.001,3.21254e-08,2.28054e-05,0.1121285,709.8868807859201,112.1285
DataValue,0.6143,0.001,3.4718200000000004e-08,2.4705e-05,0.112132,711.586430172071,112.132
DataValue,0.6164,0.001,3.75033e-08,2.6756400000000004e-05,0.112132,713.441217172889,112.132
DataValue,0.6185,0.001,4.05049e-08,2.89728e-05,0.112132,715.291236368933,112.132
DataValue,0.6206,0.001,4.3772e-08,3.13786e-05,0.1121325,716.864662341223,112.1325
DataValue,0.6227,0.001,4.72997e-08,3.39816e-05,0.1121295,718.431617959522,112.1295
DataValue,0.6248,0.001,5.1122e-08,3.68097e-05,0.1121285,720.0363835530691,112.1285
DataValue,0.6269,0.001,5.52398e-08,3.98572e-05,0.1121285,721.530490696925,112.1285
DataValue,0.629,0.001,5.97035e-08,4.316820000000001e-05,0.1121335,723.043037677858,112.1335
DataValue,0.6311,0.001,6.4525e-08,4.6753400000000005e-05,0.112127,724.578070515304,112.127
DataValue,0.6332,0.001,6.97373e-08,5.061720000000001e-05,0.1121285,725.826781363775,112.1285
DataValue,0.6353,0.001,7.53644e-08,5.48086e-05,0.11213,727.247878308592,112.13
DataValue,0.6374,0.001,8.147360000000001e-08,5.935190000000001e-05,0.1121335,728.480145715913,112.1335
DataValue,0.6395,0.001,8.803720000000001e-08,6.42599e-05,0.1121325,729.917580295602,112.1325
DataValue,0.6416,0.001,9.518000000000002e-08,6.95805e-05,0.1121355,731.041185122925,112.1355
DataValue,0.6437,0.001,1.029061e-07,7.53446e-05,0.112133,732.16845259902,112.133
DataValue,0.6458,0.001,1.112382e-07,8.15971e-05,0.11213,733.534882801052,112.13
DataValue,0.6479,0.001,1.20239e-07,8.831730000000002e-05,0.112127,734.5145917713891,112.127
DataValue,0.65,0.001,1.30064e-07,9.56443e-05,0.11213,735.363359576824,112.13
DataValue,0.6521,0.001,1.406e-07,0.0001035408,0.1121295,736.421052631579,112.1295
DataValue,0.6542,0.001,1.51584e-07,0.000111781,0.1121335,737.41951657167,112.1335
DataValue,0.6563,0.001,1.63794e-07,0.000121047,0.1121305,739.019744312979,112.1305
DataValue,0.6584,0.001,1.77157e-07,0.000131011,0.1121335,739.519183549056,112.1335
DataValue,0.6605,0.001,1.91522e-07,0.000141794,0.112125,740.353588621673,112.125
DataValue,0.6626,0.001,2.0710299999999997e-07,0.000153489,0.112132,741.12398178684,112.132
DataValue,0.6647,0.001,2.2389e-07,0.000166113,0.1121285,741.940238509983,112.1285
DataValue,0.6668,0.001,2.42028e-07,0.000179767,0.11213,742.752904622606,112.13
DataValue,0.6689,0.001,2.61667e-07,0.000194532,0.112128,743.43344785548,112.128
DataValue,0.671,0.001,2.8291499999999996e-07,0.000210525,0.1121305,744.1280950108692,112.1305
DataValue,0.6731,0.001,3.0578e-07,0.000227754,0.1121295,744.829616063837,112.1295
DataValue,0.6752,0.001,3.30533e-07,0.000246393,0.1121265,745.441453652132,112.1265
DataValue,0.6773,0.001,3.57302e-07,0.000266552,0.1121325,746.013176528539,112.1325
DataValue,0.6794,0.001,3.86323e-07,0.000288382,0.1121305,746.478982612995,112.1305
DataValue,0.6815000000000001,0.001,4.17593e-07,0.000311987,0.112131,747.107829872627,112.131
DataValue,0.6836000000000001,0.001,4.51367e-07,0.00033747,0.112127,747.662102014547,112.127
DataValue,0.6857,0.001,4.87837e-07,0.000364951,0.1121295,748.100287596062,112.1295
DataValue,0.6878,0.001,5.27138e-07,0.000394647,0.1121325,748.6597437483158,112.1325
DataValue,0.6899,0.001,5.697269999999999e-07,0.000426728,0.1121305,749.004347696353,112.1305
DataValue,0.692,0.001,6.1558e-07,0.00046133,0.112131,749.423308099678,112.131
DataValue,0.6941,0.001,6.65018e-07,0.00049862,0.1121355,749.784216367076,112.1355
DataValue,0.6962,0.001,7.16402e-07,0.000537335,0.112134,750.046761455161,112.134
DataValue,0.6983,0.001,7.73805e-07,0.000580699,0.112136,750.446171839158,112.136
DataValue,0.7004,0.001,8.35825e-07,0.000627375,0.1121355,750.60568898992,112.1355
DataValue,0.7025000000000001,0.001,9.02476e-07,0.000677761,0.112135,751.001688687566,112.135
DataValue,0.7046000000000001,0.001,9.74368e-07,0.000731923,0.112134,751.177173306184,112.134
