DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.86,0.001,3.85647e-10,1.338e-09,0.020318,3.46949412286366,20.318
DataValue,0.8627000000000001,0.001,4.99318e-10,1.707e-09,0.0203165,3.41866305640894,20.3165
DataValue,0.8654,0.001,6.366469999999998e-10,2.203e-09,0.020316,3.46031631343586,20.316000000000003
DataValue,0.8681,0.001,7.87138e-10,2.686e-09,0.0203145,3.41236225414095,20.3145
DataValue,0.8708,0.001,9.66506e-10,3.643e-09,0.020322,3.76924716452872,20.322
DataValue,0.8736000000000002,0.001,1.21861e-09,5.027e-09,0.0203185,4.12519181690615,20.3185
DataValue,0.8763,0.001,1.54551e-09,7.0050000000000005e-09,0.020319,4.53248442261778,20.319
DataValue,0.879,0.001,1.91545e-09,1.0049e-08,0.0203185,5.24628677334308,20.3185
DataValue,0.8817,0.001,2.36592e-09,1.4132e-08,0.0203175,5.97315209305471,20.317500000000003
DataValue,0.8844,0.001,2.89775e-09,2.042e-08,0.0203165,7.0468466913985,20.3165
DataValue,0.8871000000000001,0.001,3.50566e-09,2.9595e-08,0.0203075,8.44206226502285,20.307499999999997
DataValue,0.8898,0.001,4.3116100000000006e-09,4.2969e-08,0.020307,9.96588281407641,20.307
DataValue,0.8925,0.001,5.27112e-09,6.2354e-08,0.020303,11.8293645373279,20.303
DataValue,0.8953,0.001,6.41426e-09,9.1822e-08,0.020301,14.3152912417021,20.301
DataValue,0.8980000000000001,0.001,7.88286e-09,1.33749e-07,0.020301,16.9670652529666,20.301
DataValue,0.9007,0.001,9.627e-09,1.95144e-07,0.0202985,20.2704892489872,20.2985
DataValue,0.9034,0.001,1.16482e-08,2.84606e-07,0.020306,24.4334746999536,20.306
DataValue,0.9061,0.001,1.44305e-08,4.1478099999999993e-07,0.0203075,28.743356086067703,20.307499999999997
DataValue,0.9088,0.001,1.76322e-08,6.039589999999999e-07,0.020304,34.2531845146947,20.304
DataValue,0.9115,0.001,2.15923e-08,8.79725e-07,0.0203075,40.7425332178601,20.307499999999997
DataValue,0.9142,0.001,2.65462e-08,1.28037e-06,0.0202975,48.2317619847662,20.2975
DataValue,0.9169,0.001,3.25558e-08,1.85931e-06,0.0203045,57.11148243938099,20.3045
DataValue,0.9197,0.001,4.06233e-08,2.72431e-06,0.020304,67.0627447794738,20.304
DataValue,0.9224,0.001,4.97396e-08,3.9436e-06,0.0203025,79.28491584170362,20.3025
DataValue,0.9251,0.001,6.15119e-08,5.6979300000000005e-06,0.0203015,92.6313445040716,20.301499999999997
DataValue,0.9278,0.001,7.62923e-08,8.205629999999999e-06,0.0203055,107.555153010199,20.3055
DataValue,0.9305,0.001,9.458940000000002e-08,1.17949e-05,0.020304,124.695790437406,20.304
DataValue,0.9332,0.001,1.17876e-07,1.69091e-05,0.020307,143.448199803183,20.307
DataValue,0.9359,0.001,1.47229e-07,2.4152600000000003e-05,0.020305,164.04784383511398,20.305
DataValue,0.9386,0.001,1.82497e-07,3.4385900000000006e-05,0.0203065,188.418987709387,20.3065
DataValue,0.9414,0.001,2.29194e-07,4.925480000000001e-05,0.020309,214.90440412925295,20.308999999999997
DataValue,0.9441,0.001,2.8541199999999996e-07,6.955290000000001e-05,0.020304,243.692977169846,20.304
DataValue,0.9468,0.001,3.5488599999999997e-07,9.77176e-05,0.0203094999999999,275.349267088586,20.3095
DataValue,0.9495,0.001,4.3915e-07,0.000136817,0.0203065,311.54958442445604,20.3065
DataValue,0.9522,0.001,5.49638e-07,0.000190363,0.0203145,346.342501792089,20.3145
DataValue,0.9549,0.001,6.77964e-07,0.000263517,0.0203094999999999,388.688779935218,20.3095
DataValue,0.9576,0.001,8.463469999999999e-07,0.000362569,0.020311,428.39284596034497,20.311
DataValue,0.9603,0.001,1.042482e-06,0.000496299,0.0203105,476.074407040122,20.3105
DataValue,0.9631,0.001,1.28836e-06,0.000679845,0.0203105,527.682480052159,20.3105
DataValue,0.9658,0.001,1.58203e-06,0.000916794,0.0203105,579.5048134359021,20.3105
DataValue,0.9685,0.001,1.14952e-05,0.0108633,0.0204619999999999,945.0292295914821,20.461999999999996
DataValue,0.9712,0.001,1.3319000000000002e-05,0.0113839,0.0204735,854.711314663263,20.4735
DataValue,0.9739,0.001,1.5212000000000004e-05,0.0119275,0.0204815,784.084932947673,20.4815
DataValue,0.9766,0.001,1.77544e-05,0.0124949,0.020492,703.763574099941,20.491999999999997
DataValue,0.9793,0.001,1.96345e-05,0.0130236,0.020496,663.301841146961,20.496
DataValue,0.982,0.001,2.12793e-05,0.013571,0.0205074999999999,637.7559412198709,20.5075
DataValue,0.9847,0.001,2.3074200000000003e-05,0.01413,0.020513,612.372259926671,20.513
DataValue,0.9875,0.001,2.44975e-05,0.014796,0.020522,603.979997958976,20.522
DataValue,0.9902,0.001,2.61663e-05,0.015499,0.020535,592.326771457944,20.535
DataValue,0.9929,0.001,2.707260000000001e-05,0.0163342,0.0205465,603.348034544152,20.5465
DataValue,0.9956,0.001,2.7599e-05,0.0173723,0.0205625,629.453965723396,20.5625
DataValue,0.9983,0.001,2.9222500000000004e-05,0.0215002,0.020619,735.741295234836,20.619
DataValue,1.001,0.001,2.99977e-05,0.0240036,0.0206575,800.181347236622,20.6575
DataValue,1.0037,0.001,2.9997500000000005e-05,0.0240026,0.0206565,800.153346112176,20.6565
DataValue,1.0064,0.001,2.9997900000000003e-05,0.0240303,0.0206605,801.066074625224,20.660500000000003
DataValue,1.0092,0.001,2.9998000000000003e-05,0.0238652,0.0206524999999999,795.559703980265,20.652499999999996
DataValue,1.0119,0.001,2.9997900000000003e-05,0.0228773,0.0206425,762.63005077022,20.6425
DataValue,1.0146,0.001,2.9997500000000005e-05,0.0228682,0.020641,762.336861405117,20.641
DataValue,1.0173,0.001,2.9997500000000005e-05,0.0228025,0.02064,760.146678889907,20.64
DataValue,1.02,0.001,2.99977e-05,0.0226361,0.020637,754.594518913117,20.637
DataValue,1.02,0.001,2.9997800000000003e-05,0.0224217,0.020638,747.444812619592,20.638
DataValue,1.0173,0.001,2.99977e-05,0.0227618,0.0206429999999999,758.78484017108,20.642999999999997
DataValue,1.0146,0.001,2.99977e-05,0.0229044,0.020636,763.538537954576,20.636000000000003
DataValue,1.0119,0.001,2.999760000000001e-05,0.022416,0.020638,747.259780782462,20.638
DataValue,1.0092,0.001,2.9997500000000005e-05,0.0229996,0.0206435,766.717226435536,20.643500000000003
DataValue,1.0064,0.001,2.9997500000000005e-05,0.0232715,0.0206445,775.781315109592,20.6445
DataValue,1.0037,0.001,2.999760000000001e-05,0.0225768,0.020642,752.620209616769,20.642
DataValue,1.001,0.001,2.9997900000000003e-05,0.0231858,0.0206495,772.914103987279,20.6495
DataValue,0.9983,0.001,2.9997900000000003e-05,0.023494,0.0206535,783.1881565042889,20.6535
DataValue,0.9956,0.001,2.80421e-05,0.0177111,0.020572,631.5896455686269,20.572
DataValue,0.9929,0.001,2.74063e-05,0.0166044,0.0205585,605.860696263268,20.5585
DataValue,0.9902,0.001,2.64276e-05,0.0157263,0.0205465,595.071062071471,20.5465
DataValue,0.9875,0.001,2.50127e-05,0.0149959,0.0205345,599.531438029481,20.5345
DataValue,0.9847,0.001,2.33369e-05,0.0143019,0.0205244999999999,612.844893709104,20.5245
DataValue,0.982,0.001,2.1336e-05,0.013702,0.020518,642.20097487814,20.518
DataValue,0.9793,0.001,1.9342e-05,0.0131396,0.020505,679.329955537173,20.505
DataValue,0.9766,0.001,1.76183e-05,0.0126098,0.020503,715.721721164925,20.503
DataValue,0.9739,0.001,1.5506e-05,0.012059,0.020489,777.698955243132,20.489
DataValue,0.9712,0.001,1.32218e-05,0.0114686,0.020485,867.400807756886,20.485000000000003
DataValue,0.9685,0.001,1.1110100000000002e-05,0.0108939,0.0204725,980.540229160854,20.4725
DataValue,0.9658,0.001,9.15973e-06,0.010215,0.0204615,1115.20754432718,20.4615
DataValue,0.9631,0.001,1.3605e-06,0.000749238,0.0203169999999999,550.70782800441,20.317
DataValue,0.9603,0.001,1.0926499999999998e-06,0.000542746,0.0203115,496.72447718848696,20.3115
DataValue,0.9576,0.001,8.8138e-07,0.000393,0.0203129999999999,445.891669881322,20.313
DataValue,0.9549,0.001,7.11286e-07,0.000283918,0.0203169999999999,399.16151871399103,20.317
DataValue,0.9522,0.001,5.71832e-07,0.0002042,0.020314,357.09788889044296,20.314
DataValue,0.9495,0.001,4.5898599999999995e-07,0.000145955,0.0203135,317.99444863242,20.3135
DataValue,0.9468,0.001,3.68211e-07,0.000103887,0.020311,282.139860025909,20.311
DataValue,0.9441,0.001,2.9477299999999996e-07,7.35352e-05,0.0203105,249.46382470579096,20.3105
DataValue,0.9414,0.001,2.35441e-07,5.1905000000000005e-05,0.0203075,220.458628701033,20.307499999999997
DataValue,0.9386,0.001,1.87288e-07,3.6147100000000005e-05,0.020307,193.002755115117,20.307
DataValue,0.9359,0.001,1.50721e-07,2.5306600000000003e-05,0.0203094999999999,167.903609981356,20.3095
DataValue,0.9332,0.001,1.20933e-07,1.7663800000000002e-05,0.020306,146.062695872921,20.306
DataValue,0.9305,0.001,9.71265e-08,1.22845e-05,0.0203055,126.479385131761,20.3055
DataValue,0.9278,0.001,7.838230000000002e-08,8.523039999999999e-06,0.0203085,108.736793893519,20.3085
DataValue,0.9251,0.001,6.32305e-08,5.904709999999999e-06,0.0203115,93.3838891041507,20.3115
DataValue,0.9224,0.001,5.11667e-08,4.08157e-06,0.0203085,79.77004575241321,20.3085
DataValue,0.9197,0.001,4.1161300000000003e-08,2.81266e-06,0.02031,68.3326328371553,20.31
DataValue,0.9169,0.001,3.3329800000000004e-08,1.91558e-06,0.0203094999999999,57.4734921901722,20.3095
DataValue,0.9142,0.001,2.69596e-08,1.3167899999999998e-06,0.0203065,48.8430837252778,20.3065
DataValue,0.9115,0.001,2.20302e-08,9.02708e-07,0.0203115,40.975933037376,20.3115
DataValue,0.9088,0.001,1.8069500000000002e-08,6.18913e-07,0.020314,34.2518055286532,20.314
DataValue,0.9061,0.001,1.4624e-08,4.2413700000000006e-07,0.0203085,29.0028036105033,20.3085
DataValue,0.9034,0.001,1.2003200000000001e-08,2.90484e-07,0.020312,24.2005465209278,20.312
DataValue,0.9007,0.001,9.8572e-09,1.9874e-07,0.020311,20.1619121048574,20.311
DataValue,0.8980000000000001,0.001,8.01742e-09,1.35628e-07,0.0203055,16.9166639642179,20.3055
DataValue,0.8953,0.001,6.58469e-09,9.2717e-08,0.0203085,14.0806932444808,20.3085
DataValue,0.8925,0.001,5.39136e-09,6.2584e-08,0.0203019999999999,11.608202754036101,20.302
DataValue,0.8898,0.001,4.3933700000000005e-09,4.2808e-08,0.020303,9.74377300341196,20.303
DataValue,0.8871000000000001,0.001,3.5844600000000003e-09,2.9244e-08,0.0203035,8.15855107882359,20.3035
DataValue,0.8844,0.001,2.90473e-09,1.9928e-08,0.020306,6.86053436980373,20.306
DataValue,0.8817,0.001,2.3702000000000004e-09,1.3599000000000002e-08,0.020305,5.7374905071302,20.305
DataValue,0.879,0.001,1.9450600000000003e-09,9.386e-09,0.0203045,4.82555808047052,20.3045
DataValue,0.8763,0.001,1.56287e-09,6.394e-09,0.0203094999999999,4.09119120592244,20.3095
DataValue,0.8736000000000002,0.001,1.26201e-09,4.320000000000001e-09,0.020305,3.42311075189579,20.305
DataValue,0.8708,0.001,9.9795e-10,2.936e-09,0.020309,2.94203116388597,20.308999999999997
DataValue,0.8681,0.001,7.971020000000001e-10,2.016e-09,0.0203075,2.52916188894269,20.307499999999997
DataValue,0.8654,0.001,6.39052e-10,1.299e-09,0.0203045,2.03269843455619,20.3045
DataValue,0.8627000000000001,0.001,5.12429e-10,8.35e-10,0.0203065,1.62949403722272,20.3065
DataValue,0.86,0.001,4.07356e-10,5.46e-10,0.0203,1.3403509461012,20.299999999999997
