DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.86,0.001,3.64364e-10,1.388e-09,0.0202845,3.80937743575106,20.2845
DataValue,0.8627000000000001,0.001,4.4891699999999996e-10,1.881e-09,0.0202835,4.19008413582021,20.2835
DataValue,0.8654,0.001,5.65554e-10,2.2810000000000003e-09,0.02028,4.03321345088179,20.28
DataValue,0.8681,0.001,6.951660000000001e-10,2.798e-09,0.02028,4.02493792849478,20.28
DataValue,0.8708,0.001,8.86354e-10,3.6760000000000005e-09,0.0202805,4.14732714017199,20.2805
DataValue,0.8736000000000002,0.001,1.12729e-09,5.1470000000000005e-09,0.0202845,4.56581713667291,20.2845
DataValue,0.8763,0.001,1.41045e-09,7.255e-09,0.0202835,5.14374844907654,20.2835
DataValue,0.879,0.001,1.76219e-09,1.0182e-08,0.0202845,5.77803755554168,20.2845
DataValue,0.8817,0.001,2.17912e-09,1.4615e-08,0.0202845,6.70683578692316,20.2845
DataValue,0.8844,0.001,2.6918e-09,2.0915e-08,0.020288,7.76989375139312,20.288
DataValue,0.8871000000000001,0.001,3.31371e-09,3.0325e-08,0.0202884999999999,9.15137413955959,20.2885
DataValue,0.8898,0.001,4.1078500000000005e-09,4.4052e-08,0.020288,10.7238579792349,20.288
DataValue,0.8925,0.001,5.08256e-09,6.4134e-08,0.020284,12.6184442485676,20.284
DataValue,0.8953,0.001,6.4206e-09,9.4712e-08,0.020285,14.751269351774,20.285000000000004
DataValue,0.8980000000000001,0.001,7.864890000000001e-09,1.37612e-07,0.020285,17.4970025009886,20.285000000000004
DataValue,0.9007,0.001,9.55725e-09,2.01071e-07,0.020288,21.0385832744775,20.288
DataValue,0.9034,0.001,1.18298e-08,2.93566e-07,0.0202895,24.815804155607,20.2895
DataValue,0.9061,0.001,1.4379500000000001e-08,4.281e-07,0.0202965,29.7715497757224,20.2965
DataValue,0.9088,0.001,1.77897e-08,6.23957e-07,0.020293,35.0740597087078,20.293
DataValue,0.9115,0.001,2.17152e-08,9.08296e-07,0.020293,41.827659888004696,20.293
DataValue,0.9142,0.001,2.6616e-08,1.32424e-06,0.020287,49.7535317102495,20.287000000000003
DataValue,0.9169,0.001,3.27738e-08,1.92278e-06,0.020291,58.66820448040811,20.291
DataValue,0.9197,0.001,4.06537e-08,2.81759e-06,0.020286,69.30709873886019,20.286
DataValue,0.9224,0.001,4.95153e-08,4.08378e-06,0.02029,82.4751137527189,20.29
DataValue,0.9251,0.001,6.14065e-08,5.89674e-06,0.020289,96.0279449243972,20.289
DataValue,0.9278,0.001,7.61598e-08,8.49128e-06,0.020291,111.492939844905,20.291
DataValue,0.9305,0.001,9.40818e-08,1.22182e-05,0.020294,129.867838412956,20.293999999999997
DataValue,0.9332,0.001,1.16941e-07,1.75245e-05,0.020289,149.85762050948802,20.289
DataValue,0.9359,0.001,1.45716e-07,2.50458e-05,0.020289,171.88091904801098,20.289
DataValue,0.9386,0.001,1.81699e-07,3.5682900000000004e-05,0.0202855,196.384680157844,20.2855
DataValue,0.9414,0.001,2.29252e-07,5.10765e-05,0.020287,222.79631148256095,20.287000000000003
DataValue,0.9441,0.001,2.84448e-07,7.205320000000001e-05,0.020282,253.30886488918895,20.282
DataValue,0.9468,0.001,3.55748e-07,0.0001012407,0.020289,284.585436882287,20.289
DataValue,0.9495,0.001,4.4270899999999994e-07,0.000141899,0.0202835,320.524317328087,20.2835
DataValue,0.9522,0.001,5.537019999999999e-07,0.000197483,0.020287,356.659358282975,20.287000000000003
DataValue,0.9549,0.001,6.884109999999999e-07,0.000273451,0.0202855,397.220555743589,20.2855
DataValue,0.9576,0.001,8.550230000000001e-07,0.000376559,0.0202884999999999,440.408035807224,20.2885
DataValue,0.9603,0.001,1.060503e-06,0.000515251,0.0202905,485.855296967571,20.2905
DataValue,0.9631,0.001,1.30742e-06,0.000706795,0.020286,540.602866714598,20.286
DataValue,0.9658,0.001,1.60928e-06,0.000953929,0.020294,592.767573076158,20.293999999999997
DataValue,0.9685,0.001,1.9685999999999997e-06,0.0012801,0.0202965,650.259067357513,20.2965
DataValue,0.9712,0.001,2.40608e-06,0.00170137,0.020308,707.112814204016,20.308
DataValue,0.9739,0.001,2.92959e-06,0.00224433,0.0203125,766.090135479709,20.3125
DataValue,0.9766,0.001,3.5307e-06,0.00293398,0.0203245,830.991021610446,20.3245
DataValue,0.9793,0.001,4.248669999999999e-06,0.0037995299999999,0.020336,894.286918023758,20.336
DataValue,0.982,0.001,5.05674e-06,0.00487028,0.020354,963.126441145877,20.354
DataValue,0.9847,0.001,6.0056e-06,0.00617507,0.020373,1028.2186625815898,20.373
DataValue,0.9875,0.001,7.12009e-06,0.00783561,0.020394,1100.49311174437,20.394
DataValue,0.9902,0.001,8.29488e-06,0.00970596,0.020428,1170.11457670274,20.428
DataValue,0.9929,0.001,9.62185e-06,0.0118874,0.020468,1235.4588774508,20.468000000000004
DataValue,0.9956,0.001,1.1013820000000004e-05,0.0143208,0.0205065,1300.25731308483,20.506500000000003
DataValue,0.9983,0.001,1.2554600000000002e-05,0.0171455,0.020546,1365.67473276727,20.546000000000003
DataValue,1.001,0.001,1.4202500000000002e-05,0.0202769,0.0205905,1427.69934870621,20.5905
DataValue,1.0037,0.001,1.5935600000000004e-05,0.0237369,0.0206445,1489.5516955746898,20.6445
DataValue,1.0064,0.001,1.77886e-05,0.0275228,0.020705,1547.21563248373,20.705
DataValue,1.0092,0.001,1.98013e-05,0.0318352,0.020765,1607.73282562256,20.764999999999997
DataValue,1.0119,0.001,2.18451e-05,0.0362082,0.0208325,1657.49756238241,20.8325
DataValue,1.0146,0.001,2.3929e-05,0.0408129,0.0208995,1705.5831835847698,20.8995
DataValue,1.0173,0.001,2.62439e-05,0.0456287,0.02097,1738.64021734574,20.97
DataValue,1.02,0.001,2.99977e-05,0.0500012,0.021037,1666.83445730839,21.037
DataValue,1.02,0.001,2.9997500000000005e-05,0.0500012,0.0210355,1666.8455704642,21.0355
DataValue,1.0173,0.001,2.64999e-05,0.046204,0.0209795,1743.55374925943,20.9795
DataValue,1.0146,0.001,2.4302600000000003e-05,0.0417197,0.0209115,1716.6764049937,20.911499999999997
DataValue,1.0119,0.001,2.22872e-05,0.037369,0.020844,1676.70232240928,20.844
DataValue,1.0092,0.001,2.0354700000000004e-05,0.0331927,0.020783,1630.71428220509,20.783
DataValue,1.0064,0.001,1.83871e-05,0.0289871,0.0207235,1576.49112693138,20.7235
DataValue,1.0037,0.001,1.6568500000000002e-05,0.0252334,0.020658,1522.97431873736,20.658
DataValue,1.001,0.001,1.48494e-05,0.0217377999999999,0.0206115,1463.88406265573,20.6115
DataValue,0.9983,0.001,1.31744e-05,0.0185078,0.0205589999999999,1404.8305805198,20.558999999999997
DataValue,0.9956,0.001,1.1607300000000002e-05,0.0155664,0.0205209999999999,1341.08707451345,20.520999999999997
DataValue,0.9929,0.001,1.01886e-05,0.0129974,0.020484,1275.68066270145,20.484
DataValue,0.9902,0.001,8.820899999999999e-06,0.0106588,0.0204465,1208.35742384564,20.4465
