DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.5,0.001,6.1195e-10,3.32752e-07,0.1122145,543.75684287932,112.2145
DataValue,0.501,0.001,6.32966e-10,3.445050000000001e-07,0.112212,544.270940303271,112.212
DataValue,0.502,0.001,6.529700000000001e-10,3.57324e-07,0.112213,547.228816025238,112.213
DataValue,0.503,0.001,6.74877e-10,3.71101e-07,0.112216,549.879459516327,112.216
DataValue,0.504,0.001,6.99524e-10,3.8609e-07,0.1122215,551.932456927854,112.2215
DataValue,0.505,0.001,7.22915e-10,4.00764e-07,0.1122195,554.37222910024,112.2195
DataValue,0.506,0.001,7.46216e-10,4.16049e-07,0.112217,557.545000375226,112.217
DataValue,0.507,0.001,7.73761e-10,4.325e-07,0.112219,558.958127897374,112.219
DataValue,0.508,0.001,8.00018e-10,4.48914e-07,0.1122205,561.129874577822,112.2205
DataValue,0.509,0.001,8.26595e-10,4.6626799999999995e-07,0.112218,564.082773304944,112.218
DataValue,0.51,0.001,8.55923e-10,4.853240000000002e-07,0.1122195,567.018294869983,112.2195
DataValue,0.511,0.001,8.857e-10,5.035689999999999e-07,0.1122205,568.554815400248,112.2205
DataValue,0.512,0.001,9.15858e-10,5.226099999999999e-07,0.1122165,570.6233935828479,112.2165
DataValue,0.513,0.001,9.48094e-10,5.439169999999999e-07,0.112219,573.695224313201,112.219
DataValue,0.514,0.001,9.79752e-10,5.64414e-07,0.1122195,576.078436175685,112.2195
DataValue,0.515,0.001,1.014126e-09,5.85867e-07,0.1122235,577.706320516386,112.22350000000002
DataValue,0.516,0.001,1.0514699999999999e-09,6.09908e-07,0.112222,580.052688141364,112.222
DataValue,0.517,0.001,1.08571e-09,6.33027e-07,0.1122225,583.053485737444,112.2225
DataValue,0.518,0.001,1.12236e-09,6.56935e-07,0.1122205,585.315763213229,112.2205
DataValue,0.519,0.001,1.1641300000000002e-09,6.83286e-07,0.112221,586.949911092404,112.221
DataValue,0.52,0.001,1.20433e-09,7.09275e-07,0.112221,588.937417485241,112.221
DataValue,0.521,0.001,1.24421e-09,7.36557e-07,0.1122165,591.987686966026,112.2165
DataValue,0.522,0.001,1.2900100000000002e-09,7.66338e-07,0.1122185,594.055860032093,112.2185
DataValue,0.523,0.001,1.33495e-09,7.95078e-07,0.1122195,595.5863515487471,112.2195
DataValue,0.524,0.001,1.3811e-09,8.25296e-07,0.112225,597.5642603721669,112.225
DataValue,0.525,0.001,1.43142e-09,8.59119e-07,0.11222,600.186528063042,112.22
DataValue,0.526,0.001,1.47872e-09,8.91248e-07,0.112219,602.7158623674529,112.219
DataValue,0.527,0.001,1.53138e-09,9.25311e-07,0.112226,604.233436508247,112.226
DataValue,0.528,0.001,1.58904e-09,9.62925e-07,0.1122235,605.9790817097111,112.22350000000002
DataValue,0.529,0.001,1.64261e-09,9.99584e-07,0.112223,608.533979459519,112.223
DataValue,0.53,0.001,1.69928e-09,1.037258e-06,0.1122205,610.410291417542,112.2205
DataValue,0.531,0.001,1.76267e-09,1.07949e-06,0.1122185,612.417525685466,112.2185
DataValue,0.532,0.001,1.82367e-09,1.1203e-06,0.112218,614.3107031425641,112.218
DataValue,0.533,0.001,1.8878e-09,1.16455e-06,0.1122195,616.882084966628,112.2195
DataValue,0.534,0.001,1.95787e-09,1.21075e-06,0.1122175,618.401630343179,112.2175
DataValue,0.535,0.001,2.02436e-09,1.25629e-06,0.1122165,620.586259360983,112.2165
DataValue,0.536,0.001,2.09581e-09,1.30427e-06,0.112217,622.322634208254,112.217
DataValue,0.537,0.001,2.17025e-09,1.35256e-06,0.1122215,623.227738739776,112.2215
DataValue,0.538,0.001,2.25136e-09,1.4083799999999998e-06,0.11222,625.56854523488,112.22
DataValue,0.539,0.001,2.32893e-09,1.46189e-06,0.112217,627.708862009592,112.217
DataValue,0.54,0.001,2.4102e-09,1.5164999999999998e-06,0.112215,629.200896191187,112.215
DataValue,0.541,0.001,2.50101e-09,1.5787e-06,0.1122205,631.224985106017,112.2205
DataValue,0.542,0.001,2.58869e-09,1.63727e-06,0.1122225,632.470477345684,112.2225
DataValue,0.543,0.001,2.6777e-09,1.69941e-06,0.1122155,634.652873734922,112.2155
DataValue,0.544,0.001,2.7787799999999998e-09,1.76868e-06,0.112219,636.4951525489599,112.219
DataValue,0.545,0.001,2.87775e-09,1.836e-06,0.1122225,637.998436278342,112.2225
DataValue,0.546,0.001,2.97903e-09,1.90581e-06,0.112223,639.741795148085,112.223
DataValue,0.547,0.001,3.09085e-09,1.98326e-06,0.1122225,641.655208114273,112.2225
DataValue,0.548,0.001,3.19826e-09,2.0584799999999997e-06,0.112219,643.624971078024,112.219
DataValue,0.549,0.001,3.31238e-09,2.13547e-06,0.1122175,644.693543615165,112.2175
DataValue,0.55,0.001,3.43894e-09,2.22219e-06,0.1122215,646.1845801322501,112.2215
DataValue,0.551,0.001,3.5596e-09,2.30643e-06,0.1122195,647.946398471738,112.2195
DataValue,0.5519999999999999,0.001,3.6839300000000005e-09,2.3940399999999997e-06,0.1122195,649.86033936584,112.2195
DataValue,0.553,0.001,3.8248e-09,2.49078e-06,0.11222,651.218364358921,112.22
DataValue,0.554,0.001,3.96161e-09,2.58575e-06,0.1122225,652.701805579045,112.2225
DataValue,0.555,0.001,4.1004e-09,2.6838700000000003e-06,0.1122225,654.5385816017949,112.2225
DataValue,0.5559999999999999,0.001,4.25793e-09,2.79345e-06,0.1122205,656.0582254757591,112.2205
