DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.48,0.001,2.9096600000000005e-10,1.25766e-07,0.1118175,432.23606881903703,111.8175
DataValue,0.4821,0.001,3.13204e-10,1.74166e-07,0.111821,556.078466430825,111.821
DataValue,0.4841999999999999,0.001,3.3463800000000003e-10,1.7848e-07,0.1118105,533.352458477519,111.8105
DataValue,0.4863,0.001,3.58757e-10,1.5899e-07,0.1118155,443.169053147395,111.8155
DataValue,0.4884,0.001,3.84078e-10,2.17117e-07,0.1118204999999999,565.294028817063,111.8205
DataValue,0.4905,0.001,4.1140600000000005e-10,2.4973e-07,0.111813,607.0159404578441,111.813
DataValue,0.4926,0.001,4.4154099999999996e-10,2.03869e-07,0.111815,461.7215615310921,111.815
DataValue,0.4947,0.001,4.7128e-10,2.71863e-07,0.111819,576.8608894924461,111.819
DataValue,0.4968,0.001,5.06408e-10,3.2914e-07,0.111816,649.950237752958,111.816
DataValue,0.4989,0.001,5.433220000000001e-10,2.59707e-07,0.111821,477.99831407526295,111.821
DataValue,0.501,0.001,5.816290000000001e-10,3.39618e-07,0.111821,583.908298932825,111.821
DataValue,0.5031,0.001,6.24902e-10,3.7673e-07,0.1118185,602.862528844523,111.8185
DataValue,0.5052,0.001,6.70679e-10,3.26332e-07,0.111822,486.569580976891,111.822
DataValue,0.5073,0.001,7.17999e-10,4.19719e-07,0.111823,584.567666528784,111.823
DataValue,0.5094,0.001,7.72794e-10,4.3937999999999995e-07,0.1118195,568.5603149092769,111.8195
DataValue,0.5115,0.001,8.3096e-10,4.17771e-07,0.1118195,502.757052084336,111.8195
DataValue,0.5136,0.001,8.919040000000001e-10,5.294800000000002e-07,0.111817,593.6513346727901,111.817
DataValue,0.5157,0.001,9.57773e-10,4.96473e-07,0.1118235,518.361866538313,111.8235
DataValue,0.5178,0.001,1.0282e-09,6.435e-07,0.1118175,625.851001750632,111.8175
DataValue,0.5199,0.001,1.10503e-09,5.79405e-07,0.1118245,524.334180972462,111.8245
DataValue,0.522,0.001,1.18856e-09,7.3273e-07,0.1118239999999999,616.485495052837,111.82399999999998
DataValue,0.5241,0.001,1.27847e-09,8.1517e-07,0.111823,637.6137101378989,111.823
DataValue,0.5262,0.001,1.37378e-09,8.304299999999999e-07,0.1118245,604.4854343490221,111.8245
DataValue,0.5283000000000001,0.001,1.4769500000000002e-09,8.973000000000001e-07,0.111822,607.535800128644,111.822
DataValue,0.5304,0.001,1.59086e-09,9.71e-07,0.1118265,610.361691160756,111.8265
DataValue,0.5325,0.001,1.71046e-09,1.1021e-06,0.1118195,644.329595547397,111.8195
DataValue,0.5346,0.001,1.8407099999999997e-09,1.1339e-06,0.111822,616.012299601784,111.822
DataValue,0.5367,0.001,1.97607e-09,1.2251e-06,0.1118285,619.9679161163319,111.8285
DataValue,0.5388,0.001,2.12757e-09,1.38264e-06,0.111829,649.868159449513,111.829
DataValue,0.5409,0.001,2.2910400000000004e-09,1.43717e-06,0.1118265,627.300265381661,111.8265
DataValue,0.543,0.001,2.46508e-09,1.55354e-06,0.1118225,630.218897561134,111.8225
DataValue,0.5451,0.001,2.65496e-09,1.68198e-06,0.1118265,633.5236689065,111.8265
DataValue,0.5472,0.001,2.8631e-09,1.83277e-06,0.1118285,640.134818902588,111.8285
DataValue,0.5493,0.001,3.08256e-09,1.98881e-06,0.1118285,645.181277898889,111.8285
DataValue,0.5514,0.001,3.3202600000000003e-09,2.15242e-06,0.1118265,648.268509092661,111.8265
DataValue,0.5535,0.001,3.57836e-09,2.33754e-06,0.111828,653.2433852379299,111.828
DataValue,0.5556,0.001,3.85763e-09,2.5205099999999997e-06,0.1118255,653.383035698084,111.8255
DataValue,0.5577,0.001,4.15727e-09,2.72823e-06,0.1118235,656.255186697039,111.8235
DataValue,0.5598,0.001,4.481810000000001e-09,2.95785e-06,0.1118245,659.9677362494169,111.8245
DataValue,0.5619,0.001,4.83079e-09,3.2140799999999997e-06,0.1118265,665.332171342575,111.8265
DataValue,0.564,0.001,5.21064e-09,3.4701199999999997e-06,0.11183,665.968096049622,111.83
DataValue,0.566,0.001,5.60644e-09,3.75199e-06,0.111828,669.228601394111,111.828
DataValue,0.5681,0.001,6.0445200000000005e-09,4.07258e-06,0.111828,673.764004420533,111.828
DataValue,0.5702,0.001,6.51984e-09,4.41558e-06,0.1118275,677.252816020025,111.8275
DataValue,0.5723,0.001,7.0355e-09,4.76542e-06,0.1118265,677.33920830076,111.8265
DataValue,0.5744,0.001,7.59141e-09,5.1762699999999995e-06,0.1118315,681.8588378180069,111.8315
DataValue,0.5765,0.001,8.19066e-09,5.607149999999999e-06,0.1118295,684.578532132942,111.8295
DataValue,0.5786,0.001,8.837460000000001e-09,6.07291e-06,0.1118265,687.178216365336,111.8265
DataValue,0.5807000000000001,0.001,9.53796e-09,6.569519999999999e-06,0.111826,688.776216297824,111.826
DataValue,0.5828000000000001,0.001,1.029681e-08,7.12913e-06,0.1118325,692.3629745523131,111.8325
DataValue,0.5849,0.001,1.111338e-08,7.71675e-06,0.1118315,694.365710521911,111.8315
DataValue,0.587,0.001,1.20028e-08,8.44364e-06,0.1118379999999999,703.472523077948,111.838
DataValue,0.5891,0.001,1.29545e-08,9.04115e-06,0.1118379999999999,697.915782160639,111.838
DataValue,0.5912,0.001,1.39879e-08,9.70111e-06,0.1118405,693.535841691748,111.8405
DataValue,0.5933,0.001,1.5107200000000002e-08,1.059304e-05,0.1118374999999999,701.191484854904,111.8375
DataValue,0.5954,0.001,1.63125e-08,1.12499e-05,0.1118335,689.6490421455941,111.83350000000002
DataValue,0.5975,0.001,1.7625e-08,1.24959e-05,0.1118365,708.987234042553,111.8365
DataValue,0.5996,0.001,1.90395e-08,1.3524300000000002e-05,0.1118395,710.328527534862,111.8395
DataValue,0.6017000000000001,0.001,2.05659e-08,1.466e-05,0.1118325,712.830462075572,111.8325
DataValue,0.6038000000000001,0.001,2.21578e-08,1.58264e-05,0.1118365,714.258635785141,111.8365
DataValue,0.6059000000000001,0.001,2.39392e-08,1.7147800000000002e-05,0.111836,716.306309316936,111.836
DataValue,0.6080000000000001,0.001,2.58705e-08,1.85718e-05,0.1118379999999999,717.875572563344,111.838
DataValue,0.6101,0.001,2.79552e-08,2.01283e-05,0.111836,720.019888965202,111.836
DataValue,0.6122,0.001,3.02061e-08,2.1797e-05,0.1118365,721.609211384456,111.8365
DataValue,0.6143,0.001,3.26495e-08,2.36219e-05,0.111835,723.4995941744901,111.835
DataValue,0.6164,0.001,3.5291e-08,2.5597e-05,0.1118395,725.3124025955631,111.8395
DataValue,0.6185,0.001,3.81458e-08,2.77353e-05,0.1118345,727.086599311064,111.8345
DataValue,0.6206,0.001,4.12192e-08,3.001930000000001e-05,0.1118345,728.284391739772,111.8345
DataValue,0.6227,0.001,4.4567e-08,3.2524900000000004e-05,0.111837,729.797832476945,111.837
DataValue,0.6248,0.001,4.8178e-08,3.5232700000000006e-05,0.1118365,731.302669268131,111.8365
DataValue,0.6269,0.001,5.208840000000001e-08,3.81768e-05,0.1118379999999999,732.923261225148,111.838
DataValue,0.629,0.001,5.62978e-08,4.13436e-05,0.1118374999999999,734.373279240041,111.8375
DataValue,0.6311,0.001,6.08794e-08,4.4781500000000005e-05,0.11184,735.5772231658,111.84
DataValue,0.6332,0.001,6.58219e-08,4.850970000000001e-05,0.111837,736.984195229855,111.837
DataValue,0.6353,0.001,7.117320000000001e-08,5.2529800000000007e-05,0.111841,738.055897444544,111.841
DataValue,0.6374,0.001,7.694460000000001e-08,5.69037e-05,0.1118395,739.5411763788492,111.8395
DataValue,0.6395,0.001,8.32006e-08,6.162370000000001e-05,0.1118395,740.664129825987,111.8395
DataValue,0.6416,0.001,8.9978e-08,6.67292e-05,0.111837,741.61683967192,111.837
DataValue,0.6437,0.001,9.7296e-08,7.22935e-05,0.1118379999999999,743.026434796908,111.838
DataValue,0.6458,0.001,1.05236e-07,7.82891e-05,0.1118374999999999,743.938386103615,111.8375
DataValue,0.6479,0.001,1.137988e-07,8.478350000000001e-05,0.111836,745.02982456757,111.836
DataValue,0.65,0.001,1.2305099999999998e-07,9.1866e-05,0.1118355,746.5684959894678,111.8355
DataValue,0.6521,0.001,1.33142e-07,9.92787e-05,0.1118455,745.660272491025,111.8455
DataValue,0.6542,0.001,1.4359399999999998e-07,0.0001073916,0.1118395,747.883616307088,111.8395
DataValue,0.6563,0.001,1.5521899999999998e-07,0.000116204,0.111843,748.6454622178991,111.843
DataValue,0.6584,0.001,1.67945e-07,0.0001259,0.1118385,749.650183095656,111.8385
DataValue,0.6605,0.001,1.81624e-07,0.000136392,0.1118395,750.958023168744,111.8395
DataValue,0.6626,0.001,1.9643e-07,0.000147553,0.11184,751.1734460113021,111.84
DataValue,0.6647,0.001,2.1243000000000003e-07,0.000159886,0.111842,752.652638516217,111.842
DataValue,0.6668,0.001,2.2970400000000003e-07,0.000173011,0.111843,753.191063281441,111.843
DataValue,0.6689,0.001,2.4843199999999996e-07,0.000187226,0.111844,753.630772203259,111.844
DataValue,0.671,0.001,2.687120000000001e-07,0.00020268,0.111844,754.2647890678501,111.844
DataValue,0.6731,0.001,2.9059e-07,0.000219405,0.111842,755.03286417289,111.842
DataValue,0.6752,0.001,3.14237e-07,0.000237395,0.111844,755.464824320497,111.844
DataValue,0.6773,0.001,3.398e-07,0.000256962,0.111844,756.2154208357861,111.844
DataValue,0.6794,0.001,3.67466e-07,0.000278057,0.1118465,756.6876935553221,111.8465
DataValue,0.6815000000000001,0.001,3.97463e-07,0.000300881,0.1118445,757.003796579808,111.8445
DataValue,0.6836000000000001,0.001,4.29608e-07,0.000325609,0.1118465,757.921174652241,111.8465
DataValue,0.6857,0.001,4.6446e-07,0.000352162,0.1118475,758.218145803729,111.8475
DataValue,0.6878,0.001,5.023039999999999e-07,0.000381111,0.111844,758.7257915525261,111.844
