DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.5,0.001,6.73515e-10,3.67609e-07,0.1126665,545.806700667394,112.6665
DataValue,0.501,0.001,6.96941e-10,3.7736999999999994e-07,0.1126695,541.466207326015,112.6695
DataValue,0.502,0.001,7.19297e-10,3.9118e-07,0.112669,543.836551521833,112.669
DataValue,0.503,0.001,7.41948e-10,4.05955e-07,0.112667,547.147508989848,112.667
DataValue,0.504,0.001,7.69263e-10,4.22398e-07,0.1126655,549.094392944936,112.6655
DataValue,0.505,0.001,7.95334e-10,4.38095e-07,0.1126679999999999,550.831474575461,112.668
DataValue,0.506,0.001,8.21368e-10,4.54934e-07,0.112665,553.873537805222,112.665
DataValue,0.507,0.001,8.49953e-10,4.7306700000000006e-07,0.112666,556.580187375066,112.666
DataValue,0.508,0.001,8.79584e-10,4.90414e-07,0.1126695,557.5522064976169,112.6695
DataValue,0.509,0.001,9.08934e-10,5.09395e-07,0.1126635,560.431230430372,112.6635
DataValue,0.51,0.001,9.40336e-10,5.296369999999999e-07,0.1126635,563.242287863062,112.6635
DataValue,0.511,0.001,9.71169e-10,5.4951e-07,0.1126655,565.823250124334,112.6655
DataValue,0.512,0.001,1.005321e-09,5.70135e-07,0.1126665,567.117368482306,112.6665
DataValue,0.513,0.001,1.04187e-09,5.931479999999999e-07,0.1126685,569.310950502462,112.6685
DataValue,0.514,0.001,1.07576e-09,6.15881e-07,0.112663,572.5078084331079,112.663
DataValue,0.515,0.001,1.1103700000000002e-09,6.38518e-07,0.1126645,575.049758188712,112.6645
DataValue,0.516,0.001,1.15256e-09,6.64141e-07,0.1126655,576.231172346776,112.6655
DataValue,0.517,0.001,1.19153e-09,6.89375e-07,0.1126595,578.562856159727,112.6595
DataValue,0.518,0.001,1.23091e-09,7.15122e-07,0.1126615,580.970176536059,112.6615
DataValue,0.519,0.001,1.2756900000000002e-09,7.43538e-07,0.112658,582.851633233779,112.658
DataValue,0.52,0.001,1.31948e-09,7.71735e-07,0.112661,584.878133810289,112.661
DataValue,0.521,0.001,1.36435e-09,8.0102e-07,0.1126615,587.107413786785,112.6615
DataValue,0.522,0.001,1.41391e-09,8.33149e-07,0.112659,589.251791132392,112.659
DataValue,0.523,0.001,1.46086e-09,8.64445e-07,0.1126555,591.737058992648,112.6555
DataValue,0.524,0.001,1.51185e-09,8.96221e-07,0.112659,592.7975658960879,112.659
DataValue,0.525,0.001,1.5674e-09,9.3307e-07,0.112659,595.297945642465,112.659
DataValue,0.526,0.001,1.62006e-09,9.67743e-07,0.1126595,597.350098144513,112.6595
DataValue,0.527,0.001,1.67438e-09,1.004012e-06,0.1126565,599.6321026290329,112.6565
DataValue,0.528,0.001,1.7377e-09,1.0448249999999998e-06,0.112656,601.268918685619,112.656
DataValue,0.529,0.001,1.79757e-09,1.08437e-06,0.1126495,603.242154686605,112.6495
DataValue,0.53,0.001,1.8587699999999998e-09,1.1240699999999998e-06,0.1126535,604.738617472845,112.6535
DataValue,0.531,0.001,1.92722e-09,1.17153e-06,0.11265,607.88597046523,112.65
DataValue,0.532,0.001,1.99357e-09,1.21442e-06,0.112648,609.168476652438,112.648
DataValue,0.533,0.001,2.0612700000000003e-09,1.2603299999999998e-06,0.11265,611.433727750367,112.65
DataValue,0.534,0.001,2.1376e-09,1.31061e-06,0.112649,613.122193113772,112.649
DataValue,0.535,0.001,2.21279e-09,1.36115e-06,0.112652,615.128412547056,112.652
DataValue,0.536,0.001,2.28898e-09,1.41174e-06,0.11265,616.755061206301,112.65
DataValue,0.537,0.001,2.36787e-09,1.46568e-06,0.1126445,618.986684235199,112.6445
DataValue,0.538,0.001,2.45608e-09,1.5229299999999998e-06,0.1126505,620.06530731898,112.6505
DataValue,0.539,0.001,2.5412e-09,1.58063e-06,0.1126495,622.00141665355,112.6495
DataValue,0.54,0.001,2.63017e-09,1.6399399999999998e-06,0.1126485,623.5110278042861,112.6485
DataValue,0.541,0.001,2.72705e-09,1.7066e-06,0.112647,625.80444069599,112.647
DataValue,0.542,0.001,2.82297e-09,1.76962e-06,0.112647,626.864614218359,112.647
DataValue,0.543,0.001,2.92112e-09,1.83528e-06,0.11265,628.279564002848,112.65
DataValue,0.544,0.001,3.03008e-09,1.91107e-06,0.112644,630.6995194846339,112.644
DataValue,0.545,0.001,3.13459e-09,1.9815199999999997e-06,0.112645,632.14646891619,112.645
DataValue,0.546,0.001,3.24448e-09,2.05617e-06,0.112644,633.744082256633,112.644
DataValue,0.547,0.001,3.36701e-09,2.1402199999999996e-06,0.112644,635.6440877811469,112.644
DataValue,0.548,0.001,3.48475e-09,2.21973e-06,0.112647,636.984001721788,112.647
DataValue,0.549,0.001,3.60676e-09,2.30336e-06,0.112646,638.6230300879461,112.646
DataValue,0.55,0.001,3.74196e-09,2.39662e-06,0.112645,640.471838287956,112.645
DataValue,0.551,0.001,3.87418e-09,2.48617e-06,0.1126435,641.728056001528,112.6435
DataValue,0.5519999999999999,0.001,4.01002e-09,2.57885e-06,0.1126445,643.101530665682,112.6445
DataValue,0.553,0.001,4.16097e-09,2.68373e-06,0.1126425,644.977012571588,112.6425
DataValue,0.554,0.001,4.30749e-09,2.7832099999999997e-06,0.1126415,646.132666587734,112.6415
DataValue,0.555,0.001,4.45941e-09,2.8887499999999997e-06,0.11264,647.787487582438,112.64
DataValue,0.5559999999999999,0.001,4.6292000000000005e-09,3.00584e-06,0.112644,649.321697053486,112.644
DataValue,0.557,0.001,4.791470000000001e-09,3.11815e-06,0.1126415,650.771057733848,112.6415
DataValue,0.558,0.001,4.95906e-09,3.23446e-06,0.11264,652.232479542494,112.64
DataValue,0.559,0.001,5.14798e-09,3.36478e-06,0.112645,653.611707893193,112.645
DataValue,0.5599999999999999,0.001,5.33052e-09,3.4900299999999996e-06,0.1126445,654.7259929612869,112.6445
DataValue,0.561,0.001,5.51883e-09,3.62318e-06,0.112637,656.512340477964,112.63700000000001
DataValue,0.562,0.001,5.72706e-09,3.76846e-06,0.112637,658.009519718669,112.63700000000001
DataValue,0.563,0.001,5.93005e-09,3.9088199999999994e-06,0.112634,659.154644564548,112.634
DataValue,0.564,0.001,6.14133e-09,4.05509e-06,0.1126375,660.295082661248,112.6375
DataValue,0.565,0.001,6.37623e-09,4.22014e-06,0.112638,661.85504600681,112.638
DataValue,0.566,0.001,6.60295e-09,4.380620000000001e-06,0.1126365,663.433768239954,112.6365
DataValue,0.567,0.001,6.83617e-09,4.5425e-06,0.112635,664.4802572200521,112.635
DataValue,0.568,0.001,7.0994000000000005e-09,4.72733e-06,0.1126345,665.877398089979,112.6345
DataValue,0.569,0.001,7.3522e-09,4.90384e-06,0.1126355,666.989472538832,112.6355
DataValue,0.57,0.001,7.610990000000001e-09,5.0871299999999995e-06,0.112636,668.392679533148,112.636
DataValue,0.571,0.001,7.88312e-09,5.27912e-06,0.1126345,669.673936207999,112.6345
DataValue,0.572,0.001,8.18509e-09,5.491329999999999e-06,0.1126355,670.8942723904071,112.6355
DataValue,0.573,0.001,8.47857e-09,5.69752e-06,0.1126355,671.99067767324,112.6355
DataValue,0.574,0.001,8.78012e-09,5.91163e-06,0.1126315,673.297175892812,112.6315
DataValue,0.575,0.001,9.11963e-09,6.1487399999999995e-06,0.112629,674.231301050591,112.629
DataValue,0.576,0.001,9.442840000000001e-09,6.37955e-06,0.11263,675.596536635165,112.63
DataValue,0.577,0.001,9.7818e-09,6.61921e-06,0.112631,676.686294955938,112.631
DataValue,0.578,0.001,1.015785e-08,6.88481e-06,0.112628,677.7822078491021,112.628
DataValue,0.579,0.001,1.051956e-08,7.144079999999999e-06,0.1126274999999999,679.12346143755,112.6275
DataValue,0.58,0.001,1.089721e-08,7.4113e-06,0.11263,680.1098629832769,112.63
DataValue,0.581,0.001,1.13162e-08,7.71009e-06,0.1126315,681.332072603878,112.6315
DataValue,0.582,0.001,1.17307e-08,8.006189999999999e-06,0.1126345,682.4989131083399,112.6345
DataValue,0.583,0.001,1.21541e-08,8.30329e-06,0.1126335,683.167819912622,112.6335
DataValue,0.584,0.001,1.26268e-08,8.638059999999998e-06,0.1126315,684.1052364811351,112.6315
DataValue,0.585,0.001,1.3082000000000001e-08,8.96391e-06,0.112633,685.209448096621,112.633
DataValue,0.586,0.001,1.35504e-08,9.298949999999998e-06,0.1126325,686.249114417286,112.6325
DataValue,0.587,0.001,1.40764e-08,9.673769999999998e-06,0.1126355,687.233241453781,112.6355
DataValue,0.588,0.001,1.4586e-08,1.003862e-05,0.112632,688.236665295489,112.632
DataValue,0.589,0.001,1.51111e-08,1.041369e-05,0.112634,689.1417567218799,112.634
DataValue,0.59,0.001,1.56964e-08,1.083473e-05,0.1126295,690.2684692031299,112.6295
DataValue,0.591,0.001,1.62626e-08,1.124251e-05,0.112628,691.310737520446,112.628
DataValue,0.592,0.001,1.68444e-08,1.1670700000000002e-05,0.1126295,692.853411222721,112.6295
DataValue,0.593,0.001,1.75068e-08,1.2134300000000002e-05,0.112632,693.1192450933349,112.632
DataValue,0.594,0.001,1.81396e-08,1.25925e-05,0.1126305,694.1994310789651,112.63049999999998
DataValue,0.595,0.001,1.87919e-08,1.30623e-05,0.1126255,695.102677217312,112.6255
DataValue,0.596,0.001,1.95241e-08,1.35905e-05,0.1126295,696.088424050276,112.6295
DataValue,0.597,0.001,2.02274e-08,1.4099900000000002e-05,0.1126295,697.069321811009,112.6295
DataValue,0.598,0.001,2.09617e-08,1.4626300000000004e-05,0.112626,697.7630631103391,112.626
DataValue,0.599,0.001,2.17789e-08,1.5218600000000002e-05,0.112626,698.7772568862521,112.626
DataValue,0.6,0.001,2.25668e-08,1.57891e-05,0.1126235,699.6605633053871,112.6235
DataValue,0.601,0.001,2.33879e-08,1.63775e-05,0.1126285,700.25526019865,112.6285
DataValue,0.602,0.001,2.4298400000000002e-08,1.70434e-05,0.112626,701.4206696737231,112.626
DataValue,0.603,0.001,2.51884e-08,1.7682800000000003e-05,0.1126295,702.021565482524,112.6295
DataValue,0.604,0.001,2.6103e-08,1.83462e-05,0.1126215,702.838754166188,112.6215
DataValue,0.605,0.001,2.70461e-08,1.90357e-05,0.1126265,703.824211254118,112.6265
DataValue,0.606,0.001,2.81134e-08,1.98065e-05,0.1126255,704.521687166974,112.6255
DataValue,0.6070000000000001,0.001,2.91351e-08,2.05475e-05,0.112628,705.248995198232,112.628
DataValue,0.6080000000000001,0.001,3.01884e-08,2.1317e-05,0.112627,706.13215672245,112.627
DataValue,0.609,0.001,3.13757e-08,2.21789e-05,0.112625,706.88144009536,112.625
DataValue,0.61,0.001,3.25108e-08,2.30099e-05,0.1126235,707.761728410251,112.6235
DataValue,0.6110000000000001,0.001,3.37047e-08,2.38731e-05,0.1126195,708.301809539916,112.6195
DataValue,0.6120000000000001,0.001,3.50243e-08,2.48426e-05,0.112623,709.296117267155,112.623
DataValue,0.613,0.001,3.63067e-08,2.57738e-05,0.112623,709.891011851807,112.623
DataValue,0.614,0.001,3.7637e-08,2.67412e-05,0.112625,710.502962510296,112.625
DataValue,0.6150000000000001,0.001,3.91109e-08,2.78199e-05,0.1126195,711.3081008107711,112.6195
DataValue,0.6160000000000001,0.001,4.05422e-08,2.88645e-05,0.1126245,711.961857027986,112.6245
DataValue,0.617,0.001,4.20181e-08,2.9945400000000003e-05,0.1126165,712.678583753192,112.6165
DataValue,0.618,0.001,4.36684e-08,3.1155900000000004e-05,0.1126245,713.46557235896,112.6245
DataValue,0.6190000000000001,0.001,4.52585e-08,3.23216e-05,0.1126195,714.15535203332,112.6195
DataValue,0.6200000000000001,0.001,4.691080000000001e-08,3.3532600000000005e-05,0.1126185,714.8162043708479,112.6185
DataValue,0.621,0.001,4.87759e-08,3.4889800000000006e-05,0.112619,715.308174733834,112.619
DataValue,0.622,0.001,5.05587e-08,3.6196700000000005e-05,0.112623,715.934151787922,112.623
DataValue,0.6230000000000001,0.001,5.24066e-08,3.75581e-05,0.112619,716.667366324089,112.619
DataValue,0.6240000000000001,0.001,5.433480000000001e-08,3.89643e-05,0.112621,717.11499812275,112.621
DataValue,0.625,0.001,5.6466900000000006e-08,4.053740000000001e-05,0.11262,717.896679293533,112.62
DataValue,0.626,0.001,5.85358e-08,4.20489e-05,0.1126215,718.345012795588,112.6215
DataValue,0.627,0.001,6.06734e-08,4.3628700000000005e-05,0.112617,719.074586227243,112.617
DataValue,0.6280000000000001,0.001,6.30683e-08,4.53886e-05,0.112616,719.67375052126,112.616
DataValue,0.629,0.001,6.53738e-08,4.70853e-05,0.112618,720.247255016536,112.618
DataValue,0.63,0.001,6.77749e-08,4.884750000000001e-05,0.112616,720.73142121936,112.616
