DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.86,0.001,3.98344e-10,6.39e-10,0.0203435,1.60414114433756,20.3435
DataValue,0.8627000000000001,0.001,5.06341e-10,9.34e-10,0.0203445,1.84460669785777,20.3445
DataValue,0.8654,0.001,6.302740000000001e-10,1.3640000000000003e-09,0.0203435,2.16413813674688,20.3435
DataValue,0.8681,0.001,7.66047e-10,1.968e-09,0.0203395,2.56903297056186,20.3395
DataValue,0.8708,0.001,9.65749e-10,2.885e-09,0.0203425,2.98731865111949,20.3425
DataValue,0.8736000000000002,0.001,1.21111e-09,4.321e-09,0.0203385,3.56780143834994,20.338500000000003
DataValue,0.8763,0.001,1.55178e-09,6.335e-09,0.0203385,4.08240858884636,20.338500000000003
DataValue,0.879,0.001,1.92379e-09,9.262e-09,0.0203395,4.8144548001601,20.3395
DataValue,0.8817,0.001,2.3509e-09,1.3418e-08,0.0203385,5.70760134416606,20.338500000000003
DataValue,0.8844,0.001,2.89896e-09,1.9628e-08,0.0203385,6.7707039765985,20.338500000000003
DataValue,0.8871000000000001,0.001,3.52307e-09,2.8695e-08,0.0203385,8.14488500086572,20.338500000000003
DataValue,0.8898,0.001,4.29676e-09,4.1953e-08,0.020336,9.7638685893557,20.336
DataValue,0.8925,0.001,5.2257e-09,6.1319e-08,0.0203345,11.7341217444553,20.3345
DataValue,0.8953,0.001,6.42767e-09,9.0599e-08,0.020331,14.0951542316267,20.331000000000003
DataValue,0.8980000000000001,0.001,7.84349e-09,1.32276e-07,0.020335,16.8644315221923,20.335
DataValue,0.9007,0.001,9.53664e-09,1.93339e-07,0.020339,20.2732828333669,20.339
DataValue,0.9034,0.001,1.16083e-08,2.82333e-07,0.0203435,24.3216491648217,20.3435
DataValue,0.9061,0.001,1.42627e-08,4.11896e-07,0.0203435,28.879244462829597,20.3435
DataValue,0.9088,0.001,1.75297e-08,6.00151e-07,0.020346,34.2362390685522,20.346000000000004
DataValue,0.9115,0.001,2.14883e-08,8.74373e-07,0.0203425,40.690654914534896,20.3425
DataValue,0.9142,0.001,2.64382e-08,1.27426e-06,0.0203425,48.1976836547118,20.3425
DataValue,0.9169,0.001,3.2557100000000004e-08,1.85038e-06,0.020343,56.8349146576323,20.343
DataValue,0.9197,0.001,4.04619e-08,2.7118799999999997e-06,0.0203474999999999,67.0230513149407,20.347499999999997
DataValue,0.9224,0.001,4.97665e-08,3.927319999999999e-06,0.0203385,78.9149327358765,20.338500000000003
DataValue,0.9251,0.001,6.14434e-08,5.67392e-06,0.020341,92.3438481594443,20.341
DataValue,0.9278,0.001,7.59584e-08,8.171699999999998e-06,0.020346,107.581255002738,20.346000000000004
DataValue,0.9305,0.001,9.40806e-08,1.17585e-05,0.0203415,124.983259035338,20.3415
DataValue,0.9332,0.001,1.1712e-07,1.68446e-05,0.0203405,143.823428961749,20.3405
DataValue,0.9359,0.001,1.46126e-07,2.40711e-05,0.0203405,164.728385092318,20.3405
DataValue,0.9386,0.001,1.81971e-07,3.4263e-05,0.0203425,188.288243731144,20.3425
DataValue,0.9414,0.001,2.2726799999999997e-07,4.90698e-05,0.0203425,215.911610961508,20.3425
DataValue,0.9441,0.001,2.8403499999999996e-07,6.92678e-05,0.020341,243.87064974387,20.341
DataValue,0.9468,0.001,3.53271e-07,9.73687e-05,0.0203385,275.62041605453,20.338500000000003
DataValue,0.9495,0.001,4.38671e-07,0.000136279,0.0203399999999999,310.663344511034,20.339999999999996
DataValue,0.9522,0.001,5.47096e-07,0.000189658,0.0203365,346.663108485531,20.3365
DataValue,0.9549,0.001,6.779480000000002e-07,0.000262526,0.020343,387.236189206252,20.343
DataValue,0.9576,0.001,8.386119999999999e-07,0.000361525,0.0203399999999999,431.09924494283393,20.339999999999996
DataValue,0.9603,0.001,1.041511e-06,0.000494324,0.020343,474.621967506824,20.343
DataValue,0.9631,0.001,1.28086e-06,0.000677684,0.020338,529.0851459175869,20.337999999999997
DataValue,0.9658,0.001,1.57364e-06,0.00091402,0.020345,580.831702295315,20.345
DataValue,0.9685,0.001,1.9279e-06,0.0012244299999999,0.0203455,635.110742258416,20.3455
