VCE ,leafValue( DP1_IC1 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC1 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC1 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC1 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC1 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC1 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC1 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC1 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC1 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC1 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC1 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC1 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC1 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC1 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC1 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC1 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC1 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC1 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC1 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC1 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC1 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP1_IC1 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP1_IC1 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP1_IC1 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP1_IC1 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP1_IC1 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP1_IC1 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP1_IC1 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP1_IC1 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP1_IC1 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
190.00000E-3,1.3939329E-3,1.7262228E-3,1.5532096E-3,1.8370527E-3,2.1532079E-3,2.7020973E-3,3.2853526E-3,3.0007182E-3,3.4855919E-3,3.9592407E-3,3.8680284E-3,4.5750106E-3,4.2660072E-3,4.8266733E-3,5.2941704E-3,4.8524329E-3,5.5789317E-3,5.3034807E-3,5.8509203E-3,6.2572778E-3,5.6600851E-3,6.3597147E-3,6.1320642E-3,6.6373652E-3,6.9868044E-3,6.3242052E-3,6.9862511E-3,6.8011824E-3,7.2641207E-3,7.5708855E-3
200.00000E-3,1.4180219E-3,1.7620422E-3,1.5780678E-3,1.8735923E-3,2.2132290E-3,2.7685240E-3,3.3895227E-3,3.0729201E-3,3.5952309E-3,4.1319713E-3,3.9993309E-3,4.7746083E-3,4.4129998E-3,5.0383264E-3,5.5871267E-3,5.0602803E-3,5.8686627E-3,5.5356248E-3,6.1554641E-3,6.6351673E-3,5.9387838E-3,6.7172421E-3,6.4381289E-3,7.0093391E-3,7.4191382E-3,6.6598762E-3,7.3917174E-3,7.1635157E-3,7.6827475E-3,8.0394163E-3
210.00000E-3,1.4351232E-3,1.7877889E-3,1.5957001E-3,1.8998452E-3,2.2574769E-3,2.8176510E-3,3.4695847E-3,3.1265773E-3,3.6798880E-3,4.2735304E-3,4.1030036E-3,4.9425174E-3,4.5307686E-3,5.2181214E-3,5.8514798E-3,5.2365877E-3,6.1303724E-3,5.7364928E-3,6.4331384E-3,6.9933682E-3,6.1888959E-3,7.0536560E-3,6.7178137E-3,7.3617594E-3,7.8380793E-3,6.9722817E-3,7.7815628E-3,7.5054870E-3,8.0872100E-3,8.4982429E-3
220.00000E-3,1.4471390E-3,1.8060441E-3,1.6080846E-3,1.9184562E-3,2.2894634E-3,2.8532709E-3,3.5295459E-3,3.1656427E-3,3.7435578E-3,4.3861443E-3,4.1825916E-3,5.0798137E-3,4.6224430E-3,5.3666722E-3,6.0854081E-3,5.3820965E-3,6.3623441E-3,5.9058980E-3,6.6819890E-3,7.3300650E-3,6.4089865E-3,7.3671227E-3,6.9692209E-3,7.6928528E-3,8.2427789E-3,7.2596133E-3,8.1546812E-3,7.8253282E-3,8.4765226E-3,8.9471985E-3
230.00000E-3,1.4555263E-3,1.8188670E-3,1.6167297E-3,1.9315295E-3,2.3122505E-3,2.8787108E-3,3.5734901E-3,3.1936371E-3,3.7903876E-3,4.4732004E-3,4.2421710E-3,5.1888501E-3,4.6919267E-3,5.4858867E-3,6.2876855E-3,5.4987731E-3,6.5633729E-3,6.0448108E-3,6.9003991E-3,7.6431222E-3,6.5982010E-3,7.6555519E-3,7.1907080E-3,8.0005206E-3,8.6319976E-3,7.5199319E-3,8.5095587E-3,8.1209718E-3,8.8492993E-3,9.3857871E-3
240.00000E-3,1.4613605E-3,1.8278221E-3,1.6227458E-3,1.9406616E-3,2.3283186E-3,2.8966856E-3,3.6051501E-3,3.2134693E-3,3.8242244E-3,4.5387732E-3,4.2858377E-3,5.2730343E-3,4.7433862E-3,5.5788442E-3,6.4580507E-3,5.5896950E-3,6.7331359E-3,6.1554520E-3,7.0874628E-3,7.9302035E-3,6.7566217E-3,7.9167715E-3,7.3812551E-3,8.2824678E-3,9.0041054E-3,7.7514207E-3,8.8443014E-3,8.3902084E-3,9.2037680E-3,9.8131871E-3
250.00000E-3,1.4654154E-3,1.8340588E-3,1.6269302E-3,1.9470240E-3,2.3395752E-3,2.9092977E-3,3.6276737E-3,3.2274132E-3,3.8483510E-3,4.5870843E-3,4.3173111E-3,5.3363889E-3,4.7807855E-3,5.6494196E-3,6.5974952E-3,5.6586918E-3,6.8724942E-3,6.2411139E-3,7.2433498E-3,8.1889837E-3,6.8855236E-3,8.1488007E-3,7.5408375E-3,8.5364193E-3,9.3571014E-3,7.9527273E-3,9.1567008E-3,8.6309344E-3,9.5378079E-3,10.228256E-3
260.00000E-3,1.4682382E-3,1.8384018E-3,1.6298466E-3,1.9514569E-3,2.3474347E-3,2.9181143E-3,3.6435608E-3,3.2371760E-3,3.8653975E-3,4.6220549E-3,4.3397181E-3,5.3830428E-3,4.8075788E-3,5.7017751E-3,6.7083326E-3,5.7098565E-3,6.9835936E-3,6.3057451E-3,7.3695268E-3,8.4174603E-3,6.9873997E-3,8.3502079E-3,7.6706822E-3,8.7604301E-3,9.6886606E-3,8.1233444E-3,9.4443512E-3,8.8414864E-3,9.8490226E-3,10.629534E-3
270.00000E-3,1.4702115E-3,1.8414332E-3,1.6318883E-3,1.9545534E-3,2.3529193E-3,2.9242726E-3,3.6547108E-3,3.2440032E-3,3.8773756E-3,4.6470379E-3,4.3555391E-3,5.4168095E-3,4.8265812E-3,5.7398895E-3,6.7939764E-3,5.7470918E-3,7.0696817E-3,6.3534463E-3,7.4687192E-3,8.6143400E-3,7.0657104E-3,8.5204971E-3,7.7732826E-3,8.9532675E-3,9.9962240E-3,8.2639259E-3,9.7048424E-3,9.0210269E-3,10.134870E-3,11.015243E-3
280.00000E-3,1.4716004E-3,1.8435598E-3,1.6333283E-3,1.9567277E-3,2.3567543E-3,2.9285824E-3,3.6625216E-3,3.2487854E-3,3.8857734E-3,4.6647259E-3,4.3666578E-3,5.4409375E-3,4.8399746E-3,5.7672423E-3,6.8584860E-3,5.7738060E-3,7.1346861E-3,6.3880385E-3,7.5445897E-3,8.7794248E-3,7.1244308E-3,8.6604133E-3,7.8521291E-3,9.1147872E-3,10.277156E-3,8.3764114E-3,9.9360407E-3,9.1698850E-3,10.392869E-3,11.383296E-3
290.00000E-3,1.4725877E-3,1.8450634E-3,1.6343546E-3,1.9582670E-3,2.3594487E-3,2.9316130E-3,3.6679991E-3,3.2521501E-3,3.8916653E-3,4.6771830E-3,4.3744608E-3,5.4580303E-3,4.8493884E-3,5.7866775E-3,6.9060398E-3,5.7927820E-3,7.1827014E-3,6.4127988E-3,7.6012395E-3,8.9138695E-3,7.1675574E-3,8.7720346E-3,7.9112379E-3,9.2461804E-3,10.528992E-3,8.4638740E-3,10.136448E-3,9.2897255E-3,10.620904E-3,11.731317E-3
300.00000E-3,1.4732993E-3,1.8461386E-3,1.6350967E-3,1.9593693E-3,2.3613561E-3,2.9337609E-3,3.6718556E-3,3.2545357E-3,3.8958143E-3,4.6859391E-3,4.3799458E-3,5.4700807E-3,4.8560079E-3,5.8004041E-3,6.9405018E-3,5.8061806E-3,7.2175515E-3,6.4303669E-3,7.6427072E-3,9.0201845E-3,7.1987223E-3,8.8585782E-3,7.9546448E-3,9.3499664E-3,10.749770E-3,8.5301202E-3,10.305583E-3,9.3834430E-3,10.817594E-3,12.056698E-3
310.00000E-3,1.4738212E-3,1.8469191E-3,1.6356433E-3,1.9601710E-3,2.3627214E-3,2.9353005E-3,3.6745903E-3,3.2562458E-3,3.8987559E-3,4.6921008E-3,4.3838197E-3,5.4785640E-3,4.8606792E-3,5.8100748E-3,6.9651663E-3,5.8156182E-3,7.2425203E-3,6.4427712E-3,7.6726028E-3,9.1019424E-3,7.2209812E-3,8.9239642E-3,7.9860135E-3,9.4296958E-3,10.938431E-3,8.5791829E-3,10.444260E-3,9.4547883E-3,10.982669E-3,12.356702E-3
320.00000E-3,1.4742128E-3,1.8474967E-3,1.6360552E-3,1.9607656E-3,2.3637132E-3,2.9364212E-3,3.6765500E-3,3.2574905E-3,3.9008630E-3,4.6964551E-3,4.3865779E-3,5.4845470E-3,4.8639983E-3,5.8168938E-3,6.9826742E-3,5.8222718E-3,7.2602559E-3,6.4515179E-3,7.6939257E-3,9.1632778E-3,7.2367610E-3,8.9722922E-3,8.0084233E-3,9.4894533E-3,11.095164E-3,8.6148727E-3,10.554655E-3,9.5078524E-3,11.117222E-3,12.628648E-3
330.00000E-3,1.4745144E-3,1.8479345E-3,1.6363743E-3,1.9612175E-3,2.3644474E-3,2.9372534E-3,3.6779750E-3,3.2584143E-3,3.9023939E-3,4.6995554E-3,4.3885653E-3,5.4887880E-3,4.8663815E-3,5.8217218E-3,6.9950478E-3,5.8269826E-3,7.2727949E-3,6.4576982E-3,7.7090347E-3,9.2083555E-3,7.2479073E-3,9.0073957E-3,8.0243174E-3,9.5333367E-3,11.221585E-3,8.6404909E-3,10.640077E-3,9.5465828E-3,11.223709E-3,12.870194E-3
340.00000E-3,1.4747539E-3,1.8482757E-3,1.6366290E-3,1.9615707E-3,2.3650039E-3,2.9378865E-3,3.6790310E-3,3.2591165E-3,3.9035270E-3,4.7017875E-3,4.3900203E-3,5.4918202E-3,4.8681180E-3,5.8251662E-3,7.0037855E-3,5.8303438E-3,7.2816503E-3,6.4620891E-3,7.7197111E-3,9.2409609E-3,7.2557803E-3,9.0325696E-3,8.0355525E-3,9.5650581E-3,11.320628E-3,8.6587163E-3,10.704507E-3,9.5744534E-3,11.305659E-3,13.079698E-3
350.00000E-3,1.4749502E-3,1.8485499E-3,1.6368391E-3,1.9618553E-3,2.3654373E-3,2.9383819E-3,3.6798320E-3,3.2596655E-3,3.9043851E-3,4.7034191E-3,4.3911076E-3,5.4940154E-3,4.8694074E-3,5.8276515E-3,7.0099713E-3,5.8327700E-3,7.2879193E-3,6.4652375E-3,7.7272609E-3,9.2642788E-3,7.2613606E-3,9.0504719E-3,8.0434964E-3,9.5877328E-3,11.396157E-3,8.6716196E-3,10.752068E-3,9.5943157E-3,11.367180E-3,13.256602E-3
360.00000E-3,1.4751164E-3,1.8487774E-3,1.6370181E-3,1.9620923E-3,2.3657853E-3,2.9387820E-3,3.6804565E-3,3.2601082E-3,3.9050528E-3,4.7046353E-3,4.3919408E-3,5.4956315E-3,4.8703877E-3,5.8294730E-3,7.0143770E-3,5.8345494E-3,7.2923834E-3,6.4675250E-3,7.7326225E-3,9.2808373E-3,7.2653438E-3,9.0631477E-3,8.0491345E-3,9.6038296E-3,11.452423E-3,8.6807453E-3,10.786587E-3,9.6083933E-3,11.412420E-3,13.401722E-3
370.00000E-3,1.4752616E-3,1.8489724E-3,1.6371751E-3,1.9622959E-3,2.3660737E-3,2.9391158E-3,3.6809585E-3,3.2604770E-3,3.9055884E-3,4.7055639E-3,4.3925980E-3,5.4968468E-3,4.8711538E-3,5.8308350E-3,7.0175454E-3,5.8358814E-3,7.2955934E-3,6.4692166E-3,7.7364603E-3,9.2925584E-3,7.2682184E-3,9.0721173E-3,8.0531663E-3,9.6152226E-3,11.493550E-3,8.6872157E-3,10.811333E-3,9.6183543E-3,11.445161E-3,13.517304E-3
380.00000E-3,1.4753919E-3,1.8491445E-3,1.6373166E-3,1.9624760E-3,2.3663205E-3,2.9394032E-3,3.6813751E-3,3.2607940E-3,3.9060319E-3,4.7062927E-3,4.3931328E-3,5.4977844E-3,4.8717712E-3,5.8318786E-3,7.0198555E-3,5.8369036E-3,7.2979335E-3,6.4704956E-3,7.7392402E-3,9.3008590E-3,7.2703248E-3,9.0784831E-3,8.0560827E-3,9.6232918E-3,11.523186E-3,8.6918320E-3,10.828934E-3,9.6254165E-3,11.468587E-3,13.606788E-3
390.00000E-3,1.4755117E-3,1.8493003E-3,1.6374472E-3,1.9626395E-3,2.3665379E-3,2.9396579E-3,3.6817320E-3,3.2610746E-3,3.9064109E-3,4.7068826E-3,4.3935823E-3,5.4985292E-3,4.8722850E-3,5.8327011E-3,7.0215706E-3,5.8377108E-3,7.2996709E-3,6.4714885E-3,7.7412866E-3,9.3067608E-3,7.2718993E-3,9.0830309E-3,8.0582258E-3,9.6290315E-3,11.544333E-3,8.6951590E-3,10.841405E-3,9.6304521E-3,11.485232E-3,13.674318E-3
400.00000E-3,1.4756238E-3,1.8494445E-3,1.6375697E-3,1.9627909E-3,2.3667344E-3,2.9398895E-3,3.6820469E-3,3.2613294E-3,3.9067445E-3,4.7073754E-3,4.3939721E-3,5.4991397E-3,4.8727261E-3,5.8333698E-3,7.0228731E-3,5.8383686E-3,7.3009905E-3,6.4722827E-3,7.7428246E-3,9.3109893E-3,7.2731052E-3,9.0863145E-3,8.0598331E-3,9.6331470E-3,11.559340E-3,8.6975917E-3,10.850240E-3,9.6340771E-3,11.497022E-3,13.724195E-3
410.00000E-3,1.4757304E-3,1.8495802E-3,1.6376865E-3,1.9629337E-3,2.3669159E-3,2.9401045E-3,3.6823319E-3,3.2615657E-3,3.9070459E-3,4.7077999E-3,4.3943196E-3,5.4996562E-3,4.8731161E-3,5.8339309E-3,7.0238889E-3,5.8389219E-3,7.3020201E-3,6.4729384E-3,7.7440099E-3,9.3140545E-3,7.2740551E-3,9.0887206E-3,8.0610688E-3,9.6361339E-3,11.569970E-3,8.6994044E-3,10.856522E-3,9.6367228E-3,11.505379E-3,13.760415E-3
