DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue, 0.35000000000000003, 0.001, 9.3119999999999991E-12, 5.0027E-10, 0.10958000000000001, 53.723152920962193, 109.58000000000001
DataValue, 0.35050000000000003, 0.001, 5.8609999999999994E-12, 5.12846E-10, 0.10959000000000002, 87.50145026446, 109.59
DataValue, 0.351, 0.001, 1.0684E-11, 5.1791600000000008E-10, 0.10959000000000002, 48.475851740921, 109.59
DataValue, 0.35150000000000003, 0.001, 7.348E-12, 5.30141E-10, 0.10959000000000002, 72.1476592270006, 109.59
DataValue, 0.35200000000000004, 0.001, 6.335E-12, 5.43842E-10, 0.10959000000000002, 85.8471981057616, 109.59
DataValue, 0.35250000000000004, 0.001, 1.0902E-11, 5.49574E-10, 0.109585, 50.410383415887, 109.585
DataValue, 0.353, 0.001, 6.9279999999999996E-12, 5.62393E-10, 0.109595, 81.1768187066974, 109.595
DataValue, 0.35350000000000004, 0.001, 6.708E-12, 5.75621E-10, 0.109585, 85.8111210494932, 109.585
DataValue, 0.35400000000000004, 0.001, 1.0662E-11, 5.81792E-10, 0.109585, 54.5668730069405, 109.585
DataValue, 0.35450000000000004, 0.001, 6.717E-12, 5.95857E-10, 0.109585, 88.708798570790492, 109.585
DataValue, 0.355, 0.001, 6.5469999999999995E-12, 6.09531E-10, 0.109585, 93.1008095310829, 109.585
DataValue, 0.35550000000000004, 0.001, 1.1072999999999999E-11, 6.17192E-10, 0.10959000000000002, 55.7384629278425, 109.59
DataValue, 0.35600000000000004, 0.001, 6.7359999999999996E-12, 6.3232400000000008E-10, 0.10959000000000002, 93.8723277909739, 109.59
DataValue, 0.35650000000000004, 0.001, 8.0559999999999988E-12, 6.4600200000000006E-10, 0.109585, 80.1889275074479, 109.585
DataValue, 0.357, 0.001, 1.0437E-11, 6.5429500000000007E-10, 0.109585, 62.6899492191243, 109.585
DataValue, 0.35750000000000004, 0.001, 5.9969999999999996E-12, 6.70543E-10, 0.109585, 111.813073203268, 109.585
DataValue, 0.35800000000000004, 0.001, 8.43E-12, 6.8341700000000008E-10, 0.109595, 81.0696322657177, 109.595
DataValue, 0.35850000000000004, 0.001, 1.0962E-11, 6.9255300000000008E-10, 0.109585, 63.1776135741653, 109.585
DataValue, 0.359, 0.001, 5.99E-12, 7.10924E-10, 0.109595, 118.68514190317201, 109.595
DataValue, 0.35950000000000004, 0.001, 8.862E-12, 7.25078E-10, 0.109585, 81.8187767998195, 109.585
DataValue, 0.36000000000000004, 0.001, 1.1E-11, 7.35238E-10, 0.109595, 66.8398181818182, 109.595
DataValue, 0.36050000000000004, 0.001, 5.827E-12, 7.53158E-10, 0.109585, 129.253131971855, 109.585
DataValue, 0.361, 0.001, 8.783E-12, 7.6887000000000005E-10, 0.10959000000000002, 87.5407036320164, 109.59
DataValue, 0.36150000000000004, 0.001, 1.064E-11, 7.78846E-10, 0.10959000000000002, 73.199812030075208, 109.59
DataValue, 0.36200000000000004, 0.001, 5.6050000000000005E-12, 7.99046E-10, 0.109585, 142.55950044603, 109.585
DataValue, 0.36250000000000004, 0.001, 9.57E-12, 8.14573E-10, 0.10959000000000002, 85.1173458725183, 109.59
DataValue, 0.363, 0.001, 1.1214999999999999E-11, 8.2689400000000006E-10, 0.10959000000000002, 73.7310744538564, 109.59
DataValue, 0.3635, 0.001, 6.099E-12, 8.4709500000000006E-10, 0.109585, 138.890801770782, 109.585
DataValue, 0.36400000000000005, 0.001, 1.0368999999999998E-11, 8.63458E-10, 0.109585, 83.273025364066, 109.585
DataValue, 0.36450000000000005, 0.001, 1.12E-11, 8.7618200000000009E-10, 0.109585, 78.230535714285708, 109.585
DataValue, 0.365, 0.001, 6.708E-12, 8.98077E-10, 0.109585, 133.881484794276, 109.585
DataValue, 0.3655, 0.001, 1.0732999999999998E-11, 9.145730000000001E-10, 0.10959000000000002, 85.2113109102767, 109.59
DataValue, 0.36600000000000005, 0.001, 1.0818E-11, 9.29041E-10, 0.10959000000000002, 85.8791828434091, 109.59
DataValue, 0.36650000000000005, 0.001, 6.6319999999999992E-12, 9.52126E-10, 0.109585, 143.565440289505, 109.585
DataValue, 0.367, 0.001, 1.0744E-11, 9.6687300000000012E-10, 0.10959000000000002, 89.99190245718539, 109.59
DataValue, 0.3675, 0.001, 1.0752999999999998E-11, 9.86075E-10, 0.109585, 91.7023156328467, 109.585
DataValue, 0.36800000000000005, 0.001, 6.811E-12, 1.0099940000000002E-09, 0.10959000000000002, 148.28865071208298, 109.59
DataValue, 0.36850000000000005, 0.001, 1.1606E-11, 1.024241E-09, 0.10959000000000002, 88.250990866793, 109.59
DataValue, 0.369, 0.001, 1.0733999999999999E-11, 1.044448E-09, 0.10959000000000002, 97.3027762250792, 109.59
DataValue, 0.3695, 0.001, 6.6649999999999996E-12, 1.0698900000000001E-09, 0.10958000000000001, 160.523630907727, 109.58000000000001
DataValue, 0.37000000000000005, 0.001, 1.1912E-11, 1.0856580000000001E-09, 0.10959000000000002, 91.1398589657488, 109.59
DataValue, 0.37050000000000005, 0.001, 1.0869999999999999E-11, 1.11136E-09, 0.10959000000000002, 102.241030358786, 109.59
DataValue, 0.371, 0.001, 1.2446E-11, 1.13133E-09, 0.10959000000000002, 90.899084043066, 109.59
DataValue, 0.3715, 0.001, 1.1084E-11, 1.15109E-09, 0.109585, 103.85149765427599, 109.585
DataValue, 0.37200000000000005, 0.001, 7.733E-12, 1.17797E-09, 0.109585, 152.330272856589, 109.585
DataValue, 0.37250000000000005, 0.001, 1.2672000000000001E-11, 1.20003E-09, 0.10959000000000002, 94.6993371212121, 109.59
DataValue, 0.373, 0.001, 1.2062E-11, 1.21992E-09, 0.109585, 101.13745647488, 109.585
DataValue, 0.3735, 0.001, 7.868E-12, 1.24882E-09, 0.10959000000000002, 158.721403152008, 109.59
DataValue, 0.37400000000000005, 0.001, 1.2404999999999998E-11, 1.2726800000000002E-09, 0.10959000000000002, 102.59411527609801, 109.59
DataValue, 0.37450000000000006, 0.001, 1.2512E-11, 1.29429E-09, 0.10959000000000002, 103.44389386189302, 109.59
DataValue, 0.375, 0.001, 8.357E-12, 1.32408E-09, 0.10958000000000001, 158.439631446691, 109.58000000000001
DataValue, 0.3755, 0.001, 1.223E-11, 1.34978E-09, 0.109585, 110.36631234668799, 109.585
DataValue, 0.376, 0.001, 1.3005E-11, 1.3713E-09, 0.10959000000000002, 105.44405997693201, 109.59
DataValue, 0.37650000000000006, 0.001, 8.552E-12, 1.4034800000000002E-09, 0.10959000000000002, 164.11131898971, 109.59
DataValue, 0.377, 0.001, 1.2043999999999998E-11, 1.43075E-09, 0.10959000000000002, 118.793590169379, 109.59
DataValue, 0.3775, 0.001, 1.3557999999999999E-11, 1.4532000000000001E-09, 0.10958000000000001, 107.18395043516699, 109.58000000000001
DataValue, 0.378, 0.001, 9.067E-12, 1.48728E-09, 0.109585, 164.032204698357, 109.585
DataValue, 0.37850000000000006, 0.001, 1.2504999999999998E-11, 1.51809E-09, 0.109585, 121.398640543783, 109.585
DataValue, 0.379, 0.001, 1.4539999999999999E-11, 1.5417300000000002E-09, 0.109585, 106.033700137552, 109.585
DataValue, 0.3795, 0.001, 9.153E-12, 1.5768500000000002E-09, 0.10959000000000002, 172.276849120507, 109.59
DataValue, 0.38, 0.001, 1.1789E-11, 1.60926E-09, 0.10959000000000002, 136.505216727458, 109.59
