DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue, 0.35000000000000003, 0.001, 4.3784999999999994E-11, 5.28611E-10, 0.10968500000000002, 12.0728788397853, 109.68500000000002
DataValue, 0.35050000000000003, 0.001, 3.8603999999999997E-11, 5.42395E-10, 0.10969500000000002, 14.0502279556523, 109.69500000000001
DataValue, 0.351, 0.001, 4.3591E-11, 5.48053E-10, 0.10969000000000001, 12.572618201004799, 109.69
DataValue, 0.35150000000000003, 0.001, 4.0292E-11, 5.59464E-10, 0.10969000000000001, 13.8852377643205, 109.69
DataValue, 0.35200000000000004, 0.001, 3.8597E-11, 5.73644E-10, 0.1097, 14.862398632018, 109.7
DataValue, 0.35250000000000004, 0.001, 4.3467E-11, 5.7941000000000007E-10, 0.10969000000000001, 13.329882439551799, 109.69
DataValue, 0.353, 0.001, 3.9454999999999995E-11, 5.9282E-10, 0.10969000000000001, 15.025218603472299, 109.69
DataValue, 0.35350000000000004, 0.001, 3.9267E-11, 6.05861E-10, 0.10969500000000002, 15.4292663050399, 109.69500000000001
DataValue, 0.35400000000000004, 0.001, 4.3452E-11, 6.1298800000000005E-10, 0.10968500000000002, 14.1072447758446, 109.68500000000002
DataValue, 0.35450000000000004, 0.001, 3.9151E-11, 6.2811E-10, 0.10969500000000002, 16.0432683711783, 109.69500000000001
DataValue, 0.355, 0.001, 3.9887E-11, 6.4194000000000006E-10, 0.10969000000000001, 16.093965452403, 109.69
DataValue, 0.35550000000000004, 0.001, 4.3882E-11, 6.4911700000000011E-10, 0.10969000000000001, 14.792329428922999, 109.69
DataValue, 0.35600000000000004, 0.001, 3.9255E-11, 6.64754E-10, 0.10969000000000001, 16.93425041396, 109.69
DataValue, 0.35650000000000004, 0.001, 4.0707999999999997E-11, 6.78703E-10, 0.10969000000000001, 16.6724722413285, 109.69
DataValue, 0.357, 0.001, 4.3898999999999996E-11, 6.86759E-10, 0.10969500000000002, 15.6440693409873, 109.69500000000001
DataValue, 0.35750000000000004, 0.001, 3.8797E-11, 7.02779E-10, 0.10969500000000002, 18.1142614119648, 109.69500000000001
DataValue, 0.35800000000000004, 0.001, 4.0294E-11, 7.1895300000000011E-10, 0.10969500000000002, 17.8426812925001, 109.69500000000001
DataValue, 0.35850000000000004, 0.001, 4.4496E-11, 7.27656E-10, 0.10969500000000002, 16.353290183387298, 109.69500000000001
DataValue, 0.359, 0.001, 3.9847E-11, 7.4470500000000007E-10, 0.10969000000000001, 18.689110848997398, 109.69
DataValue, 0.35950000000000004, 0.001, 4.0294999999999995E-11, 7.60805E-10, 0.10969500000000002, 18.8808785209083, 109.69500000000001
DataValue, 0.36000000000000004, 0.001, 4.4861E-11, 7.70685E-10, 0.10969000000000001, 17.179398586745698, 109.69
DataValue, 0.36050000000000004, 0.001, 3.9986E-11, 7.88884E-10, 0.10968500000000002, 19.7290051518031, 109.68500000000002
DataValue, 0.361, 0.001, 4.135E-11, 8.0460700000000005E-10, 0.10968500000000002, 19.4584522370012, 109.68500000000002
DataValue, 0.36150000000000004, 0.001, 4.4962E-11, 8.16029E-10, 0.10968500000000002, 18.14930385659, 109.68500000000002
DataValue, 0.36200000000000004, 0.001, 4.0687E-11, 8.35142E-10, 0.10969500000000002, 20.5260156806842, 109.69500000000001
DataValue, 0.36250000000000004, 0.001, 4.0957999999999996E-11, 8.5278600000000008E-10, 0.10969500000000002, 20.8209873528981, 109.69500000000001
DataValue, 0.363, 0.001, 4.5242E-11, 8.6432800000000014E-10, 0.10969000000000001, 19.1045488705185, 109.69
DataValue, 0.3635, 0.001, 4.0933999999999997E-11, 8.8351500000000013E-10, 0.10968500000000002, 21.5838911418381, 109.68500000000002
DataValue, 0.36400000000000005, 0.001, 4.1779E-11, 9.0239600000000008E-10, 0.10969000000000001, 21.5992723617128, 109.69
DataValue, 0.36450000000000005, 0.001, 4.5556999999999996E-11, 9.1454500000000007E-10, 0.10969000000000001, 20.0747415325856, 109.69
DataValue, 0.365, 0.001, 4.1138E-11, 9.3645E-10, 0.10969500000000002, 22.7636248723808, 109.69500000000001
DataValue, 0.3655, 0.001, 4.2521E-11, 9.56199E-10, 0.10969500000000002, 22.487688436302097, 109.69500000000001
DataValue, 0.36600000000000005, 0.001, 4.6056E-11, 9.69129E-10, 0.10969500000000002, 21.0424048983846, 109.69500000000001
DataValue, 0.36650000000000005, 0.001, 4.1299999999999996E-11, 9.91928E-10, 0.10969000000000001, 24.0176271186441, 109.69
DataValue, 0.367, 0.001, 4.3371000000000003E-11, 1.0093360000000001E-09, 0.10969500000000002, 23.2721403702935, 109.69500000000001
DataValue, 0.3675, 0.001, 4.6676999999999994E-11, 1.026778E-09, 0.1097, 21.9975148360006, 109.7
DataValue, 0.36800000000000005, 0.001, 4.1463999999999994E-11, 1.0501130000000001E-09, 0.10969000000000001, 25.3258971638048, 109.69
DataValue, 0.36850000000000005, 0.001, 4.3484E-11, 1.0693230000000001E-09, 0.10969500000000002, 24.591182963848798, 109.69500000000001
DataValue, 0.369, 0.001, 4.7061E-11, 1.0872830000000001E-09, 0.10969500000000002, 23.103695204096798, 109.69500000000001
DataValue, 0.3695, 0.001, 4.2335E-11, 1.1127100000000002E-09, 0.10969000000000001, 26.2834534073462, 109.69
DataValue, 0.37000000000000005, 0.001, 4.6727999999999992E-11, 1.12909E-09, 0.10968500000000002, 24.163028590994703, 109.68500000000002
