 VB	 IT	 IB	 IC	 VT	 beta	Rpt100
0.42800000000000005	0.001	3.6398999999999996E-11	1.018292E-08	0.1094685	279.758235116349	109.46849999999999
0.42850000000000005	0.001	3.6566999999999996E-11	1.036416E-08	0.109469	283.429321519403	109.469
0.42900000000000005	0.001	3.7964E-11	1.0578240000000001E-08	0.10947100000000001	278.638710357181	109.471
0.4295	0.001	3.9235E-11	1.079644E-08	0.10947050000000001	275.17369695425	109.4705
0.43	0.001	3.9756E-11	1.0990230000000002E-08	0.10947150000000001	276.44204648355003	109.4715
0.4305	0.001	3.9192E-11	1.121956E-08	0.10947050000000001	286.271688099612	109.4705
0.431	0.001	3.9037E-11	1.1451000000000001E-08	0.109473	293.337090452648	109.473
0.43150000000000005	0.001	3.9775E-11	1.1655400000000001E-08	0.10947050000000001	293.03331238215	109.4705
0.43200000000000005	0.001	4.2079E-11	1.1897100000000001E-08	0.10947150000000001	282.732479384016	109.4715
0.43250000000000005	0.001	4.0896999999999996E-11	1.2143600000000001E-08	0.10947499999999999	296.93131525539803	109.475
0.43300000000000005	0.001	4.3396E-11	1.2360199999999999E-08	0.109476	284.823486035579	109.476
0.4335	0.001	4.1989999999999995E-11	1.2613300000000002E-08	0.10947050000000001	300.38818766373	109.4705
0.434	0.001	4.4450999999999995E-11	1.28762E-08	0.109473	289.671773413422	109.473
0.4345	0.001	4.3446999999999996E-11	1.3103499999999999E-08	0.10947400000000002	301.597348493567	109.474
0.435	0.001	4.5488999999999994E-11	1.3375800000000001E-08	0.10947899999999999	294.044714106707	109.479
0.43550000000000005	0.001	4.5103E-11	1.36528E-08	0.10947400000000002	302.702702702703	109.474
0.43600000000000005	0.001	4.6430999999999991E-11	1.38941E-08	0.109473	299.24188580904996	109.473
0.43650000000000005	0.001	4.6578E-11	1.41863E-08	0.10947400000000002	304.57082742925803	109.474
0.43700000000000006	0.001	4.7534E-11	1.4478100000000001E-08	0.1094735	304.584087179703	109.4735
0.4375	0.001	4.8189E-11	1.47362E-08	0.109472	305.80007885617005	109.472
0.438	0.001	4.8329999999999996E-11	1.50425E-08	0.1094725	311.245603145044	109.4725
0.4385	0.001	5.027E-11	1.53525E-08	0.10947150000000001	305.400835488363	109.4715
0.439	0.001	4.929E-11	1.5626100000000003E-08	0.1094765	317.023737066342	109.4765
0.4395	0.001	5.1669999999999995E-11	1.59492E-08	0.109472	308.674279078769	109.472
0.44000000000000006	0.001	5.064E-11	1.62787E-08	0.1094765	321.459320695103	109.4765
0.44050000000000006	0.001	5.3093999999999997E-11	1.65706E-08	0.1094755	312.099295588956	109.4755
0.44100000000000006	0.001	5.2115999999999995E-11	1.6914000000000002E-08	0.109473	324.54524522219697	109.473
0.4415	0.001	5.471E-11	1.72633E-08	0.10947400000000002	315.541948455493	109.474
0.442	0.001	5.3776999999999994E-11	1.75687E-08	0.109473	326.695427413206	109.473
0.4425	0.001	5.5994E-11	1.79314E-08	0.10947100000000001	320.237882630282	109.471
0.443	0.001	5.5678999999999993E-11	1.8305E-08	0.109473	328.759496399002	109.473
0.4435	0.001	5.7316E-11	1.86292E-08	0.1094725	325.02617070277097	109.4725
0.44400000000000006	0.001	5.7709999999999994E-11	1.90154E-08	0.1094735	329.499220239127	109.4735
0.44450000000000006	0.001	5.8451E-11	1.9408700000000002E-08	0.109473	332.050777574379	109.473
0.44500000000000006	0.001	5.9748999999999992E-11	1.97533E-08	0.10947150000000001	330.604696312909	109.4715
0.4455	0.001	6.0021E-11	2.01644E-08	0.1094755	335.955748821246	109.4755
0.446	0.001	6.1817E-11	2.0581299999999997E-08	0.10947000000000001	332.939159130983	109.47
0.4465	0.001	6.1416E-11	2.09499E-08	0.109473	341.114693239547	109.473
0.447	0.001	6.3756E-11	2.13822E-08	0.10947400000000002	335.375494071146	109.474
0.4475	0.001	6.295E-11	2.17633E-08	0.10947150000000001	345.72359015091297	109.4715
0.44800000000000006	0.001	6.5751E-11	2.22157E-08	0.109469	337.876230019315	109.469
0.44850000000000007	0.001	6.4772999999999987E-11	2.2678E-08	0.10947050000000001	350.115017059577	109.4705
0.44900000000000007	0.001	6.7514E-11	2.3078400000000002E-08	0.10947050000000001	341.831323873567	109.4705
0.4495	0.001	6.6859999999999989E-11	2.3556E-08	0.109473	352.31827699671	109.473
0.45	0.001	6.9377E-11	2.4045200000000002E-08	0.10946650000000001	346.58748576617603	109.4665
0.4505	0.001	6.8937999999999992E-11	2.44748E-08	0.10946750000000001	355.026255475935	109.4675
0.451	0.001	7.0938E-11	2.49862E-08	0.10947050000000001	352.225887394626	109.4705
0.4515	0.001	7.1789999999999992E-11	2.5505200000000003E-08	0.10947050000000001	355.275107953754	109.4705
0.45199999999999996	0.001	7.2689E-11	2.5955100000000002E-08	0.10947050000000001	357.070533368185	109.4705
0.45250000000000007	0.001	7.4242E-11	2.6494200000000003E-08	0.10947000000000001	356.862692276609	109.47
0.45300000000000007	0.001	7.4709999999999993E-11	2.70412E-08	0.1094695	361.948868959979	109.4695
0.4535	0.001	7.6544E-11	2.75192E-08	0.109469	359.52132107023397	109.469
0.454	0.001	7.6780999999999988E-11	2.80871E-08	0.10947050000000001	365.807947278624	109.4705
0.4545	0.001	7.9113E-11	2.86718E-08	0.109469	362.415785016369	109.469
0.455	0.001	7.8723E-11	2.9184299999999998E-08	0.10947150000000001	370.721390190923	109.4715
0.4555	0.001	8.1542999999999984E-11	2.97897E-08	0.10946700000000001	365.32504322872603	109.467
0.45599999999999996	0.001	8.126499999999999E-11	3.04061E-08	0.109469	374.159847412785	109.469
0.45650000000000007	0.001	8.398599999999999E-11	3.09443E-08	0.109469	368.44593146476797	109.469
0.45700000000000007	0.001	8.3598999999999992E-11	3.15853E-08	0.10946700000000001	377.819112668812	109.467
0.4575	0.001	8.6753E-11	3.22425E-08	0.109469	371.65861699307203	109.469
0.458	0.001	8.6243999999999987E-11	3.28153E-08	0.10947050000000001	380.493715504847	109.4705
0.4585	0.001	8.899699999999999E-11	3.3498E-08	0.10946750000000001	376.394709934043	109.4675
0.459	0.001	8.9212E-11	3.41897E-08	0.10946650000000001	383.24104380576597	109.4665
0.4595	0.001	9.1483E-11	3.47982E-08	0.10946750000000001	380.378868205022	109.4675
0.45999999999999996	0.001	9.2299E-11	3.5522100000000004E-08	0.1094655	384.858990888309	109.46549999999999
0.46050000000000008	0.001	9.3991E-11	3.62378E-08	0.10946800000000001	385.545424561926	109.468
0.46100000000000008	0.001	9.5246999999999981E-11	3.68797E-08	0.1094695	387.20064673953	109.4695
0.4615	0.001	9.6463999999999991E-11	3.7641700000000004E-08	0.10946700000000001	390.215002487975	109.467
0.462	0.001	9.887299999999999E-11	3.8424E-08	0.10946800000000001	388.619744520749	109.468
0.4625	0.001	9.8833999999999992E-11	3.91038E-08	0.109469	395.65129408907904	109.469
0.463	0.001	1.01629E-10	3.9912700000000005E-08	0.1094695	392.72943746371595	109.4695
0.4635	0.001	1.01952E-10	4.07363E-08	0.10946650000000001	399.563520087884	109.4665
0.46399999999999997	0.001	1.04938E-10	4.14591E-08	0.10947050000000001	395.081857858926	109.4705
0.46449999999999997	0.001	1.04785E-10	4.23133E-08	0.109469	403.81065992269896	109.469
0.46500000000000008	0.001	1.0846899999999999E-10	4.3196500000000006E-08	0.109472	398.238206307793	109.472
0.4655	0.001	1.0823799999999999E-10	4.39593E-08	0.109469	406.135553132911	109.469
0.466	0.001	1.11465E-10	4.4872500000000007E-08	0.1094635	402.570313551339	109.4635
0.4665	0.001	1.1212800000000001E-10	4.58E-08	0.10946700000000001	408.46175799086797	109.467
0.467	0.001	1.14713E-10	4.66149E-08	0.10946499999999999	406.361092465544	109.46499999999999
0.4675	0.001	1.15676E-10	4.75779E-08	0.10946750000000001	411.30312251461004	109.4675
0.46799999999999997	0.001	1.1797899999999998E-10	4.8565699999999997E-08	0.1094685	411.646988023292	109.46849999999999
0.46849999999999997	0.001	1.1965600000000002E-10	4.9423199999999996E-08	0.10946600000000001	413.044059637628	109.466
0.46900000000000008	0.001	1.21378E-10	5.04521E-08	0.1094625	415.660992931174	109.46249999999999
0.46950000000000003	0.001	1.23863E-10	5.1501E-08	0.109463	415.790026077198	109.463
0.47000000000000003	0.001	1.24882E-10	5.2424E-08	0.10947000000000001	419.78828013644903	109.47
0.47050000000000003	0.001	1.2777400000000002E-10	5.3505900000000004E-08	0.10946499999999999	418.75420664611005	109.46499999999999
0.47100000000000003	0.001	1.2859799999999998E-10	5.4609500000000003E-08	0.10946650000000001	424.652793978134	109.4665
0.47150000000000003	0.001	1.3204300000000002E-10	5.5579099999999996E-08	0.10946700000000001	420.916671084419	109.467
0.472	0.001	1.3231100000000002E-10	5.67272E-08	0.10946600000000001	428.741374488894	109.466
0.4725	0.001	1.3624400000000002E-10	5.79047E-08	0.10946100000000002	425.00733977275996	109.46100000000001
0.47300000000000009	0.001	1.3652599999999998E-10	5.89307E-08	0.109464	431.644521922564	109.464
0.47350000000000003	0.001	1.40566E-10	6.01536E-08	0.1094635	427.93847729892	109.4635
0.47400000000000003	0.001	1.4105000000000002E-10	6.1401000000000008E-08	0.109464	435.313718539525	109.464
0.47450000000000003	0.001	1.4463600000000002E-10	6.24811E-08	0.10946050000000002	431.98857822395496	109.46050000000001
0.47500000000000003	0.001	1.45665E-10	6.37873E-08	0.109469	437.904095012529	109.469
0.47550000000000003	0.001	1.49264E-10	6.5106099999999993E-08	0.109462	436.18086075678	109.46199999999999
0.476	0.001	1.5049600000000002E-10	6.62615E-08	0.10946750000000001	440.28744950031904	109.4675
0.4765	0.001	1.53355E-10	6.76373E-08	0.10946600000000001	441.05050373316794	109.466
0.477	0.001	1.5576700000000002E-10	6.90443E-08	0.10946499999999999	443.253705855541	109.46499999999999
0.47750000000000004	0.001	1.5802900000000001E-10	7.02687E-08	0.1094655	444.65699333666595	109.46549999999999
0.47800000000000004	0.001	1.60886E-10	7.17194E-08	0.1094655	445.777755677934	109.46549999999999
0.47850000000000004	0.001	1.6288800000000003E-10	7.32077E-08	0.1094625	449.43580865379903	109.46249999999999
0.47900000000000004	0.001	1.6640900000000001E-10	7.4512900000000008E-08	0.109464	447.76965188180895	109.464
0.47950000000000004	0.001	1.67923E-10	7.605540000000001E-08	0.109463	452.91830184072495	109.463
0.48	0.001	1.72166E-10	7.76136E-08	0.1094655	450.80677950350196	109.46549999999999
0.4805	0.001	1.72816E-10	7.89909E-08	0.10946100000000002	457.080941579483	109.46100000000001
0.481	0.001	1.7747E-10	8.0620800000000007E-08	0.109464	454.27846960049595	109.464
0.48150000000000004	0.001	1.78427E-10	8.2044999999999991E-08	0.1094655	459.823905574829	109.46549999999999
0.48200000000000004	0.001	1.8319600000000002E-10	8.3747299999999992E-08	0.109462	457.145898382061	109.46199999999999
0.48250000000000004	0.001	1.84325E-10	8.54814E-08	0.10946499999999999	463.753695917537	109.46499999999999
0.48300000000000004	0.001	1.8874599999999999E-10	8.6999700000000008E-08	0.10946499999999999	460.935331079864	109.46499999999999
0.48350000000000004	0.001	1.9049100000000002E-10	8.88092E-08	0.10946499999999999	466.21205201295595	109.46499999999999
0.484	0.001	1.94877E-10	9.06323E-08	0.109464	465.07438025010595	109.464
0.4845	0.001	1.9669900000000002E-10	9.22513E-08	0.10946650000000001	468.997300443825	109.4665
0.485	0.001	2.0078399999999999E-10	9.41603E-08	0.109462	468.963164395569	109.46199999999999
0.48550000000000004	0.001	2.0361500000000003E-10	9.61012E-08	0.109463	471.975050954006	109.463
0.48600000000000004	0.001	2.06656E-10	9.78044E-08	0.109462	473.271523691545	109.46199999999999
0.48650000000000004	0.001	2.10499E-10	9.98427E-08	0.109464	474.314367289156	109.464
0.48700000000000004	0.001	2.13714E-10	1.0191559999999999E-07	0.10946750000000001	476.878445024659	109.4675
0.48750000000000004	0.001	2.17827E-10	1.037249E-07	0.10946499999999999	476.180179683878	109.46499999999999
0.488	0.001	2.20254E-10	1.058862E-07	0.10946600000000001	480.74586613637	109.466
0.4885	0.001	2.2521100000000003E-10	1.0807850000000001E-07	0.1094635	479.898850411392	109.4635
0.489	0.001	2.2717E-10	1.0998899999999999E-07	0.10947000000000001	484.170445041159	109.47
0.4895	0.001	2.3271600000000002E-10	1.122786E-07	0.1094655	482.470479038828	109.46549999999999
0.49000000000000005	0.001	2.3486E-10	1.1460289999999999E-07	0.1094655	487.962616026569	109.46549999999999
0.49050000000000005	0.001	2.40254E-10	1.16645E-07	0.10946600000000001	485.507005086284	109.466
0.49100000000000005	0.001	2.44331E-10	1.19066E-07	0.1094625	487.31433997323296	109.46249999999999
0.49150000000000005	0.001	2.4817000000000003E-10	1.2153099999999998E-07	0.109462	489.70866744570196	109.46199999999999
0.492	0.001	2.51546E-10	1.23699E-07	0.1094625	491.754987159406	109.46249999999999
0.4925	0.001	2.5549400000000005E-10	1.26239E-07	0.10946100000000002	494.097708752456	109.46100000000001
0.493	0.001	2.59618E-10	1.28882E-07	0.1094625	496.429369304131	109.46249999999999
0.4935	0.001	2.63253E-10	1.31125E-07	0.10946499999999999	498.09498847116697	109.46499999999999
0.49400000000000005	0.001	2.6753E-10	1.33876E-07	0.10946	500.414906739431	109.46000000000001
0.49450000000000005	0.001	2.7212000000000004E-10	1.3664400000000002E-07	0.10946	502.146112009408	109.46000000000001
0.49500000000000005	0.001	2.7634E-10	1.39076E-07	0.10946499999999999	503.278569877687	109.46499999999999
0.49550000000000005	0.001	2.8142299999999997E-10	1.41948E-07	0.1094585	504.393741805041	109.45849999999999
0.496	0.001	2.8683100000000004E-10	1.4487899999999998E-07	0.109462	505.102307630626	109.46199999999999
0.4965	0.001	2.91243E-10	1.47457E-07	0.109469	506.30229739427205	109.469
0.497	0.001	2.9681700000000004E-10	1.5053099999999999E-07	0.10946149999999999	507.15087073853596	109.46149999999999
0.4975	0.001	3.02234E-10	1.5360599999999998E-07	0.109462	508.235340828629	109.46199999999999
0.49800000000000005	0.001	3.06673E-10	1.56386E-07	0.1094625	509.943816377705	109.46249999999999
0.49850000000000005	0.001	3.1191E-10	1.59647E-07	0.109464	511.83674777980804	109.464
0.49900000000000005	0.001	3.17057E-10	1.62909E-07	0.109464	513.816127699436	109.464
0.49950000000000006	0.001	3.21492E-10	1.65788E-07	0.1094625	515.683127418412	109.46249999999999
0.5	0.001	3.26638E-10	1.69246E-07	0.10946100000000002	518.145469908584	109.46100000000001
0.50050000000000006	0.001	3.31918E-10	1.7276499999999997E-07	0.10946149999999999	520.505064503884	109.46149999999999
0.501	0.001	3.36882E-10	1.7581099999999999E-07	0.10946149999999999	521.877096431391	109.46149999999999
0.5015	0.001	3.42718E-10	1.79436E-07	0.10946	523.567481136094	109.46000000000001
0.502	0.001	3.48731E-10	1.83096E-07	0.10946	525.035055673284	109.46000000000001
0.50250000000000006	0.001	3.5431E-10	1.86388E-07	0.1094585	526.059100787446	109.45849999999999
0.503	0.001	3.6069900000000005E-10	1.9025E-07	0.1094585	527.448093840016	109.45849999999999
0.50350000000000006	0.001	3.67612E-10	1.94162E-07	0.10946149999999999	528.171006387169	109.46149999999999
0.504	0.001	3.7333500000000003E-10	1.9760999999999998E-07	0.109464	529.310137008317	109.464
0.50450000000000006	0.001	3.80383E-10	2.01745E-07	0.109464	530.373334244695	109.464
0.505	0.001	3.8746700000000003E-10	2.0589799999999998E-07	0.1094585	531.394931697409	109.45849999999999
0.5055	0.001	3.92894E-10	2.0954799999999997E-07	0.1094625	533.344871644769	109.46249999999999
0.506	0.001	3.99728E-10	2.1395499999999999E-07	0.1094595	535.25147100027993	109.45949999999999
0.50650000000000006	0.001	4.0662200000000006E-10	2.18371E-07	0.10946450000000002	537.036854867666	109.46450000000002
0.507	0.001	4.12357E-10	2.2224099999999999E-07	0.1094625	538.952897610566	109.46249999999999
0.50750000000000006	0.001	4.19293E-10	2.2681900000000001E-07	0.10946050000000002	540.955847104531	109.46050000000001
0.508	0.001	4.26612E-10	2.31535E-07	0.10946149999999999	542.729693491979	109.46149999999999
0.50850000000000006	0.001	4.33038E-10	2.3565299999999997E-07	0.1094595	544.185498732213	109.45949999999999
0.509	0.001	4.40866E-10	2.4056099999999995E-07	0.1094555	545.65559603144709	109.4555
0.5095	0.001	4.49022E-10	2.4554E-07	0.10946149999999999	546.83289460204594	109.46149999999999
0.51	0.001	4.5619199999999997E-10	2.49835E-07	0.10946149999999999	547.653181116723	109.46149999999999
0.51050000000000006	0.001	4.6475400000000006E-10	2.5502799999999997E-07	0.10946	548.737611725773	109.46000000000001
0.511	0.001	4.73476E-10	2.60245E-07	0.10946499999999999	549.647711816438	109.46499999999999
0.51150000000000007	0.001	4.80883E-10	2.64927E-07	0.10945800000000001	550.91779081398192	109.45800000000001
0.512	0.001	4.89745E-10	2.70429E-07	0.10945700000000001	552.18327905338492	109.45700000000001
0.51250000000000007	0.001	4.9834E-10	2.76029E-07	0.10946149999999999	553.89693783360792	109.46149999999999
0.513	0.001	5.057330000000001E-10	2.80947E-07	0.10946100000000002	555.52435771444607	109.46100000000001
0.5135	0.001	5.1460999999999994E-10	2.8673899999999996E-07	0.1094595	557.196712073221	109.45949999999999
0.514	0.001	5.23274E-10	2.92712E-07	0.1094625	559.385713794303	109.46249999999999
0.5145	0.001	5.31093E-10	2.979E-07	0.109459	560.91870915263394	109.45899999999999
0.515	0.001	5.40366E-10	3.0406E-07	0.1094555	562.692693470722	109.4555
0.51550000000000007	0.001	5.50181E-10	3.10346E-07	0.10946050000000002	564.07982100435993	109.46050000000001
0.516	0.001	5.58888E-10	3.15866E-07	0.1094595	565.16869211720393	109.45949999999999
0.51650000000000007	0.001	5.6920200000000008E-10	3.22495E-07	0.109459	566.573905221696	109.45899999999999
0.517	0.001	5.78307E-10	3.28125E-07	0.10945750000000001	567.38894739299394	109.45750000000001
0.5175	0.001	5.89224E-10	3.34953E-07	0.10946149999999999	568.46462465887294	109.46149999999999
0.518	0.001	6.00672E-10	3.4195E-07	0.10946450000000002	569.279074103671	109.46450000000002
0.5185	0.001	6.1000100000000007E-10	3.4787799999999996E-07	0.1094635	570.290868375625	109.4635
0.519	0.001	6.21012E-10	3.5508000000000003E-07	0.10946100000000002	571.776390794381	109.46100000000001
0.51950000000000007	0.001	6.32399E-10	3.62501E-07	0.10946	573.21564392100606	109.46000000000001
0.52	0.001	6.42099E-10	3.6889799999999997E-07	0.1094635	574.518882602216	109.4635
0.52050000000000007	0.001	6.53388E-10	3.76556E-07	0.1094555	576.31300238143308	109.4555
0.521	0.001	6.6472100000000007E-10	3.8436899999999997E-07	0.10945700000000001	578.241096640545	109.45700000000001
0.5215	0.001	6.7449700000000007E-10	3.91062E-07	0.10945700000000001	579.783156930275	109.45700000000001
0.522	0.001	6.86916E-10	3.9926099999999996E-07	0.1094595	581.237007144978	109.45949999999999
0.5225	0.001	6.992810000000001E-10	4.0745199999999996E-07	0.1094625	582.67277389204	109.46249999999999
0.523	0.001	7.10265E-10	4.14703E-07	0.10946100000000002	583.870808782638	109.46100000000001
0.52350000000000008	0.001	7.23612E-10	4.2322499999999993E-07	0.10946100000000002	584.878360226198	109.46100000000001
0.524	0.001	7.3731600000000006E-10	4.3205299999999993E-07	0.10946	585.980773508238	109.46000000000001
0.52450000000000008	0.001	7.4923E-10	4.3975099999999993E-07	0.1094635	586.937255582398	109.4635
0.525	0.001	7.63415E-10	4.4879899999999997E-07	0.1094625	587.883392388151	109.46249999999999
0.5255	0.001	7.77806E-10	4.5816600000000003E-07	0.10946	589.049197357696	109.46000000000001
0.526	0.001	7.9003E-10	4.66255E-07	0.109464	590.173790868701	109.464
0.5265	0.001	8.04398E-10	4.75931E-07	0.10946	591.66109314046	109.46000000000001
0.527	0.001	8.1896900000000011E-10	4.8584399999999991E-07	0.109463	593.238571911757	109.463
0.52750000000000008	0.001	8.3154299999999993E-10	4.94413E-07	0.1094595	594.572980591503	109.45949999999999
0.528	0.001	8.4639000000000011E-10	5.04726E-07	0.1094635	596.327933931166	109.4635
0.52850000000000008	0.001	8.62009E-10	5.15106E-07	0.109464	597.56452658847	109.464
0.529	0.001	8.75278E-10	5.2430099999999992E-07	0.10946149999999999	599.010828559612	109.46149999999999
0.5295	0.001	8.9169300000000008E-10	5.35274E-07	0.1094625	600.289561541921	109.46249999999999
0.53	0.001	9.0855099999999994E-10	5.46246E-07	0.10945750000000001	601.22766911268593	109.45750000000001
0.5305	0.001	9.2308000000000008E-10	5.5606499999999994E-07	0.1094585	602.401741994193	109.45849999999999
0.531	0.001	9.4041800000000013E-10	5.67393E-07	0.109464	603.341280154144	109.464
0.53150000000000008	0.001	9.5838900000000013E-10	5.79246E-07	0.10946499999999999	604.39550120045192	109.46499999999999
0.532	0.001	9.73936E-10	5.8948899999999994E-07	0.1094585	605.264616976885	109.45849999999999
0.53250000000000008	0.001	9.9204E-10	6.01743E-07	0.10946149999999999	606.571307608564	109.46149999999999
0.533	0.001	1.0104610000000002E-09	6.14104E-07	0.1094585	607.74636527288	109.45849999999999
0.5335	0.001	1.026576E-09	6.2511E-07	0.10946149999999999	608.927152008229	109.46149999999999
0.534	0.001	1.045378E-09	6.3803999999999991E-07	0.1094635	610.343818216951	109.4635
0.5345	0.001	1.064397E-09	6.5138E-07	0.1094595	611.970909350552	109.45949999999999
0.535	0.001	1.0811740000000001E-09	6.62878E-07	0.10946100000000002	613.10945324249394	109.46100000000001
0.53550000000000009	0.001	1.101122E-09	6.7677699999999992E-07	0.10946100000000002	614.624900783019	109.46100000000001
0.536	0.001	1.12145E-09	6.9056199999999991E-07	0.1094595	615.776004280173	109.45949999999999
0.53650000000000009	0.001	1.1403E-09	7.02982E-07	0.10946	616.488643339472	109.46000000000001
0.537	0.001	1.1619900000000002E-09	7.17635E-07	0.1094595	617.591373419737	109.45949999999999
0.5375	0.001	1.1842800000000002E-09	7.325E-07	0.109464	618.519269091769	109.464
0.538	0.001	1.2036400000000002E-09	7.4529500000000006E-07	0.10946100000000002	619.200923864278	109.46100000000001
0.5385	0.001	1.2259100000000002E-09	7.6065E-07	0.1094595	620.477849108009	109.45949999999999
0.539	0.001	1.24932E-09	7.7645899999999993E-07	0.10946149999999999	621.505298882592	109.46149999999999
0.5395	0.001	1.2689100000000001E-09	7.90345E-07	0.1094595	622.85347266551594	109.45949999999999
