DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-3.438e-07,0.11253,112.53
DataValue,0.02,0.001,0.000104592,0.112527,112.527
DataValue,0.04,0.001,0.000296876,0.11253,112.53
DataValue,0.06,0.001,0.000604314,0.112528,112.528
DataValue,0.08,0.001,0.001035148,0.112537,112.537
DataValue,0.1,0.001,0.00155828,0.112543,112.543
DataValue,0.12,0.001,0.0020954,0.112555,112.555
DataValue,0.1399999999999999,0.001,0.0025792799999999,0.112565,112.565
DataValue,0.16,0.001,0.0029620799999999,0.112564,112.564
DataValue,0.18,0.001,0.00322308,0.112575,112.575
DataValue,0.2,0.001,0.00338782,0.112575,112.575
DataValue,0.22,0.001,0.00348212,0.112574,112.574
DataValue,0.24,0.001,0.00353718,0.112571,112.571
DataValue,0.26,0.001,0.0035688399999999,0.1125729999999999,112.573
DataValue,0.2799999999999999,0.001,0.00358854,0.112575,112.575
DataValue,0.3,0.001,0.0036019,0.112578,112.578
DataValue,0.32,0.001,0.00361168,0.112577,112.577
DataValue,0.34,0.001,0.00361828,0.112579,112.579
DataValue,0.36,0.001,0.0036241,0.112578,112.578
DataValue,0.38,0.001,0.00362854,0.112574,112.574
DataValue,0.4,0.001,0.00363264,0.112575,112.575
DataValue,0.42,0.001,0.0036363,0.112576,112.576
DataValue,0.44,0.001,0.00363958,0.112583,112.583
DataValue,0.4599999999999999,0.001,0.00364242,0.112575,112.575
DataValue,0.48,0.001,0.0036446399999999,0.112579,112.579
DataValue,0.5,0.001,0.00364686,0.112579,112.579
DataValue,0.52,0.001,0.00364876,0.112582,112.582
DataValue,0.54,0.001,0.00365094,0.112575,112.575
DataValue,0.5599999999999999,0.001,0.0036528,0.112575,112.575
DataValue,0.58,0.001,0.0036546,0.112578,112.578
DataValue,0.6,0.001,0.0036561,0.112575,112.575
DataValue,0.6200000000000001,0.001,0.00365718,0.112577,112.577
DataValue,0.6400000000000001,0.001,0.00365874,0.112582,112.582
DataValue,0.66,0.001,0.00366002,0.112583,112.583
DataValue,0.68,0.001,0.0036618,0.1125729999999999,112.573
DataValue,0.7,0.001,0.00366262,0.11258,112.57999999999998
DataValue,0.72,0.001,0.0036631999999999,0.112571,112.571
DataValue,0.7400000000000001,0.001,0.00366516,0.112571,112.571
