DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-2.7233999999999996e-07,0.1122949999999999,112.295
DataValue,0.02,0.001,0.000104152,0.1122949999999999,112.295
DataValue,0.04,0.001,0.000293,0.112285,112.285
DataValue,0.06,0.001,0.00058945,0.1122949999999999,112.295
DataValue,0.08,0.001,0.00099975,0.112305,112.305
DataValue,0.1,0.001,0.0014982,0.112305,112.305
DataValue,0.12,0.001,0.0020205,0.112315,112.315
DataValue,0.1399999999999999,0.001,0.0025108,0.11232,112.32
DataValue,0.16,0.001,0.0029224,0.11234,112.34
DataValue,0.18,0.001,0.0032223,0.11233,112.33
DataValue,0.2,0.001,0.0034209,0.11234,112.34
DataValue,0.22,0.001,0.0035402999999999,0.11234,112.34
DataValue,0.24,0.001,0.0036093,0.112335,112.335
DataValue,0.26,0.001,0.0036490999999999,0.11234,112.34
DataValue,0.2799999999999999,0.001,0.0036735,0.112335,112.335
DataValue,0.3,0.001,0.0036888999999999,0.11235,112.35
DataValue,0.32,0.001,0.0036991,0.11234,112.34
DataValue,0.34,0.001,0.0037073,0.112335,112.335
DataValue,0.36,0.001,0.0037143,0.112345,112.345
DataValue,0.38,0.001,0.0037199,0.11235,112.35
DataValue,0.4,0.001,0.0037238,0.112345,112.345
DataValue,0.42,0.001,0.0037284,0.11234,112.34
DataValue,0.44,0.001,0.0037317,0.11235,112.35
DataValue,0.4599999999999999,0.001,0.0037342,0.112335,112.335
DataValue,0.48,0.001,0.0037367,0.11234,112.34
DataValue,0.5,0.001,0.0037392,0.11234,112.34
DataValue,0.52,0.001,0.0037416,0.11234,112.34
DataValue,0.54,0.001,0.0037426,0.112345,112.345
DataValue,0.5599999999999999,0.001,0.0037454,0.112335,112.335
DataValue,0.58,0.001,0.0037476,0.112335,112.335
DataValue,0.6,0.001,0.0037494,0.11235,112.35
DataValue,0.6200000000000001,0.001,0.0037511,0.11234,112.34
DataValue,0.6400000000000001,0.001,0.0037522,0.112345,112.345
DataValue,0.66,0.001,0.0037538,0.112345,112.345
DataValue,0.68,0.001,0.0037545,0.11234,112.34
DataValue,0.7,0.001,0.0037556,0.11234,112.34
DataValue,0.72,0.001,0.0037577,0.11234,112.34
DataValue,0.7400000000000001,0.001,0.0037585,0.11234,112.34
DataValue,0.76,0.001,0.0037595,0.11234,112.34
DataValue,0.78,0.001,0.0037606,0.112345,112.345
DataValue,0.8,0.001,0.0037613,0.11234,112.34
DataValue,0.82,0.001,0.0037621,0.112335,112.335
DataValue,0.84,0.001,0.0037633,0.11234,112.34
DataValue,0.86,0.001,0.0037649,0.112335,112.335
DataValue,0.8800000000000001,0.001,0.0037653,0.11234,112.34
DataValue,0.9,0.001,0.0037657,0.11234,112.34
DataValue,0.92,0.001,0.0037660999999999,0.11235,112.35
DataValue,0.94,0.001,0.0037664,0.112335,112.335
DataValue,0.96,0.001,0.0037676,0.11234,112.34
DataValue,0.98,0.001,0.0037681,0.11235,112.35
DataValue,1.0,0.001,0.0037689,0.11234,112.34
DataValue,1.02,0.001,0.0037691,0.11234,112.34
DataValue,1.04,0.001,0.0037703,0.11234,112.34
DataValue,1.06,0.001,0.0037704,0.11235,112.35
DataValue,1.08,0.001,0.0037707,0.11234,112.34
DataValue,1.1,0.001,0.003771,0.112345,112.345
DataValue,1.12,0.001,0.0037718,0.11235,112.35
DataValue,1.14,0.001,0.0037723,0.112345,112.345
DataValue,1.16,0.001,0.0037732,0.112345,112.345
DataValue,1.18,0.001,0.0037734,0.11234,112.34
DataValue,1.2,0.001,0.0037736,0.11235,112.35
DataValue,1.22,0.001,0.0037737,0.11234,112.34
DataValue,1.24,0.001,0.0037749,0.11234,112.34
DataValue,1.26,0.001,0.0037748,0.112345,112.345
DataValue,1.28,0.001,0.0037748,0.11234,112.34
DataValue,1.3,0.001,0.0037754,0.112345,112.345
DataValue,1.32,0.001,0.0037753,0.112345,112.345
DataValue,1.34,0.001,0.0037753,0.112345,112.345
DataValue,1.36,0.001,0.0037755,0.11234,112.34
DataValue,1.38,0.001,0.0037767,0.11235,112.35
DataValue,1.4,0.001,0.0037766,0.112335,112.335
DataValue,1.42,0.001,0.0037765,0.112345,112.345
DataValue,1.44,0.001,0.0037771,0.112345,112.345
DataValue,1.46,0.001,0.0037769,0.11234,112.34
DataValue,1.48,0.001,0.0037771,0.112345,112.345
DataValue,1.5,0.001,0.0037776999999999,0.11234,112.34
DataValue,1.52,0.001,0.0037783,0.11235,112.35
DataValue,1.54,0.001,0.0037782,0.11234,112.34
DataValue,1.56,0.001,0.0037785,0.11234,112.34
DataValue,1.58,0.001,0.0037788,0.112345,112.345
DataValue,1.6,0.001,0.0037791,0.112345,112.345
DataValue,1.62,0.001,0.003779,0.112345,112.345
DataValue,1.64,0.001,0.0037792,0.112345,112.345
DataValue,1.66,0.001,0.0037793,0.11235,112.35
DataValue,1.68,0.001,0.0037802,0.112335,112.335
DataValue,1.7,0.001,0.0037804,0.112345,112.345
DataValue,1.72,0.001,0.0037812,0.112345,112.345
DataValue,1.74,0.001,0.0037817,0.112345,112.345
DataValue,1.76,0.001,0.0037824,0.11234,112.34
DataValue,1.78,0.001,0.0037821,0.112345,112.345
DataValue,1.8,0.001,0.0037835,0.11235,112.35
DataValue,1.82,0.001,0.0037841999999999,0.112345,112.345
DataValue,1.84,0.001,0.0037844,0.11234,112.34
DataValue,1.86,0.001,0.0037853,0.11234,112.34
DataValue,1.88,0.001,0.0037858,0.11235,112.35
DataValue,1.9,0.001,0.0037873,0.11234,112.34
DataValue,1.92,0.001,0.0037887,0.11234,112.34
DataValue,1.94,0.001,0.0037882,0.112345,112.345
DataValue,1.96,0.001,0.0037902,0.112345,112.345
DataValue,1.98,0.001,0.0037901,0.112335,112.335
DataValue,2.0,0.001,0.0037911,0.11235,112.35
DataValue,2.02,0.001,0.0037932,0.11234,112.34
DataValue,2.04,0.001,0.0037954,0.112345,112.345
DataValue,2.06,0.001,0.003796,0.11234,112.34
DataValue,2.08,0.001,0.0037982,0.11235,112.35
DataValue,2.1,0.001,0.0037993,0.112345,112.345
DataValue,2.12,0.001,0.0038012,0.11234,112.34
DataValue,2.14,0.001,0.0038029,0.11235,112.35
DataValue,2.16,0.001,0.0038055,0.11235,112.35
DataValue,2.18,0.001,0.0038076,0.11235,112.35
DataValue,2.2,0.001,0.0038086,0.11234,112.34
DataValue,2.22,0.001,0.0038125,0.11234,112.34
DataValue,2.24,0.001,0.0038146,0.11235,112.35
DataValue,2.26,0.001,0.0038179,0.112345,112.345
DataValue,2.28,0.001,0.0038213,0.112345,112.345
DataValue,2.3,0.001,0.0038239999999999,0.112345,112.345
DataValue,2.32,0.001,0.0038281,0.112345,112.345
DataValue,2.34,0.001,0.0038318,0.112345,112.345
DataValue,2.36,0.001,0.0038357,0.11234,112.34
DataValue,2.38,0.001,0.0038403,0.112355,112.355
DataValue,2.4,0.001,0.0038445,0.11234,112.34
DataValue,2.42,0.001,0.0038485999999999,0.11235,112.35
DataValue,2.44,0.001,0.0038542,0.112345,112.345
DataValue,2.46,0.001,0.00386,0.112345,112.345
DataValue,2.48,0.001,0.0038655,0.11235,112.35
DataValue,2.5,0.001,0.0038708,0.112345,112.345
DataValue,2.52,0.001,0.0038772,0.112345,112.345
DataValue,2.54,0.001,0.0038835,0.11234,112.34
DataValue,2.56,0.001,0.0038895,0.11235,112.35
DataValue,2.58,0.001,0.0038969,0.112355,112.355
DataValue,2.6,0.001,0.0039051999999999,0.11235,112.35
DataValue,2.62,0.001,0.0039129,0.11235,112.35
DataValue,2.64,0.001,0.0039209,0.11234,112.34
DataValue,2.66,0.001,0.0039299,0.11235,112.35
DataValue,2.68,0.001,0.0039394,0.11235,112.35
DataValue,2.7,0.001,0.0039491,0.11235,112.35
DataValue,2.72,0.001,0.0039588,0.11234,112.34
DataValue,2.74,0.001,0.003969,0.11235,112.35
DataValue,2.76,0.001,0.0039802,0.11235,112.35
DataValue,2.78,0.001,0.0039924,0.112345,112.345
DataValue,2.8,0.001,0.004004,0.11235,112.35
DataValue,2.82,0.001,0.0040168,0.112345,112.345
DataValue,2.84,0.001,0.0040292,0.11235,112.35
DataValue,2.86,0.001,0.0040434,0.11235,112.35
DataValue,2.88,0.001,0.0040571,0.11235,112.35
DataValue,2.9,0.001,0.004073,0.11235,112.35
DataValue,2.92,0.001,0.004088,0.11234,112.34
DataValue,2.94,0.001,0.0041047,0.112355,112.355
DataValue,2.96,0.001,0.0041212,0.112345,112.345
DataValue,2.98,0.001,0.0041389,0.112345,112.345
DataValue,3.0,0.001,0.0041578,0.11235,112.35
DataValue,3.0,0.001,0.0041584,0.112345,112.345
DataValue,2.98,0.001,0.0041385,0.112355,112.355
DataValue,2.96,0.001,0.0041207,0.112355,112.355
DataValue,2.94,0.001,0.0041031,0.11235,112.35
DataValue,2.92,0.001,0.0040872,0.11234,112.34
DataValue,2.9,0.001,0.0040705,0.11235,112.35
DataValue,2.88,0.001,0.0040553,0.112345,112.345
DataValue,2.86,0.001,0.0040403,0.112345,112.345
DataValue,2.84,0.001,0.0040263999999999,0.112355,112.355
DataValue,2.82,0.001,0.0040130999999999,0.11234,112.34
DataValue,2.8,0.001,0.0040000999999999,0.11235,112.35
DataValue,2.78,0.001,0.003988,0.112345,112.345
DataValue,2.76,0.001,0.0039765,0.112345,112.345
DataValue,2.74,0.001,0.0039653,0.11234,112.34
DataValue,2.72,0.001,0.0039541,0.11235,112.35
DataValue,2.7,0.001,0.0039439,0.11235,112.35
DataValue,2.68,0.001,0.0039341,0.11235,112.35
DataValue,2.66,0.001,0.0039247,0.11234,112.34
DataValue,2.64,0.001,0.0039161,0.112345,112.345
DataValue,2.62,0.001,0.003908,0.112345,112.345
DataValue,2.6,0.001,0.0038998,0.112355,112.355
DataValue,2.58,0.001,0.0038919,0.112345,112.345
DataValue,2.56,0.001,0.003885,0.112345,112.345
DataValue,2.54,0.001,0.0038783,0.11235,112.35
DataValue,2.52,0.001,0.0038713,0.11235,112.35
DataValue,2.5,0.001,0.0038653,0.11234,112.34
DataValue,2.48,0.001,0.0038595,0.11235,112.35
DataValue,2.46,0.001,0.0038531,0.11235,112.35
DataValue,2.44,0.001,0.0038482,0.11235,112.35
DataValue,2.42,0.001,0.0038434,0.11235,112.35
DataValue,2.4,0.001,0.0038384,0.11234,112.34
DataValue,2.38,0.001,0.003834,0.112345,112.345
DataValue,2.36,0.001,0.0038296,0.11235,112.35
DataValue,2.34,0.001,0.0038257,0.112345,112.345
DataValue,2.32,0.001,0.0038224,0.11234,112.34
DataValue,2.3,0.001,0.0038182,0.11234,112.34
DataValue,2.28,0.001,0.0038149,0.112345,112.345
DataValue,2.26,0.001,0.0038114,0.112345,112.345
DataValue,2.24,0.001,0.0038084,0.11235,112.35
DataValue,2.22,0.001,0.003806,0.11234,112.34
DataValue,2.2,0.001,0.0038033,0.112335,112.335
DataValue,2.18,0.001,0.0038006,0.11235,112.35
DataValue,2.16,0.001,0.0037987,0.11234,112.34
DataValue,2.14,0.001,0.0037965,0.11235,112.35
DataValue,2.12,0.001,0.0037944,0.112345,112.345
DataValue,2.1,0.001,0.0037925,0.11235,112.35
DataValue,2.08,0.001,0.0037904,0.112345,112.345
DataValue,2.06,0.001,0.0037886,0.11234,112.34
DataValue,2.04,0.001,0.0037864,0.112345,112.345
DataValue,2.02,0.001,0.0037857,0.112345,112.345
DataValue,2.0,0.001,0.0037841999999999,0.112345,112.345
DataValue,1.98,0.001,0.003783,0.11234,112.34
DataValue,1.96,0.001,0.003781,0.11235,112.35
DataValue,1.94,0.001,0.0037808,0.112345,112.345
DataValue,1.92,0.001,0.00378,0.112335,112.335
DataValue,1.9,0.001,0.003779,0.112345,112.345
DataValue,1.88,0.001,0.0037779,0.112335,112.335
DataValue,1.86,0.001,0.0037771,0.11235,112.35
DataValue,1.84,0.001,0.0037765,0.112345,112.345
DataValue,1.82,0.001,0.0037757,0.11234,112.34
DataValue,1.8,0.001,0.0037753,0.112345,112.345
DataValue,1.78,0.001,0.0037738999999999,0.11234,112.34
DataValue,1.76,0.001,0.0037735,0.112345,112.345
DataValue,1.74,0.001,0.0037731,0.112345,112.345
DataValue,1.72,0.001,0.0037724,0.112345,112.345
DataValue,1.7,0.001,0.0037716,0.112345,112.345
DataValue,1.68,0.001,0.0037719,0.11234,112.34
DataValue,1.66,0.001,0.0037717,0.112345,112.345
DataValue,1.64,0.001,0.0037706,0.112345,112.345
DataValue,1.62,0.001,0.0037708,0.112345,112.345
