DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.48,0.001,2.74696e-10,1.31999e-07,0.1114555,480.527565017328,111.4555
DataValue,0.482125,0.001,2.92545e-10,1.44635e-07,0.1114565,494.402570544702,111.4565
DataValue,0.48425,0.001,3.14872e-10,1.56933e-07,0.11146,498.402525470667,111.46
DataValue,0.486375,0.001,3.37431e-10,1.70495e-07,0.111457,505.273670765282,111.457
DataValue,0.4885,0.001,3.60199e-10,1.84457e-07,0.111457,512.09747944886,111.457
DataValue,0.490625,0.001,3.8578700000000005e-10,1.99583e-07,0.1114595,517.339879259799,111.4595
DataValue,0.49275,0.001,4.15953e-10,2.17817e-07,0.1114605,523.657720944434,111.4605
DataValue,0.494875,0.001,4.46052e-10,2.36197e-07,0.111461,529.527947414203,111.461
DataValue,0.497,0.001,4.75943e-10,2.55459e-07,0.1114585,536.7428452566801,111.4585
DataValue,0.499125,0.001,5.11485e-10,2.7721499999999996e-07,0.111463,541.980703246429,111.463
DataValue,0.5012,0.001,5.5093e-10,3.01439e-07,0.111464,547.145735392881,111.464
DataValue,0.5034,0.001,5.89797e-10,3.2598799999999997e-07,0.1114635,552.712204368622,111.4635
DataValue,0.5055,0.001,6.31565e-10,3.53589e-07,0.111462,559.861613610634,111.462
DataValue,0.5075999999999999,0.001,6.782210000000001e-10,3.83431e-07,0.1114614999999999,565.3481682224519,111.4615
DataValue,0.5098,0.001,7.31271e-10,4.16596e-07,0.111467,569.687571365472,111.467
DataValue,0.5119,0.001,7.8471e-10,4.5180000000000006e-07,0.1114655,575.754100240853,111.4655
DataValue,0.514,0.001,8.42267e-10,4.895269999999999e-07,0.111467,581.201685451288,111.467
DataValue,0.5161,0.001,9.05033e-10,5.30947e-07,0.1114655,586.660375919994,111.4655
DataValue,0.5182000000000001,0.001,9.7499e-10,5.76848e-07,0.1114715,591.6450425132559,111.4715
DataValue,0.5204,0.001,1.0486100000000002e-09,6.25204e-07,0.111467,596.2216648706379,111.467
DataValue,0.5225,0.001,1.1259200000000002e-09,6.77385e-07,0.1114665,601.628001989484,111.4665
DataValue,0.5246,0.001,1.21e-09,7.340499999999999e-07,0.1114665,606.652892561983,111.4665
DataValue,0.5268,0.001,1.30894e-09,7.99992e-07,0.111471,611.175454948279,111.471
DataValue,0.5289,0.001,1.40772e-09,8.672359999999999e-07,0.11147,616.057170460034,111.47
DataValue,0.531,0.001,1.51355e-09,9.5837e-07,0.1114645,633.1934855141881,111.46450000000002
DataValue,0.5331,0.001,1.62791e-09,1.021333e-06,0.111469,627.389106277374,111.469
DataValue,0.5352,0.001,1.75831e-09,1.10842e-06,0.111466,630.389408011102,111.466
DataValue,0.5374,0.001,1.89252e-09,1.20015e-06,0.1114675,634.154460719041,111.4675
DataValue,0.5395,0.001,2.03843e-09,1.30092e-06,0.1114685,638.197043803319,111.4685
DataValue,0.5416,0.001,2.19389e-09,1.40996e-06,0.1114645,642.675795048977,111.46450000000002
DataValue,0.5437,0.001,2.36817e-09,1.53197e-06,0.111464,646.900349214794,111.464
