DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-3.15168e-07,0.112019,112.019
DataValue,0.02,0.001,0.000107992,0.112013,112.013
DataValue,0.04,0.001,0.000306748,0.112017,112.017
DataValue,0.06,0.001,0.000624824,0.112029,112.029
DataValue,0.08,0.001,0.001070542,0.112038,112.038
DataValue,0.1,0.001,0.0016128,0.112043,112.043
DataValue,0.12,0.001,0.00217122,0.112051,112.051
DataValue,0.1399999999999999,0.001,0.00267738,0.112057,112.057
DataValue,0.16,0.001,0.00308094,0.112062,112.062
DataValue,0.18,0.001,0.00335828,0.11207,112.07
DataValue,0.2,0.001,0.00353314,0.112072,112.072
DataValue,0.22,0.001,0.00363434,0.11207,112.07
DataValue,0.24,0.001,0.00369194,0.112074,112.074
DataValue,0.26,0.001,0.00372604,0.112079,112.079
DataValue,0.2799999999999999,0.001,0.00374704,0.112074,112.074
DataValue,0.3,0.001,0.00376132,0.112071,112.071
DataValue,0.32,0.001,0.00377082,0.112077,112.077
DataValue,0.34,0.001,0.00377816,0.112075,112.075
DataValue,0.36,0.001,0.0037834599999999,0.112077,112.077
DataValue,0.38,0.001,0.00378832,0.112081,112.081
DataValue,0.4,0.001,0.00379256,0.112075,112.075
DataValue,0.42,0.001,0.00379606,0.112077,112.077
DataValue,0.44,0.001,0.00379926,0.112074,112.074
DataValue,0.4599999999999999,0.001,0.00380306,0.112075,112.075
DataValue,0.48,0.001,0.00380536,0.112083,112.083
DataValue,0.5,0.001,0.0038078599999999,0.112077,112.077
DataValue,0.52,0.001,0.00381006,0.112079,112.079
DataValue,0.54,0.001,0.00381208,0.112077,112.077
DataValue,0.5599999999999999,0.001,0.003814,0.112074,112.074
DataValue,0.58,0.001,0.0038152,0.112077,112.077
DataValue,0.6,0.001,0.00381684,0.11208,112.08
DataValue,0.6200000000000001,0.001,0.0038182,0.112077,112.077
DataValue,0.6400000000000001,0.001,0.00382026,0.112077,112.077
DataValue,0.66,0.001,0.0038214,0.112079,112.079
DataValue,0.68,0.001,0.0038223,0.112081,112.081
DataValue,0.7,0.001,0.00382346,0.112079,112.079
DataValue,0.72,0.001,0.00382442,0.112081,112.081
DataValue,0.7400000000000001,0.001,0.00382584,0.112082,112.082
DataValue,0.76,0.001,0.00382636,0.112083,112.083
DataValue,0.78,0.001,0.00382716,0.112079,112.079
DataValue,0.8,0.001,0.00382838,0.11208,112.08
DataValue,0.82,0.001,0.00382952,0.11208,112.08
DataValue,0.84,0.001,0.0038298,0.112078,112.07800000000002
DataValue,0.86,0.001,0.00383062,0.112083,112.083
DataValue,0.8800000000000001,0.001,0.0038314,0.112082,112.082
DataValue,0.9,0.001,0.00383214,0.112078,112.07800000000002
DataValue,0.92,0.001,0.00383258,0.11208,112.08
DataValue,0.94,0.001,0.00383326,0.11208,112.08
DataValue,0.96,0.001,0.00383362,0.112081,112.081
DataValue,0.98,0.001,0.0038344,0.112084,112.084
DataValue,1.0,0.001,0.0038351,0.112079,112.079
DataValue,1.02,0.001,0.00383566,0.11208,112.08
DataValue,1.04,0.001,0.0038362,0.112076,112.076
DataValue,1.06,0.001,0.00383678,0.112072,112.072
DataValue,1.08,0.001,0.00383684,0.11208,112.08
DataValue,1.1,0.001,0.00383714,0.112079,112.079
DataValue,1.12,0.001,0.00383742,0.112076,112.076
DataValue,1.14,0.001,0.00383856,0.112079,112.079
DataValue,1.16,0.001,0.00383892,0.112082,112.082
DataValue,1.18,0.001,0.00383962,0.112086,112.086
DataValue,1.2,0.001,0.00383968,0.112083,112.083
DataValue,1.22,0.001,0.0038399,0.112077,112.077
DataValue,1.24,0.001,0.00384068,0.11208,112.08
DataValue,1.26,0.001,0.00384076,0.112079,112.079
DataValue,1.28,0.001,0.00384072,0.112084,112.084
DataValue,1.3,0.001,0.00384098,0.112087,112.087
DataValue,1.32,0.001,0.00384122,0.112087,112.087
DataValue,1.34,0.001,0.00384138,0.112084,112.084
DataValue,1.36,0.001,0.00384174,0.112083,112.083
DataValue,1.38,0.001,0.00384132,0.112081,112.081
DataValue,1.4,0.001,0.00384184,0.11208,112.08
DataValue,1.42,0.001,0.00384224,0.112083,112.083
DataValue,1.44,0.001,0.00384262,0.112083,112.083
DataValue,1.46,0.001,0.00384302,0.112084,112.084
DataValue,1.48,0.001,0.00384316,0.11208,112.08
DataValue,1.5,0.001,0.00384388,0.112082,112.082
DataValue,1.52,0.001,0.00384402,0.112075,112.075
DataValue,1.54,0.001,0.00384418,0.112082,112.082
DataValue,1.56,0.001,0.00384458,0.112084,112.084
DataValue,1.58,0.001,0.00384472,0.112082,112.082
DataValue,1.6,0.001,0.0038447399999999,0.112083,112.083
DataValue,1.62,0.001,0.00384472,0.112082,112.082
DataValue,1.64,0.001,0.00384484,0.112075,112.075
DataValue,1.66,0.001,0.00384504,0.112079,112.079
DataValue,1.68,0.001,0.0038455,0.11208,112.08
DataValue,1.7,0.001,0.00384584,0.11208,112.08
DataValue,1.72,0.001,0.00384642,0.112084,112.084
DataValue,1.74,0.001,0.003847,0.112081,112.081
DataValue,1.76,0.001,0.00384696,0.112079,112.079
DataValue,1.78,0.001,0.00384764,0.112083,112.083
DataValue,1.8,0.001,0.00384772,0.112082,112.082
DataValue,1.82,0.001,0.00384842,0.112088,112.088
DataValue,1.84,0.001,0.00384946,0.112084,112.084
DataValue,1.86,0.001,0.0038496199999999,0.112081,112.081
DataValue,1.88,0.001,0.00385008,0.112083,112.083
DataValue,1.9,0.001,0.00385112,0.112083,112.083
DataValue,1.92,0.001,0.00385158,0.11209,112.09
DataValue,1.94,0.001,0.00385308,0.112079,112.079
DataValue,1.96,0.001,0.00385374,0.112083,112.083
DataValue,1.98,0.001,0.0038550399999999,0.112083,112.083
DataValue,2.0,0.001,0.0038565,0.112086,112.086
DataValue,2.02,0.001,0.00385764,0.112086,112.086
DataValue,2.04,0.001,0.00385938,0.112084,112.084
DataValue,2.06,0.001,0.00386072,0.112083,112.083
DataValue,2.08,0.001,0.0038625,0.112084,112.084
DataValue,2.1,0.001,0.00386418,0.112084,112.084
DataValue,2.12,0.001,0.00386596,0.112088,112.088
DataValue,2.14,0.001,0.0038679,0.112084,112.084
DataValue,2.16,0.001,0.00387018,0.112089,112.089
DataValue,2.18,0.001,0.00387228,0.112082,112.082
DataValue,2.2,0.001,0.00387452,0.1120849999999999,112.085
DataValue,2.22,0.001,0.0038776799999999,0.11208,112.08
DataValue,2.24,0.001,0.0038806,0.112083,112.083
DataValue,2.26,0.001,0.00388366,0.112083,112.083
DataValue,2.28,0.001,0.00388666,0.112087,112.087
DataValue,2.3,0.001,0.00389024,0.112082,112.082
DataValue,2.32,0.001,0.00389398,0.112079,112.079
DataValue,2.34,0.001,0.00389798,0.112089,112.089
DataValue,2.36,0.001,0.00390232,0.112091,112.091
DataValue,2.38,0.001,0.0039063,0.112087,112.087
DataValue,2.4,0.001,0.00391082,0.112086,112.086
DataValue,2.42,0.001,0.00391572,0.1120849999999999,112.085
DataValue,2.44,0.001,0.00392074,0.112086,112.086
DataValue,2.46,0.001,0.00392658,0.112087,112.087
DataValue,2.48,0.001,0.00393228,0.112087,112.087
DataValue,2.5,0.001,0.00393844,0.112086,112.086
DataValue,2.52,0.001,0.00394458,0.112083,112.083
DataValue,2.54,0.001,0.00395166,0.112083,112.083
DataValue,2.56,0.001,0.00395886,0.112086,112.086
DataValue,2.58,0.001,0.00396588,0.112086,112.086
DataValue,2.6,0.001,0.003974,0.112088,112.088
DataValue,2.62,0.001,0.0039821,0.112089,112.089
DataValue,2.64,0.001,0.00399046,0.1120849999999999,112.085
DataValue,2.66,0.001,0.004,0.112084,112.084
DataValue,2.68,0.001,0.00400974,0.112084,112.084
DataValue,2.7,0.001,0.00401966,0.112088,112.088
DataValue,2.72,0.001,0.00402974,0.112089,112.089
DataValue,2.74,0.001,0.0040410199999999,0.112087,112.087
DataValue,2.76,0.001,0.00405218,0.11209,112.09
DataValue,2.78,0.001,0.00406392,0.1120849999999999,112.085
DataValue,2.8,0.001,0.00407676,0.112091,112.091
DataValue,2.82,0.001,0.00408986,0.112086,112.086
DataValue,2.84,0.001,0.0041036,0.112088,112.088
DataValue,2.86,0.001,0.00411778,0.11209,112.09
DataValue,2.88,0.001,0.00413324,0.11209,112.09
DataValue,2.9,0.001,0.0041487,0.112091,112.091
DataValue,2.92,0.001,0.00416456,0.112089,112.089
