DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-2.8277e-07,0.112425,112.425
DataValue,0.02,0.001,0.00010349,0.11243,112.43
DataValue,0.04,0.001,0.00029088,0.112435,112.435
DataValue,0.06,0.001,0.00058528,0.11244,112.44
DataValue,0.08,0.001,0.00099257,0.112445,112.445
DataValue,0.1,0.001,0.0014879,0.11246,112.46
DataValue,0.12,0.001,0.0020078,0.11246,112.46
DataValue,0.1399999999999999,0.001,0.0024962,0.112465,112.465
DataValue,0.16,0.001,0.0029067,0.11247,112.47
DataValue,0.18,0.001,0.0032066,0.11248,112.48
DataValue,0.2,0.001,0.0034058,0.11248,112.48
DataValue,0.22,0.001,0.0035252,0.1124749999999999,112.475
DataValue,0.24,0.001,0.0035946,0.1124749999999999,112.475
DataValue,0.26,0.001,0.0036354,0.11248,112.48
DataValue,0.2799999999999999,0.001,0.0036593,0.11248,112.48
DataValue,0.3,0.001,0.0036744,0.1124749999999999,112.475
DataValue,0.32,0.001,0.003685,0.1124749999999999,112.475
DataValue,0.34,0.001,0.0036933,0.11248,112.48
DataValue,0.36,0.001,0.0036996,0.1124749999999999,112.475
DataValue,0.38,0.001,0.003705,0.112485,112.485
DataValue,0.4,0.001,0.003709,0.11248,112.48
DataValue,0.42,0.001,0.0037137,0.112485,112.485
DataValue,0.44,0.001,0.0037169,0.112485,112.485
DataValue,0.4599999999999999,0.001,0.0037195,0.1124749999999999,112.475
DataValue,0.48,0.001,0.0037226,0.112485,112.485
DataValue,0.5,0.001,0.0037247,0.11248,112.48
DataValue,0.52,0.001,0.0037272,0.112485,112.485
DataValue,0.54,0.001,0.0037294,0.1124749999999999,112.475
DataValue,0.5599999999999999,0.001,0.0037309,0.1124749999999999,112.475
DataValue,0.58,0.001,0.0037331,0.112485,112.485
DataValue,0.6,0.001,0.0037348,0.11248,112.48
DataValue,0.6200000000000001,0.001,0.0037362,0.11248,112.48
DataValue,0.6400000000000001,0.001,0.003738,0.1124749999999999,112.475
DataValue,0.66,0.001,0.0037389,0.112485,112.485
DataValue,0.68,0.001,0.0037408,0.11248,112.48
DataValue,0.7,0.001,0.0037416999999999,0.11248,112.48
DataValue,0.72,0.001,0.0037426,0.1124749999999999,112.475
DataValue,0.7400000000000001,0.001,0.0037443,0.11248,112.48
DataValue,0.76,0.001,0.003745,0.112485,112.485
DataValue,0.78,0.001,0.0037462,0.11248,112.48
DataValue,0.8,0.001,0.003747,0.11248,112.48
DataValue,0.82,0.001,0.0037474,0.11248,112.48
DataValue,0.84,0.001,0.0037484,0.112485,112.485
DataValue,0.86,0.001,0.0037488,0.112485,112.485
DataValue,0.8800000000000001,0.001,0.0037501,0.11248,112.48
DataValue,0.9,0.001,0.0037507,0.11248,112.48
DataValue,0.92,0.001,0.0037517,0.11248,112.48
DataValue,0.94,0.001,0.0037523,0.11248,112.48
DataValue,0.96,0.001,0.0037528,0.11249,112.49
DataValue,0.98,0.001,0.0037537,0.112485,112.485
DataValue,1.0,0.001,0.003754,0.11248,112.48
DataValue,1.02,0.001,0.0037551999999999,0.1124749999999999,112.475
DataValue,1.04,0.001,0.003756,0.11249,112.49
DataValue,1.06,0.001,0.0037562,0.11248,112.48
DataValue,1.08,0.001,0.0037563,0.11249,112.49
DataValue,1.1,0.001,0.0037565,0.112485,112.485
DataValue,1.12,0.001,0.0037570999999999,0.112485,112.485
DataValue,1.14,0.001,0.0037573,0.1124749999999999,112.475
DataValue,1.16,0.001,0.0037577,0.112485,112.485
DataValue,1.18,0.001,0.0037585,0.11248,112.48
DataValue,1.2,0.001,0.0037587,0.1124749999999999,112.475
DataValue,1.22,0.001,0.0037591,0.112485,112.485
DataValue,1.24,0.001,0.0037594,0.11248,112.48
DataValue,1.26,0.001,0.0037599,0.11249,112.49
DataValue,1.28,0.001,0.00376,0.11248,112.48
DataValue,1.3,0.001,0.0037599,0.112485,112.485
DataValue,1.32,0.001,0.0037604,0.11248,112.48
DataValue,1.34,0.001,0.003761,0.11249,112.49
DataValue,1.36,0.001,0.0037609,0.11248,112.48
DataValue,1.38,0.001,0.0037609,0.112485,112.485
DataValue,1.4,0.001,0.0037615,0.112485,112.485
DataValue,1.42,0.001,0.0037624,0.112485,112.485
DataValue,1.44,0.001,0.0037624,0.112485,112.485
DataValue,1.46,0.001,0.0037626,0.11248,112.48
DataValue,1.48,0.001,0.0037628,0.1124749999999999,112.475
DataValue,1.5,0.001,0.0037629,0.11248,112.48
DataValue,1.52,0.001,0.0037631,0.11248,112.48
DataValue,1.54,0.001,0.0037641,0.11248,112.48
DataValue,1.56,0.001,0.0037635999999999,0.11248,112.48
DataValue,1.58,0.001,0.003764,0.11248,112.48
DataValue,1.6,0.001,0.0037645,0.11249,112.49
DataValue,1.62,0.001,0.0037648,0.11248,112.48
DataValue,1.64,0.001,0.0037651,0.112485,112.485
DataValue,1.66,0.001,0.0037654,0.1124749999999999,112.475
DataValue,1.68,0.001,0.0037654999999999,0.112485,112.485
DataValue,1.7,0.001,0.0037660999999999,0.11247,112.47
DataValue,1.72,0.001,0.0037664,0.11248,112.48
DataValue,1.74,0.001,0.0037665,0.1124749999999999,112.475
DataValue,1.76,0.001,0.0037671,0.11248,112.48
DataValue,1.78,0.001,0.0037677,0.11248,112.48
DataValue,1.8,0.001,0.0037685,0.1124749999999999,112.475
DataValue,1.82,0.001,0.0037696,0.11248,112.48
DataValue,1.84,0.001,0.00377,0.1124749999999999,112.475
DataValue,1.86,0.001,0.0037705,0.112485,112.485
DataValue,1.88,0.001,0.0037711,0.1124749999999999,112.475
DataValue,1.9,0.001,0.0037718,0.112485,112.485
DataValue,1.92,0.001,0.0037726,0.11248,112.48
DataValue,1.94,0.001,0.0037735,0.11248,112.48
DataValue,1.96,0.001,0.0037747,0.112485,112.485
DataValue,1.98,0.001,0.003776,0.112485,112.485
DataValue,2.0,0.001,0.0037773,0.11248,112.48
DataValue,2.02,0.001,0.0037787,0.112485,112.485
DataValue,2.04,0.001,0.00378,0.11248,112.48
DataValue,2.06,0.001,0.0037805,0.11249,112.49
DataValue,2.08,0.001,0.0037827,0.11248,112.48
DataValue,2.1,0.001,0.0037844,0.112485,112.485
DataValue,2.12,0.001,0.0037864,0.1124749999999999,112.475
DataValue,2.14,0.001,0.0037878,0.112485,112.485
DataValue,2.16,0.001,0.0037902,0.11248,112.48
DataValue,2.18,0.001,0.0037928,0.1124749999999999,112.475
DataValue,2.2,0.001,0.0037949,0.11249,112.49
DataValue,2.22,0.001,0.0037974,0.11248,112.48
DataValue,2.24,0.001,0.0038001,0.112485,112.485
DataValue,2.26,0.001,0.0038036,0.11248,112.48
DataValue,2.28,0.001,0.0038068,0.11248,112.48
DataValue,2.3,0.001,0.0038097,0.11248,112.48
DataValue,2.32,0.001,0.003813,0.11249,112.49
DataValue,2.34,0.001,0.0038167,0.112485,112.485
DataValue,2.36,0.001,0.0038204,0.11248,112.48
DataValue,2.38,0.001,0.0038248,0.112485,112.485
DataValue,2.4,0.001,0.0038292,0.112485,112.485
DataValue,2.42,0.001,0.0038338,0.11248,112.48
DataValue,2.44,0.001,0.0038387,0.11248,112.48
DataValue,2.46,0.001,0.0038442,0.112485,112.485
DataValue,2.48,0.001,0.003849,0.112485,112.485
DataValue,2.5,0.001,0.0038552,0.1124749999999999,112.475
DataValue,2.52,0.001,0.0038612,0.112485,112.485
DataValue,2.54,0.001,0.003867,0.11248,112.48
DataValue,2.56,0.001,0.0038745,0.112485,112.485
DataValue,2.58,0.001,0.0038808,0.11249,112.49
DataValue,2.6,0.001,0.0038888,0.11248,112.48
DataValue,2.62,0.001,0.0038966,0.112485,112.485
DataValue,2.64,0.001,0.0039046,0.11248,112.48
DataValue,2.66,0.001,0.0039131,0.112485,112.485
DataValue,2.68,0.001,0.003922,0.11248,112.48
DataValue,2.7,0.001,0.0039319,0.11248,112.48
DataValue,2.72,0.001,0.0039416,0.112485,112.485
DataValue,2.74,0.001,0.0039519,0.11249,112.49
DataValue,2.76,0.001,0.0039631,0.11249,112.49
DataValue,2.78,0.001,0.0039744,0.112485,112.485
DataValue,2.8,0.001,0.0039857,0.112485,112.485
DataValue,2.82,0.001,0.0039988,0.112485,112.485
DataValue,2.84,0.001,0.0040114,0.112485,112.485
DataValue,2.86,0.001,0.0040254,0.112485,112.485
DataValue,2.88,0.001,0.0040399,0.112485,112.485
DataValue,2.9,0.001,0.0040542,0.11249,112.49
DataValue,2.92,0.001,0.0040701,0.11248,112.48
DataValue,2.94,0.001,0.004086,0.11249,112.49
DataValue,2.96,0.001,0.0041027,0.1124749999999999,112.475
DataValue,2.98,0.001,0.0041203,0.11249,112.49
DataValue,3.0,0.001,0.0041387,0.11249,112.49
DataValue,3.0,0.001,0.0041387,0.11248,112.48
DataValue,2.98,0.001,0.0041201,0.112485,112.485
DataValue,2.96,0.001,0.0041024,0.11249,112.49
DataValue,2.94,0.001,0.0040849,0.11249,112.49
DataValue,2.92,0.001,0.0040682999999999,0.11248,112.48
DataValue,2.9,0.001,0.0040521,0.112495,112.495
DataValue,2.88,0.001,0.0040374999999999,0.112485,112.485
DataValue,2.86,0.001,0.0040231,0.112485,112.485
DataValue,2.84,0.001,0.0040087,0.11249,112.49
DataValue,2.82,0.001,0.003996,0.112485,112.485
DataValue,2.8,0.001,0.0039835,0.112485,112.485
DataValue,2.78,0.001,0.0039712,0.11249,112.49
DataValue,2.76,0.001,0.0039597,0.112485,112.485
DataValue,2.74,0.001,0.0039483,0.112485,112.485
DataValue,2.72,0.001,0.0039377,0.112485,112.485
DataValue,2.7,0.001,0.0039282,0.11248,112.48
DataValue,2.68,0.001,0.0039189,0.11248,112.48
DataValue,2.66,0.001,0.0039096,0.11249,112.49
DataValue,2.64,0.001,0.0039002,0.11248,112.48
DataValue,2.62,0.001,0.0038921,0.112485,112.485
DataValue,2.6,0.001,0.0038843,0.1124749999999999,112.475
DataValue,2.58,0.001,0.0038767999999999,0.112485,112.485
DataValue,2.56,0.001,0.0038694,0.1124749999999999,112.475
DataValue,2.54,0.001,0.0038625,0.112485,112.485
DataValue,2.52,0.001,0.0038561,0.1124749999999999,112.475
DataValue,2.5,0.001,0.0038492,0.11248,112.48
DataValue,2.48,0.001,0.0038437,0.11248,112.48
DataValue,2.46,0.001,0.0038381,0.1124749999999999,112.475
DataValue,2.44,0.001,0.0038332,0.112485,112.485
DataValue,2.42,0.001,0.0038282,0.112485,112.485
DataValue,2.4,0.001,0.0038231,0.11248,112.48
DataValue,2.38,0.001,0.003819,0.11248,112.48
DataValue,2.36,0.001,0.0038144,0.11247,112.47
DataValue,2.34,0.001,0.0038106,0.112485,112.485
DataValue,2.32,0.001,0.0038071,0.11248,112.48
DataValue,2.3,0.001,0.0038036,0.1124749999999999,112.475
DataValue,2.28,0.001,0.0038,0.11248,112.48
DataValue,2.26,0.001,0.003797,0.1124749999999999,112.475
DataValue,2.24,0.001,0.003794,0.11248,112.48
DataValue,2.22,0.001,0.0037911999999999,0.1124749999999999,112.475
DataValue,2.2,0.001,0.0037881,0.112485,112.485
DataValue,2.18,0.001,0.0037857,0.1124749999999999,112.475
DataValue,2.16,0.001,0.0037834,0.1124749999999999,112.475
DataValue,2.14,0.001,0.0037812,0.11248,112.48
DataValue,2.12,0.001,0.0037793,0.1124749999999999,112.475
DataValue,2.1,0.001,0.0037776999999999,0.112485,112.485
DataValue,2.08,0.001,0.0037759,0.1124749999999999,112.475
DataValue,2.06,0.001,0.0037745,0.11248,112.48
DataValue,2.04,0.001,0.0037731,0.1124749999999999,112.475
DataValue,2.02,0.001,0.0037718,0.1124749999999999,112.475
DataValue,2.0,0.001,0.0037699,0.11248,112.48
DataValue,1.98,0.001,0.0037687,0.1124749999999999,112.475
DataValue,1.96,0.001,0.0037677,0.1124749999999999,112.475
DataValue,1.94,0.001,0.0037660999999999,0.112485,112.485
DataValue,1.92,0.001,0.0037654999999999,0.11247,112.47
DataValue,1.9,0.001,0.0037641,0.1124749999999999,112.475
DataValue,1.88,0.001,0.0037634,0.11249,112.49
DataValue,1.86,0.001,0.0037624,0.1124749999999999,112.475
DataValue,1.84,0.001,0.0037619,0.11248,112.48
DataValue,1.82,0.001,0.0037612,0.1124749999999999,112.475
DataValue,1.8,0.001,0.0037602,0.1124749999999999,112.475
DataValue,1.78,0.001,0.0037601,0.112485,112.485
DataValue,1.76,0.001,0.0037594,0.11248,112.48
DataValue,1.74,0.001,0.0037587,0.11248,112.48
DataValue,1.72,0.001,0.0037584,0.1124749999999999,112.475
DataValue,1.7,0.001,0.0037578999999999,0.11248,112.48
DataValue,1.68,0.001,0.0037576,0.11248,112.48
DataValue,1.66,0.001,0.0037573,0.11247,112.47
DataValue,1.64,0.001,0.0037568,0.1124749999999999,112.475
DataValue,1.62,0.001,0.0037564,0.11247,112.47
DataValue,1.6,0.001,0.0037564,0.1124749999999999,112.475
DataValue,1.58,0.001,0.003756,0.1124749999999999,112.475
DataValue,1.56,0.001,0.0037557999999999,0.11248,112.48
DataValue,1.54,0.001,0.0037556,0.11248,112.48
DataValue,1.52,0.001,0.003755,0.11248,112.48
DataValue,1.5,0.001,0.0037548,0.11248,112.48
DataValue,1.48,0.001,0.0037549,0.1124749999999999,112.475
DataValue,1.46,0.001,0.0037544,0.11247,112.47
DataValue,1.44,0.001,0.0037541,0.1124749999999999,112.475
DataValue,1.42,0.001,0.0037538,0.11248,112.48
DataValue,1.4,0.001,0.0037534,0.11247,112.47
DataValue,1.38,0.001,0.0037532999999999,0.11248,112.48
DataValue,1.36,0.001,0.0037529,0.1124749999999999,112.475
DataValue,1.34,0.001,0.0037523,0.1124749999999999,112.475
DataValue,1.32,0.001,0.0037519,0.1124749999999999,112.475
DataValue,1.3,0.001,0.0037518,0.11248,112.48
DataValue,1.28,0.001,0.0037518,0.11248,112.48
DataValue,1.26,0.001,0.0037513,0.11247,112.47
DataValue,1.24,0.001,0.0037512,0.1124749999999999,112.475
DataValue,1.22,0.001,0.0037505,0.11248,112.48
DataValue,1.2,0.001,0.00375,0.1124749999999999,112.475
DataValue,1.18,0.001,0.0037499,0.11248,112.48
DataValue,1.16,0.001,0.0037489,0.1124749999999999,112.475
DataValue,1.14,0.001,0.0037489,0.11248,112.48
DataValue,1.12,0.001,0.0037485,0.11248,112.48
DataValue,1.1,0.001,0.0037479,0.1124749999999999,112.475
DataValue,1.08,0.001,0.0037477,0.1124749999999999,112.475
DataValue,1.06,0.001,0.0037468,0.11248,112.48
DataValue,1.04,0.001,0.0037467,0.11248,112.48
DataValue,1.02,0.001,0.0037462,0.1124749999999999,112.475
DataValue,1.0,0.001,0.0037457,0.11247,112.47
DataValue,0.98,0.001,0.0037447,0.1124749999999999,112.475
DataValue,0.96,0.001,0.0037443,0.1124749999999999,112.475
DataValue,0.94,0.001,0.0037435999999999,0.11248,112.48
DataValue,0.92,0.001,0.0037429,0.11248,112.48
DataValue,0.9,0.001,0.0037427,0.11248,112.48
DataValue,0.8800000000000001,0.001,0.0037413,0.11247,112.47
DataValue,0.86,0.001,0.0037413,0.11248,112.48
DataValue,0.84,0.001,0.0037399,0.11247,112.47
DataValue,0.82,0.001,0.0037395,0.112485,112.485
DataValue,0.8,0.001,0.0037385,0.11248,112.48
DataValue,0.78,0.001,0.0037381,0.11247,112.47
DataValue,0.76,0.001,0.0037369,0.11248,112.48
DataValue,0.7400000000000001,0.001,0.0037354,0.1124749999999999,112.475
DataValue,0.72,0.001,0.0037346,0.11247,112.47
DataValue,0.7,0.001,0.0037336,0.1124749999999999,112.475
DataValue,0.68,0.001,0.0037323,0.1124749999999999,112.475
DataValue,0.66,0.001,0.003731,0.11248,112.48
DataValue,0.6400000000000001,0.001,0.0037294999999999,0.1124749999999999,112.475
DataValue,0.6200000000000001,0.001,0.0037287,0.11248,112.48
DataValue,0.6,0.001,0.0037267,0.11248,112.48
DataValue,0.58,0.001,0.003725,0.11247,112.47
DataValue,0.5599999999999999,0.001,0.0037232,0.1124749999999999,112.475
DataValue,0.54,0.001,0.0037212,0.1124749999999999,112.475
DataValue,0.52,0.001,0.0037191999999999,0.11248,112.48
DataValue,0.5,0.001,0.0037169,0.1124749999999999,112.475
DataValue,0.48,0.001,0.0037151,0.11247,112.47
DataValue,0.4599999999999999,0.001,0.003712,0.1124749999999999,112.475
DataValue,0.44,0.001,0.0037089,0.11247,112.47
DataValue,0.42,0.001,0.003706,0.1124749999999999,112.475
DataValue,0.4,0.001,0.0037021,0.11247,112.47
DataValue,0.38,0.001,0.0036975,0.11248,112.48
DataValue,0.36,0.001,0.0036927,0.11247,112.47
DataValue,0.34,0.001,0.0036864,0.1124749999999999,112.475
DataValue,0.32,0.001,0.0036785,0.11247,112.47
DataValue,0.3,0.001,0.0036679,0.1124749999999999,112.475
DataValue,0.2799999999999999,0.001,0.003652,0.11248,112.48
