DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-3.2374e-07,0.112304,112.304
DataValue,0.02,0.001,0.000106486,0.112301,112.301
DataValue,0.04,0.001,0.00030219,0.112301,112.301
DataValue,0.06,0.001,0.000615372,0.112305,112.305
DataValue,0.08,0.001,0.001053982,0.112316,112.316
DataValue,0.1,0.001,0.00158666,0.112323,112.323
DataValue,0.12,0.001,0.0021337799999999,0.112329,112.329
DataValue,0.1399999999999999,0.001,0.0026269,0.112345,112.345
DataValue,0.16,0.001,0.00301674,0.112347,112.347
DataValue,0.18,0.001,0.00328256,0.112354,112.354
DataValue,0.2,0.001,0.00344912,0.112351,112.351
DataValue,0.22,0.001,0.00354448,0.112352,112.352
DataValue,0.24,0.001,0.0035990799999999,0.112348,112.348
DataValue,0.26,0.001,0.0036311,0.112355,112.355
DataValue,0.2799999999999999,0.001,0.00365106,0.112355,112.355
DataValue,0.3,0.001,0.0036639,0.112354,112.354
DataValue,0.32,0.001,0.00367316,0.112357,112.357
DataValue,0.34,0.001,0.00367994,0.11235,112.35
DataValue,0.36,0.001,0.00368586,0.11235,112.35
DataValue,0.38,0.001,0.00369078,0.112352,112.352
DataValue,0.4,0.001,0.00369494,0.112358,112.358
DataValue,0.42,0.001,0.00369814,0.112356,112.356
DataValue,0.44,0.001,0.00370136,0.112356,112.356
DataValue,0.4599999999999999,0.001,0.00370424,0.112355,112.355
DataValue,0.48,0.001,0.0037068,0.112354,112.354
DataValue,0.5,0.001,0.00370872,0.112359,112.359
DataValue,0.52,0.001,0.00371104,0.112354,112.354
DataValue,0.54,0.001,0.0037131,0.1123629999999999,112.363
DataValue,0.5599999999999999,0.001,0.00371514,0.112357,112.357
DataValue,0.58,0.001,0.00371688,0.112355,112.355
DataValue,0.6,0.001,0.00371774,0.112352,112.352
DataValue,0.6200000000000001,0.001,0.00371982,0.112357,112.357
DataValue,0.6400000000000001,0.001,0.00372104,0.112353,112.353
DataValue,0.66,0.001,0.0037227199999999,0.11236,112.36
DataValue,0.68,0.001,0.0037238799999999,0.112356,112.356
DataValue,0.7,0.001,0.00372538,0.11236,112.36
DataValue,0.72,0.001,0.0037261,0.112354,112.354
DataValue,0.7400000000000001,0.001,0.0037274,0.112355,112.355
DataValue,0.76,0.001,0.00372778,0.112353,112.353
DataValue,0.78,0.001,0.00372904,0.112357,112.357
DataValue,0.8,0.001,0.00373006,0.112356,112.356
DataValue,0.82,0.001,0.00373118,0.112359,112.359
DataValue,0.84,0.001,0.00373198,0.112359,112.359
DataValue,0.86,0.001,0.0037330199999999,0.112351,112.351
DataValue,0.8800000000000001,0.001,0.00373332,0.112358,112.358
DataValue,0.9,0.001,0.00373378,0.112354,112.354
DataValue,0.92,0.001,0.00373468,0.112358,112.358
DataValue,0.94,0.001,0.00373548,0.112357,112.357
DataValue,0.96,0.001,0.00373608,0.112353,112.353
DataValue,0.98,0.001,0.0037367,0.11236,112.36
DataValue,1.0,0.001,0.003737,0.112356,112.356
DataValue,1.02,0.001,0.00373746,0.112356,112.356
DataValue,1.04,0.001,0.0037380399999999,0.112357,112.357
DataValue,1.06,0.001,0.00373824,0.112358,112.358
DataValue,1.08,0.001,0.00373858,0.112359,112.359
DataValue,1.1,0.001,0.00373936,0.112359,112.359
DataValue,1.12,0.001,0.00374002,0.112352,112.352
DataValue,1.14,0.001,0.00373972,0.112355,112.355
DataValue,1.16,0.001,0.00374008,0.112358,112.358
DataValue,1.18,0.001,0.00374018,0.112357,112.357
DataValue,1.2,0.001,0.0037403,0.11236,112.36
DataValue,1.22,0.001,0.0037406799999999,0.112357,112.357
DataValue,1.24,0.001,0.00374142,0.112355,112.355
DataValue,1.26,0.001,0.0037414,0.112354,112.354
DataValue,1.28,0.001,0.00374162,0.112355,112.355
DataValue,1.3,0.001,0.00374204,0.11236,112.36
DataValue,1.32,0.001,0.00374268,0.11236,112.36
DataValue,1.34,0.001,0.0037426,0.112358,112.358
DataValue,1.36,0.001,0.00374336,0.112356,112.356
DataValue,1.38,0.001,0.0037435999999999,0.112357,112.357
DataValue,1.4,0.001,0.00374334,0.112351,112.351
DataValue,1.42,0.001,0.00374362,0.112357,112.357
DataValue,1.44,0.001,0.00374372,0.112354,112.354
DataValue,1.46,0.001,0.00374392,0.112355,112.355
DataValue,1.48,0.001,0.0037444,0.112352,112.352
DataValue,1.5,0.001,0.0037446,0.112356,112.356
DataValue,1.52,0.001,0.00374466,0.112351,112.351
DataValue,1.54,0.001,0.00374504,0.112355,112.355
DataValue,1.56,0.001,0.00374524,0.11236,112.36
DataValue,1.58,0.001,0.0037452,0.112359,112.359
DataValue,1.6,0.001,0.0037454,0.112354,112.354
DataValue,1.62,0.001,0.00374586,0.11236,112.36
DataValue,1.64,0.001,0.00374602,0.11235,112.35
DataValue,1.66,0.001,0.0037466599999999,0.112355,112.355
DataValue,1.68,0.001,0.0037465199999999,0.112354,112.354
DataValue,1.7,0.001,0.0037471,0.112359,112.359
DataValue,1.72,0.001,0.00374748,0.112354,112.354
DataValue,1.74,0.001,0.00374794,0.112358,112.358
DataValue,1.76,0.001,0.00374862,0.112356,112.356
DataValue,1.78,0.001,0.0037492,0.112354,112.354
DataValue,1.8,0.001,0.0037493,0.112354,112.354
DataValue,1.82,0.001,0.0037502,0.112355,112.355
DataValue,1.84,0.001,0.00375068,0.112358,112.358
DataValue,1.86,0.001,0.00375124,0.112357,112.357
DataValue,1.88,0.001,0.00375212,0.112353,112.353
DataValue,1.9,0.001,0.00375276,0.112353,112.353
DataValue,1.92,0.001,0.00375366,0.112356,112.356
DataValue,1.94,0.001,0.00375484,0.112361,112.361
DataValue,1.96,0.001,0.00375564,0.112351,112.351
DataValue,1.98,0.001,0.00375662,0.112356,112.356
DataValue,2.0,0.001,0.00375778,0.112357,112.357
DataValue,2.02,0.001,0.00375924,0.112352,112.352
DataValue,2.04,0.001,0.00376044,0.11236,112.36
DataValue,2.06,0.001,0.00376188,0.112357,112.357
DataValue,2.08,0.001,0.00376372,0.112355,112.355
DataValue,2.1,0.001,0.00376558,0.112355,112.355
DataValue,2.12,0.001,0.00376742,0.112353,112.353
DataValue,2.14,0.001,0.00376896,0.112352,112.352
DataValue,2.16,0.001,0.00377132,0.112361,112.361
DataValue,2.18,0.001,0.00377348,0.112352,112.352
DataValue,2.2,0.001,0.0037756599999999,0.112355,112.355
DataValue,2.22,0.001,0.0037785799999999,0.112348,112.348
DataValue,2.24,0.001,0.00378118,0.112356,112.356
DataValue,2.26,0.001,0.0037843,0.112349,112.349
DataValue,2.28,0.001,0.00378754,0.112351,112.351
DataValue,2.3,0.001,0.00379098,0.11236,112.36
DataValue,2.32,0.001,0.00379428,0.112358,112.358
DataValue,2.34,0.001,0.00379808,0.112359,112.359
DataValue,2.36,0.001,0.00380218,0.112356,112.356
DataValue,2.38,0.001,0.00380658,0.112353,112.353
DataValue,2.4,0.001,0.00381052,0.112351,112.351
DataValue,2.42,0.001,0.0038155199999999,0.112356,112.356
DataValue,2.44,0.001,0.00382074,0.112357,112.357
DataValue,2.46,0.001,0.0038258,0.112352,112.352
DataValue,2.48,0.001,0.00383186,0.112353,112.353
DataValue,2.5,0.001,0.00383724,0.112348,112.348
DataValue,2.52,0.001,0.00384326,0.112357,112.357
DataValue,2.54,0.001,0.00385006,0.11236,112.36
DataValue,2.56,0.001,0.00385716,0.112356,112.356
DataValue,2.58,0.001,0.00386382,0.11236,112.36
DataValue,2.6,0.001,0.00387166,0.112351,112.351
DataValue,2.62,0.001,0.00387968,0.112358,112.358
DataValue,2.64,0.001,0.00388778,0.112356,112.356
DataValue,2.66,0.001,0.0038967999999999,0.112355,112.355
DataValue,2.68,0.001,0.00390606,0.112361,112.361
DataValue,2.7,0.001,0.00391558,0.112357,112.357
DataValue,2.72,0.001,0.00392582,0.112352,112.352
DataValue,2.74,0.001,0.00393632,0.112357,112.357
DataValue,2.76,0.001,0.00394774,0.112355,112.355
DataValue,2.78,0.001,0.0039589,0.112353,112.353
DataValue,2.8,0.001,0.00397116,0.112359,112.359
DataValue,2.82,0.001,0.00398358,0.112359,112.359
DataValue,2.84,0.001,0.00399706,0.112356,112.356
DataValue,2.86,0.001,0.00401046,0.112354,112.354
DataValue,2.88,0.001,0.00402508,0.112354,112.354
DataValue,2.9,0.001,0.00403984,0.1123629999999999,112.363
DataValue,2.92,0.001,0.00405592,0.112365,112.365
DataValue,2.94,0.001,0.00407262,0.112364,112.364
DataValue,2.96,0.001,0.00408924,0.112358,112.358
DataValue,2.98,0.001,0.00410754,0.11236,112.36
DataValue,3.0,0.001,0.00412572,0.11236,112.36
DataValue,3.0,0.001,0.00412548,0.112358,112.358
DataValue,2.98,0.001,0.0041066,0.112361,112.361
DataValue,2.96,0.001,0.0040884,0.112356,112.356
DataValue,2.94,0.001,0.00407148,0.112359,112.359
DataValue,2.92,0.001,0.00405456,0.11235,112.35
DataValue,2.9,0.001,0.0040385,0.112351,112.351
DataValue,2.88,0.001,0.0040232,0.112362,112.362
DataValue,2.86,0.001,0.00400778,0.112359,112.359
DataValue,2.84,0.001,0.00399374,0.112359,112.359
DataValue,2.82,0.001,0.0039808,0.112351,112.351
DataValue,2.8,0.001,0.00396824,0.112356,112.356
DataValue,2.78,0.001,0.0039555,0.112357,112.357
DataValue,2.76,0.001,0.00394356,0.112359,112.359
DataValue,2.74,0.001,0.00393234,0.112355,112.355
DataValue,2.72,0.001,0.0039216,0.112357,112.357
DataValue,2.7,0.001,0.00391134,0.11235,112.35
DataValue,2.68,0.001,0.003902,0.112355,112.355
DataValue,2.66,0.001,0.00389242,0.112354,112.354
DataValue,2.64,0.001,0.00388366,0.112351,112.351
DataValue,2.62,0.001,0.00387486,0.112357,112.357
DataValue,2.6,0.001,0.00386714,0.112357,112.357
DataValue,2.58,0.001,0.00385962,0.112353,112.353
DataValue,2.56,0.001,0.00385248,0.112357,112.357
DataValue,2.54,0.001,0.00384536,0.112351,112.351
DataValue,2.52,0.001,0.00383842,0.112355,112.355
DataValue,2.5,0.001,0.0038322,0.112354,112.354
DataValue,2.48,0.001,0.0038273,0.112354,112.354
DataValue,2.46,0.001,0.00382056,0.112351,112.351
DataValue,2.44,0.001,0.00381496,0.112351,112.351
DataValue,2.42,0.001,0.00381012,0.11235,112.35
DataValue,2.4,0.001,0.00380504,0.112355,112.355
DataValue,2.38,0.001,0.00380046,0.112359,112.359
DataValue,2.36,0.001,0.00379602,0.112352,112.352
DataValue,2.34,0.001,0.0037921,0.112349,112.349
DataValue,2.32,0.001,0.00378818,0.112348,112.348
DataValue,2.3,0.001,0.00378462,0.11235,112.35
DataValue,2.28,0.001,0.00378146,0.112356,112.356
DataValue,2.26,0.001,0.0037779,0.112356,112.356
DataValue,2.24,0.001,0.00377486,0.112351,112.351
DataValue,2.22,0.001,0.00377192,0.112342,112.342
DataValue,2.2,0.001,0.0037692,0.112352,112.352
DataValue,2.18,0.001,0.0037669,0.112353,112.353
DataValue,2.16,0.001,0.00376432,0.112352,112.352
DataValue,2.14,0.001,0.00376214,0.112352,112.352
DataValue,2.12,0.001,0.00375988,0.112351,112.351
DataValue,2.1,0.001,0.00375784,0.112354,112.354
DataValue,2.08,0.001,0.00375632,0.112351,112.351
DataValue,2.06,0.001,0.00375442,0.11235,112.35
DataValue,2.04,0.001,0.00375344,0.112349,112.349
DataValue,2.02,0.001,0.0037514,0.112351,112.351
DataValue,2.0,0.001,0.00375004,0.112355,112.355
DataValue,1.98,0.001,0.00374908,0.112354,112.354
DataValue,1.96,0.001,0.00374804,0.112352,112.352
DataValue,1.94,0.001,0.0037469,0.112348,112.348
DataValue,1.92,0.001,0.0037463,0.112354,112.354
DataValue,1.9,0.001,0.00374516,0.112352,112.352
DataValue,1.88,0.001,0.0037443399999999,0.11235,112.35
DataValue,1.86,0.001,0.00374336,0.11235,112.35
DataValue,1.84,0.001,0.00374278,0.11235,112.35
DataValue,1.82,0.001,0.00374234,0.112349,112.349
DataValue,1.8,0.001,0.0037416,0.112357,112.357
DataValue,1.78,0.001,0.0037407,0.112347,112.347
DataValue,1.76,0.001,0.00374066,0.112348,112.348
DataValue,1.74,0.001,0.00374028,0.112348,112.348
DataValue,1.72,0.001,0.00373948,0.112355,112.355
DataValue,1.7,0.001,0.003739,0.11235,112.35
DataValue,1.68,0.001,0.00373868,0.112347,112.347
DataValue,1.66,0.001,0.0037383,0.11235,112.35
DataValue,1.64,0.001,0.00373798,0.112355,112.355
DataValue,1.62,0.001,0.00373778,0.112355,112.355
DataValue,1.6,0.001,0.00373734,0.112352,112.352
DataValue,1.58,0.001,0.00373716,0.112343,112.343
DataValue,1.56,0.001,0.00373706,0.11235,112.35
DataValue,1.54,0.001,0.00373682,0.112357,112.357
DataValue,1.52,0.001,0.0037361399999999,0.112356,112.356
DataValue,1.5,0.001,0.00373576,0.112349,112.349
DataValue,1.48,0.001,0.0037354,0.112352,112.352
DataValue,1.46,0.001,0.00373586,0.11235,112.35
DataValue,1.44,0.001,0.0037353399999999,0.112355,112.355
DataValue,1.42,0.001,0.00373516,0.112353,112.353
DataValue,1.4,0.001,0.00373508,0.112348,112.348
DataValue,1.38,0.001,0.00373488,0.112344,112.344
DataValue,1.36,0.001,0.00373408,0.112346,112.346
DataValue,1.34,0.001,0.00373414,0.112349,112.349
DataValue,1.32,0.001,0.00373378,0.112349,112.349
DataValue,1.3,0.001,0.00373364,0.112355,112.355
DataValue,1.28,0.001,0.00373352,0.112353,112.353
DataValue,1.26,0.001,0.00373318,0.112351,112.351
DataValue,1.24,0.001,0.00373304,0.112348,112.348
DataValue,1.22,0.001,0.0037328,0.112347,112.347
DataValue,1.2,0.001,0.0037321399999999,0.112348,112.348
DataValue,1.18,0.001,0.003732,0.112351,112.351
DataValue,1.16,0.001,0.0037315,0.112347,112.347
DataValue,1.14,0.001,0.00373076,0.112347,112.347
DataValue,1.12,0.001,0.00373056,0.112349,112.349
DataValue,1.1,0.001,0.00372988,0.11235,112.35
DataValue,1.08,0.001,0.0037293599999999,0.112346,112.346
DataValue,1.06,0.001,0.00372902,0.11235,112.35
DataValue,1.04,0.001,0.0037292,0.11235,112.35
DataValue,1.02,0.001,0.0037286,0.11235,112.35
DataValue,1.0,0.001,0.00372722,0.112344,112.344
DataValue,0.98,0.001,0.00372732,0.112348,112.348
DataValue,0.96,0.001,0.00372684,0.112347,112.347
DataValue,0.94,0.001,0.00372646,0.112355,112.355
DataValue,0.92,0.001,0.00372608,0.112348,112.348
DataValue,0.9,0.001,0.0037252,0.112344,112.344
DataValue,0.8800000000000001,0.001,0.00372452,0.112346,112.346
DataValue,0.86,0.001,0.0037238,0.112354,112.354
DataValue,0.84,0.001,0.00372332,0.112351,112.351
DataValue,0.82,0.001,0.00372264,0.112349,112.349
DataValue,0.8,0.001,0.00372194,0.112343,112.343
DataValue,0.78,0.001,0.00372054,0.112348,112.348
DataValue,0.76,0.001,0.00371974,0.112342,112.342
DataValue,0.7400000000000001,0.001,0.00371826,0.112345,112.345
DataValue,0.72,0.001,0.00371772,0.112348,112.348
DataValue,0.7,0.001,0.00371706,0.112347,112.347
DataValue,0.68,0.001,0.00371602,0.112354,112.354
DataValue,0.66,0.001,0.00371476,0.112352,112.352
DataValue,0.6400000000000001,0.001,0.00371348,0.11235,112.35
DataValue,0.6200000000000001,0.001,0.00371178,0.112348,112.348
DataValue,0.6,0.001,0.00371008,0.112343,112.343
DataValue,0.58,0.001,0.00370864,0.112348,112.348
DataValue,0.5599999999999999,0.001,0.00370728,0.112352,112.352
DataValue,0.54,0.001,0.00370552,0.112346,112.346
DataValue,0.52,0.001,0.00370316,0.112347,112.347
DataValue,0.5,0.001,0.00370136,0.112347,112.347
DataValue,0.48,0.001,0.0036987,0.11235,112.35
DataValue,0.4599999999999999,0.001,0.00369654,0.11235,112.35
DataValue,0.44,0.001,0.00369388,0.112351,112.351
DataValue,0.42,0.001,0.0036904,0.112353,112.353
DataValue,0.4,0.001,0.0036871399999999,0.112343,112.343
DataValue,0.38,0.001,0.00368264,0.112342,112.342
DataValue,0.36,0.001,0.00367844,0.112343,112.343
DataValue,0.34,0.001,0.0036727599999999,0.112349,112.349
DataValue,0.32,0.001,0.00366592,0.112352,112.352
DataValue,0.3,0.001,0.00365666,0.112355,112.355
DataValue,0.2799999999999999,0.001,0.0036436,0.112347,112.347
DataValue,0.26,0.001,0.00362424,0.112345,112.345
DataValue,0.24,0.001,0.00359206,0.112342,112.342
DataValue,0.22,0.001,0.0035371,0.112345,112.345
DataValue,0.2,0.001,0.0034418,0.11235,112.35
DataValue,0.18,0.001,0.00327572,0.112341,112.341
DataValue,0.16,0.001,0.00300968,0.112337,112.337
DataValue,0.1399999999999999,0.001,0.00262048,0.112328,112.328
DataValue,0.12,0.001,0.00212818,0.112323,112.323
DataValue,0.1,0.001,0.00158212,0.112314,112.314
DataValue,0.08,0.001,0.00105078,0.11231,112.31
DataValue,0.06,0.001,0.000613304,0.112301,112.301
DataValue,0.04,0.001,0.000301134,0.112303,112.303
DataValue,0.02,0.001,0.000106134,0.112296,112.296
DataValue,0.0,0.001,-3.18574e-07,0.112292,112.292
DataValue,0.0,0.001,-1.74166e-06,0.112291,112.291
DataValue,0.02,0.001,0.000198938,0.11229,112.29
DataValue,0.04,0.001,0.000546926,0.112302,112.302
DataValue,0.06,0.001,0.001072224,0.112304,112.304
DataValue,0.08,0.001,0.00177538,0.112325,112.325
DataValue,0.1,0.001,0.00261598,0.112327,112.327
DataValue,0.12,0.001,0.00350804,0.11234,112.34
DataValue,0.1399999999999999,0.001,0.00438376,0.11236,112.36
DataValue,0.16,0.001,0.00518384,0.112371,112.371
DataValue,0.18,0.001,0.0058432399999999,0.112378,112.378
DataValue,0.2,0.001,0.00634898,0.112387,112.387
DataValue,0.22,0.001,0.00669552,0.112396,112.396
DataValue,0.24,0.001,0.0069193,0.112395,112.395
DataValue,0.26,0.001,0.00705742,0.112397,112.397
DataValue,0.2799999999999999,0.001,0.00714168,0.112395,112.395
DataValue,0.3,0.001,0.0071941,0.112397,112.397
DataValue,0.32,0.001,0.0072289,0.112399,112.399
DataValue,0.34,0.001,0.0072538,0.112404,112.404
DataValue,0.36,0.001,0.007272,0.112401,112.401
DataValue,0.38,0.001,0.0072867,0.112405,112.405
DataValue,0.4,0.001,0.00729808,0.112397,112.397
DataValue,0.42,0.001,0.00730788,0.112402,112.402
DataValue,0.44,0.001,0.0073161,0.112403,112.403
DataValue,0.4599999999999999,0.001,0.00732352,0.112402,112.402
