DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-3.17084e-07,0.112084,112.084
DataValue,0.02,0.001,0.000105076,0.112079,112.079
DataValue,0.04,0.001,0.000295436,0.112083,112.083
DataValue,0.06,0.001,0.000594494,0.112087,112.087
DataValue,0.08,0.001,0.001007682,0.112095,112.095
DataValue,0.1,0.001,0.0015094,0.112102,112.102
DataValue,0.12,0.001,0.0020340799999999,0.112109,112.109
DataValue,0.1399999999999999,0.001,0.00252612,0.112116,112.116
DataValue,0.16,0.001,0.00293782,0.112119,112.119
DataValue,0.18,0.001,0.00323794,0.112123,112.123
DataValue,0.2,0.001,0.00343668,0.112125,112.125
DataValue,0.22,0.001,0.00355552,0.112133,112.133
DataValue,0.24,0.001,0.00362424,0.112132,112.132
DataValue,0.26,0.001,0.00366462,0.112141,112.141
DataValue,0.2799999999999999,0.001,0.00368856,0.112139,112.139
DataValue,0.3,0.001,0.00370418,0.112132,112.132
DataValue,0.32,0.001,0.00371516,0.112138,112.138
DataValue,0.34,0.001,0.0037229,0.112137,112.137
DataValue,0.36,0.001,0.00372876,0.112133,112.133
DataValue,0.38,0.001,0.0037346,0.112138,112.138
DataValue,0.4,0.001,0.00373886,0.112136,112.136
DataValue,0.42,0.001,0.00374216,0.112135,112.135
DataValue,0.44,0.001,0.0037459,0.112136,112.136
DataValue,0.4599999999999999,0.001,0.00374856,0.112131,112.131
DataValue,0.48,0.001,0.00375134,0.112133,112.133
DataValue,0.5,0.001,0.00375322,0.112133,112.133
DataValue,0.52,0.001,0.00375644,0.112138,112.138
DataValue,0.54,0.001,0.003758,0.112139,112.139
DataValue,0.5599999999999999,0.001,0.0037606799999999,0.112135,112.135
DataValue,0.58,0.001,0.0037619,0.11214,112.14
DataValue,0.6,0.001,0.00376344,0.11214,112.14
DataValue,0.6200000000000001,0.001,0.00376472,0.112138,112.138
DataValue,0.6400000000000001,0.001,0.0037671,0.11214,112.14
DataValue,0.66,0.001,0.0037683,0.11214,112.14
DataValue,0.68,0.001,0.00376948,0.112136,112.136
DataValue,0.7,0.001,0.0037705,0.112132,112.132
DataValue,0.72,0.001,0.00377218,0.112136,112.136
DataValue,0.7400000000000001,0.001,0.00377306,0.112138,112.138
DataValue,0.76,0.001,0.00377382,0.112137,112.137
DataValue,0.78,0.001,0.0037748,0.112132,112.132
DataValue,0.8,0.001,0.00377568,0.112133,112.133
DataValue,0.82,0.001,0.00377646,0.112139,112.139
DataValue,0.84,0.001,0.00377754,0.112137,112.137
DataValue,0.86,0.001,0.00377806,0.112141,112.141
DataValue,0.8800000000000001,0.001,0.0037788599999999,0.11214,112.14
DataValue,0.9,0.001,0.00378004,0.112136,112.136
DataValue,0.92,0.001,0.00378056,0.112139,112.139
DataValue,0.94,0.001,0.00378084,0.112137,112.137
DataValue,0.96,0.001,0.00378164,0.112138,112.138
DataValue,0.98,0.001,0.00378216,0.112137,112.137
DataValue,1.0,0.001,0.00378306,0.112141,112.141
DataValue,1.02,0.001,0.00378316,0.112137,112.137
DataValue,1.04,0.001,0.00378394,0.112138,112.138
DataValue,1.06,0.001,0.00378418,0.112138,112.138
DataValue,1.08,0.001,0.00378542,0.112141,112.141
DataValue,1.1,0.001,0.00378526,0.112142,112.142
DataValue,1.12,0.001,0.00378538,0.112133,112.133
DataValue,1.14,0.001,0.0037863799999999,0.11214,112.14
DataValue,1.16,0.001,0.0037867,0.112142,112.142
DataValue,1.18,0.001,0.0037872599999999,0.112137,112.137
DataValue,1.2,0.001,0.00378744,0.112142,112.142
DataValue,1.22,0.001,0.00378792,0.1121429999999999,112.143
DataValue,1.24,0.001,0.00378838,0.112135,112.135
DataValue,1.26,0.001,0.00378864,0.11214,112.14
DataValue,1.28,0.001,0.0037885,0.112137,112.137
DataValue,1.3,0.001,0.00378898,0.112141,112.141
DataValue,1.32,0.001,0.00378962,0.112141,112.141
DataValue,1.34,0.001,0.00379022,0.112141,112.141
DataValue,1.36,0.001,0.00379056,0.11214,112.14
DataValue,1.38,0.001,0.00379064,0.11214,112.14
DataValue,1.4,0.001,0.0037906,0.112138,112.138
