DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-2.8199999999999996e-07,0.11255,112.55
DataValue,0.02,0.001,0.00010456,0.112545,112.545
DataValue,0.04,0.001,0.00029666,0.112555,112.555
DataValue,0.06,0.001,0.00060411,0.112555,112.555
DataValue,0.08,0.001,0.00103489,0.11257,112.57
DataValue,0.1,0.001,0.0015584,0.112575,112.575
DataValue,0.12,0.001,0.0020958,0.112575,112.575
DataValue,0.1399999999999999,0.001,0.0025794,0.11259,112.59
DataValue,0.16,0.001,0.0029614,0.1125999999999999,112.6
DataValue,0.18,0.001,0.0032216,0.112595,112.595
DataValue,0.2,0.001,0.0033842,0.1125999999999999,112.6
DataValue,0.22,0.001,0.0034773,0.1125999999999999,112.6
DataValue,0.24,0.001,0.0035315,0.1125999999999999,112.6
DataValue,0.26,0.001,0.0035633,0.1125999999999999,112.6
DataValue,0.2799999999999999,0.001,0.0035829,0.112595,112.595
DataValue,0.3,0.001,0.0035959,0.112595,112.595
DataValue,0.32,0.001,0.0036055,0.112605,112.605
DataValue,0.34,0.001,0.0036122999999999,0.112595,112.595
DataValue,0.36,0.001,0.0036175,0.112605,112.605
DataValue,0.38,0.001,0.0036223,0.112605,112.605
DataValue,0.4,0.001,0.003626,0.112595,112.595
DataValue,0.42,0.001,0.0036294,0.112605,112.605
DataValue,0.44,0.001,0.0036327,0.112605,112.605
DataValue,0.4599999999999999,0.001,0.0036357,0.112605,112.605
DataValue,0.48,0.001,0.0036384,0.112605,112.605
DataValue,0.5,0.001,0.00364,0.1125999999999999,112.6
DataValue,0.52,0.001,0.0036423,0.112605,112.605
DataValue,0.54,0.001,0.0036441,0.112605,112.605
DataValue,0.5599999999999999,0.001,0.0036463999999999,0.112605,112.605
DataValue,0.58,0.001,0.0036477,0.112595,112.595
DataValue,0.6,0.001,0.00365,0.112595,112.595
DataValue,0.6200000000000001,0.001,0.0036512,0.112605,112.605
DataValue,0.6400000000000001,0.001,0.0036525,0.1125999999999999,112.6
DataValue,0.66,0.001,0.0036534,0.112605,112.605
DataValue,0.68,0.001,0.0036552,0.1125999999999999,112.6
DataValue,0.7,0.001,0.0036562,0.1125999999999999,112.6
DataValue,0.72,0.001,0.0036575,0.112605,112.605
DataValue,0.7400000000000001,0.001,0.0036583,0.112595,112.595
DataValue,0.76,0.001,0.0036588,0.112605,112.605
DataValue,0.78,0.001,0.0036601,0.112605,112.605
DataValue,0.8,0.001,0.0036614,0.112605,112.605
DataValue,0.82,0.001,0.0036622,0.112595,112.595
DataValue,0.84,0.001,0.0036635,0.1125999999999999,112.6
DataValue,0.86,0.001,0.0036644,0.1125999999999999,112.6
DataValue,0.8800000000000001,0.001,0.0036642,0.1125999999999999,112.6
DataValue,0.9,0.001,0.0036647,0.112605,112.605
DataValue,0.92,0.001,0.003666,0.1125999999999999,112.6
DataValue,0.94,0.001,0.0036661,0.112605,112.605
DataValue,0.96,0.001,0.0036669,0.11261,112.61
DataValue,0.98,0.001,0.0036678,0.112595,112.595
DataValue,1.0,0.001,0.0036679,0.112605,112.605
DataValue,1.02,0.001,0.0036685,0.1125999999999999,112.6
DataValue,1.04,0.001,0.0036698,0.112605,112.605
DataValue,1.06,0.001,0.0036699,0.1125999999999999,112.6
DataValue,1.08,0.001,0.0036705,0.112595,112.595
DataValue,1.1,0.001,0.0036708,0.1125999999999999,112.6
