DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-1.87527e-06,0.020298,20.298
DataValue,0.02,0.001,0.00015298,0.020301,20.301
DataValue,0.04,0.001,0.000657134,0.0203075,20.307499999999997
DataValue,0.06,0.001,0.00146241,0.0203245,20.3245
DataValue,0.08,0.001,0.00242093,0.020335,20.335
DataValue,0.1,0.001,0.00336662,0.0203495,20.3495
DataValue,0.12,0.001,0.004003,0.020365,20.365
DataValue,0.1399999999999999,0.001,0.00426313,0.020362,20.362
DataValue,0.16,0.001,0.00436937,0.020367,20.367
DataValue,0.18,0.001,0.00441833,0.0203684999999999,20.368499999999997
DataValue,0.2,0.001,0.0044433999999999,0.0203625,20.362499999999997
DataValue,0.22,0.001,0.00445487,0.0203655,20.3655
DataValue,0.24,0.001,0.0044885,0.0203655,20.3655
DataValue,0.26,0.001,0.00449404,0.0203655,20.3655
DataValue,0.2799999999999999,0.001,0.00450821,0.020367,20.367
DataValue,0.3,0.001,0.00451693,0.020368,20.368
DataValue,0.32,0.001,0.00453081,0.0203645,20.3645
DataValue,0.34,0.001,0.00453922,0.0203655,20.3655
DataValue,0.36,0.001,0.00455446,0.0203675,20.3675
DataValue,0.38,0.001,0.00456997,0.020366,20.366
DataValue,0.4,0.001,0.0045753899999999,0.020367,20.367
DataValue,0.42,0.001,0.00459999,0.020367,20.367
DataValue,0.44,0.001,0.00459154,0.020364,20.364
DataValue,0.4599999999999999,0.001,0.00461141,0.020369,20.369
DataValue,0.48,0.001,0.00467114,0.0203655,20.3655
DataValue,0.5,0.001,0.00471555,0.0203645,20.3645
DataValue,0.52,0.001,0.00476558,0.0203675,20.3675
DataValue,0.54,0.001,0.00481145,0.0203655,20.3655
DataValue,0.5599999999999999,0.001,0.00486037,0.020367,20.367
DataValue,0.58,0.001,0.00491792,0.02037,20.369999999999997
DataValue,0.6,0.001,0.00495142,0.0203684999999999,20.368499999999997
DataValue,0.6200000000000001,0.001,0.00499863,0.0203745,20.3745
DataValue,0.6400000000000001,0.001,0.00501112,0.0203719999999999,20.372
DataValue,0.66,0.001,0.0050487399999999,0.0203719999999999,20.372
DataValue,0.68,0.001,0.00506206,0.0203715,20.3715
DataValue,0.7,0.001,0.00508936,0.020375,20.375
DataValue,0.72,0.001,0.00510749,0.020374,20.374
DataValue,0.7400000000000001,0.001,0.00511468,0.0203745,20.3745
DataValue,0.76,0.001,0.0051462899999999,0.0203775,20.3775
DataValue,0.78,0.001,0.00517603,0.0203745,20.3745
DataValue,0.8,0.001,0.00521874,0.020377,20.377
DataValue,0.82,0.001,0.00525903,0.0203765,20.3765
DataValue,0.84,0.001,0.00529099,0.020375,20.375
DataValue,0.86,0.001,0.00526174,0.02038,20.38
DataValue,0.8800000000000001,0.001,0.0054151,0.0203885,20.3885
DataValue,0.9,0.001,0.0054823,0.0203894999999999,20.3895
DataValue,0.92,0.001,0.0055392,0.020394,20.394
DataValue,0.94,0.001,0.005565,0.020391,20.391
DataValue,0.96,0.001,0.0055624,0.020394,20.394
DataValue,0.98,0.001,0.0054861,0.0203935,20.393500000000003
DataValue,1.0,0.001,0.0054338,0.0203875,20.3875
DataValue,1.02,0.001,0.0045001,0.0203765,20.3765
DataValue,1.04,0.001,0.0052313,0.0203865,20.3865
DataValue,1.06,0.001,0.0053758999999999,0.0203905,20.3905
DataValue,1.08,0.001,0.0042544,0.0203719999999999,20.372
DataValue,1.1,0.001,0.0053590999999999,0.0203915,20.391499999999997
DataValue,1.12,0.001,0.0053642,0.0203865,20.3865
DataValue,1.14,0.001,0.0052907,0.0203865,20.3865
DataValue,1.16,0.001,0.0052856,0.020388,20.388
DataValue,1.18,0.001,0.0052489,0.020386,20.386000000000003
DataValue,1.2,0.001,0.0045997,0.020375,20.375
DataValue,1.22,0.001,0.0043959,0.0203745,20.3745
DataValue,1.24,0.001,0.0041947,0.020371,20.371
DataValue,1.26,0.001,0.0038624,0.020366,20.366
DataValue,1.28,0.001,0.003744,0.020365,20.365
DataValue,1.3,0.001,0.0036721,0.020364,20.364
DataValue,1.32,0.001,0.0036516,0.020364,20.364
DataValue,1.34,0.001,0.0033867,0.0203485,20.3485
DataValue,1.36,0.001,0.00334,0.020347,20.347
DataValue,1.38,0.001,0.00331648,0.0203514999999999,20.3515
DataValue,1.4,0.001,0.0032764,0.0203445,20.3445
DataValue,1.42,0.001,0.00323364,0.0203505,20.3505
DataValue,1.44,0.001,0.00321476,0.0203474999999999,20.347499999999997
DataValue,1.46,0.001,0.00318116,0.0203465,20.3465
DataValue,1.48,0.001,0.00313582,0.0203474999999999,20.347499999999997
DataValue,1.5,0.001,0.00310194,0.0203485,20.3485
DataValue,1.52,0.001,0.00306033,0.020343,20.343
DataValue,1.54,0.001,0.00297963,0.020349,20.349
DataValue,1.56,0.001,0.00294249,0.0203465,20.3465
DataValue,1.58,0.001,0.0029111099999999,0.0203465,20.3465
DataValue,1.6,0.001,0.00287354,0.020345,20.345
DataValue,1.62,0.001,0.0028431899999999,0.0203465,20.3465
DataValue,1.64,0.001,0.00282248,0.020339,20.339
DataValue,1.66,0.001,0.0027890199999999,0.020341,20.341
DataValue,1.68,0.001,0.00274648,0.0203425,20.3425
DataValue,1.7,0.001,0.0027094999999999,0.0203395,20.3395
DataValue,1.72,0.001,0.00268354,0.0203385,20.338500000000003
DataValue,1.74,0.001,0.00266477,0.0203445,20.3445
DataValue,1.76,0.001,0.00265798,0.0203399999999999,20.339999999999996
DataValue,1.78,0.001,0.002643,0.0203445,20.3445
DataValue,1.8,0.001,0.0026248,0.0203415,20.3415
DataValue,1.82,0.001,0.00263018,0.0203435,20.3435
DataValue,1.84,0.001,0.00263178,0.0203425,20.3425
DataValue,1.86,0.001,0.00258659,0.0203385,20.338500000000003
DataValue,1.88,0.001,0.0025449099999999,0.020341,20.341
DataValue,1.9,0.001,0.00249476,0.0203385,20.338500000000003
DataValue,1.92,0.001,0.00249167,0.0203415,20.3415
DataValue,1.94,0.001,0.00246909,0.020343,20.343
DataValue,1.96,0.001,0.00246047,0.0203405,20.3405
