DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-1.92179e-06,0.020344,20.344
DataValue,0.02,0.001,0.000151816,0.020345,20.345
DataValue,0.04,0.001,0.00065355,0.020356,20.356
DataValue,0.06,0.001,0.00145408,0.020368,20.368
DataValue,0.08,0.001,0.0024015399999999,0.020381,20.381
DataValue,0.1,0.001,0.00332014,0.02039,20.39
DataValue,0.12,0.001,0.00394686,0.0204,20.4
DataValue,0.1399999999999999,0.001,0.00424262,0.0203989999999999,20.398999999999997
DataValue,0.16,0.001,0.00434558,0.0204029999999999,20.403
DataValue,0.18,0.001,0.00439514,0.020407,20.407000000000004
DataValue,0.2,0.001,0.00442194,0.020405,20.405
DataValue,0.22,0.001,0.00442866,0.020408,20.408
DataValue,0.24,0.001,0.0044630799999999,0.020411,20.411
DataValue,0.26,0.001,0.00448042,0.020411,20.411
DataValue,0.2799999999999999,0.001,0.0045033,0.020404,20.404
DataValue,0.3,0.001,0.00453002,0.020407,20.407000000000004
DataValue,0.32,0.001,0.00452496,0.020411,20.411
DataValue,0.34,0.001,0.00453626,0.020413,20.413
DataValue,0.36,0.001,0.00454156,0.020409,20.409
DataValue,0.38,0.001,0.00453694,0.020413,20.413
DataValue,0.4,0.001,0.00456126,0.020408,20.408
DataValue,0.42,0.001,0.00456764,0.020408,20.408
DataValue,0.44,0.001,0.00457814,0.020408,20.408
DataValue,0.4599999999999999,0.001,0.00457948,0.020407,20.407000000000004
DataValue,0.48,0.001,0.00459136,0.020404,20.404
DataValue,0.5,0.001,0.00460126,0.020405,20.405
DataValue,0.52,0.001,0.00461088,0.020401,20.400999999999996
DataValue,0.54,0.001,0.00461378,0.020402,20.402
DataValue,0.5599999999999999,0.001,0.00461154,0.020409,20.409
DataValue,0.58,0.001,0.00461648,0.020409,20.409
DataValue,0.6,0.001,0.00464124,0.0204029999999999,20.403
DataValue,0.6200000000000001,0.001,0.00463036,0.020407,20.407000000000004
DataValue,0.6400000000000001,0.001,0.00464322,0.020408,20.408
DataValue,0.66,0.001,0.0046491,0.0204029999999999,20.403
DataValue,0.68,0.001,0.00466434,0.020404,20.404
DataValue,0.7,0.001,0.00465254,0.0204029999999999,20.403
DataValue,0.72,0.001,0.0046590999999999,0.020407,20.407000000000004
DataValue,0.7400000000000001,0.001,0.0046705,0.020401,20.400999999999996
DataValue,0.76,0.001,0.00468374,0.020404,20.404
DataValue,0.78,0.001,0.0046806,0.020404,20.404
DataValue,0.8,0.001,0.0046917799999999,0.020405,20.405
DataValue,0.82,0.001,0.0046809,0.020409,20.409
DataValue,0.84,0.001,0.00468708,0.0203989999999999,20.398999999999997
DataValue,0.86,0.001,0.00469792,0.020402,20.402
DataValue,0.8800000000000001,0.001,0.00470674,0.020407,20.407000000000004
DataValue,0.9,0.001,0.00470876,0.020404,20.404
DataValue,0.92,0.001,0.00472808,0.020406,20.406
DataValue,0.94,0.001,0.00470858,0.0203989999999999,20.398999999999997
DataValue,0.96,0.001,0.0047094,0.020408,20.408
DataValue,0.98,0.001,0.00472824,0.0204,20.4
DataValue,1.0,0.001,0.004725,0.020408,20.408
DataValue,1.02,0.001,0.00474962,0.020406,20.406
DataValue,1.04,0.001,0.00472558,0.020407,20.407000000000004
DataValue,1.06,0.001,0.00473386,0.0204029999999999,20.403
DataValue,1.08,0.001,0.00473892,0.020408,20.408
DataValue,1.1,0.001,0.00475246,0.020407,20.407000000000004
DataValue,1.12,0.001,0.00475494,0.020409,20.409
DataValue,1.14,0.001,0.00475804,0.020411,20.411
DataValue,1.16,0.001,0.0047561999999999,0.020407,20.407000000000004
DataValue,1.18,0.001,0.00476764,0.02041,20.41
DataValue,1.2,0.001,0.00475954,0.020406,20.406
DataValue,1.22,0.001,0.00476842,0.020406,20.406
DataValue,1.24,0.001,0.0047815,0.020407,20.407000000000004
DataValue,1.26,0.001,0.00480488,0.020411,20.411
DataValue,1.28,0.001,0.00477794,0.0204139999999999,20.414
DataValue,1.3,0.001,0.00479566,0.0204139999999999,20.414
DataValue,1.32,0.001,0.0047951,0.020412,20.412
DataValue,1.34,0.001,0.00479672,0.020411,20.411
DataValue,1.36,0.001,0.00478068,0.020416,20.415999999999997
DataValue,1.38,0.001,0.00479956,0.020416,20.415999999999997
DataValue,1.4,0.001,0.00480392,0.02041,20.41
DataValue,1.42,0.001,0.0048053,0.020407,20.407000000000004
DataValue,1.44,0.001,0.00481822,0.020408,20.408
DataValue,1.46,0.001,0.00482338,0.020407,20.407000000000004
DataValue,1.48,0.001,0.00481518,0.020411,20.411
DataValue,1.5,0.001,0.00482432,0.020413,20.413
DataValue,1.52,0.001,0.00483294,0.020413,20.413
DataValue,1.54,0.001,0.00482862,0.020412,20.412
DataValue,1.56,0.001,0.00481332,0.020409,20.409
DataValue,1.58,0.001,0.0048217999999999,0.020408,20.408
DataValue,1.6,0.001,0.00483004,0.020411,20.411
DataValue,1.62,0.001,0.0048335999999999,0.020417,20.417
DataValue,1.64,0.001,0.00483764,0.020411,20.411
DataValue,1.66,0.001,0.00484708,0.020413,20.413
DataValue,1.68,0.001,0.0048536,0.020405,20.405
DataValue,1.7,0.001,0.00484028,0.020409,20.409
DataValue,1.72,0.001,0.00485402,0.020408,20.408
DataValue,1.74,0.001,0.0048698,0.020411,20.411
DataValue,1.76,0.001,0.00486414,0.0204139999999999,20.414
DataValue,1.78,0.001,0.00486922,0.020412,20.412
DataValue,1.8,0.001,0.00488334,0.020409,20.409
DataValue,1.82,0.001,0.0048894,0.020409,20.409
DataValue,1.84,0.001,0.00489932,0.020412,20.412
DataValue,1.86,0.001,0.00490998,0.0204139999999999,20.414
DataValue,1.88,0.001,0.00491632,0.020417,20.417
DataValue,1.9,0.001,0.00492058,0.0204139999999999,20.414
