DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-2.75e-07,0.11242,112.42000000000002
DataValue,0.02,0.001,0.00010602,0.112425,112.425
DataValue,0.04,0.001,0.0003011,0.11243,112.43
DataValue,0.06,0.001,0.00061403,0.112425,112.425
DataValue,0.08,0.001,0.00105408,0.11244,112.44
DataValue,0.1,0.001,0.0015909,0.11244,112.44
DataValue,0.12,0.001,0.0021457,0.11244,112.44
DataValue,0.1399999999999999,0.001,0.0026496,0.11246,112.46
DataValue,0.16,0.001,0.0030514,0.112455,112.455
DataValue,0.18,0.001,0.0033275,0.112465,112.465
DataValue,0.2,0.001,0.0035015,0.112465,112.465
DataValue,0.22,0.001,0.0036019,0.1124749999999999,112.475
DataValue,0.24,0.001,0.0036593,0.11247,112.47
DataValue,0.26,0.001,0.0036923,0.1124749999999999,112.475
DataValue,0.2799999999999999,0.001,0.0037134,0.1124749999999999,112.475
DataValue,0.3,0.001,0.0037267,0.11247,112.47
DataValue,0.32,0.001,0.0037357,0.1124749999999999,112.475
DataValue,0.34,0.001,0.0037433,0.11247,112.47
DataValue,0.36,0.001,0.0037496,0.11247,112.47
DataValue,0.38,0.001,0.0037541,0.112465,112.465
DataValue,0.4,0.001,0.0037582,0.11247,112.47
DataValue,0.42,0.001,0.0037622,0.1124749999999999,112.475
DataValue,0.44,0.001,0.003765,0.11247,112.47
DataValue,0.4599999999999999,0.001,0.0037679,0.11248,112.48
DataValue,0.48,0.001,0.0037707,0.1124749999999999,112.475
DataValue,0.5,0.001,0.0037732,0.1124749999999999,112.475
DataValue,0.52,0.001,0.0037753,0.11247,112.47
DataValue,0.54,0.001,0.0037773,0.11247,112.47
DataValue,0.5599999999999999,0.001,0.0037797,0.1124749999999999,112.475
DataValue,0.58,0.001,0.0037811,0.11248,112.48
DataValue,0.6,0.001,0.0037829,0.1124749999999999,112.475
DataValue,0.6200000000000001,0.001,0.0037841,0.11247,112.47
DataValue,0.6400000000000001,0.001,0.0037852,0.1124749999999999,112.475
DataValue,0.66,0.001,0.0037869,0.1124749999999999,112.475
DataValue,0.68,0.001,0.0037883,0.1124749999999999,112.475
DataValue,0.7,0.001,0.0037893,0.1124749999999999,112.475
DataValue,0.72,0.001,0.0037908,0.1124749999999999,112.475
DataValue,0.7400000000000001,0.001,0.0037919,0.1124749999999999,112.475
DataValue,0.76,0.001,0.0037927,0.1124749999999999,112.475
DataValue,0.78,0.001,0.0037938,0.1124749999999999,112.475
DataValue,0.8,0.001,0.003795,0.11248,112.48
DataValue,0.82,0.001,0.0037957,0.11247,112.47
DataValue,0.84,0.001,0.0037965,0.1124749999999999,112.475
DataValue,0.86,0.001,0.0037972,0.1124749999999999,112.475
DataValue,0.8800000000000001,0.001,0.0037976,0.11248,112.48
DataValue,0.9,0.001,0.0037986,0.1124749999999999,112.475
DataValue,0.92,0.001,0.0037991,0.1124749999999999,112.475
DataValue,0.94,0.001,0.0038001,0.1124749999999999,112.475
DataValue,0.96,0.001,0.0038003,0.1124749999999999,112.475
DataValue,0.98,0.001,0.0038008,0.1124749999999999,112.475
DataValue,1.0,0.001,0.0038013,0.1124749999999999,112.475
DataValue,1.02,0.001,0.0038022,0.11247,112.47
DataValue,1.04,0.001,0.003802,0.112485,112.485
DataValue,1.06,0.001,0.0038029,0.1124749999999999,112.475
DataValue,1.08,0.001,0.0038032,0.1124749999999999,112.475
DataValue,1.1,0.001,0.0038038,0.11248,112.48
DataValue,1.12,0.001,0.0038039,0.1124749999999999,112.475
DataValue,1.14,0.001,0.0038047,0.1124749999999999,112.475
DataValue,1.16,0.001,0.0038049,0.11247,112.47
DataValue,1.18,0.001,0.0038053,0.11248,112.48
DataValue,1.2,0.001,0.0038057,0.1124749999999999,112.475
DataValue,1.22,0.001,0.003806,0.1124749999999999,112.475
DataValue,1.24,0.001,0.0038068,0.112465,112.465
DataValue,1.26,0.001,0.0038067,0.11248,112.48
DataValue,1.28,0.001,0.0038073,0.11249,112.49
DataValue,1.3,0.001,0.0038077,0.1124749999999999,112.475
DataValue,1.32,0.001,0.0038077,0.11248,112.48
DataValue,1.34,0.001,0.0038079,0.1124749999999999,112.475
DataValue,1.36,0.001,0.0038079,0.1124749999999999,112.475
DataValue,1.38,0.001,0.0038084,0.1124749999999999,112.475
DataValue,1.4,0.001,0.0038083,0.11247,112.47
DataValue,1.42,0.001,0.0038086,0.112485,112.485
DataValue,1.44,0.001,0.0038089,0.11248,112.48
DataValue,1.46,0.001,0.0038094,0.11248,112.48
DataValue,1.48,0.001,0.0038095,0.1124749999999999,112.475
DataValue,1.5,0.001,0.0038097,0.11248,112.48
DataValue,1.52,0.001,0.0038095,0.112485,112.485
DataValue,1.54,0.001,0.00381,0.1124749999999999,112.475
DataValue,1.56,0.001,0.0038102,0.11247,112.47
DataValue,1.58,0.001,0.0038105,0.11247,112.47
DataValue,1.6,0.001,0.0038105,0.1124749999999999,112.475
DataValue,1.62,0.001,0.0038106,0.1124749999999999,112.475
DataValue,1.64,0.001,0.0038119,0.11248,112.48
DataValue,1.66,0.001,0.0038119,0.112485,112.485
DataValue,1.68,0.001,0.0038124,0.1124749999999999,112.475
DataValue,1.7,0.001,0.0038125,0.1124749999999999,112.475
DataValue,1.72,0.001,0.0038126,0.11247,112.47
DataValue,1.74,0.001,0.0038129,0.1124749999999999,112.475
DataValue,1.76,0.001,0.0038131,0.11247,112.47
DataValue,1.78,0.001,0.0038135,0.11248,112.48
DataValue,1.8,0.001,0.0038141,0.11248,112.48
DataValue,1.82,0.001,0.0038148,0.1124749999999999,112.475
DataValue,1.84,0.001,0.0038151,0.112485,112.485
DataValue,1.86,0.001,0.0038163999999999,0.112485,112.485
DataValue,1.88,0.001,0.0038175,0.1124749999999999,112.475
DataValue,1.9,0.001,0.0038187,0.1124749999999999,112.475
