DataName, VB, IT, IB, IC, VT, beta, Rpt100
DataValue,0.48,0.001,2.9198400000000004e-10,1.30258e-07,0.1117655,446.113485670448,111.7655
DataValue,0.482125,0.001,3.13658e-10,1.43548e-07,0.111766,457.6577036134899,111.766
DataValue,0.48425,0.001,3.3604200000000003e-10,1.439e-07,0.111765,428.220281988561,111.765
DataValue,0.486375,0.001,3.59083e-10,1.6265e-07,0.1117635,452.959343661493,111.7635
DataValue,0.4885,0.001,3.85724e-10,1.7471099999999998e-07,0.111769,452.943036990179,111.769
DataValue,0.490625,0.001,4.1381300000000007e-10,1.9262e-07,0.1117645,465.47595169798905,111.7645
DataValue,0.49275,0.001,4.44318e-10,2.06382e-07,0.1117655,464.49164787381994,111.7655
DataValue,0.494875,0.001,4.7628e-10,2.28683e-07,0.111767,480.144032921811,111.767
DataValue,0.497,0.001,5.11965e-10,2.47949e-07,0.1117675,484.30849765120695,111.7675
DataValue,0.499125,0.001,5.48644e-10,2.7246499999999997e-07,0.1117685,496.61529151872605,111.7685
DataValue,0.5012,0.001,5.89325e-10,3.4148999999999997e-07,0.111763,579.459551181436,111.763
DataValue,0.5034,0.001,6.33513e-10,3.08788e-07,0.111771,487.42172615242293,111.771
DataValue,0.5055,0.001,6.80767e-10,3.9126e-07,0.1117655,574.734086699267,111.7655
DataValue,0.5075999999999999,0.001,7.30381e-10,3.60087e-07,0.1117664999999999,493.01255098366494,111.7665
DataValue,0.5098,0.001,7.85698e-10,4.577e-07,0.1117664999999999,582.539347179196,111.7665
DataValue,0.5119,0.001,8.449820000000001e-10,4.25915e-07,0.1117685,504.05215732406094,111.7685
DataValue,0.514,0.001,9.06493e-10,4.6825e-07,0.111774,516.551148216258,111.774
DataValue,0.5161,0.001,9.73037e-10,5.8628e-07,0.1117705,602.525906003574,111.7705
DataValue,0.5182000000000001,0.001,1.04932e-09,5.45551e-07,0.1117735,519.909083978195,111.7735
DataValue,0.5204,0.001,1.1289100000000002e-09,6.594899999999999e-07,0.1117675,584.182972956214,111.7675
DataValue,0.5225,0.001,1.2148000000000002e-09,6.272399999999999e-07,0.1117695,516.3319064866639,111.7695
DataValue,0.5246,0.001,1.30533e-09,7.0812e-07,0.1117745,542.4835099170319,111.7745
DataValue,0.5268,0.001,1.4094e-09,8.455999999999999e-07,0.1117775,599.971619128707,111.7775
DataValue,0.5289,0.001,1.51701e-09,9.7003e-07,0.1117725,639.4354684543939,111.7725
DataValue,0.531,0.001,1.63181e-09,9.9483e-07,0.111769,609.648182080021,111.769
DataValue,0.5331,0.001,1.75577e-09,1.07488e-06,0.111772,612.198636495668,111.772
DataValue,0.5352,0.001,1.89398e-09,1.1755e-06,0.11177,620.650693249137,111.77
DataValue,0.5374,0.001,2.03889e-09,1.27359e-06,0.111769,624.648705913512,111.769
DataValue,0.5395,0.001,2.19469e-09,1.38674e-06,0.111776,631.861447402594,111.776
DataValue,0.5416,0.001,2.36386e-09,1.49382e-06,0.1117735,631.940977892092,111.7735
DataValue,0.5437,0.001,2.55217e-09,1.6258399999999998e-06,0.111772,637.0422033015041,111.772
DataValue,0.5458999999999999,0.001,2.74712e-09,1.74962e-06,0.1117725,636.892454643408,111.7725
DataValue,0.548,0.001,2.96006e-09,1.90548e-06,0.1117745,643.730194658216,111.7745
DataValue,0.5501,0.001,3.1901e-09,2.07584e-06,0.111776,650.713143788596,111.776
DataValue,0.5522,0.001,3.44617e-09,2.2563699999999997e-06,0.1117735,654.747154087001,111.7735
DataValue,0.5544,0.001,3.7117999999999995e-09,2.42021e-06,0.1117745,652.031359448246,111.7745
DataValue,0.5565000000000001,0.001,4.00197e-09,2.63268e-06,0.1117745,657.846010839661,111.7745
DataValue,0.5586000000000001,0.001,4.31614e-09,2.8546299999999997e-06,0.111777,661.38494117429,111.777
