DataName, VC, IT, IC, VT, RPT100
DataValue,0.0,0.001,-2.6341999999999996e-07,0.11153,111.53
DataValue,0.02,0.001,0.00011034,0.11153,111.53
DataValue,0.04,0.001,0.00031337,0.111525,111.525
DataValue,0.06,0.001,0.00063777,0.11154,111.54
DataValue,0.08,0.001,0.00109149,0.11154,111.54
DataValue,0.1,0.001,0.0016418,0.11155,111.55
DataValue,0.12,0.001,0.0022066,0.1115599999999999,111.56
DataValue,0.1399999999999999,0.001,0.0027164,0.11157,111.57
DataValue,0.16,0.001,0.0031201,0.11157,111.57
DataValue,0.18,0.001,0.0033967,0.111575,111.575
DataValue,0.2,0.001,0.0035697,0.111585,111.585
DataValue,0.22,0.001,0.0036688,0.11159,111.59
DataValue,0.24,0.001,0.0037256999999999,0.111575,111.575
DataValue,0.26,0.001,0.0037592,0.11159,111.59
DataValue,0.2799999999999999,0.001,0.0037789,0.11159,111.59
DataValue,0.3,0.001,0.0037926,0.111585,111.585
DataValue,0.32,0.001,0.0038019,0.11159,111.59
DataValue,0.34,0.001,0.0038096,0.11158,111.57999999999998
DataValue,0.36,0.001,0.0038152,0.111585,111.585
DataValue,0.38,0.001,0.0038201,0.11158,111.57999999999998
DataValue,0.4,0.001,0.0038241,0.111585,111.585
DataValue,0.42,0.001,0.0038282,0.11159,111.59
DataValue,0.44,0.001,0.0038313,0.111585,111.585
DataValue,0.4599999999999999,0.001,0.0038344,0.111585,111.585
DataValue,0.48,0.001,0.0038365,0.111585,111.585
DataValue,0.5,0.001,0.0038396,0.11159,111.59
DataValue,0.52,0.001,0.0038417,0.111585,111.585
DataValue,0.54,0.001,0.0038442,0.111585,111.585
DataValue,0.5599999999999999,0.001,0.0038458999999999,0.111585,111.585
DataValue,0.58,0.001,0.003848,0.11158,111.57999999999998
DataValue,0.6,0.001,0.0038501,0.111585,111.585
DataValue,0.6200000000000001,0.001,0.0038519,0.111585,111.585
DataValue,0.6400000000000001,0.001,0.0038522,0.11159,111.59
DataValue,0.66,0.001,0.0038542999999999,0.111585,111.585
DataValue,0.68,0.001,0.0038552,0.11159,111.59
DataValue,0.7,0.001,0.0038561999999999,0.111595,111.595
DataValue,0.72,0.001,0.0038574,0.11159,111.59
DataValue,0.7400000000000001,0.001,0.0038586,0.11159,111.59
DataValue,0.76,0.001,0.00386,0.11159,111.59
DataValue,0.78,0.001,0.0038604,0.11159,111.59
DataValue,0.8,0.001,0.0038617,0.111585,111.585
DataValue,0.82,0.001,0.0038623,0.11159,111.59
DataValue,0.84,0.001,0.0038632,0.111595,111.595
DataValue,0.86,0.001,0.0038639,0.111585,111.585
DataValue,0.8800000000000001,0.001,0.0038652,0.11159,111.59
DataValue,0.9,0.001,0.0038662,0.11159,111.59
DataValue,0.92,0.001,0.0038667,0.111585,111.585
DataValue,0.94,0.001,0.0038667,0.111585,111.585
DataValue,0.96,0.001,0.0038672,0.11159,111.59
DataValue,0.98,0.001,0.0038681,0.111595,111.595
DataValue,1.0,0.001,0.003869,0.11159,111.59
DataValue,1.02,0.001,0.0038693,0.11159,111.59
DataValue,1.04,0.001,0.0038677,0.11158,111.57999999999998
DataValue,1.06,0.001,0.0038641,0.11159,111.59
DataValue,1.08,0.001,0.0038597,0.111585,111.585
DataValue,1.1,0.001,0.0038575,0.111595,111.595
DataValue,1.12,0.001,0.0038564,0.11159,111.59
DataValue,1.14,0.001,0.0038555,0.111585,111.585
DataValue,1.16,0.001,0.0038548,0.111595,111.595
DataValue,1.18,0.001,0.0038544,0.111585,111.585
DataValue,1.2,0.001,0.0038542,0.111595,111.595
DataValue,1.22,0.001,0.0038551,0.11159,111.59
DataValue,1.24,0.001,0.0038561,0.11159,111.59
DataValue,1.26,0.001,0.0038561,0.11159,111.59
