VCE ,leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
100.00000E-3,398.54634E-6,459.02813E-6,480.74564E-6,518.14426E-6,505.07789E-6,745.91792E-6,849.13578E-6,888.72519E-6,949.44841E-6,924.11631E-6,1.0512108E-3,1.1848485E-3,1.2387758E-3,1.3141474E-3,1.2785969E-3,1.3226052E-3,1.4783470E-3,1.5437562E-3,1.6285826E-3,1.5849178E-3,1.5666327E-3,1.7388381E-3,1.8135274E-3,1.9046639E-3,1.8546762E-3,1.7883725E-3,1.9731454E-3,2.0554370E-3,2.1509261E-3,2.0960496E-3
110.00000E-3,489.39360E-6,565.18615E-6,585.92051E-6,636.32352E-6,632.57331E-6,910.90561E-6,1.0378995E-3,1.0767274E-3,1.1565175E-3,1.1440108E-3,1.2760649E-3,1.4374379E-3,1.4910526E-3,1.5876521E-3,1.5661291E-3,1.5961075E-3,1.7809807E-3,1.8464289E-3,1.9527885E-3,1.9235538E-3,1.8802290E-3,2.0816082E-3,2.1565379E-3,2.2687150E-3,2.2333147E-3,2.1355725E-3,2.3488837E-3,2.4314911E-3,2.5472260E-3,2.5070390E-3
120.00000E-3,583.05971E-6,675.61847E-6,693.25095E-6,759.01155E-6,769.95992E-6,1.0820522E-3,1.2350021E-3,1.2701164E-3,1.3722301E-3,1.3794011E-3,1.5094530E-3,1.7006480E-3,1.7508134E-3,1.8717615E-3,1.8709531E-3,1.8793531E-3,2.0949604E-3,2.1573702E-3,2.2878794E-3,2.2791474E-3,2.2038583E-3,2.4354433E-3,2.5076698E-3,2.6429641E-3,2.6275660E-3,2.4924716E-3,2.7348283E-3,2.8149563E-3,2.9525464E-3,2.9318718E-3
130.00000E-3,674.98168E-6,785.21339E-6,797.71421E-6,880.71589E-6,911.65198E-6,1.2527265E-3,1.4334812E-3,1.4619735E-3,1.5894388E-3,1.6230478E-3,1.7440270E-3,1.9670703E-3,2.0107672E-3,2.1591176E-3,2.1853581E-3,2.1648509E-3,2.4129123E-3,2.4694470E-3,2.6267068E-3,2.6439304E-3,2.5301126E-3,2.7931670E-3,2.8601049E-3,3.0205909E-3,3.0297988E-3,2.8518338E-3,3.1240601E-3,3.1993663E-3,3.3604254E-3,3.3631539E-3
140.00000E-3,760.94881E-6,889.08151E-6,894.81974E-6,996.20864E-6,1.0516269E-3,1.4166473E-3,1.6266546E-3,1.6459218E-3,1.8013774E-3,1.8676656E-3,1.9729872E-3,2.2299198E-3,2.2644000E-3,2.4431505E-3,2.5022613E-3,2.4459772E-3,2.7284864E-3,2.7766264E-3,2.9633164E-3,3.0113295E-3,2.8527713E-3,3.1489657E-3,3.2084103E-3,3.3962772E-3,3.4339874E-3,3.2078860E-3,3.5112802E-3,3.5798573E-3,3.7661184E-3,3.7953830E-3
150.00000E-3,837.74366E-6,983.26577E-6,981.22467E-6,1.1012372E-3,1.1842639E-3,1.5685224E-3,1.8087026E-3,1.8166381E-3,2.0021595E-3,2.1065669E-3,2.1905022E-3,2.4833648E-3,2.5062143E-3,2.7183001E-3,2.8156228E-3,2.7171986E-3,3.0364922E-3,3.0740095E-3,3.2929727E-3,3.3761720E-3,3.1668723E-3,3.4983721E-3,3.5484241E-3,3.7660825E-3,3.8357309E-3,3.5562638E-3,3.8926695E-3,3.9529405E-3,4.1663542E-3,4.2248083E-3
160.00000E-3,903.48881E-6,1.0651866E-3,1.0550414E-3,1.1929731E-3,1.3050186E-3,1.7044493E-3,1.9750228E-3,1.9701519E-3,2.1870494E-3,2.3340015E-3,2.3918851E-3,2.7225925E-3,2.7317560E-3,2.9799846E-3,3.1204870E-3,2.9740300E-3,3.3327642E-3,3.3576546E-3,3.6119468E-3,3.7345339E-3,3.4685219E-3,3.8380063E-3,3.8769595E-3,4.1271241E-3,4.2319646E-3,3.8937215E-3,4.2655449E-3,4.3161302E-3,4.5589434E-3,4.6490433E-3
170.00000E-3,957.65862E-6,1.1337604E-3,1.1158172E-3,1.2701477E-3,1.4108386E-3,1.8221010E-3,2.1224184E-3,2.1039864E-3,2.3525985E-3,2.5452832E-3,2.5736459E-3,2.9437547E-3,2.9375692E-3,3.2244668E-3,3.4128136E-3,3.2128873E-3,3.6139216E-3,3.6243446E-3,3.9172267E-3,4.0834280E-3,3.7546134E-3,4.1652419E-3,4.1914750E-3,4.4772186E-3,4.6205715E-3,4.2177756E-3,4.6279758E-3,4.6675688E-3,4.9423870E-3,5.0666291E-3
180.00000E-3,1.0008249E-3,1.1892245E-3,1.1642567E-3,1.3328999E-3,1.5002953E-3,1.9207178E-3,2.2491701E-3,2.2171724E-3,2.4967140E-3,2.7368266E-3,2.7335119E-3,3.1439110E-3,3.1211741E-3,3.4487363E-3,3.6892495E-3,3.4309565E-3,3.8771422E-3,3.8714000E-3,4.2062539E-3,4.4204710E-3,4.0225717E-3,4.4778993E-3,4.4897965E-3,4.8145699E-3,5.0000152E-3,4.5263856E-3,4.9784492E-3,5.0057175E-3,5.3155523E-3,5.4766571E-3
190.00000E-3,1.0342698E-3,1.2327714E-3,1.2018139E-3,1.3824226E-3,1.5734517E-3,2.0009201E-3,2.3549962E-3,2.3101275E-3,2.6186717E-3,2.9061819E-3,2.8704463E-3,3.3210331E-3,3.2810999E-3,3.6504724E-3,3.9469417E-3,3.6261455E-3,4.1200156E-3,4.0965902E-3,4.4767395E-3,4.7436030E-3,4.2701854E-3,4.7740141E-3,4.7699281E-3,5.1375335E-3,5.3690468E-3,4.8177188E-3,5.3156155E-3,5.3291325E-3,5.6774341E-3,5.8784822E-3
200.00000E-3,1.0595989E-3,1.2661239E-3,1.2302845E-3,1.4205284E-3,1.6315277E-3,2.0643746E-3,2.4408820E-3,2.3843964E-3,2.7190362E-3,3.0520850E-3,2.9846303E-3,3.4740667E-3,3.4169452E-3,3.8281006E-3,4.1834433E-3,3.7971301E-3,4.3405047E-3,4.2981556E-3,4.7265797E-3,5.0508875E-3,4.4955503E-3,5.0516968E-3,5.0299595E-3,5.4444620E-3,5.7264928E-3,5.0900110E-3,5.6381146E-3,5.6363222E-3,6.0269920E-3,6.2715240E-3
210.00000E-3,1.0784431E-3,1.2911646E-3,1.2514871E-3,1.4492515E-3,1.6764660E-3,2.1133801E-3,2.5087779E-3,2.4422813E-3,2.7994551E-3,3.1744840E-3,3.0773530E-3,3.6030031E-3,3.5293949E-3,3.9809099E-3,4.3967282E-3,3.9434559E-3,4.5370151E-3,4.4749262E-3,4.9538750E-3,5.3403938E-3,4.6971241E-3,5.3090840E-3,5.2680730E-3,5.7336255E-3,6.0711135E-3,5.3415247E-3,5.9444735E-3,5.9256782E-3,6.3630473E-3,6.6551367E-3
220.00000E-3,1.0922762E-3,1.3096776E-3,1.2670664E-3,1.4705558E-3,1.7105078E-3,2.1504655E-3,2.5612144E-3,2.4864408E-3,2.8623336E-3,3.2744761E-3,3.1507784E-3,3.7088820E-3,3.6201278E-3,4.1091630E-3,4.5853070E-3,4.0656268E-3,4.7085474E-3,4.6264884E-3,5.1570460E-3,5.6101610E-3,4.8738705E-3,5.5443789E-3,5.4826421E-3,6.0032013E-3,6.4015167E-3,5.5705984E-3,6.2330652E-3,6.1954715E-3,6.6842273E-3,7.0285276E-3
230.00000E-3,1.1023331E-3,1.3232092E-3,1.2784029E-3,1.4861674E-3,1.7358632E-3,2.1780750E-3,2.6009174E-3,2.5195396E-3,2.9104548E-3,3.3541103E-3,3.2076129E-3,3.7936664E-3,3.6915869E-3,4.2141190E-3,4.7484038E-3,4.1651002E-3,4.8548791E-3,4.7533274E-3,5.3350220E-3,5.8582425E-3,5.0254467E-3,5.7559781E-3,5.6724089E-3,6.2513329E-3,6.7161163E-3,5.7757815E-3,6.5021250E-3,6.4439151E-3,6.9889472E-3,7.3907076E-3
240.00000E-3,1.1095968E-3,1.3330205E-3,1.2865975E-3,1.4975090E-3,1.7545068E-3,2.1983734E-3,2.6305007E-3,2.5440059E-3,2.9466288E-3,3.4160707E-3,3.2507496E-3,3.8599830E-3,3.7466531E-3,4.2979112E-3,4.8861294E-3,4.2441410E-3,4.9766996E-3,4.8568660E-3,5.4874560E-3,6.0828285E-3,5.1523627E-3,5.9426677E-3,5.8367065E-3,6.4762591E-3,7.0131310E-3,5.9560352E-3,6.7498272E-3,6.6692928E-3,7.2754302E-3,7.7404641E-3
250.00000E-3,1.1148224E-3,1.3400973E-3,1.2924972E-3,1.5057014E-3,1.7680878E-3,2.2131605E-3,2.6522727E-3,2.5619045E-3,2.9734379E-3,3.4633108E-3,3.2829659E-3,3.9107851E-3,3.7883030E-3,4.3632857E-3,4.9995692E-3,4.3055484E-3,5.0756233E-3,4.9393501E-3,5.6148931E-3,6.2824400E-3,5.2560364E-3,6.1038547E-3,5.9756681E-3,6.6765091E-3,7.2906259E-3,6.1109609E-3,6.9744240E-3,6.8701521E-3,7.5417681E-3,8.0763492E-3
260.00000E-3,1.1185750E-3,1.3451872E-3,1.2967368E-3,1.5115997E-3,1.7779184E-3,2.2238661E-3,2.6681520E-3,2.5749036E-3,2.9930949E-3,3.4987271E-3,3.3067258E-3,3.9490254E-3,3.8193320E-3,4.4132659E-3,5.0907201E-3,4.3523259E-3,5.1540435E-3,5.0035915E-3,5.7188187E-3,6.4561675E-3,5.3386931E-3,6.2397735E-3,6.0903465E-3,6.8511411E-3,7.5466022E-3,6.2409903E-3,7.1744461E-3,7.0455412E-3,7.7860336E-3,8.3966845E-3
270.00000E-3,1.1212702E-3,1.3488453E-3,1.2997840E-3,1.5158416E-3,1.7850077E-3,2.2315886E-3,2.6796635E-3,2.5843018E-3,3.0073994E-3,3.5249303E-3,3.3240881E-3,3.9774095E-3,3.8421809E-3,4.4508330E-3,5.1622695E-3,4.3873812E-3,5.2148520E-3,5.0526393E-3,5.8015404E-3,6.6039024E-3,5.4031209E-3,6.3515896E-3,6.1826830E-3,6.9999784E-3,7.7791463E-3,6.3474656E-3,7.3489446E-3,7.1952466E-3,8.0064491E-3,8.6995855E-3
280.00000E-3,1.1232099E-3,1.3514775E-3,1.3019786E-3,1.5188949E-3,1.7901121E-3,2.2371514E-3,2.6879795E-3,2.5910819E-3,3.0177594E-3,3.5441276E-3,3.3366967E-3,3.9982564E-3,3.8588661E-3,4.4786925E-3,5.2172705E-3,4.4133164E-3,5.2611081E-3,5.0894714E-3,5.8659243E-3,6.7264864E-3,5.4523496E-3,6.4413461E-3,6.2553111E-3,7.1237701E-3,7.9866359E-3,6.4325584E-3,7.4977284E-3,7.3199611E-3,8.2016095E-3,8.9830155E-3
290.00000E-3,1.1246114E-3,1.3533773E-3,1.3035656E-3,1.5210987E-3,1.7937894E-3,2.2411613E-3,2.6939800E-3,2.5959735E-3,3.0252455E-3,3.5580978E-3,3.3458206E-3,4.0134550E-3,3.8709846E-3,4.4991467E-3,5.2588078E-3,4.4323233E-3,5.2957429E-3,5.1167709E-3,5.9150608E-3,6.8257107E-3,5.4893447E-3,6.5117468E-3,6.3112480E-3,7.2242091E-3,8.1679890E-3,6.4990346E-3,7.6215283E-3,7.4213142E-3,8.3707324E-3,9.2448797E-3
300.00000E-3,1.1256304E-3,1.3547557E-3,1.3047203E-3,1.5226973E-3,1.7964451E-3,2.2440600E-3,2.6983141E-3,2.5995103E-3,3.0306548E-3,3.5682236E-3,3.3524151E-3,4.0244857E-3,3.8797617E-3,4.5140614E-3,5.2897344E-3,4.4461646E-3,5.3213597E-3,5.1368111E-3,5.9519549E-3,6.9041412E-3,5.5167837E-3,6.5658371E-3,6.3535648E-3,7.3037766E-3,8.3229090E-3,6.5499338E-3,7.7220169E-3,7.5017307E-3,8.5138817E-3,9.4831727E-3
310.00000E-3,1.1263775E-3,1.3557632E-3,1.3055679E-3,1.5238651E-3,1.7983718E-3,2.2461658E-3,2.7014543E-3,2.6020789E-3,3.0345720E-3,3.5755518E-3,3.3571868E-3,4.0324758E-3,3.8861165E-3,4.5248930E-3,5.3125155E-3,4.4562082E-3,5.3401392E-3,5.1514276E-3,5.9793060E-3,6.9648134E-3,5.5369389E-3,6.6066774E-3,6.3851196E-3,7.3654500E-3,8.4520573E-3,6.5882564E-3,7.8016568E-3,7.5641490E-3,8.6320920E-3,9.6961815E-3
320.00000E-3,1.1269317E-3,1.3565073E-3,1.3061972E-3,1.5247267E-3,1.7997793E-3,2.2477072E-3,2.7037421E-3,2.6039570E-3,3.0374214E-3,3.5808593E-3,3.3606514E-3,4.0382660E-3,3.8907267E-3,4.5327481E-3,5.3291721E-3,4.4634887E-3,5.3538272E-3,5.1620499E-3,5.9993951E-3,7.0108869E-3,5.5516484E-3,6.6370872E-3,6.4083944E-3,7.4123618E-3,8.5570805E-3,6.6167292E-3,7.8634108E-3,7.6116834E-3,8.7273306E-3,9.8827325E-3
330.00000E-3,1.1273487E-3,1.3570641E-3,1.3066713E-3,1.5253706E-3,1.8008173E-3,2.2488469E-3,2.7054222E-3,2.6053435E-3,3.0395085E-3,3.5847153E-3,3.3631818E-3,4.0424740E-3,3.8940861E-3,4.5384505E-3,5.3412961E-3,4.4687740E-3,5.3637748E-3,5.1697622E-3,6.0140606E-3,7.0453518E-3,5.5623454E-3,6.6594964E-3,6.4254332E-3,7.4475006E-3,8.6404608E-3,6.6376775E-3,7.9104016E-3,7.6473221E-3,8.8022905E-3,10.042439E-3
340.00000E-3,1.1276682E-3,1.3574877E-3,1.3070351E-3,1.5258595E-3,1.8015923E-3,2.2497011E-3,2.7066697E-3,2.6063800E-3,3.0410522E-3,3.5875320E-3,3.3650458E-3,4.0455484E-3,3.8965512E-3,4.5426045E-3,5.3501053E-3,4.4726259E-3,5.3710018E-3,5.1753706E-3,6.0247326E-3,7.0708394E-3,5.5701176E-3,6.6758938E-3,6.4378512E-3,7.4735124E-3,8.7052207E-3,6.6529899E-3,7.9456122E-3,7.6737224E-3,8.8600673E-3,10.175881E-3
350.00000E-3,1.1279183E-3,1.3578164E-3,1.3073202E-3,1.5262381E-3,1.8021801E-3,2.2503521E-3,2.7076092E-3,2.6071675E-3,3.0422088E-3,3.5896065E-3,3.3664349E-3,4.0478127E-3,3.8983782E-3,4.5456491E-3,5.3565108E-3,4.4754517E-3,5.3762641E-3,5.1794661E-3,6.0324948E-3,7.0895368E-3,5.5757746E-3,6.6878441E-3,6.4468868E-3,7.4926081E-3,8.7545714E-3,6.6641436E-3,7.9716860E-3,7.6931124E-3,8.9038161E-3,10.284646E-3
360.00000E-3,1.1281188E-3,1.3580775E-3,1.3075491E-3,1.5265379E-3,1.8026344E-3,2.2508584E-3,2.7083292E-3,2.6077774E-3,3.0430895E-3,3.5911513E-3,3.3674859E-3,4.0494990E-3,3.8997502E-3,4.5479006E-3,5.3611840E-3,4.4775446E-3,5.3801144E-3,5.1824775E-3,6.0381526E-3,7.1031858E-3,5.5799101E-3,6.6965431E-3,6.4534683E-3,7.5065547E-3,8.7915988E-3,6.6722625E-3,7.9908338E-3,7.7072784E-3,8.9364756E-3,10.371190E-3
370.00000E-3,1.1282838E-3,1.3582901E-3,1.3077378E-3,1.5267814E-3,1.8029935E-3,2.2512616E-3,2.7088928E-3,2.6082608E-3,3.0437735E-3,3.5923184E-3,3.3682958E-3,4.0507731E-3,3.9007978E-3,4.5495857E-3,5.3646138E-3,4.4791146E-3,5.3829535E-3,5.1847138E-3,6.0422965E-3,7.1131291E-3,5.5829552E-3,6.7028848E-3,6.4582803E-3,7.5167184E-3,8.8190504E-3,6.6781843E-3,8.0048240E-3,7.7176036E-3,8.9605993E-3,10.438546E-3
380.00000E-3,1.1284234E-3,1.3584680E-3,1.3078977E-3,1.5269844E-3,1.8032845E-3,2.2515909E-3,2.7093447E-3,2.6086536E-3,3.0443169E-3,3.5932159E-3,3.3689339E-3,4.0517531E-3,3.9016139E-3,4.5508668E-3,5.3671535E-3,4.4803116E-3,5.3850695E-3,5.1863968E-3,6.0453549E-3,7.1203780E-3,5.5852205E-3,6.7075276E-3,6.4618219E-3,7.5241296E-3,8.8392316E-3,6.6825243E-3,8.0150241E-3,7.7251331E-3,8.9782910E-3,10.489971E-3
390.00000E-3,1.1285447E-3,1.3586209E-3,1.3080367E-3,1.5271584E-3,1.8035264E-3,2.2518675E-3,2.7097166E-3,2.6089816E-3,3.0447598E-3,3.5939209E-3,3.3694491E-3,4.0525231E-3,3.9022646E-3,4.5518592E-3,5.3690567E-3,4.4812424E-3,5.3866693E-3,5.1876846E-3,6.0476368E-3,7.1256805E-3,5.5869289E-3,6.7109511E-3,6.4644538E-3,7.5295519E-3,8.8539910E-3,6.6857297E-3,8.0224663E-3,7.7306420E-3,8.9912137E-3,10.528616E-3
400.00000E-3,1.1286526E-3,1.3587557E-3,1.3081606E-3,1.5273114E-3,1.8037332E-3,2.2521060E-3,2.7100310E-3,2.6092629E-3,3.0451305E-3,3.5944880E-3,3.3698763E-3,4.0531430E-3,3.9027970E-3,4.5526453E-3,5.3705053E-3,4.4819831E-3,5.3879002E-3,5.1886903E-3,6.0493636E-3,7.1295835E-3,5.5882397E-3,6.7135014E-3,6.4664354E-3,7.5335439E-3,8.8647617E-3,6.6881233E-3,8.0279154E-3,7.7346976E-3,9.0006432E-3,10.557307E-3
410.00000E-3,1.1287509E-3,1.3588774E-3,1.3082735E-3,1.5274490E-3,1.8039144E-3,2.2523170E-3,2.7103040E-3,2.6095105E-3,3.0454493E-3,3.5949563E-3,3.3702402E-3,4.0536553E-3,3.9032444E-3,4.5532838E-3,5.3716288E-3,4.4825877E-3,5.3888676E-3,5.1894941E-3,6.0506938E-3,7.1324832E-3,5.5892665E-3,6.7154274E-3,6.4679522E-3,7.5365103E-3,8.8726268E-3,6.6899367E-3,8.0319310E-3,7.7377111E-3,9.0075361E-3,10.578426E-3
