VCE ,leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
100.00000E-3,563.61816E-6,648.86794E-6,677.05631E-6,729.89333E-6,701.92947E-6,1.0148245E-3,1.1486693E-3,1.2045942E-3,1.2714505E-3,1.2280765E-3,1.3859793E-3,1.5488648E-3,1.6284119E-3,1.6939442E-3,1.6428450E-3,1.6995830E-3,1.8809701E-3,1.9800902E-3,2.0385142E-3,1.9840938E-3,1.9708198E-3,2.1647550E-3,2.2802230E-3,2.3294826E-3,2.2743076E-3,2.2099776E-3,2.4129008E-3,2.5422669E-3,2.5817819E-3,2.5274033E-3
110.00000E-3,690.13701E-6,798.98807E-6,822.83906E-6,895.78890E-6,874.63757E-6,1.2341025E-3,1.4002551E-3,1.4535232E-3,1.5428003E-3,1.5085067E-3,1.6728015E-3,1.8698346E-3,1.9492933E-3,2.0339974E-3,1.9933894E-3,2.0369467E-3,2.2517752E-3,2.3529516E-3,2.4264330E-3,2.3836871E-3,2.3474174E-3,2.5733010E-3,2.6924345E-3,2.7530182E-3,2.7105673E-3,2.6181327E-3,2.8513743E-3,2.9855982E-3,3.0332906E-3,2.9925745E-3
120.00000E-3,817.93935E-6,953.15642E-6,968.67260E-6,1.0661304E-3,1.0565107E-3,1.4586889E-3,1.6606275E-3,1.7064280E-3,1.8232363E-3,1.8030342E-3,1.9673113E-3,2.2012041E-3,2.2760647E-3,2.3841242E-3,2.3584018E-3,2.3826865E-3,2.6326683E-3,2.7317908E-3,2.8235941E-3,2.7962733E-3,2.7320683E-3,2.9907819E-3,3.1097690E-3,3.1843233E-3,3.1578041E-3,3.0335059E-3,3.2973302E-3,3.4327974E-3,3.4909444E-3,3.4666512E-3
130.00000E-3,940.51558E-6,1.1040515E-3,1.1074952E-3,1.2333552E-3,1.2396224E-3,1.6803728E-3,1.9213857E-3,1.9548538E-3,2.1046364E-3,2.1029904E-3,2.2613395E-3,2.5348886E-3,2.6006931E-3,2.7367462E-3,2.7294887E-3,2.7289979E-3,3.0160073E-3,3.1091993E-3,3.2229606E-3,3.2138530E-3,3.1173312E-3,3.4099582E-3,3.5253667E-3,3.6168196E-3,3.6084177E-3,3.4489718E-3,3.7438803E-3,3.8774635E-3,3.9485507E-3,3.9424058E-3
140.00000E-3,1.0523217E-3,1.2450271E-3,1.2334680E-3,1.3905651E-3,1.4162214E-3,1.8917680E-3,2.1749153E-3,2.1914304E-3,2.3797646E-3,2.4004803E-3,2.5478091E-3,2.8640682E-3,2.9165463E-3,3.0856573E-3,3.0997050E-3,3.0695072E-3,3.3957903E-3,3.4794960E-3,3.6191851E-3,3.6302908E-3,3.4974570E-3,3.8254677E-3,3.9343140E-3,4.0457951E-3,4.0569091E-3,3.8592788E-3,4.1861599E-3,4.3152746E-3,4.4018808E-3,4.4148479E-3
150.00000E-3,1.1495279E-3,1.3709464E-3,1.3426652E-3,1.5322858E-3,1.5796389E-3,2.0868004E-3,2.4147643E-3,2.4101835E-3,2.6425116E-3,2.6887807E-3,2.8208954E-3,3.1832734E-3,3.2183535E-3,3.4260114E-3,3.4636745E-3,3.3992579E-3,3.7675804E-3,3.8385138E-3,4.0084540E-3,4.0412461E-3,3.8682678E-3,4.2336397E-3,4.3333211E-3,4.4681523E-3,4.4996753E-3,4.2608495E-3,4.6210607E-3,4.7435909E-3,4.8483508E-3,4.8809221E-3
160.00000E-3,1.2303284E-3,1.4786635E-3,1.4333259E-3,1.6549319E-3,1.7249030E-3,2.2609683E-3,2.6357584E-3,2.6066450E-3,2.8878907E-3,2.9623767E-3,3.0759405E-3,3.4881939E-3,3.5019577E-3,3.7540734E-3,3.8173726E-3,3.7144558E-3,4.1281924E-3,4.1832072E-3,4.3881473E-3,4.4438303E-3,4.2268225E-3,4.6321150E-3,4.7202670E-3,4.8820165E-3,4.9345882E-3,4.6513990E-3,5.0468066E-3,5.1609603E-3,5.2865980E-3,5.3390367E-3
170.00000E-3,1.2948039E-3,1.5671221E-3,1.5056781E-3,1.7569678E-3,1.8490649E-3,2.4114765E-3,2.8340169E-3,2.7779034E-3,3.1119516E-3,3.2168227E-3,3.3092926E-3,3.7753852E-3,3.7640371E-3,4.0668906E-3,4.1577626E-3,4.0121323E-3,4.4753046E-3,4.5112405E-3,4.7564552E-3,4.8361777E-3,4.5710202E-3,5.0194252E-3,5.0937512E-3,5.2863333E-3,5.3605342E-3,5.0295138E-3,5.4625161E-3,5.5666587E-3,5.7160674E-3,5.7885854E-3
180.00000E-3,1.3444470E-3,1.6370910E-3,1.5614370E-3,1.8387576E-3,1.9512440E-3,2.5372837E-3,3.0069847E-3,2.9226515E-3,3.3117364E-3,3.4485923E-3,3.5181972E-3,4.0419972E-3,4.0019145E-3,4.3619870E-3,4.4824260E-3,4.2898405E-3,4.8070963E-3,4.8206436E-3,5.1120322E-3,5.2170442E-3,4.8992370E-3,5.3946174E-3,5.4527241E-3,5.6805233E-3,5.7770102E-3,5.3942760E-3,5.8678268E-3,5.9603207E-3,6.1366699E-3,6.2295439E-3
190.00000E-3,1.3815449E-3,1.6906342E-3,1.6031597E-3,1.9021396E-3,2.0323868E-3,2.6390212E-3,3.1535047E-3,3.0411846E-3,3.4853337E-3,3.6550204E-3,3.7008021E-3,4.2856037E-3,4.2135099E-3,4.6371386E-3,4.7892581E-3,4.5454468E-3,5.1219596E-3,5.1095737E-3,5.4537224E-3,5.5854846E-3,5.2100391E-3,5.7569594E-3,5.7962133E-3,6.0642161E-3,6.1838125E-3,5.7449662E-3,6.2626077E-3,6.3416735E-3,6.5485256E-3,6.6621680E-3
200.00000E-3,1.4086154E-3,1.7304832E-3,1.6336477E-3,1.9498376E-3,2.0947804E-3,2.7187247E-3,3.2738698E-3,3.1352573E-3,3.6320073E-3,3.8343737E-3,3.8562693E-3,4.5041662E-3,4.3974431E-3,4.8902557E-3,5.0762604E-3,4.7770498E-3,5.4183013E-3,5.3761953E-3,5.7803606E-3,5.9406138E-3,5.5019883E-3,6.1057253E-3,6.1231392E-3,6.4370605E-3,6.5808149E-3,6.0808491E-3,6.6467570E-3,6.7103555E-3,6.9517876E-3,7.0867872E-3
210.00000E-3,1.4280147E-3,1.7594878E-3,1.6555256E-3,1.9848763E-3,2.1414451E-3,2.7793836E-3,3.3697462E-3,3.2077426E-3,3.7523082E-3,3.9860102E-3,3.9849161E-3,4.6961415E-3,4.5532375E-3,5.1193875E-3,5.3414424E-3,4.9830382E-3,5.6944359E-3,5.6186814E-3,6.0906416E-3,6.2814432E-3,5.7735381E-3,6.4400516E-3,6.4322075E-3,6.7985959E-3,6.9678227E-3,6.4010318E-3,7.0200672E-3,7.0658029E-3,7.3465274E-3,7.5036735E-3
220.00000E-3,1.4417365E-3,1.7802453E-3,1.6710196E-3,2.0101348E-3,2.1755649E-3,2.8244085E-3,3.4438980E-3,3.2621409E-3,3.8480496E-3,4.1105270E-3,4.0882654E-3,4.8606986E-3,4.6815218E-3,5.3228516E-3,5.5828371E-3,5.1622743E-3,5.9485720E-3,5.8353384E-3,6.3830503E-3,6.6067783E-3,6.0230241E-3,6.7588475E-3,6.7218677E-3,7.1481690E-3,7.3444786E-3,6.7043805E-3,7.3821407E-3,7.4071813E-3,7.7326657E-3,7.9129644E-3
230.00000E-3,1.4513573E-3,1.7949216E-3,1.6818951E-3,2.0280910E-3,2.2000797E-3,2.8571546E-3,3.4997434E-3,3.3020706E-3,3.9220702E-3,4.2097698E-3,4.1689054E-3,4.9979686E-3,4.7841007E-3,5.4994718E-3,5.7986351E-3,5.3143555E-3,6.1788954E-3,6.0248422E-3,6.6558511E-3,6.9151634E-3,6.2487514E-3,7.0607511E-3,6.9903367E-3,7.4848810E-3,7.7102057E-3,6.9894899E-3,7.7323376E-3,7.7333503E-3,8.1099314E-3,8.3146213E-3
240.00000E-3,1.4580674E-3,1.8052149E-3,1.6894877E-3,2.0407342E-3,2.2174704E-3,2.8806009E-3,3.5408634E-3,3.3308708E-3,3.9778184E-3,4.2866205E-3,4.2301469E-3,5.1092075E-3,4.8638026E-3,5.6488705E-3,5.9874265E-3,5.4398619E-3,6.3837547E-3,6.1865476E-3,6.9071416E-3,7.2048732E-3,6.4491819E-3,7.3441270E-3,7.2356949E-3,7.8075581E-3,8.0641716E-3,7.2547033E-3,8.0697453E-3,8.0428548E-3,8.4778371E-3,8.7084073E-3
250.00000E-3,1.4627365E-3,1.8124009E-3,1.6947759E-3,2.0495838E-3,2.2297017E-3,2.8972014E-3,3.5706007E-3,3.3513756E-3,4.0188810E-3,4.3445927E-3,4.2755741E-3,5.1967618E-3,4.9241161E-3,5.7717173E-3,6.1485126E-3,5.5404687E-3,6.5619365E-3,6.3207846E-3,7.1349828E-3,7.4739541E-3,6.6232092E-3,7.6071115E-3,7.4560662E-3,8.1147394E-3,8.4052670E-3,7.4981928E-3,8.3931626E-3,8.3339435E-3,8.8356643E-3,9.0938766E-3
260.00000E-3,1.4659865E-3,1.8174090E-3,1.6984600E-3,2.0557609E-3,2.2382607E-3,2.9088693E-3,3.5918193E-3,3.3658459E-3,4.0485952E-3,4.3873579E-3,4.3086294E-3,5.2638008E-3,4.9687317E-3,5.8698144E-3,6.2821991E-3,5.6188364E-3,6.7129849E-3,6.4290228E-3,7.3376158E-3,7.7203286E-3,6.7704739E-3,7.8477186E-3,7.6498856E-3,8.4046884E-3,8.7320948E-3,7.7181122E-3,8.7010980E-3,8.6046266E-3,9.1824515E-3,9.4703667E-3
270.00000E-3,1.4682552E-3,1.8209028E-3,1.7010341E-3,2.0600727E-3,2.2442379E-3,2.9170386E-3,3.6068206E-3,3.3760047E-3,4.0698160E-3,4.4183472E-3,4.3323318E-3,5.3138934E-3,5.0011354E-3,5.9459442E-3,6.3899525E-3,5.6782851E-3,6.8374727E-3,6.5138057E-3,7.5137561E-3,7.9419791E-3,6.8916263E-3,8.0640207E-3,7.8162284E-3,8.6754346E-3,9.0429715E-3,7.9128314E-3,8.9917851E-3,8.8527855E-3,9.5169856E-3,9.8369919E-3
280.00000E-3,1.4698478E-3,1.8233489E-3,1.7028427E-3,2.0630907E-3,2.2484155E-3,2.9227536E-3,3.6173682E-3,3.3831227E-3,4.0848361E-3,4.4405066E-3,4.3491531E-3,5.3505731E-3,5.0243474E-3,6.0035070E-3,6.4743230E-3,5.7223604E-3,6.9371085E-3,6.5784450E-3,7.6629209E-3,8.1372160E-3,6.9884236E-3,8.2544118E-3,7.9551298E-3,8.9248622E-3,9.3359491E-3,8.0812409E-3,9.2632285E-3,9.0763565E-3,9.8377958E-3,10.192635E-3
290.00000E-3,1.4709752E-3,1.8250726E-3,1.7041243E-3,2.0652148E-3,2.2513453E-3,2.9267599E-3,3.6247685E-3,3.3881153E-3,4.0954124E-3,4.4562094E-3,4.3610152E-3,5.3770133E-3,5.0408185E-3,6.0460733E-3,6.5386276E-3,5.7544378E-3,7.0146034E-3,6.6265769E-3,7.7856939E-3,8.3050082E-3,7.0635879E-3,8.4179285E-3,8.0677846E-3,9.1508650E-3,9.6088689E-3,8.2230712E-3,9.5132937E-3,9.2735949E-3,10.143156E-3,10.535936E-3
300.00000E-3,1.4717831E-3,1.8262989E-3,1.7050436E-3,2.0667226E-3,2.2534133E-3,2.9295826E-3,3.6299653E-3,3.3916313E-3,4.1028464E-3,4.4672788E-3,4.3693564E-3,5.3958604E-3,5.0524415E-3,6.0769955E-3,6.5865016E-3,5.7774598E-3,7.0733181E-3,6.6617329E-3,7.8838157E-3,8.4453044E-3,7.1204542E-3,8.5545615E-3,8.1565194E-3,9.3515804E-3,9.8594688E-3,8.3391313E-3,9.7398625E-3,9.4434014E-3,10.431105E-3,10.865290E-3
310.00000E-3,1.4723714E-3,1.8271831E-3,1.7057138E-3,2.0678061E-3,2.2548870E-3,2.9315879E-3,3.6336295E-3,3.3941254E-3,4.1080788E-3,4.4750677E-3,4.3752245E-3,5.4092004E-3,5.0606270E-3,6.0991654E-3,6.6214684E-3,5.7938256E-3,7.1168165E-3,6.6870375E-3,7.9600275E-3,8.5592342E-3,7.1625317E-3,8.6654488E-3,8.2245163E-3,9.5256932E-3,10.085562E-3,8.4313544E-3,9.9410662E-3,9.5856454E-3,10.699495E-3,11.178841E-3
320.00000E-3,1.4728086E-3,1.8278318E-3,1.7062124E-3,2.0685974E-3,2.2559513E-3,2.9330297E-3,3.6362318E-3,3.3959138E-3,4.1117786E-3,4.4805563E-3,4.3793679E-3,5.4186114E-3,5.0663993E-3,6.1149214E-3,6.6466408E-3,5.8053957E-3,7.1484683E-3,6.7050671E-3,8.0177034E-3,8.6490828E-3,7.1931199E-3,8.7528486E-3,8.2753747E-3,9.6727600E-3,10.285296E-3,8.5026001E-3,10.115589E-3,9.7013754E-3,10.946089E-3,11.474506E-3
330.00000E-3,1.4731417E-3,1.8283183E-3,1.7065928E-3,2.0691872E-3,2.2567334E-3,2.9340833E-3,3.6381002E-3,3.3972154E-3,4.1144157E-3,4.4844418E-3,4.3823144E-3,5.4252516E-3,5.0704889E-3,6.1260657E-3,6.6645824E-3,5.8135606E-3,7.1711955E-3,6.7178365E-3,8.0603972E-3,8.7180142E-3,7.2150671E-3,8.8198670E-3,8.3126635E-3,9.7934569E-3,10.457480E-3,8.5562644E-3,10.262993E-3,9.7928089E-3,11.168731E-3,11.750022E-3
340.00000E-3,1.4734030E-3,1.8286928E-3,1.7068914E-3,2.0696380E-3,2.2573208E-3,2.9348692E-3,3.6394619E-3,3.3981811E-3,4.1163174E-3,4.4872148E-3,4.3844326E-3,5.4299535E-3,5.0734103E-3,6.1339391E-3,6.6772956E-3,5.8193321E-3,7.1873706E-3,6.7268603E-3,8.0914505E-3,8.7696298E-3,7.2306790E-3,8.8700275E-3,8.3395887E-3,9.8896363E-3,10.601908E-3,8.5958363E-3,10.383958E-3,9.8630698E-3,11.365595E-3,12.003049E-3
350.00000E-3,1.4736144E-3,1.8289897E-3,1.7071333E-3,2.0699925E-3,2.2577735E-3,2.9354703E-3,3.6404736E-3,3.3989148E-3,4.1177108E-3,4.4892174E-3,4.3859783E-3,5.4333068E-3,5.0755227E-3,6.1395149E-3,6.6862852E-3,5.8234330E-3,7.1988280E-3,6.7332460E-3,8.1137485E-3,8.8075145E-3,7.2417344E-3,8.9068303E-3,8.3588245E-3,9.9641367E-3,10.719572E-3,8.6245358E-3,10.480347E-3,9.9157520E-3,11.535489E-3,12.231347E-3
360.00000E-3,1.4737911E-3,1.8292328E-3,1.7073357E-3,2.0702802E-3,2.2581330E-3,2.9359436E-3,3.6412435E-3,3.3994880E-3,4.1187528E-3,4.4906871E-3,4.3871285E-3,5.4357245E-3,5.0770754E-3,6.1434872E-3,6.6926512E-3,5.8263732E-3,7.2069358E-3,6.7377873E-3,8.1296261E-3,8.8348987E-3,7.2495573E-3,8.9334245E-3,8.3724797E-3,10.020389E-3,10.812658E-3,8.6451029E-3,10.555008E-3,9.9544603E-3,11.678175E-3,12.433032E-3
370.00000E-3,1.4739437E-3,1.8294383E-3,1.7075105E-3,2.0705213E-3,2.2584275E-3,2.9363283E-3,3.6418459E-3,3.3999497E-3,4.1195515E-3,4.4917880E-3,4.3880052E-3,5.4374943E-3,5.0782410E-3,6.1463448E-3,6.6971820E-3,5.8285090E-3,7.2126885E-3,6.7410452E-3,8.1408839E-3,8.8544830E-3,7.2551093E-3,8.9524395E-3,8.3821503E-3,10.061959E-3,10.884283E-3,8.6597318E-3,10.611381E-3,9.9824610E-3,11.794578E-3,12.606897E-3
380.00000E-3,1.4740792E-3,1.8296175E-3,1.7076659E-3,2.0707297E-3,2.2586767E-3,2.9366513E-3,3.6423320E-3,3.4003340E-3,4.1201815E-3,4.4926335E-3,4.3886925E-3,5.4388157E-3,5.0791385E-3,6.1484293E-3,6.7004352E-3,5.8300878E-3,7.2167963E-3,6.7434127E-3,8.1488627E-3,8.8684005E-3,7.2590761E-3,8.9659508E-3,8.3890082E-3,10.092163E-3,10.938056E-3,8.6701021E-3,10.653040E-3,10.002496E-3,11.886795E-3,12.752738E-3
390.00000E-3,1.4742026E-3,1.8297781E-3,1.7078075E-3,2.0709150E-3,2.2588940E-3,2.9369310E-3,3.6427371E-3,3.4006639E-3,4.1206941E-3,4.4933015E-3,4.3892483E-3,5.4398263E-3,5.0798499E-3,6.1499780E-3,6.7028012E-3,5.8312810E-3,7.2197600E-3,6.7451631E-3,8.1545360E-3,8.8782675E-3,7.2619409E-3,8.9755302E-3,8.3938963E-3,10.113845E-3,10.977612E-3,8.6774570E-3,10.683310E-3,10.016737E-3,11.957843E-3,12.871559E-3
400.00000E-3,1.4743174E-3,1.8299254E-3,1.7079391E-3,2.0710839E-3,2.2590887E-3,2.9371803E-3,3.6430853E-3,3.4009557E-3,4.1211247E-3,4.4938460E-3,4.3897124E-3,5.4406214E-3,5.0804319E-3,6.1511554E-3,6.7045519E-3,5.8322071E-3,7.2219297E-3,6.7464860E-3,8.1585988E-3,8.8852725E-3,7.2640413E-3,8.9823326E-3,8.3974119E-3,10.129290E-3,11.006258E-3,8.6826957E-3,10.705040E-3,10.026836E-3,12.011245E-3,12.965569E-3
410.00000E-3,1.4744259E-3,1.8300631E-3,1.7080636E-3,2.0712411E-3,2.2592673E-3,2.9374080E-3,3.6433936E-3,3.4012203E-3,4.1214978E-3,4.4943040E-3,4.3901123E-3,5.4412664E-3,5.0809234E-3,6.1520748E-3,6.7058758E-3,5.8329475E-3,7.2235488E-3,6.7475124E-3,8.1615408E-3,8.8902712E-3,7.2656119E-3,8.9871891E-3,8.3999742E-3,10.140253E-3,11.026778E-3,8.6864579E-3,10.720521E-3,10.034007E-3,12.050568E-3,13.037915E-3
