VCE ,leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
100.00000E-3,584.74433E-6,668.78421E-6,704.61905E-6,761.88115E-6,737.07792E-6,1.0812014E-3,1.2194599E-3,1.2828384E-3,1.3711918E-3,1.3271773E-3,1.5065334E-3,1.6795005E-3,1.7631939E-3,1.8680856E-3,1.8105766E-3,1.8761546E-3,2.0718464E-3,2.1705366E-3,2.2844468E-3,2.2177951E-3,2.2023458E-3,2.4134354E-3,2.5234099E-3,2.6424374E-3,2.5696896E-3,2.4943652E-3,2.7162626E-3,2.8349352E-3,2.9569806E-3,2.8802437E-3
110.00000E-3,716.87924E-6,823.85294E-6,858.56425E-6,937.36122E-6,922.77992E-6,1.3181095E-3,1.4899885E-3,1.5527970E-3,1.6704549E-3,1.6398146E-3,1.8240359E-3,2.0337712E-3,2.1173631E-3,2.2525947E-3,2.2094738E-3,2.2559112E-3,2.4880115E-3,2.5866882E-3,2.7296398E-3,2.6779004E-3,2.6312074E-3,2.8769883E-3,2.9867661E-3,3.1329779E-3,3.0755790E-3,2.9629796E-3,3.2174516E-3,3.3355967E-3,3.4830047E-3,3.4220435E-3
120.00000E-3,848.98734E-6,981.08092E-6,1.0115719E-3,1.1156426E-3,1.1175283E-3,1.5577794E-3,1.7664371E-3,1.8246427E-3,1.9763206E-3,1.9662617E-3,2.1460167E-3,2.3951528E-3,2.4746353E-3,2.6440982E-3,2.6217505E-3,2.6402209E-3,2.9103886E-3,3.0053210E-3,3.1801232E-3,3.1486510E-3,3.0635605E-3,3.3448090E-3,3.4509682E-3,3.6263047E-3,3.5887170E-3,3.4334051E-3,3.7205600E-3,3.8350431E-3,4.0091283E-3,3.9676767E-3
130.00000E-3,973.72321E-6,1.1320740E-3,1.1556431E-3,1.2876625E-3,1.3116061E-3,1.7899526E-3,2.0380822E-3,2.0880580E-3,2.2780157E-3,2.2949800E-3,2.4617982E-3,2.7530446E-3,2.8250031E-3,3.0324411E-3,3.0361485E-3,3.0188425E-3,3.3290989E-3,3.4173496E-3,3.6267535E-3,3.6195750E-3,3.4898200E-3,3.8078356E-3,3.9078927E-3,4.1142734E-3,4.0995333E-3,3.8967402E-3,4.2173150E-3,4.3260321E-3,4.5281146E-3,4.5084587E-3
140.00000E-3,1.0852547E-3,1.2697442E-3,1.2845072E-3,1.4456781E-3,1.4958334E-3,2.0059999E-3,2.2957383E-3,2.3345192E-3,2.5664521E-3,2.6158886E-3,2.7627008E-3,3.0990126E-3,3.1606673E-3,3.4098623E-3,3.4439626E-3,3.3840316E-3,3.7369993E-3,3.8163342E-3,4.0632821E-3,4.0834455E-3,3.9033131E-3,4.2601158E-3,4.3523480E-3,4.5918986E-3,4.6020706E-3,4.3472874E-3,4.7027711E-3,4.8044093E-3,5.0360023E-3,5.0394945E-3
150.00000E-3,1.1800653E-3,1.3892830E-3,1.3943706E-3,1.5842356E-3,1.6628385E-3,2.1995647E-3,2.5322671E-3,2.5576591E-3,2.8345232E-3,2.9208923E-3,3.0421432E-3,3.4267159E-3,3.4758123E-3,3.7707137E-3,3.8389591E-3,3.7302385E-3,4.1292343E-3,4.1979013E-3,4.4857267E-3,4.5357640E-3,4.2997009E-3,4.6980996E-3,4.7812726E-3,5.0564973E-3,5.0931591E-3,4.7817726E-3,5.1744157E-3,5.2681538E-3,5.5310947E-3,5.5586376E-3
160.00000E-3,1.2570723E-3,1.4884960E-3,1.4840172E-3,1.7005497E-3,1.8077709E-3,2.3667709E-3,2.7426736E-3,2.7533074E-3,3.0770196E-3,3.2038126E-3,3.2953932E-3,3.7314629E-3,3.7661417E-3,4.1108690E-3,4.2167766E-3,4.0535017E-3,4.5025107E-3,4.5590111E-3,4.8915699E-3,4.9739059E-3,4.6761802E-3,5.1197759E-3,5.1928864E-3,5.5067917E-3,5.5714238E-3,5.1984377E-3,5.6312260E-3,5.7164711E-3,6.0130119E-3,6.0654185E-3
170.00000E-3,1.3171859E-3,1.5675573E-3,1.5543782E-3,1.7943519E-3,1.9284825E-3,2.5061640E-3,2.9240550E-3,2.9194240E-3,3.2904732E-3,3.4601076E-3,3.5192932E-3,4.0097453E-3,4.0284743E-3,4.4271516E-3,4.5742309E-3,4.3508745E-3,4.8544181E-3,4.8973331E-3,5.2790607E-3,5.3963111E-3,5.0307717E-3,5.5239290E-3,5.5860078E-3,5.9421916E-3,6.0364476E-3,5.5962790E-3,6.0729119E-3,6.1491051E-3,6.4819801E-3,6.5602083E-3
180.00000E-3,1.3625803E-3,1.6283706E-3,1.6078007E-3,1.8673377E-3,2.0252641E-3,2.6184516E-3,3.0755175E-3,3.0559810E-3,3.4730835E-3,3.6866555E-3,3.7121259E-3,4.2589433E-3,4.2605462E-3,4.7169409E-3,4.9087522E-3,4.6200499E-3,5.1829304E-3,5.2108274E-3,5.6467088E-3,5.8018700E-3,5.3618107E-3,5.9096048E-3,5.9595843E-3,6.3622998E-3,6.4881817E-3,5.9745081E-3,6.4993947E-3,6.5658817E-3,6.9383668E-3,7.0436599E-3
190.00000E-3,1.3959604E-3,1.6737886E-3,1.6472785E-3,1.9224093E-3,2.1002515E-3,2.7060426E-3,3.1980278E-3,3.1647268E-3,3.6247152E-3,3.8817043E-3,3.8736137E-3,4.4772599E-3,4.4610327E-3,4.9780077E-3,5.2180302E-3,4.8592297E-3,5.4861206E-3,5.4975435E-3,5.9929718E-3,6.1895157E-3,5.6676583E-3,6.2757717E-3,6.3124120E-3,6.7666051E-3,6.9265738E-3,6.3322196E-3,6.9104857E-3,6.9664364E-3,7.3824073E-3,7.5163778E-3
200.00000E-3,1.4200111E-3,1.7069214E-3,1.6758417E-3,1.9629323E-3,2.1566683E-3,2.7724267E-3,3.2941087E-3,3.2487671E-3,3.7468432E-3,4.0449460E-3,4.0049375E-3,4.6638480E-3,4.6297163E-3,5.2085702E-3,5.4998743E-3,5.0672155E-3,5.7620737E-3,5.7556213E-3,6.3161022E-3,6.5579827E-3,5.9466091E-3,6.6211362E-3,6.6430009E-3,7.1543091E-3,7.3513551E-3,6.6682185E-3,7.3057054E-3,7.3500670E-3,7.8140587E-3,7.9787420E-3
210.00000E-3,1.4370838E-3,1.7306649E-3,1.6961862E-3,1.9921718E-3,2.1981019E-3,2.8215182E-3,3.3673481E-3,3.3119942E-3,3.8423189E-3,4.1775754E-3,4.1086235E-3,4.8190195E-3,4.7676568E-3,5.4075223E-3,5.7522728E-3,5.2436472E-3,6.0089799E-3,5.9834661E-3,6.6141298E-3,6.9056890E-3,6.1969724E-3,6.9440763E-3,6.9495573E-3,7.5242405E-3,7.7619274E-3,6.9809713E-3,7.6841940E-3,7.7156687E-3,8.2329304E-3,8.4308267E-3
220.00000E-3,1.4490789E-3,1.7474625E-3,1.7105177E-3,2.0129659E-3,2.2279649E-3,2.8571102E-3,3.4218090E-3,3.3584953E-3,3.9149283E-3,4.2821804E-3,4.1882186E-3,4.9443827E-3,4.8772081E-3,5.5747421E-3,5.9736198E-3,5.3892615E-3,6.2253788E-3,6.1800549E-3,6.8849661E-3,7.2307148E-3,6.4173027E-3,7.2426725E-3,7.2300717E-3,7.8748298E-3,8.1573099E-3,7.2686591E-3,8.0446791E-3,8.0617226E-3,8.6382557E-3,8.8723696E-3
230.00000E-3,1.4574514E-3,1.7592434E-3,1.7205413E-3,2.0276056E-3,2.2491918E-3,2.8825289E-3,3.4614893E-3,3.3920819E-3,3.9688371E-3,4.3623970E-3,4.2478012E-3,5.0427668E-3,4.9617877E-3,5.7113424E-3,6.1630541E-3,5.5060230E-3,6.4105035E-3,6.3452905E-3,7.1266305E-3,7.5308665E-3,6.6067349E-3,7.5148341E-3,7.4825103E-3,8.2041322E-3,8.5361213E-3,7.5293304E-3,8.3854842E-3,8.3863303E-3,9.0288853E-3,9.3027661E-3
240.00000E-3,1.4632753E-3,1.7674629E-3,1.7275242E-3,2.0378468E-3,2.2641362E-3,2.9004883E-3,3.4899483E-3,3.4160142E-3,4.0080816E-3,4.4223933E-3,4.2914689E-3,5.1178955E-3,5.0254336E-3,5.8197173E-3,6.3208068E-3,5.5970102E-3,6.5646280E-3,6.4802771E-3,7.3375806E-3,7.8038342E-3,6.7653440E-3,7.7585263E-3,7.7051114E-3,8.5099034E-3,8.8965864E-3,7.7611548E-3,8.7045773E-3,8.6872982E-3,9.4032917E-3,9.7210712E-3
250.00000E-3,1.4673231E-3,1.7731845E-3,1.7323830E-3,2.0449876E-3,2.2745947E-3,2.9130893E-3,3.5101280E-3,3.4329077E-3,4.0362218E-3,4.4663391E-3,4.3229421E-3,5.1738971E-3,5.0722929E-3,5.9033133E-3,6.4484150E-3,5.6660554E-3,6.6892824E-3,6.5873795E-3,7.5171013E-3,8.0474494E-3,6.8944008E-3,7.9720946E-3,7.8967593E-3,8.7897423E-3,9.2365686E-3,7.9627671E-3,8.9996681E-3,8.9622875E-3,9.7595862E-3,10.126004E-3
260.00000E-3,1.4701410E-3,1.7771684E-3,1.7357682E-3,2.0499640E-3,2.2818929E-3,2.9218981E-3,3.5243302E-3,3.4447642E-3,4.0561828E-3,4.4980061E-3,4.3453486E-3,5.2148152E-3,5.1061979E-3,5.9661789E-3,6.5486777E-3,5.7172547E-3,6.7872153E-3,6.6700018E-3,7.6656471E-3,8.2600390E-3,6.9963985E-3,8.1546496E-3,8.0573602E-3,9.0413199E-3,9.5536402E-3,8.1336494E-3,9.2683751E-3,9.2090489E-3,10.095555E-3,10.515948E-3
270.00000E-3,1.4721110E-3,1.7799503E-3,1.7381358E-3,2.0534390E-3,2.2869849E-3,2.9280510E-3,3.5342848E-3,3.4530642E-3,4.0702440E-3,4.5205543E-3,4.3611689E-3,5.2442530E-3,5.1304145E-3,6.0124512E-3,6.6253294E-3,5.7545145E-3,6.8620809E-3,6.7321440E-3,7.7850049E-3,8.4408249E-3,7.0748010E-3,8.3064221E-3,8.1880985E-3,9.2626996E-3,9.8452095E-3,8.2744499E-3,9.5084784E-3,9.4257450E-3,10.408727E-3,10.888964E-3
280.00000E-3,1.4734975E-3,1.7819034E-3,1.7398026E-3,2.0558768E-3,2.2905463E-3,2.9323571E-3,3.5412550E-3,3.4588765E-3,4.0801143E-3,4.5364831E-3,4.3722871E-3,5.2651977E-3,5.1475603E-3,6.0459367E-3,6.6825367E-3,5.7812457E-3,6.9179518E-3,6.7778934E-3,7.8781757E-3,8.5902653E-3,7.1335884E-3,8.4289591E-3,8.2914490E-3,9.4527220E-3,10.108729E-3,8.3871078E-3,9.7182587E-3,9.6113319E-3,10.696504E-3,11.242799E-3
290.00000E-3,1.4744834E-3,1.7832861E-3,1.7409874E-3,2.0576000E-3,2.2930500E-3,2.9353851E-3,3.5461443E-3,3.4629598E-3,4.0870398E-3,4.5476872E-3,4.3800897E-3,5.2799943E-3,5.1596394E-3,6.0698686E-3,6.7243937E-3,5.8002333E-3,6.9588288E-3,6.8110105E-3,7.9489891E-3,8.7102024E-3,7.1767628E-3,8.5250520E-3,8.3709024E-3,9.6113722E-3,10.341998E-3,8.4747003E-3,9.8968812E-3,9.7659140E-3,10.956360E-3,11.574937E-3
300.00000E-3,1.4751939E-3,1.7842767E-3,1.7418409E-3,2.0588312E-3,2.2948244E-3,2.9375312E-3,3.5495905E-3,3.4658464E-3,4.0919114E-3,4.5555592E-3,4.3855743E-3,5.2904112E-3,5.1681352E-3,6.0868322E-3,6.7545558E-3,5.8136399E-3,6.9882830E-3,6.8346890E-3,8.0015830E-3,8.8037182E-3,7.2079611E-3,8.5983890E-3,8.4304878E-3,9.7399984E-3,10.543541E-3,8.5410411E-3,10.044727E-3,9.8909440E-3,11.186144E-3,11.882679E-3
310.00000E-3,1.4757152E-3,1.7849975E-3,1.7424665E-3,2.0597238E-3,2.2960964E-3,2.9390697E-3,3.5520389E-3,3.4679066E-3,4.0953576E-3,4.5611008E-3,4.3894479E-3,5.2977431E-3,5.1741200E-3,6.0988028E-3,6.7760574E-3,5.8230828E-3,7.0092786E-3,6.8514825E-3,8.0399238E-3,8.8747237E-3,7.2302432E-3,8.6530486E-3,8.4742603E-3,9.8412677E-3,10.712993E-3,8.5901708E-3,10.163540E-3,9.9891574E-3,11.384445E-3,12.163310E-3
320.00000E-3,1.4761063E-3,1.7855327E-3,1.7429352E-3,2.0603833E-3,2.2970224E-3,2.9401896E-3,3.5537986E-3,3.4693968E-3,4.0978173E-3,4.5650216E-3,4.3922059E-3,5.3029193E-3,5.1783564E-3,6.1072416E-3,6.7912828E-3,5.8297400E-3,7.0241455E-3,6.8633426E-3,8.0674851E-3,8.9274218E-3,7.2460388E-3,8.6930076E-3,8.5059049E-3,9.9188341E-3,10.851366E-3,8.6259073E-3,10.256296E-3,10.064227E-3,11.550966E-3,12.414341E-3
330.00000E-3,1.4764076E-3,1.7859399E-3,1.7432956E-3,2.0608819E-3,2.2977098E-3,2.9410212E-3,3.5550831E-3,3.4704938E-3,4.0995955E-3,4.5678189E-3,4.3941931E-3,5.3065967E-3,5.1813798E-3,6.1132043E-3,6.8020317E-3,5.8344531E-3,7.0346421E-3,6.8717130E-3,8.0871091E-3,8.9658223E-3,7.2571958E-3,8.7217936E-3,8.5285209E-3,9.9768265E-3,10.961073E-3,8.6515575E-3,10.326805E-3,10.120254E-3,11.686780E-3,12.633854E-3
340.00000E-3,1.4766469E-3,1.7862587E-3,1.7435811E-3,2.0612694E-3,2.2982326E-3,2.9416539E-3,3.5560398E-3,3.4713195E-3,4.1009028E-3,4.5698391E-3,4.3956479E-3,5.3092354E-3,5.1835639E-3,6.1174415E-3,6.8096236E-3,5.8378158E-3,7.0420574E-3,6.8776364E-3,8.1010052E-3,8.9934239E-3,7.2650760E-3,8.7423205E-3,8.5445685E-3,10.019332E-3,11.045643E-3,8.6698045E-3,10.379187E-3,10.161259E-3,11.794331E-3,12.820891E-3
350.00000E-3,1.4768431E-3,1.7865161E-3,1.7438146E-3,2.0615798E-3,2.2986413E-3,2.9421492E-3,3.5567700E-3,3.4719577E-3,4.1018848E-3,4.5713218E-3,4.3967351E-3,5.3111554E-3,5.1851676E-3,6.1204806E-3,6.8150061E-3,5.8402430E-3,7.0473169E-3,6.8818546E-3,8.1108278E-3,9.0130814E-3,7.2706609E-3,8.7568703E-3,8.5559180E-3,10.050015E-3,11.109222E-3,8.6827224E-3,10.417389E-3,10.190828E-3,11.877151E-3,12.975792E-3
360.00000E-3,1.4770093E-3,1.7867309E-3,1.7440119E-3,2.0618366E-3,2.2989709E-3,2.9425491E-3,3.5573433E-3,3.4724658E-3,4.1026416E-3,4.5724327E-3,4.3975682E-3,5.3125783E-3,5.1863700E-3,6.1226895E-3,6.8188501E-3,5.8420229E-3,7.0510759E-3,6.8848885E-3,8.1177834E-3,9.0270091E-3,7.2746471E-3,8.7671609E-3,8.5639477E-3,10.071931E-3,11.156033E-3,8.6918577E-3,10.444868E-3,10.211931E-3,11.939358E-3,13.100344E-3
370.00000E-3,1.4771545E-3,1.7869157E-3,1.7441837E-3,2.0620559E-3,2.2992453E-3,2.9428827E-3,3.5578077E-3,3.4728835E-3,4.1032421E-3,4.5732861E-3,4.3982251E-3,5.3136572E-3,5.1872944E-3,6.1243236E-3,6.8216261E-3,5.8433551E-3,7.0537937E-3,6.8871019E-3,8.1227348E-3,9.0368631E-3,7.2775236E-3,8.7744495E-3,8.5696510E-3,10.087484E-3,11.189942E-3,8.6983343E-3,10.464451E-3,10.226902E-3,11.985126E-3,13.197633E-3
380.00000E-3,1.4772848E-3,1.7870795E-3,1.7443376E-3,2.0622488E-3,2.2994810E-3,2.9431700E-3,3.5581962E-3,3.4732380E-3,4.1037338E-3,4.5739608E-3,4.3987598E-3,5.3144977E-3,5.1880260E-3,6.1255594E-3,6.8236616E-3,5.8443773E-3,7.0557900E-3,6.8887469E-3,8.1262917E-3,9.0438497E-3,7.2796311E-3,8.7796377E-3,8.5737330E-3,10.098495E-3,11.214222E-3,8.7029545E-3,10.478334E-3,10.237499E-3,12.018262E-3,13.271629E-3
390.00000E-3,1.4774046E-3,1.7872284E-3,1.7444787E-3,2.0624229E-3,2.2996894E-3,2.9434247E-3,3.5585315E-3,3.4735482E-3,4.1041495E-3,4.5745109E-3,4.3992092E-3,5.3151726E-3,5.1886234E-3,6.1265191E-3,6.8251840E-3,5.8451844E-3,7.0572864E-3,6.8899982E-3,8.1288806E-3,9.0488315E-3,7.2812060E-3,8.7833635E-3,8.5766887E-3,10.106299E-3,11.231480E-3,8.7062839E-3,10.488164E-3,10.245012E-3,12.041979E-3,13.326632E-3
400.00000E-3,1.4775167E-3,1.7873666E-3,1.7446107E-3,2.0625837E-3,2.2998785E-3,2.9436563E-3,3.5588292E-3,3.4738270E-3,4.1045117E-3,4.5749739E-3,4.3995988E-3,5.3157319E-3,5.1891271E-3,6.1272867E-3,6.8263504E-3,5.8458420E-3,7.0584362E-3,6.8909763E-3,8.1307982E-3,9.0524177E-3,7.2824119E-3,8.7860739E-3,8.5788634E-3,10.111856E-3,11.243706E-3,8.7087178E-3,10.495140E-3,10.250365E-3,12.058835E-3,13.366770E-3
410.00000E-3,1.4776234E-3,1.7874970E-3,1.7447359E-3,2.0627348E-3,2.3000536E-3,2.9438713E-3,3.5591003E-3,3.4740835E-3,4.1048361E-3,4.5753757E-3,4.3999461E-3,5.3162102E-3,5.1895650E-3,6.1279203E-3,6.8272693E-3,5.8463950E-3,7.0593453E-3,6.8917642E-3,8.1322502E-3,9.0550346E-3,7.2833617E-3,8.7880800E-3,8.5804966E-3,10.115848E-3,11.252371E-3,8.7105309E-3,10.500121E-3,10.254215E-3,12.070777E-3,13.395658E-3
