VCE ,leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC2 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
160.00000E-3,1.2604119E-3,1.4896504E-3,1.4668445E-3,1.6666699E-3,1.8469560E-3,2.3712255E-3,2.7453042E-3,2.7262968E-3,3.0291690E-3,3.2545812E-3,3.2991388E-3,3.7354671E-3,3.7360574E-3,4.0624073E-3,4.2655753E-3,4.0558016E-3,4.5075152E-3,4.5291523E-3,4.8463721E-3,5.0183132E-3,4.6770259E-3,5.1254260E-3,5.1642350E-3,5.4650529E-3,5.6119229E-3,5.1980631E-3,5.6372686E-3,5.6891454E-3,5.9741576E-3,6.1028289E-3
170.00000E-3,1.3214480E-3,1.5683867E-3,1.5356068E-3,1.7559904E-3,1.9739048E-3,2.5124369E-3,2.9261953E-3,2.8889128E-3,3.2342621E-3,3.5205581E-3,3.5252833E-3,4.0133173E-3,3.9940068E-3,4.3698457E-3,4.6319518E-3,4.3553723E-3,4.8591205E-3,4.8632265E-3,5.2261102E-3,5.4480325E-3,5.0335770E-3,5.5293815E-3,5.5535818E-3,5.8938730E-3,6.0829617E-3,5.5976117E-3,6.0788220E-3,6.1184807E-3,6.4374735E-3,6.6027007E-3
180.00000E-3,1.3676021E-3,1.6289181E-3,1.5877274E-3,1.8251605E-3,2.0763146E-3,2.6264044E-3,3.0771678E-3,3.0221811E-3,3.4085362E-3,3.7572943E-3,3.7204081E-3,4.2620421E-3,4.2214928E-3,4.6500586E-3,4.9763343E-3,4.6269120E-3,5.1872992E-3,5.1720742E-3,5.5852245E-3,5.8616531E-3,5.3667506E-3,5.9148522E-3,5.9229950E-3,6.3067911E-3,6.5412296E-3,5.9776862E-3,6.5051845E-3,6.5316367E-3,6.8877597E-3,7.0915918E-3
190.00000E-3,1.4015778E-3,1.6741061E-3,1.6261892E-3,1.8771390E-3,2.1561183E-3,2.7154642E-3,3.1992163E-3,3.1279805E-3,3.5521924E-3,3.9627574E-3,3.8841462E-3,4.4798539E-3,4.4173105E-3,4.9008963E-3,5.2964827E-3,4.8685930E-3,5.4901170E-3,5.4537447E-3,5.9220784E-3,6.2582413E-3,5.6749214E-3,6.2807976E-3,6.2712206E-3,6.7031878E-3,6.9867779E-3,6.3374075E-3,6.9161602E-3,6.9281963E-3,7.3251648E-3,7.5701794E-3
200.00000E-3,1.4260781E-3,1.7070600E-3,1.6539866E-3,1.9152575E-3,2.2164610E-3,2.7830689E-3,3.2948855E-3,3.2095059E-3,3.6670367E-3,4.1362591E-3,4.0175828E-3,4.6659202E-3,4.5814073E-3,5.1207595E-3,5.5902192E-3,5.0791643E-3,5.7656526E-3,5.7064177E-3,6.2348535E-3,6.6366734E-3,5.9563893E-3,6.6259125E-3,6.5967277E-3,7.0821482E-3,7.4194551E-3,6.6756094E-3,7.3112599E-3,7.3074017E-3,7.7495493E-3,8.0389257E-3
210.00000E-3,1.4434803E-3,1.7306695E-3,1.6737691E-3,1.9426899E-3,2.2609627E-3,2.8331300E-3,3.3677768E-3,3.2706831E-3,3.7561774E-3,4.2785627E-3,4.1231590E-3,4.8205739E-3,4.7150310E-3,5.3088442E-3,5.8554451E-3,5.2581854E-3,6.0120932E-3,5.9285944E-3,6.5215577E-3,6.9955074E-3,6.2094505E-3,6.9485617E-3,6.8977005E-3,7.4423826E-3,7.8387949E-3,6.9907831E-3,7.6896121E-3,7.6680922E-3,8.1604160E-3,8.4979971E-3
220.00000E-3,1.4557120E-3,1.7473693E-3,1.6876965E-3,1.9621610E-3,2.2931424E-3,2.8694638E-3,3.4219572E-3,3.3155800E-3,3.8235325E-3,4.3918592E-3,4.2043645E-3,4.9454470E-3,4.8207087E-3,5.4654343E-3,6.0903275E-3,5.4062925E-3,6.2279827E-3,6.1194110E-3,6.7801655E-3,7.3329434E-3,6.4326177E-3,7.2468130E-3,7.1721410E-3,7.7822107E-3,8.2439625E-3,7.2811242E-3,8.0499309E-3,8.0086972E-3,8.5568815E-3,8.9472361E-3
230.00000E-3,1.4642519E-3,1.7590803E-3,1.6974335E-3,1.9758505E-3,2.3160721E-3,2.8954331E-3,3.4614204E-3,3.3479531E-3,3.8732671E-3,4.4795093E-3,4.2652573E-3,5.0433908E-3,4.9019775E-3,5.5920896E-3,6.2936149E-3,5.5253460E-3,6.4125680E-3,6.2789857E-3,7.0088799E-3,7.6468592E-3,6.6249504E-3,7.5185663E-3,7.4180788E-3,8.0996017E-3,8.6337347E-3,7.5446762E-3,8.3905254E-3,8.3272788E-3,8.9376715E-3,9.3861573E-3
240.00000E-3,1.4701929E-3,1.7672505E-3,1.7042152E-3,1.9854185E-3,2.3322433E-3,2.9137920E-3,3.4897167E-3,3.3709917E-3,3.9093146E-3,4.5455738E-3,4.3099485E-3,5.1181440E-3,4.9629216E-3,5.6916007E-3,6.4650064E-3,5.6183397E-3,6.5661463E-3,6.4086612E-3,7.2064903E-3,7.9349266E-3,6.7864170E-3,7.7617830E-3,7.6338847E-3,8.3922770E-3,9.0064995E-3,7.7795748E-3,8.7093484E-3,8.6216296E-3,9.3011301E-3,9.8139518E-3
250.00000E-3,1.4743223E-3,1.7729377E-3,1.7089335E-3,1.9920867E-3,2.3435732E-3,2.9266782E-3,3.5097776E-3,3.3872401E-3,3.9350772E-3,4.5942746E-3,4.3421949E-3,5.1738405E-3,5.0076643E-3,5.7676729E-3,6.6054444E-3,5.6890589E-3,6.6902755E-3,6.5110163E-3,7.3727541E-3,8.1948178E-3,6.9181669E-3,7.9748148E-3,7.8186507E-3,8.6578903E-3,9.3602750E-3,7.9843837E-3,9.0040957E-3,8.8894412E-3,9.6452461E-3,10.229492E-3
260.00000E-3,1.4771967E-3,1.7768979E-3,1.7122210E-3,1.9967332E-3,2.3514844E-3,2.9356880E-3,3.5238948E-3,3.3986376E-3,3.9533092E-3,4.6295426E-3,4.3651701E-3,5.2145207E-3,5.0399664E-3,5.8244375E-3,6.7171938E-3,5.7415951E-3,6.7877310E-3,6.5895982E-3,7.5086810E-3,8.4245124E-3,7.0225816E-3,8.1567895E-3,7.9725514E-3,8.8942998E-3,9.6927545E-3,8.1584761E-3,9.2723760E-3,9.1285591E-3,9.9677068E-3,10.631334E-3
270.00000E-3,1.4792058E-3,1.7796633E-3,1.7145206E-3,1.9999786E-3,2.3570050E-3,2.9419816E-3,3.5337893E-3,3.4066141E-3,3.9661335E-3,4.6547462E-3,4.3814007E-3,5.2437792E-3,5.0630012E-3,5.8659556E-3,6.8036313E-3,5.7798830E-3,6.8621861E-3,6.6484558E-3,7.6165897E-3,8.6226799E-3,7.1030482E-3,8.3079663E-3,8.0970569E-3,9.0999251E-3,10.001394E-3,8.3023656E-3,9.5119668E-3,9.3373241E-3,10.265997E-3,11.017721E-3
280.00000E-3,1.4806195E-3,1.7816050E-3,1.7161400E-3,2.0022567E-3,2.3608652E-3,2.9463857E-3,3.5407173E-3,3.4122000E-3,3.9751290E-3,4.6725943E-3,4.3928106E-3,5.2645922E-3,5.0792931E-3,5.8958561E-3,6.8687978E-3,5.8073814E-3,6.9177214E-3,6.6916405E-3,7.6998737E-3,8.7890671E-3,7.1635183E-3,8.4299263E-3,8.1948864E-3,9.2741356E-3,10.283564E-3,8.4178561E-3,9.7211580E-3,9.5149554E-3,10.537565E-3,11.386586E-3
290.00000E-3,1.4816241E-3,1.7829799E-3,1.7172917E-3,2.0038685E-3,2.3635770E-3,2.9494819E-3,3.5455774E-3,3.4161252E-3,3.9814403E-3,4.6851659E-3,4.4008185E-3,5.2792942E-3,5.0907640E-3,5.9171531E-3,6.9168717E-3,5.8269284E-3,6.9583355E-3,6.7228206E-3,7.7625433E-3,8.9247635E-3,7.2080094E-3,8.5254928E-3,8.2696817E-3,9.4175644E-3,10.536790E-3,8.5079188E-3,9.8991377E-3,9.6618796E-3,10.780078E-3,11.735577E-3
300.00000E-3,1.4823477E-3,1.7839651E-3,1.7181219E-3,2.0050219E-3,2.3654966E-3,2.9516754E-3,3.5490033E-3,3.4189016E-3,3.9858826E-3,4.6940027E-3,4.4064469E-3,5.2896439E-3,5.0988308E-3,5.9322167E-3,6.9517308E-3,5.8407359E-3,6.9875910E-3,6.7450738E-3,7.8087061E-3,9.0322180E-3,7.2402039E-3,8.5983766E-3,8.3255102E-3,9.5322125E-3,10.759084E-3,8.5763117E-3,10.046322E-3,9.7798749E-3,10.991765E-3,12.062105E-3
310.00000E-3,1.4828782E-3,1.7846822E-3,1.7187309E-3,2.0058597E-3,2.3668703E-3,2.9532468E-3,3.5514376E-3,3.4208848E-3,3.9890291E-3,4.7002209E-3,4.4104208E-3,5.2969287E-3,5.1045151E-3,5.9428358E-3,6.9766898E-3,5.8504628E-3,7.0084404E-3,6.7608388E-3,7.8421445E-3,9.1149589E-3,7.2632200E-3,8.6526656E-3,8.3663688E-3,9.6212644E-3,10.949331E-3,8.6270734E-3,10.164495E-3,9.8719360E-3,11.171794E-3,12.363447E-3
320.00000E-3,1.4832758E-3,1.7852149E-3,1.7191877E-3,2.0064802E-3,2.3678680E-3,2.9543898E-3,3.5531876E-3,3.4223210E-3,3.9912796E-3,4.7046148E-3,4.4132487E-3,5.3020720E-3,5.1085415E-3,5.9503221E-3,6.9944113E-3,5.8573196E-3,7.0232020E-3,6.7719673E-3,7.8660723E-3,9.1771012E-3,7.2795459E-3,8.6923346E-3,8.3958242E-3,9.6886537E-3,11.107647E-3,8.6640609E-3,10.256670E-3,9.9418777E-3,11.320603E-3,12.636925E-3
330.00000E-3,1.4835818E-3,1.7856203E-3,1.7195395E-3,2.0069509E-3,2.3686064E-3,2.9552377E-3,3.5544655E-3,3.4233800E-3,3.9929112E-3,4.7077426E-3,4.4152847E-3,5.3057265E-3,5.1114186E-3,5.9556174E-3,7.0069375E-3,5.8621723E-3,7.0336237E-3,6.7798220E-3,7.8830603E-3,9.2228133E-3,7.2910805E-3,8.7209015E-3,8.4168358E-3,9.7385301E-3,11.235567E-3,8.6906423E-3,10.326681E-3,9.9938120E-3,11.440023E-3,12.880177E-3
340.00000E-3,1.4838244E-3,1.7859378E-3,1.7198185E-3,2.0073180E-3,2.3691658E-3,2.9558819E-3,3.5554176E-3,3.4241787E-3,3.9941154E-3,4.7099939E-3,4.4167736E-3,5.3083494E-3,5.1135004E-3,5.9593883E-3,7.0157829E-3,5.8656325E-3,7.0409864E-3,6.7853844E-3,7.8950733E-3,9.2559000E-3,7.2992271E-3,8.7412673E-3,8.4317294E-3,9.7747984E-3,11.335953E-3,8.7095672E-3,10.378658E-3,10.031671E-3,11.533132E-3,13.091516E-3
350.00000E-3,1.4840231E-3,1.7861944E-3,1.7200471E-3,2.0076132E-3,2.3696013E-3,2.9563854E-3,3.5561446E-3,3.4247973E-3,3.9950243E-3,4.7116389E-3,4.4178849E-3,5.3102585E-3,5.1150325E-3,5.9621018E-3,7.0220443E-3,5.8681277E-3,7.0462092E-3,6.7893505E-3,7.9035652E-3,9.2795733E-3,7.3049989E-3,8.7557011E-3,8.4422597E-3,9.8008304E-3,11.412623E-3,8.7229705E-3,10.416545E-3,10.058894E-3,11.603829E-3,13.270310E-3
360.00000E-3,1.4841912E-3,1.7864085E-3,1.7202405E-3,2.0078583E-3,2.3699508E-3,2.9567914E-3,3.5567157E-3,3.4252912E-3,3.9957287E-3,4.7128645E-3,4.4187351E-3,5.3116739E-3,5.1161843E-3,5.9640831E-3,7.0265026E-3,5.8699554E-3,7.0499428E-3,6.7922088E-3,7.9095868E-3,9.2963887E-3,7.3091157E-3,8.7659094E-3,8.4497132E-3,9.8193557E-3,11.469812E-3,8.7324494E-3,10.443786E-3,10.078287E-3,11.656304E-3,13.417279E-3
370.00000E-3,1.4843379E-3,1.7865930E-3,1.7204092E-3,2.0080685E-3,2.3702404E-3,2.9571295E-3,3.5571785E-3,3.4256983E-3,3.9962911E-3,4.7137996E-3,4.4194043E-3,5.3127476E-3,5.1170729E-3,5.9655575E-3,7.0297077E-3,5.8713211E-3,7.0526429E-3,6.7942997E-3,7.9138856E-3,9.3082928E-3,7.3120834E-3,8.7731401E-3,8.4550135E-3,9.8324795E-3,11.511657E-3,8.7391676E-3,10.463195E-3,10.092032E-3,11.694551E-3,13.534576E-3
380.00000E-3,1.4844694E-3,1.7867565E-3,1.7205605E-3,2.0082540E-3,2.3704881E-3,2.9574202E-3,3.5575659E-3,3.4260448E-3,3.9967547E-3,4.7145331E-3,4.4199480E-3,5.3135846E-3,5.1177789E-3,5.9666807E-3,7.0320433E-3,5.8723671E-3,7.0546270E-3,6.7958590E-3,7.9169871E-3,9.3167223E-3,7.3142548E-3,8.7782879E-3,8.4588146E-3,9.8417699E-3,11.541833E-3,8.7439569E-3,10.476953E-3,10.101762E-3,11.722053E-3,13.625564E-3
390.00000E-3,1.4845901E-3,1.7869052E-3,1.7206994E-3,2.0084221E-3,2.3707061E-3,2.9576776E-3,3.5579005E-3,3.4263486E-3,3.9971491E-3,4.7151263E-3,4.4204040E-3,5.3142569E-3,5.1183577E-3,5.9675602E-3,7.0337762E-3,5.8731913E-3,7.0561150E-3,6.7970502E-3,7.9192582E-3,9.3227144E-3,7.3158747E-3,8.7819857E-3,8.4615748E-3,9.8483653E-3,11.563376E-3,8.7474045E-3,10.486694E-3,10.108666E-3,11.741650E-3,13.694347E-3
400.00000E-3,1.4847031E-3,1.7870432E-3,1.7208293E-3,2.0085776E-3,2.3709032E-3,2.9579113E-3,3.5581977E-3,3.4266224E-3,3.9974949E-3,4.7156215E-3,4.4207986E-3,5.3148145E-3,5.1188476E-3,5.9682701E-3,7.0350911E-3,5.8738612E-3,7.0572590E-3,6.7979857E-3,7.9209536E-3,9.3270058E-3,7.3171124E-3,8.7846767E-3,8.4636134E-3,9.8530781E-3,11.578667E-3,8.7499211E-3,10.493608E-3,10.113594E-3,11.755547E-3,13.745221E-3
410.00000E-3,1.4848105E-3,1.7871735E-3,1.7209527E-3,2.0087240E-3,2.3710851E-3,2.9581282E-3,3.5584684E-3,3.4268746E-3,3.9978061E-3,4.7160479E-3,4.4211500E-3,5.3152917E-3,5.1192750E-3,5.9688616E-3,7.0361156E-3,5.8744235E-3,7.0581641E-3,6.7987434E-3,7.9222496E-3,9.3301147E-3,7.3180848E-3,8.7866696E-3,8.4651518E-3,9.8564812E-3,11.589499E-3,8.7517923E-3,10.498546E-3,10.117148E-3,11.765390E-3,13.782205E-3
