VCE ,leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP3_IC1 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
100.00000E-3,400.09129E-6,457.34639E-6,484.25547E-6,522.03094E-6,500.92895E-6,748.78232E-6,846.20171E-6,894.49377E-6,955.43297E-6,917.69194E-6,1.0551742E-3,1.1809819E-3,1.2460040E-3,1.3212601E-3,1.2709212E-3,1.3274770E-3,1.4737770E-3,1.5519500E-3,1.6363140E-3,1.5765428E-3,1.5722566E-3,1.7337284E-3,1.8223789E-3,1.9127437E-3,1.8459049E-3,1.7946233E-3,1.9676148E-3,2.0647498E-3,2.1592078E-3,2.0870535E-3
110.00000E-3,490.76017E-6,563.39258E-6,590.57201E-6,642.30682E-6,626.24124E-6,913.53526E-6,1.0347736E-3,1.0842065E-3,1.1654701E-3,1.1345666E-3,1.2797852E-3,1.4333380E-3,1.5002168E-3,1.5980027E-3,1.5552134E-3,1.6007409E-3,1.7761641E-3,1.8566097E-3,1.9637753E-3,1.9119645E-3,1.8856185E-3,2.0762563E-3,2.1673469E-3,2.2799728E-3,2.2214424E-3,2.1415884E-3,2.3431254E-3,2.4426981E-3,2.5585792E-3,2.4950782E-3
120.00000E-3,584.05010E-6,673.80392E-6,699.22650E-6,767.65983E-6,760.77060E-6,1.0841546E-3,1.2318080E-3,1.2795744E-3,1.3848897E-3,1.3661372E-3,1.5126061E-3,1.6964472E-3,1.7621823E-3,1.8860485E-3,1.8560874E-3,1.8834219E-3,2.0900292E-3,2.1697707E-3,2.3027203E-3,2.2637634E-3,2.2086977E-3,2.4299773E-3,2.5206258E-3,2.6578989E-3,2.6121269E-3,2.4979512E-3,2.7289655E-3,2.8282074E-3,2.9673854E-3,2.9165716E-3
130.00000E-3,675.41185E-6,783.47114E-6,805.15037E-6,892.53324E-6,898.94341E-6,1.2540186E-3,1.4303423E-3,1.4736538E-3,1.6065142E-3,1.6051622E-3,1.7463016E-3,1.9628921E-3,2.0246030E-3,2.1780157E-3,2.1658481E-3,2.1680516E-3,2.4079808E-3,2.4843013E-3,2.6459692E-3,2.6242042E-3,2.5341192E-3,2.7876903E-3,2.8754014E-3,3.0396623E-3,3.0103701E-3,2.8565190E-3,3.1181858E-3,3.2148168E-3,3.3791205E-3,3.3441864E-3
140.00000E-3,760.67864E-6,887.49291E-6,903.78655E-6,1.0115669E-3,1.0348252E-3,1.4168857E-3,1.6236822E-3,1.6600267E-3,1.8235116E-3,1.8443861E-3,1.9741044E-3,2.2258717E-3,2.2809569E-3,2.4673081E-3,2.4774287E-3,2.4480393E-3,2.7236475E-3,2.7941766E-3,2.9875495E-3,2.9867336E-3,2.8557005E-3,3.1435557E-3,3.2262543E-3,3.4199255E-3,3.4101703E-3,3.2115613E-3,3.5054581E-3,3.5976772E-3,3.7890181E-3,3.7724461E-3
150.00000E-3,836.69623E-6,981.88976E-6,991.71446E-6,1.1203256E-3,1.1629534E-3,1.5675247E-3,1.8059884E-3,1.8333127E-3,2.0298971E-3,2.0771738E-3,2.1902268E-3,2.4795366E-3,2.5257345E-3,2.7483446E-3,2.7847921E-3,2.7178854E-3,3.0318196E-3,3.0945107E-3,3.3227288E-3,3.3461746E-3,3.1685112E-3,3.4930848E-3,3.5690441E-3,3.7947533E-3,3.8071253E-3,3.5587466E-3,3.8869409E-3,3.9733224E-3,4.1938096E-3,4.1976022E-3
160.00000E-3,901.65470E-6,1.0640548E-3,1.0669705E-3,1.2157752E-3,1.2789947E-3,1.7021088E-3,1.9726351E-3,1.9894657E-3,2.2208023E-3,2.2978505E-3,2.3900329E-3,2.7190577E-3,2.7544596E-3,3.0165232E-3,3.0829696E-3,2.9731356E-3,3.3283172E-3,3.3813759E-3,3.6478007E-3,3.6985727E-3,3.4686791E-3,3.8328835E-3,3.9006109E-3,4.1612919E-3,4.1981437E-3,3.8948488E-3,4.2599363E-3,4.3392953E-3,4.5913307E-3,4.6172480E-3
170.00000E-3,955.08618E-6,1.1328782E-3,1.1290404E-3,1.2964524E-3,1.3801342E-3,1.8183920E-3,2.1204001E-3,2.1259179E-3,2.3926054E-3,2.5018389E-3,2.5700901E-3,2.9405725E-3,2.9636361E-3,3.2680750E-3,3.3678986E-3,3.2102347E-3,3.6097512E-3,3.6515637E-3,3.9597889E-3,4.0408876E-3,3.7531106E-3,4.1603181E-3,4.2184423E-3,4.5174062E-3,4.5810602E-3,4.2173913E-3,4.6225058E-3,4.6937712E-3,4.9801253E-3,5.0298869E-3
180.00000E-3,997.60175E-6,1.1885765E-3,1.1785907E-3,1.3623439E-3,1.4651719E-3,1.9156915E-3,2.2475382E-3,2.2416021E-3,2.5430021E-3,2.6857110E-3,2.7281920E-3,3.1411272E-3,3.1507191E-3,3.4999280E-3,3.6362091E-3,3.4264008E-3,3.8732949E-3,3.9023904E-3,4.2561722E-3,4.3706657E-3,4.0192389E-3,4.4732068E-3,4.5203920E-3,4.8613618E-3,4.9542713E-3,4.5243318E-3,4.9731347E-3,5.0352472E-3,5.3591186E-3,5.4345570E-3
190.00000E-3,1.0305020E-3,1.2323288E-3,1.2170627E-3,1.4145515E-3,1.5343546E-3,1.9946911E-3,2.3537434E-3,2.3368454E-3,2.6710324E-3,2.8472313E-3,2.8633741E-3,3.3186787E-3,3.3141460E-3,3.7096509E-3,3.8850566E-3,3.6195835E-3,4.1165351E-3,4.1315988E-3,4.5346868E-3,4.6857693E-3,4.2648625E-3,4.7695876E-3,4.8044841E-3,5.1915832E-3,5.3164466E-3,4.8138307E-3,5.3104757E-3,5.3623159E-3,5.7273749E-3,5.8305475E-3
200.00000E-3,1.0553941E-3,1.2658521E-3,1.2462605E-3,1.4548608E-3,1.5890169E-3,2.0570995E-3,2.4399806E-3,2.4131240E-3,2.7770322E-3,2.9854002E-3,2.9758906E-3,3.4721559E-3,3.4534016E-3,3.8954941E-3,4.1120524E-3,3.7885132E-3,4.3374315E-3,4.3373721E-3,4.7932229E-3,4.9841864E-3,4.4880954E-3,5.0475749E-3,5.0688144E-3,5.5064918E-3,5.6663192E-3,5.0841180E-3,5.6331742E-3,5.6735198E-3,6.0839314E-3,6.2172007E-3
210.00000E-3,1.0738991E-3,1.2910291E-3,1.2680248E-3,1.4853303E-3,1.6311402E-3,2.1052336E-3,2.5081861E-3,2.4727042E-3,2.8624642E-3,3.1004527E-3,3.0670948E-3,3.6015310E-3,3.5690505E-3,4.0565079E-3,4.3153022E-3,3.9328035E-3,4.5343833E-3,4.5184468E-3,5.0298232E-3,5.2639286E-3,4.6874283E-3,5.3053098E-3,5.3115475E-3,5.8044149E-3,6.0025482E-3,5.3334564E-3,5.9397647E-3,5.9672774E-3,6.4276927E-3,6.5937826E-3
220.00000E-3,1.0874753E-3,1.3096474E-3,1.2840281E-3,1.5079801E-3,1.6629409E-3,2.1416195E-3,2.5608832E-3,2.5182422E-3,2.9296223E-3,3.1937489E-3,3.1391958E-3,3.7078245E-3,3.6626653E-3,4.1926729E-3,4.4935387E-3,4.0530329E-3,4.7063804E-3,4.6742819E-3,5.2427775E-3,5.5230160E-3,4.8618770E-3,5.5409980E-3,5.5310055E-3,6.0835611E-3,6.3236382E-3,5.5601973E-3,6.2286282E-3,6.2418728E-3,6.7573698E-3,6.9594013E-3
230.00000E-3,1.0973415E-3,1.3232583E-3,1.2956791E-3,1.5246055E-3,1.6865627E-3,2.1686848E-3,2.6007970E-3,2.5524269E-3,2.9812604E-3,3.2675308E-3,3.1949214E-3,3.7929832E-3,3.7366165E-3,4.3049651E-3,4.6462949E-3,4.1507288E-3,4.8531840E-3,4.8052147E-3,5.4307986E-3,5.7595466E-3,5.0111685E-3,5.7530348E-3,5.7258371E-3,6.3420590E-3,6.6279071E-3,5.7629217E-3,6.4980082E-3,6.4955086E-3,7.0714550E-3,7.3129591E-3
240.00000E-3,1.1044656E-3,1.3331283E-3,1.3041042E-3,1.5366983E-3,1.7038957E-3,2.1885697E-3,2.6305454E-3,2.5777267E-3,3.0202301E-3,3.3245767E-3,3.2371624E-3,3.8596229E-3,3.7937556E-3,4.3952848E-3,4.7740475E-3,4.2282091E-3,4.9754644E-3,4.9125238E-3,5.5932411E-3,5.9718469E-3,5.1358940E-3,5.9401988E-3,5.8952392E-3,6.5780636E-3,6.9135000E-3,5.9406453E-3,6.7460847E-3,6.7264231E-3,7.3682291E-3,7.6531272E-3
250.00000E-3,1.1095898E-3,1.3402480E-3,1.3101712E-3,1.5454405E-3,1.7165028E-3,2.2030486E-3,2.6524434E-3,2.5962519E-3,3.0492007E-3,3.3678363E-3,3.2686774E-3,3.9106929E-3,3.8370712E-3,4.4662358E-3,4.8782467E-3,4.2883006E-3,5.0748166E-3,4.9983404E-3,5.7303007E-3,6.1586874E-3,5.2375504E-3,6.1018833E-3,6.0391753E-3,6.7899282E-3,7.1784520E-3,6.0930452E-3,6.9711115E-3,6.9330731E-3,7.6458056E-3,7.9783398E-3
260.00000E-3,1.1132694E-3,1.3453689E-3,1.3145316E-3,1.5517379E-3,1.7256190E-3,2.2135277E-3,2.6684170E-3,2.6097150E-3,3.0704923E-3,3.4001267E-3,3.2919017E-3,3.9491476E-3,3.8693997E-3,4.5208034E-3,4.9611866E-3,4.3340084E-3,5.1536179E-3,5.0654108E-3,5.8431176E-3,6.3195234E-3,5.3184254E-3,6.2383026E-3,6.1585196E-3,6.9764321E-3,7.4208080E-3,6.2206427E-3,7.1716149E-3,7.1143658E-3,7.9022181E-3,8.2868084E-3
270.00000E-3,1.1159122E-3,1.3490493E-3,1.3176657E-3,1.5562677E-3,1.7321889E-3,2.2210854E-3,2.6799978E-3,2.6194526E-3,3.0860123E-3,3.4239363E-3,3.3088628E-3,3.9776982E-3,3.8932385E-3,4.5620214E-3,5.0257326E-3,4.3682210E-3,5.2147513E-3,5.1167730E-3,5.9337217E-3,6.4546950E-3,5.3813423E-3,6.3506000E-3,6.2550569E-3,7.1370277E-3,7.6388037E-3,6.3248692E-3,7.3466339E-3,7.2699024E-3,8.1355633E-3,8.5765631E-3
280.00000E-3,1.1178145E-3,1.3516974E-3,1.3199227E-3,1.5595280E-3,1.7369181E-3,2.2265291E-3,2.6883644E-3,2.6264792E-3,3.0972648E-3,3.4413366E-3,3.3211754E-3,3.9986713E-3,3.9106641E-3,4.5927070E-3,5.0749815E-3,4.3935093E-3,5.2612733E-3,5.1554381E-3,6.0048158E-3,6.5655114E-3,5.4293364E-3,6.4407978E-3,6.3313149E-3,7.2720444E-3,7.8310996E-3,6.4079678E-3,7.4959578E-3,7.4001684E-3,8.3441996E-3,8.8455307E-3
290.00000E-3,1.1191892E-3,1.3536086E-3,1.3215545E-3,1.5618806E-3,1.7403251E-3,2.2304535E-3,2.6944014E-3,2.6315489E-3,3.1054005E-3,3.4539777E-3,3.3300831E-3,4.0139640E-3,3.9233284E-3,4.6153012E-3,5.1119474E-3,4.4120299E-3,5.2961187E-3,5.1841512E-3,6.0594551E-3,6.6541655E-3,5.4653546E-3,6.5115846E-3,6.3902690E-3,7.3827754E-3,7.9970358E-3,6.4727466E-3,7.6202925E-3,7.5065979E-3,8.5269904E-3,9.0916634E-3
300.00000E-3,1.1201890E-3,1.3549951E-3,1.3227415E-3,1.5635859E-3,1.7427866E-3,2.2332907E-3,2.6987617E-3,2.6352139E-3,3.1112798E-3,3.4631310E-3,3.3365210E-3,4.0250637E-3,3.9325041E-3,4.6318088E-3,5.1393393E-3,4.4255111E-3,5.3218977E-3,5.2052585E-3,6.1007171E-3,6.7234879E-3,5.4920411E-3,6.5659986E-3,6.4350087E-3,7.4713957E-3,8.1368460E-3,6.5222543E-3,7.7212851E-3,7.5914683E-3,8.6835504E-3,9.3131236E-3
310.00000E-3,1.1209224E-3,1.3560084E-3,1.3236123E-3,1.5648306E-3,1.7445736E-3,2.2353525E-3,2.7019207E-3,2.6378748E-3,3.1155358E-3,3.4697529E-3,3.3411798E-3,4.0331040E-3,3.9391478E-3,4.6438114E-3,5.1594464E-3,4.4352910E-3,5.3407995E-3,5.2206674E-3,6.1314424E-3,6.7766104E-3,5.5116287E-3,6.6071001E-3,6.4684531E-3,7.5407189E-3,8.2517565E-3,6.5594730E-3,7.8013774E-3,7.6576414E-3,8.8144279E-3,9.5085198E-3
320.00000E-3,1.1214667E-3,1.3567566E-3,1.3242585E-3,1.5657478E-3,1.7458805E-3,2.2368622E-3,2.7042219E-3,2.6398193E-3,3.1186291E-3,3.4745500E-3,3.3445632E-3,4.0389305E-3,3.9439667E-3,4.6525197E-3,5.1741133E-3,4.4423800E-3,5.3545781E-3,5.2318713E-3,6.1540823E-3,6.8166365E-3,5.5259169E-3,6.6377144E-3,6.4931670E-3,7.5938627E-3,8.3439133E-3,6.5870934E-3,7.8635190E-3,7.7082285E-3,8.9211520E-3,9.6771625E-3
330.00000E-3,1.1218766E-3,1.3573163E-3,1.3247451E-3,1.5664320E-3,1.7468457E-3,2.2379792E-3,2.7059116E-3,2.6412538E-3,3.1208918E-3,3.4780379E-3,3.3470352E-3,4.0431645E-3,3.9474763E-3,4.6588400E-3,5.1847750E-3,4.4475269E-3,5.3645920E-3,5.2400068E-3,6.1706446E-3,6.8463952E-3,5.5363049E-3,6.6602795E-3,6.5112818E-3,7.6339211E-3,8.4161426E-3,6.6073975E-3,7.9108286E-3,7.7462728E-3,9.0061037E-3,9.8192783E-3
340.00000E-3,1.1221909E-3,1.3577419E-3,1.3251180E-3,1.5669505E-3,1.7475678E-3,2.2388170E-3,2.7071659E-3,2.6423251E-3,3.1225623E-3,3.4805895E-3,3.3488572E-3,4.0462575E-3,3.9500496E-3,4.6634399E-3,5.1925188E-3,4.4512792E-3,5.3718672E-3,5.2459213E-3,6.1827099E-3,6.8683042E-3,5.5438524E-3,6.6767935E-3,6.5244932E-3,7.6637162E-3,8.4716110E-3,6.6222310E-3,7.9462924E-3,7.7745204E-3,9.0722375E-3,9.9361059E-3
350.00000E-3,1.1224371E-3,1.3580721E-3,1.3254100E-3,1.5673509E-3,1.7481168E-3,2.2394561E-3,2.7081102E-3,2.6431380E-3,3.1238107E-3,3.4824727E-3,3.3502161E-3,4.0485352E-3,3.9519547E-3,4.6668057E-3,5.1981526E-3,4.4540333E-3,5.3771641E-3,5.2502376E-3,6.1914868E-3,6.8843287E-3,5.5493468E-3,6.6888298E-3,6.5341081E-3,7.6856620E-3,8.5134854E-3,6.6330332E-3,7.9725616E-3,7.7953004E-3,9.1227340E-3,10.029821E-3
360.00000E-3,1.1226348E-3,1.3583342E-3,1.3256442E-3,1.5676671E-3,1.7485425E-3,2.2399538E-3,2.7088337E-3,2.6437667E-3,3.1247582E-3,3.4838792E-3,3.3512452E-3,4.0502310E-3,3.9533832E-3,4.6692887E-3,5.2022686E-3,4.4560745E-3,5.3810393E-3,5.2534079E-3,6.1978792E-3,6.8960076E-3,5.5533650E-3,6.6975914E-3,6.5411096E-3,7.7017225E-3,8.5446726E-3,6.6408961E-3,7.9918570E-3,7.8104961E-3,9.1606801E-3,10.103291E-3
370.00000E-3,1.1227977E-3,1.3585476E-3,1.3258370E-3,1.5679231E-3,1.7488801E-3,2.2403505E-3,2.7093998E-3,2.6442640E-3,3.1254913E-3,3.4849457E-3,3.3520393E-3,4.0515118E-3,3.9544719E-3,4.6711411E-3,5.2052968E-3,4.4576073E-3,5.3838962E-3,5.2557588E-3,6.2025532E-3,6.9045129E-3,5.5563256E-3,6.7039785E-3,6.5462248E-3,7.7134359E-3,8.5676702E-3,6.6466325E-3,8.0059566E-3,7.8215755E-3,9.1888451E-3,10.159731E-3
380.00000E-3,1.1229357E-3,1.3587261E-3,1.3260001E-3,1.5681358E-3,1.7491546E-3,2.2406750E-3,2.7098534E-3,2.6446673E-3,3.1260712E-3,3.4857696E-3,3.3526656E-3,4.0524967E-3,3.9553180E-3,4.6725433E-3,5.2075468E-3,4.4587772E-3,5.3860250E-3,5.2575244E-3,6.2059936E-3,6.9107187E-3,5.5585300E-3,6.7086539E-3,6.5499847E-3,7.7219742E-3,8.5845173E-3,6.6508387E-3,8.0162370E-3,7.8296530E-3,9.2095670E-3,10.202356E-3
390.00000E-3,1.1230556E-3,1.3588794E-3,1.3261418E-3,1.5683175E-3,1.7493839E-3,2.2409479E-3,2.7102265E-3,2.6450034E-3,3.1265415E-3,3.4864202E-3,3.3531721E-3,4.0532702E-3,3.9559910E-3,4.6736241E-3,5.2092408E-3,4.4596884E-3,5.3876338E-3,5.2588722E-3,6.2085507E-3,6.9152679E-3,5.5601945E-3,6.7121007E-3,6.5527737E-3,7.7282118E-3,8.5968156E-3,6.6539478E-3,8.0237374E-3,7.8355578E-3,9.2247292E-3,10.234117E-3
400.00000E-3,1.1231625E-3,1.3590145E-3,1.3262679E-3,1.5684767E-3,1.7495805E-3,2.2411836E-3,2.7105419E-3,2.6452911E-3,3.1269332E-3,3.4869467E-3,3.3535928E-3,4.0538925E-3,3.9565400E-3,4.6744751E-3,5.2105375E-3,4.4604146E-3,5.3888712E-3,5.2599214E-3,6.2104762E-3,6.9186278E-3,5.5614734E-3,6.7146678E-3,6.5548684E-3,7.7327916E-3,8.6057878E-3,6.6562719E-3,8.0292284E-3,7.8398986E-3,9.2357964E-3,10.257551E-3
410.00000E-3,1.1232599E-3,1.3591364E-3,1.3263827E-3,1.5686196E-3,1.7497535E-3,2.2413924E-3,2.7108155E-3,2.6455438E-3,3.1272682E-3,3.4873842E-3,3.3539518E-3,4.0544065E-3,3.9570000E-3,4.6751617E-3,5.2115502E-3,4.4610084E-3,5.3898433E-3,5.2607572E-3,6.2119504E-3,6.9211361E-3,5.5624768E-3,6.7166057E-3,6.5564670E-3,7.7361814E-3,8.6123478E-3,6.6580349E-3,8.0332742E-3,7.8431173E-3,9.2438781E-3,10.274731E-3
