VCE ,leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC2 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
100.00000E-3,389.04566E-6,447.95891E-6,469.44516E-6,506.16696E-6,482.79887E-6,713.16082E-6,809.66646E-6,851.43187E-6,902.40886E-6,864.41730E-6,988.56095E-6,1.1100536E-3,1.1695170E-3,1.2241110E-3,1.1771471E-3,1.2272559E-3,1.3661497E-3,1.4407774E-3,1.4939418E-3,1.4415733E-3,1.4377444E-3,1.5892970E-3,1.6769585E-3,1.7262656E-3,1.6707865E-3,1.6260862E-3,1.7872072E-3,1.8861892E-3,1.9304733E-3,1.8734029E-3
110.00000E-3,476.48012E-6,551.44725E-6,570.88184E-6,621.14835E-6,600.94331E-6,867.63022E-6,987.60995E-6,1.0283709E-3,1.0961314E-3,1.0625588E-3,1.1946470E-3,1.3425229E-3,1.4027039E-3,1.4732410E-3,1.4315872E-3,1.4739209E-3,1.6399698E-3,1.7169320E-3,1.7839179E-3,1.7376766E-3,1.7171245E-3,1.8956367E-3,1.9869764E-3,2.0477538E-3,1.9991786E-3,1.9324991E-3,2.1199687E-3,2.2237102E-3,2.2772402E-3,2.2278050E-3
120.00000E-3,566.91353E-6,660.00933E-6,674.76031E-6,741.59086E-6,727.77887E-6,1.0286251E-3,1.1748766E-3,1.2112721E-3,1.2995786E-3,1.2742755E-3,1.4096463E-3,1.5864745E-3,1.6440420E-3,1.7338893E-3,1.7012815E-3,1.7307389E-3,1.9259634E-3,2.0021359E-3,2.0856989E-3,2.0490471E-3,2.0070904E-3,2.2140128E-3,2.3061094E-3,2.3805856E-3,2.3420908E-3,2.2494250E-3,2.4641990E-3,2.5699388E-3,2.6345503E-3,2.5956646E-3
130.00000E-3,656.28288E-6,769.13638E-6,776.56055E-6,862.75814E-6,858.59273E-6,1.1907383E-3,1.3658965E-3,1.3943651E-3,1.5072175E-3,1.4939484E-3,1.6278842E-3,1.8362382E-3,1.8876926E-3,2.0005880E-3,1.9804655E-3,1.9920815E-3,2.2185621E-3,2.2907583E-3,2.3940067E-3,2.3699456E-3,2.3021325E-3,2.5389947E-3,2.6289689E-3,2.7196776E-3,2.6938732E-3,2.5714820E-3,2.8146087E-3,2.9197124E-3,2.9975037E-3,2.9714505E-3
140.00000E-3,740.73522E-6,874.32732E-6,872.12635E-6,979.93241E-6,988.31952E-6,1.3486914E-3,1.5551497E-3,1.5721755E-3,1.7136461E-3,1.7158861E-3,1.8439597E-3,2.0864809E-3,2.1282979E-3,2.2683188E-3,2.2637347E-3,2.2528145E-3,2.5128125E-3,2.5778865E-3,2.7042765E-3,2.6953279E-3,2.5974366E-3,2.8659791E-3,2.9510791E-3,3.0608427E-3,3.0498039E-3,2.8941440E-3,3.1668892E-3,3.2689250E-3,3.3622199E-3,3.3507219E-3
150.00000E-3,817.16321E-6,971.66743E-6,958.19331E-6,1.0889640E-3,1.1121492E-3,1.4977766E-3,1.7375595E-3,1.7398969E-3,1.9139099E-3,1.9347352E-3,2.0530192E-3,2.3324408E-3,2.3611577E-3,2.5326805E-3,2.5463217E-3,2.5084643E-3,2.8045146E-3,2.8593869E-3,3.0127335E-3,3.0210190E-3,2.8889799E-3,3.1912565E-3,3.2688635E-3,3.4007984E-3,3.4061779E-3,3.2137836E-3,3.5177212E-3,3.6144570E-3,3.7257930E-3,3.7301448E-3
160.00000E-3,883.54868E-6,1.0582609E-3,1.0327070E-3,1.1866888E-3,1.2260366E-3,1.6341739E-3,1.9087460E-3,1.8936361E-3,2.1036792E-3,2.1457104E-3,2.2508834E-3,2.5699893E-3,2.5822607E-3,2.7898935E-3,2.8241597E-3,2.7552207E-3,3.0901863E-3,3.1318191E-3,3.3163183E-3,3.3436839E-3,3.1734659E-3,3.5119184E-3,3.5794967E-3,3.7370447E-3,3.7602123E-3,3.5275650E-3,3.8646410E-3,3.9539884E-3,4.0861353E-3,4.1073498E-3
170.00000E-3,939.06028E-6,1.1324559E-3,1.0948926E-3,1.2711697E-3,1.3270594E-3,1.7551620E-3,2.0651910E-3,2.0305751E-3,2.2793466E-3,2.3446956E-3,2.4340970E-3,2.7955938E-3,2.7882554E-3,3.0367156E-3,3.0938095E-3,2.9898554E-3,3.3669317E-3,3.3922848E-3,3.6125355E-3,3.6606822E-3,3.4481778E-3,3.8256844E-3,3.8807035E-3,4.0676833E-3,4.1098615E-3,3.8332643E-3,4.2058445E-3,4.2857742E-3,4.4417789E-3,4.4807193E-3
180.00000E-3,983.91978E-6,1.1938428E-3,1.1450954E-3,1.3417394E-3,1.4135961E-3,1.8592318E-3,2.2043576E-3,2.1490718E-3,2.4381043E-3,2.5282906E-3,2.5999656E-3,3.0062548E-3,2.9764294E-3,3.2703346E-3,3.3523267E-3,3.2096227E-3,3.6322815E-3,3.6382788E-3,3.8992824E-3,3.9698803E-3,3.7108113E-3,4.1307100E-3,4.1705600E-3,4.3912293E-3,4.4536080E-3,4.1290760E-3,4.5399819E-3,4.6084302E-3,4.7916811E-3,4.8491677E-3
190.00000E-3,1.0191123E-3,1.2430529E-3,1.1844668E-3,1.3988522E-3,1.4853119E-3,1.9460870E-3,2.3247823E-3,2.2486854E-3,2.5780305E-3,2.6938614E-3,2.7466151E-3,3.1994728E-3,3.1447381E-3,3.4882851E-3,3.5971295E-3,3.4121945E-3,3.8840477E-3,3.8675824E-3,4.1746921E-3,4.2694661E-3,3.9593279E-3,4.4254097E-3,4.4473282E-3,4.7064424E-3,4.7902695E-3,4.4134365E-3,4.8659762E-3,4.9207542E-3,5.1350564E-3,5.2119478E-3
200.00000E-3,1.0460461E-3,1.2814302E-3,1.2146018E-3,1.4437888E-3,1.5429629E-3,2.0165128E-3,2.4261135E-3,2.3300919E-3,2.6981762E-3,2.8396202E-3,2.8730710E-3,3.3732735E-3,3.2918877E-3,3.6884213E-3,3.8259057E-3,3.5956580E-3,4.1202225E-3,4.0782250E-3,4.4370106E-3,4.5577934E-3,4.1918557E-3,4.7083132E-3,4.7093378E-3,5.0121891E-3,5.1188386E-3,4.6848856E-3,5.1828742E-3,5.2215879E-3,5.4712420E-3,5.5684957E-3
210.00000E-3,1.0662538E-3,1.3106777E-3,1.2372188E-3,1.4783021E-3,1.5880725E-3,2.0721177E-3,2.5090538E-3,2.3948706E-3,2.7986084E-3,2.9647179E-3,2.9793162E-3,3.5262965E-3,3.4174385E-3,3.8689598E-3,4.0365822E-3,3.7585851E-3,4.3389362E-3,4.2685238E-3,4.6845176E-3,4.8332642E-3,4.4066506E-3,4.9779618E-3,4.9549230E-3,5.3073374E-3,5.4383585E-3,4.9419698E-3,5.4897335E-3,5.5097202E-3,5.7995962E-3,5.9183130E-3
220.00000E-3,1.0811844E-3,1.3325586E-3,1.2539372E-3,1.5042902E-3,1.6225669E-3,2.1150015E-3,2.5751780E-3,2.4451938E-3,2.8803552E-3,3.0692999E-3,3.0662706E-3,3.6579202E-3,3.5218706E-3,4.0285903E-3,4.2273697E-3,3.9001557E-3,4.5384841E-3,4.4371983E-3,4.9154985E-3,5.0942551E-3,4.6021286E-3,5.2328461E-3,5.1824189E-3,5.5906826E-3,5.7478309E-3,5.1831948E-3,5.7855415E-3,5.7838281E-3,6.1194245E-3,6.2608828E-3
230.00000E-3,1.0920914E-3,1.3486964E-3,1.2661565E-3,1.5235565E-3,1.6484542E-3,2.1474252E-3,2.6266477E-3,2.4834861E-3,2.9452262E-3,3.1544651E-3,3.1356529E-3,3.7683670E-3,3.6065473E-3,4.1666288E-3,4.3968782E-3,4.0202914E-3,4.7174248E-3,4.5835335E-3,5.1282717E-3,5.3390886E-3,4.7769669E-3,5.4713893E-3,5.3902211E-3,5.8609018E-3,6.0461522E-3,5.4070273E-3,6.0691613E-3,6.0424542E-3,6.4299261E-3,6.5956095E-3
240.00000E-3,1.0999959E-3,1.3604742E-3,1.2750170E-3,1.5376737E-3,1.6676000E-3,2.1715522E-3,2.6658865E-3,2.5121327E-3,2.9955328E-3,3.2220974E-3,3.1897322E-3,3.8587245E-3,3.6735476E-3,4.2831601E-3,4.5442824E-3,4.1197367E-3,4.8747364E-3,4.7075449E-3,5.3212782E-3,5.5660565E-3,4.9302621E-3,5.6919795E-3,5.5769094E-3,6.1165369E-3,6.3320732E-3,5.6119536E-3,6.3393029E-3,6.2840233E-3,6.7301571E-3,6.9217767E-3
250.00000E-3,1.1056951E-3,1.3690076E-3,1.2814091E-3,1.5479323E-3,1.6816064E-3,2.1892872E-3,2.6952914E-3,2.5332806E-3,3.0337760E-3,3.2745893E-3,3.2310258E-3,3.9308384E-3,3.7253948E-3,4.3791064E-3,4.6694897E-3,4.2000273E-3,5.0099992E-3,4.8100767E-3,5.4932295E-3,5.7734978E-3,5.0617104E-3,5.8930566E-3,5.7414272E-3,6.3560102E-3,6.6041815E-3,5.7965964E-3,6.5945207E-3,6.5069042E-3,7.0190077E-3,7.2385180E-3
260.00000E-3,1.1097929E-3,1.3751622E-3,1.2860079E-3,1.5553466E-3,1.6917752E-3,2.2022086E-3,2.7170318E-3,2.5487401E-3,3.0623777E-3,3.3145291E-3,3.2620205E-3,3.9870835E-3,3.7647519E-3,4.4561682E-3,4.7732442E-3,4.2633272E-3,5.1235493E-3,4.8927751E-3,5.6432978E-3,5.9599372E-3,5.1717535E-3,6.0732552E-3,5.8832860E-3,6.5776793E-3,6.8609087E-3,5.9598839E-3,6.8332405E-3,6.7095220E-3,7.2951910E-3,7.5447968E-3
270.00000E-3,1.1127373E-3,1.3795914E-3,1.2893144E-3,1.5606895E-3,1.6991222E-3,2.2115674E-3,2.7329454E-3,2.5599654E-3,3.0834983E-3,3.3444257E-3,3.2849714E-3,4.0300719E-3,3.7941608E-3,4.5166319E-3,4.8571090E-3,4.3121673E-3,5.2165379E-3,4.9579198E-3,5.7713088E-3,6.1242723E-3,5.2616265E-3,6.2315946E-3,6.0027417E-3,6.7799382E-3,7.1005692E-3,6.1012498E-3,7.0538250E-3,6.8905242E-3,7.5572486E-3,7.8393941E-3
280.00000E-3,1.1148558E-3,1.3827784E-3,1.2916951E-3,1.5645367E-3,1.7044175E-3,2.2183234E-3,2.7445137E-3,2.5680834E-3,3.0989499E-3,3.3665213E-3,3.3017954E-3,4.0623769E-3,3.8158694E-3,4.5630916E-3,4.9233040E-3,4.3491598E-3,5.2908523E-3,5.0081539E-3,5.8778772E-3,6.2659830E-3,5.3332683E-3,6.3676827E-3,6.1008794E-3,6.9613701E-3,7.3214387E-3,6.2208150E-3,7.2546853E-3,7.0489875E-3,7.8035766E-3,8.1209066E-3
290.00000E-3,1.1163849E-3,1.3850760E-3,1.2934148E-3,1.5673105E-3,1.7082330E-3,2.2231956E-3,2.7528885E-3,2.5739447E-3,3.1101838E-3,3.3826995E-3,3.3140427E-3,4.0863312E-3,3.8317530E-3,4.5981649E-3,4.9744388E-3,4.3767606E-3,5.3489054E-3,5.0461899E-3,5.9644241E-3,6.3853095E-3,5.3891056E-3,6.4818821E-3,6.1795544E-3,7.1209432E-3,7.5218818E-3,6.3194911E-3,7.4344421E-3,7.1846283E-3,8.0324820E-3,8.3877590E-3
300.00000E-3,1.1174946E-3,1.3867388E-3,1.2946640E-3,1.5693172E-3,1.7109873E-3,2.2267133E-3,2.7589413E-3,2.5781794E-3,3.1183226E-3,3.3944712E-3,3.3229215E-3,4.1039185E-3,3.8433074E-3,4.6242706E-3,5.0132168E-3,4.3971183E-3,5.3933521E-3,5.0745679E-3,6.0330493E-3,6.4833321E-3,5.4317717E-3,6.5753733E-3,6.2411933E-3,7.2582186E-3,7.7005292E-3,6.3989527E-3,7.5921265E-3,7.2979608E-3,8.2422798E-3,8.6382373E-3
310.00000E-3,1.1183062E-3,1.3879496E-3,1.2955786E-3,1.5707769E-3,1.7129831E-3,2.2292616E-3,2.7633187E-3,2.5812477E-3,3.1242129E-3,3.4030065E-3,3.3293481E-3,4.1167447E-3,3.8516871E-3,4.6434964E-3,5.0421866E-3,4.4120117E-3,5.4268135E-3,5.0955041E-3,6.0862858E-3,6.5619087E-3,5.4638412E-3,6.6500745E-3,6.2885080E-3,7.3735196E-3,7.8564904E-3,6.4614675E-3,7.7273888E-3,7.3903385E-3,8.4314371E-3,8.8705554E-3
320.00000E-3,1.1189060E-3,1.3888390E-3,1.2962554E-3,1.5718474E-3,1.7144383E-3,2.2311184E-3,2.7664936E-3,2.5834824E-3,3.1284815E-3,3.4091891E-3,3.3340038E-3,4.1260629E-3,3.8577613E-3,4.6575519E-3,5.0635834E-3,4.4228522E-3,5.4516727E-3,5.1108292E-3,6.1268093E-3,6.6234697E-3,5.4876362E-3,6.7084274E-3,6.3242085E-3,7.4679977E-3,7.9895614E-3,6.5096315E-3,7.8406582E-3,7.4638439E-3,8.5987626E-3,9.0829628E-3
330.00000E-3,1.1193553E-3,1.3894999E-3,1.2967631E-3,1.5726409E-3,1.7155087E-3,2.2324825E-3,2.7688087E-3,2.5851227E-3,3.1315863E-3,3.4136736E-3,3.3373874E-3,4.1328246E-3,3.8621729E-3,4.6677833E-3,5.0792600E-3,4.4307244E-3,5.4699621E-3,5.1219935E-3,6.1571815E-3,6.6707291E-3,5.5051264E-3,6.7531108E-3,6.3507810E-3,7.5435543E-3,8.1003674E-3,6.5460858E-3,7.9331936E-3,7.5210489E-3,8.7436171E-3,9.2739032E-3
340.00000E-3,1.1196977E-3,1.3899983E-3,1.2971506E-3,1.5732373E-3,1.7163051E-3,2.2334962E-3,2.7705102E-3,2.5863398E-3,3.1338587E-3,3.4169388E-3,3.3398609E-3,4.1377377E-3,3.8653914E-3,4.6752192E-3,5.0906888E-3,4.4364427E-3,5.4833311E-3,5.1301107E-3,6.1796764E-3,6.7063959E-3,5.5179034E-3,6.7867642E-3,6.3703612E-3,7.6026264E-3,8.1903790E-3,6.5732872E-3,8.0069867E-3,7.5647160E-3,8.8661005E-3,9.4422153E-3
350.00000E-3,1.1199639E-3,1.3903809E-3,1.2974524E-3,1.5736935E-3,1.7169065E-3,2.2342605E-3,2.7717745E-3,2.5872554E-3,3.1355369E-3,3.4193313E-3,3.3416845E-3,4.1413215E-3,3.8677562E-3,4.6806291E-3,5.0990030E-3,4.4406085E-3,5.4930695E-3,5.1360167E-3,6.1961975E-3,6.7329537E-3,5.5272079E-3,6.8117830E-3,6.3846925E-3,7.6478987E-3,8.2617764E-3,6.5933691E-3,8.0645338E-3,7.5975227E-3,8.9671491E-3,9.5873506E-3
360.00000E-3,1.1201758E-3,1.3906811E-3,1.2976931E-3,1.5740496E-3,1.7173689E-3,2.2348473E-3,2.7727274E-3,2.5879565E-3,3.1367913E-3,3.4211005E-3,3.3430449E-3,4.1439530E-3,3.8695116E-3,4.6845795E-3,5.1050546E-3,4.4436603E-3,5.5001586E-3,5.1403283E-3,6.2082685E-3,6.7525345E-3,5.5339812E-3,6.8302083E-3,6.3951441E-3,7.6820240E-3,8.3171908E-3,6.6080885E-3,8.1085435E-3,7.6218687E-3,9.0484955E-3,9.7095527E-3
370.00000E-3,1.1203489E-3,1.3909224E-3,1.2978900E-3,1.5743343E-3,1.7177323E-3,2.2353076E-3,2.7734582E-3,2.5885044E-3,3.1377437E-3,3.4224250E-3,3.3440751E-3,4.1459037E-3,3.8708322E-3,4.6874826E-3,5.1094733E-3,4.4459150E-3,5.5053297E-3,5.1434953E-3,6.2170686E-3,6.7668771E-3,5.5389237E-3,6.8436956E-3,6.4027605E-3,7.7074157E-3,8.3594009E-3,6.6188337E-3,8.1416617E-3,7.6397791E-3,9.1124834E-3,9.8099352E-3
380.00000E-3,1.1204941E-3,1.3911215E-3,1.2980556E-3,1.5745678E-3,1.7180247E-3,2.2356776E-3,2.7740308E-3,2.5889431E-3,3.1384804E-3,3.4234322E-3,3.3448700E-3,4.1473684E-3,3.8718427E-3,4.6896362E-3,5.1127190E-3,4.4476005E-3,5.5091198E-3,5.1458429E-3,6.2234879E-3,6.7773468E-3,5.5425489E-3,6.8535388E-3,6.4083223E-3,7.7261327E-3,8.3910660E-3,6.6266694E-3,8.1662743E-3,7.6528839E-3,9.1617876E-3,9.8904104E-3
390.00000E-3,1.1206192E-3,1.3912903E-3,1.2981986E-3,1.5747645E-3,1.7182663E-3,2.2359830E-3,2.7744902E-3,2.5893036E-3,3.1390632E-3,3.4242128E-3,3.3454970E-3,4.1484862E-3,3.8726318E-3,4.6912543E-3,5.1151242E-3,4.4488797E-3,5.5119194E-3,5.1476051E-3,6.2281867E-3,6.7849852E-3,5.5452299E-3,6.8607220E-3,6.4124037E-3,7.7398476E-3,8.4145466E-3,6.6323935E-3,8.1844037E-3,7.6624504E-3,9.1991211E-3,9.9534752E-3
400.00000E-3,1.1207299E-3,1.3914371E-3,1.2983252E-3,1.5749348E-3,1.7184713E-3,2.2362421E-3,2.7748686E-3,2.5896080E-3,3.1395359E-3,3.4248316E-3,3.3460039E-3,4.1493563E-3,3.8732628E-3,4.6924899E-3,5.1169284E-3,4.4498689E-3,5.5140101E-3,5.1489490E-3,6.2316478E-3,6.7905707E-3,5.5472353E-3,6.8659786E-3,6.4154225E-3,7.7498686E-3,8.4318185E-3,6.6365948E-3,8.1976842E-3,7.6694382E-3,9.2270023E-3,10.001913E-3
410.00000E-3,1.1208300E-3,1.3915682E-3,1.2984399E-3,1.5750858E-3,1.7186499E-3,2.2364677E-3,2.7751888E-3,2.5898719E-3,3.1399295E-3,3.4253344E-3,3.3464249E-3,4.1500494E-3,3.8737804E-3,4.6934520E-3,5.1183030E-3,4.4506510E-3,5.5155940E-3,5.1499941E-3,6.2342216E-3,6.7946761E-3,5.5487581E-3,6.8698475E-3,6.4176805E-3,7.7571917E-3,8.4444630E-3,6.6397023E-3,8.2073896E-3,7.6745605E-3,9.2476140E-3,10.038497E-3
