VCE ,leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
300.00000E-3,1.1071893E-3,1.4607469E-3,1.2674719E-3,1.4665076E-3,1.8146075E-3,2.2063648E-3,2.9046241E-3,2.5244431E-3,2.9166185E-3,3.5959875E-3,3.2931184E-3,4.3151501E-3,3.7644572E-3,4.3348730E-3,5.2940589E-3,4.3591765E-3,5.6549825E-3,4.9739777E-3,5.6851617E-3,6.8000397E-3,5.3884102E-3,6.8595395E-3,6.1259864E-3,6.9027397E-3,8.0035368E-3,6.3547670E-3,7.8687552E-3,7.1793694E-3,7.9242170E-3,8.9078293E-3
310.00000E-3,1.1079765E-3,1.4621210E-3,1.2683484E-3,1.4677494E-3,1.8169123E-3,2.2088125E-3,2.9097757E-3,2.5273321E-3,2.9213152E-3,3.6063594E-3,3.2992299E-3,4.3307789E-3,3.7722017E-3,4.3493192E-3,5.3305180E-3,4.3732195E-3,5.6964782E-3,4.9930350E-3,5.7242171E-3,6.8975437E-3,5.4185043E-3,6.9508231E-3,6.1687906E-3,6.9904158E-3,8.1863306E-3,6.4135144E-3,8.0272522E-3,7.2635381E-3,8.0790471E-3,9.1657435E-3
320.00000E-3,1.1085588E-3,1.4631282E-3,1.2689976E-3,1.4686625E-3,1.8185900E-3,2.2105970E-3,2.9135087E-3,2.5294378E-3,2.9247223E-3,3.6138787E-3,3.3036580E-3,4.3421599E-3,3.7778151E-3,4.3598305E-3,5.3576756E-3,4.3834326E-3,5.7275965E-3,5.0069575E-3,5.7534271E-3,6.9755689E-3,5.4407773E-3,7.0234939E-3,6.2009120E-3,7.0599542E-3,8.3462405E-3,6.4585515E-3,8.1630920E-3,7.3298687E-3,8.2113495E-3,9.4057706E-3
330.00000E-3,1.1089954E-3,1.4638744E-3,1.2694851E-3,1.4693419E-3,1.8198209E-3,2.2119093E-3,2.9162255E-3,2.5309852E-3,2.9272064E-3,3.6193308E-3,3.3068777E-3,4.3504258E-3,3.7818939E-3,4.3674635E-3,5.3776939E-3,4.3908469E-3,5.7506494E-3,5.0170888E-3,5.7750239E-3,7.0366028E-3,5.4571194E-3,7.0800751E-3,6.2247208E-3,7.1139158E-3,8.4829807E-3,6.4925001E-3,8.2767356E-3,7.3810507E-3,8.3216874E-3,9.6260981E-3
340.00000E-3,1.1093286E-3,1.4644349E-3,1.2698577E-3,1.4698550E-3,1.8207338E-3,2.2128856E-3,2.9182165E-3,2.5321349E-3,2.9290316E-3,3.6232943E-3,3.3092334E-3,4.3564290E-3,3.7848725E-3,4.3730096E-3,5.3923440E-3,4.3962333E-3,5.7675788E-3,5.0244524E-3,5.7908632E-3,7.0833969E-3,5.4690446E-3,7.1232827E-3,6.2422128E-3,7.1550068E-3,8.5971003E-3,6.5177516E-3,8.3694859E-3,7.4198412E-3,8.4114578E-3,9.8250689E-3
350.00000E-3,1.1095880E-3,1.4648633E-3,1.2701484E-3,1.4702498E-3,1.8214202E-3,2.2136229E-3,2.9196899E-3,2.5330017E-3,2.9303870E-3,3.6261903E-3,3.3109724E-3,4.3607999E-3,3.7870645E-3,4.3770522E-3,5.4030214E-3,4.4001597E-3,5.7799427E-3,5.0298122E-3,5.8024231E-3,7.1186776E-3,5.4777245E-3,7.1557544E-3,6.2549922E-3,7.1858184E-3,8.6900116E-3,6.5363515E-3,8.4433817E-3,7.4488191E-3,8.4827672E-3,10.001376E-3
360.00000E-3,1.1097948E-3,1.4651975E-3,1.2703806E-3,1.4705601E-3,1.8219453E-3,2.2141901E-3,2.9207943E-3,2.5336669E-3,2.9314075E-3,3.6283228E-3,3.3122719E-3,4.3639986E-3,3.7886953E-3,4.3800160E-3,5.4107927E-3,4.4030392E-3,5.7889490E-3,5.0337294E-3,5.8108428E-3,7.1449308E-3,5.4840436E-3,7.1798579E-3,6.2643043E-3,7.2086517E-3,8.7638651E-3,6.5499646E-3,8.5009619E-3,7.4702340E-3,8.5381842E-3,10.154281E-3
370.00000E-3,1.1099640E-3,1.4654645E-3,1.2705710E-3,1.4708101E-3,1.8223552E-3,2.2146360E-3,2.9216358E-3,2.5341884E-3,2.9321894E-3,3.6299101E-3,3.3132581E-3,4.3663584E-3,3.7899257E-3,4.3822080E-3,5.4164566E-3,4.4051700E-3,5.7955109E-3,5.0366123E-3,5.8169802E-3,7.1642806E-3,5.4886577E-3,7.1975926E-3,6.2710913E-3,7.2254335E-3,8.8212950E-3,6.5598952E-3,8.5449678E-3,7.4859441E-3,8.5804415E-3,10.283814E-3
380.00000E-3,1.1101063E-3,1.4656834E-3,1.2707313E-3,1.4710169E-3,1.8226829E-3,2.2149954E-3,2.9222898E-3,2.5346073E-3,2.9328011E-3,3.6311083E-3,3.3140211E-3,4.3681185E-3,3.7908705E-3,4.3838487E-3,5.4206010E-3,4.4067663E-3,5.8003059E-3,5.0387552E-3,5.8214697E-3,7.1784537E-3,5.4920463E-3,7.2105696E-3,6.2760527E-3,7.2377065E-3,8.8651120E-3,6.5671368E-3,8.5780671E-3,7.4974216E-3,8.6121687E-3,10.390881E-3
390.00000E-3,1.1102292E-3,1.4658677E-3,1.2708701E-3,1.4711926E-3,1.8229516E-3,2.2152928E-3,2.9228098E-3,2.5349527E-3,2.9332910E-3,3.6320287E-3,3.3146247E-3,4.3694506E-3,3.7916116E-3,4.3850957E-3,5.4236545E-3,4.4079811E-3,5.8038299E-3,5.0403697E-3,5.8247748E-3,7.1888027E-3,5.4945570E-3,7.2200423E-3,6.2797011E-3,7.2466647E-3,8.8980271E-3,6.5724304E-3,8.6026585E-3,7.5057976E-3,8.6357096E-3,10.477233E-3
400.00000E-3,1.1103380E-3,1.4660270E-3,1.2709932E-3,1.4713459E-3,1.8231780E-3,2.2155457E-3,2.9232340E-3,2.5352454E-3,2.9336938E-3,3.6327505E-3,3.3151144E-3,4.3704769E-3,3.7922070E-3,4.3860615E-3,5.4259266E-3,4.4089237E-3,5.8064429E-3,5.0416066E-3,5.8272314E-3,7.1963578E-3,5.4964399E-3,7.2269601E-3,6.2824080E-3,7.2532098E-3,8.9224606E-3,6.5763210E-3,8.6207705E-3,7.5119209E-3,8.6530331E-3,10.545276E-3
410.00000E-3,1.1104366E-3,1.4661683E-3,1.2711049E-3,1.4714828E-3,1.8233737E-3,2.2157666E-3,2.9235894E-3,2.5355000E-3,2.9340340E-3,3.6333303E-3,3.3155225E-3,4.3712848E-3,3.7926980E-3,4.3868264E-3,5.4276398E-3,4.4096717E-3,5.8084039E-3,5.0425739E-3,5.8290808E-3,7.2018876E-3,5.4978743E-3,7.2320291E-3,6.2844414E-3,7.2580103E-3,8.9404480E-3,6.5792049E-3,8.6340395E-3,7.5164186E-3,8.6657191E-3,10.597788E-3
420.00000E-3,1.1105277E-3,1.4662964E-3,1.2712082E-3,1.4716079E-3,1.8235473E-3,2.2159643E-3,2.9238952E-3,2.5357271E-3,2.9343290E-3,3.6338082E-3,3.3158719E-3,4.3719364E-3,3.7931140E-3,4.3874474E-3,5.4289534E-3,4.4102806E-3,5.8098988E-3,5.0433484E-3,5.8304962E-3,7.2059576E-3,5.4989883E-3,7.2357671E-3,6.2859933E-3,7.2615558E-3,8.9536241E-3,6.5813679E-3,8.6437391E-3,7.5197481E-3,8.6749925E-3,10.637606E-3
430.00000E-3,1.1106133E-3,1.4664149E-3,1.2713053E-3,1.4717242E-3,1.8237046E-3,2.2161451E-3,2.9241651E-3,2.5359342E-3,2.9345914E-3,3.6342128E-3,3.3161789E-3,4.3724757E-3,3.7934759E-3,4.3879651E-3,5.4299811E-3,4.4107896E-3,5.8110604E-3,5.0439846E-3,5.8316013E-3,7.2089790E-3,5.4998732E-3,7.2385500E-3,6.2872009E-3,7.2642010E-3,8.9632577E-3,6.5830156E-3,8.6508354E-3,7.5222404E-3,8.6817799E-3,10.667378E-3
440.00000E-3,1.1106947E-3,1.4665262E-3,1.2713978E-3,1.4718340E-3,1.8238500E-3,2.2163134E-3,2.9244090E-3,2.5361265E-3,2.9348299E-3,3.6345644E-3,3.3164552E-3,4.3729344E-3,3.7937987E-3,4.3884084E-3,5.4308039E-3,4.4112267E-3,5.8119834E-3,5.0445214E-3,5.8324842E-3,7.2112490E-3,5.5005940E-3,7.2406487E-3,6.2881622E-3,7.2662015E-3,8.9703091E-3,6.5842948E-3,8.6560469E-3,7.5241336E-3,8.6867688E-3,10.689409E-3
450.00000E-3,1.1107731E-3,1.4666322E-3,1.2714868E-3,1.4719389E-3,1.8239867E-3,2.2164726E-3,2.9246338E-3,2.5363080E-3,2.9350509E-3,3.6348775E-3,3.3167091E-3,4.3733348E-3,3.7940929E-3,4.3887979E-3,5.4314798E-3,4.4116119E-3,5.8127355E-3,5.0449867E-3,5.8332077E-3,7.2129809E-3,5.5011971E-3,7.2422580E-3,6.2889469E-3,7.2677408E-3,8.9754915E-3,6.5853102E-3,8.6599006E-3,7.5255983E-3,8.6904629E-3,10.705603E-3
460.00000E-3,1.1108490E-3,1.4667341E-3,1.2715732E-3,1.4720401E-3,1.8241167E-3,2.2166249E-3,2.9248446E-3,2.5364812E-3,2.9352590E-3,3.6351626E-3,3.3169464E-3,4.3736929E-3,3.7943662E-3,4.3891483E-3,5.4320499E-3,4.4119594E-3,5.8133647E-3,5.0454000E-3,5.8338167E-3,7.2143277E-3,5.5017153E-3,7.2435168E-3,6.2896048E-3,7.2689500E-3,8.9793277E-3,6.5861368E-3,8.6627797E-3,7.5267562E-3,8.6932278E-3,10.717463E-3
470.00000E-3,1.1109231E-3,1.4668330E-3,1.2716575E-3,1.4721385E-3,1.8242417E-3,2.2167719E-3,2.9250448E-3,2.5366484E-3,2.9354574E-3,3.6354269E-3,3.3171715E-3,4.3740201E-3,3.7946239E-3,4.3894701E-3,5.4325436E-3,4.4122792E-3,5.8139053E-3,5.0457755E-3,5.8343430E-3,7.2153984E-3,5.5021721E-3,7.2445247E-3,6.2901712E-3,7.2699225E-3,8.9821973E-3,6.5868277E-3,8.6649602E-3,7.5276942E-3,8.6953269E-3,10.726145E-3
480.00000E-3,1.1109958E-3,1.4669294E-3,1.2717401E-3,1.4722346E-3,1.8243629E-3,2.2169150E-3,2.9252370E-3,2.5368108E-3,2.9356485E-3,3.6356760E-3,3.3173874E-3,4.3743245E-3,3.7948700E-3,4.3897708E-3,5.4329817E-3,4.4125788E-3,5.8143817E-3,5.0461233E-3,5.8348094E-3,7.2162711E-3,5.5025843E-3,7.2453523E-3,6.2906714E-3,7.2707251E-3,8.9843739E-3,6.5874208E-3,8.6666406E-3,7.5284743E-3,8.6969494E-3,10.732519E-3
490.00000E-3,1.1110673E-3,1.4670239E-3,1.2718214E-3,1.4723290E-3,1.8244811E-3,2.2170549E-3,2.9254233E-3,2.5369694E-3,2.9358339E-3,3.6359135E-3,3.3175962E-3,4.3746120E-3,3.7951072E-3,4.3900558E-3,5.4333794E-3,4.4128631E-3,5.8148115E-3,5.0464505E-3,5.8352320E-3,7.2170012E-3,5.5029639E-3,7.2460503E-3,6.2911234E-3,7.2714054E-3,8.9860540E-3,6.5879432E-3,8.6679626E-3,7.5291407E-3,8.6982303E-3,10.737223E-3
500.00000E-3,1.1111378E-3,1.4671170E-3,1.2719017E-3,1.4724220E-3,1.8245970E-3,2.2171924E-3,2.9256048E-3,2.5371252E-3,2.9360150E-3,3.6361424E-3,3.3177996E-3,4.3748868E-3,3.7953377E-3,4.3903289E-3,5.4337473E-3,4.4131361E-3,5.8152070E-3,5.0467623E-3,5.8356226E-3,7.2176283E-3,5.5033193E-3,7.2466547E-3,6.2915401E-3,7.2719973E-3,8.9873783E-3,6.5884141E-3,8.6690278E-3,7.5297247E-3,8.6992662E-3,10.740727E-3
510.00000E-3,1.1112076E-3,1.4672087E-3,1.2719810E-3,1.4725138E-3,1.8247109E-3,2.2173278E-3,2.9257826E-3,2.5372786E-3,2.9361926E-3,3.6363645E-3,3.3179988E-3,4.3751520E-3,3.7955629E-3,4.3905930E-3,5.4340930E-3,4.4134003E-3,5.8155771E-3,5.0470624E-3,5.8359894E-3,7.2181808E-3,5.5036568E-3,7.2471910E-3,6.2919306E-3,7.2725249E-3,8.9884473E-3,6.5888473E-3,8.6699083E-3,7.5302489E-3,8.7001261E-3,10.743369E-3
520.00000E-3,1.1112767E-3,1.4672994E-3,1.2720596E-3,1.4726045E-3,1.8248233E-3,2.2174615E-3,2.9259575E-3,2.5374300E-3,2.9363674E-3,3.6365813E-3,3.3181945E-3,4.3754097E-3,3.7957839E-3,4.3908500E-3,5.4344222E-3,4.4136577E-3,5.8159284E-3,5.0473536E-3,5.8363384E-3,7.2186789E-3,5.5039806E-3,7.2476777E-3,6.2923015E-3,7.2730055E-3,8.9893325E-3,6.5892526E-3,8.6706557E-3,7.5307291E-3,8.7008591E-3,10.745393E-3
530.00000E-3,1.1113452E-3,1.4673893E-3,1.2721375E-3,1.4726945E-3,1.8249344E-3,2.2175939E-3,2.9261299E-3,2.5375798E-3,2.9365398E-3,3.6367939E-3,3.3183874E-3,4.3756616E-3,3.7960014E-3,4.3911016E-3,5.4347387E-3,4.4139098E-3,5.8162653E-3,5.0476378E-3,5.8366739E-3,7.2191369E-3,5.5042941E-3,7.2481279E-3,6.2926576E-3,7.2734516E-3,8.9900852E-3,6.5896371E-3,8.6713069E-3,7.5311770E-3,8.7015000E-3,10.746974E-3
540.00000E-3,1.1114132E-3,1.4674784E-3,1.2722149E-3,1.4727837E-3,1.8250444E-3,2.2177250E-3,2.9263003E-3,2.5377282E-3,2.9367104E-3,3.6370032E-3,3.3185780E-3,4.3759088E-3,3.7962161E-3,4.3913487E-3,5.4350456E-3,4.4141576E-3,5.8165913E-3,5.0479163E-3,5.8369990E-3,7.2195652E-3,5.5045994E-3,7.2485509E-3,6.2930023E-3,7.2738718E-3,8.9907419E-3,6.5900058E-3,8.6718879E-3,7.5316007E-3,8.7020741E-3,10.748237E-3
550.00000E-3,1.1114807E-3,1.4675668E-3,1.2722917E-3,1.4728723E-3,1.8251535E-3,2.2178551E-3,2.9264689E-3,2.5378753E-3,2.9368792E-3,3.6372096E-3,3.3187666E-3,4.3761522E-3,3.7964284E-3,4.3915921E-3,5.4353448E-3,4.4144018E-3,5.8169087E-3,5.0481903E-3,5.8373160E-3,7.2199714E-3,5.5048983E-3,7.2489536E-3,6.2933382E-3,7.2742727E-3,8.9913286E-3,6.5903625E-3,8.6724177E-3,7.5320061E-3,8.7025990E-3,10.749272E-3
560.00000E-3,1.1115479E-3,1.4676546E-3,1.2723681E-3,1.4729603E-3,1.8252617E-3,2.2179843E-3,2.9266361E-3,2.5380213E-3,2.9370466E-3,3.6374137E-3,3.3189535E-3,4.3763924E-3,3.7966386E-3,4.3918325E-3,5.4356380E-3,4.4146431E-3,5.8172193E-3,5.0484606E-3,5.8376264E-3,7.2203607E-3,5.5051921E-3,7.2493407E-3,6.2936670E-3,7.2746588E-3,8.9918640E-3,6.5907098E-3,8.6729096E-3,7.5323975E-3,8.7030877E-3,10.750142E-3
570.00000E-3,1.1116146E-3,1.4677419E-3,1.2724440E-3,1.4730478E-3,1.8253691E-3,2.2181126E-3,2.9268019E-3,2.5381664E-3,2.9372128E-3,3.6376158E-3,3.3191389E-3,4.3766299E-3,3.7968470E-3,4.3920704E-3,5.4359262E-3,4.4148818E-3,5.8175245E-3,5.0487277E-3,5.8379317E-3,7.2207370E-3,5.5054815E-3,7.2497159E-3,6.2939901E-3,7.2750334E-3,8.9923614E-3,6.5910495E-3,8.6733732E-3,7.5327780E-3,8.7035492E-3,10.750892E-3
580.00000E-3,1.1116811E-3,1.4678287E-3,1.2725196E-3,1.4731348E-3,1.8254759E-3,2.2182401E-3,2.9269665E-3,2.5383106E-3,2.9373778E-3,3.6378160E-3,3.3193230E-3,4.3768651E-3,3.7970538E-3,4.3923059E-3,5.4362104E-3,4.4151183E-3,5.8178251E-3,5.0489920E-3,5.8382325E-3,7.2211032E-3,5.5057674E-3,7.2500817E-3,6.2943084E-3,7.2753989E-3,8.9928304E-3,6.5913833E-3,8.6738154E-3,7.5331499E-3,8.7039902E-3,10.751556E-3
590.00000E-3,1.1117472E-3,1.4679150E-3,1.2725948E-3,1.4732213E-3,1.8255821E-3,2.2183669E-3,2.9271301E-3,2.5384539E-3,2.9375417E-3,3.6380147E-3,3.3195058E-3,4.3770982E-3,3.7972592E-3,4.3925395E-3,5.4364911E-3,4.4153528E-3,5.8181219E-3,5.0492539E-3,5.8385297E-3,7.2214613E-3,5.5060501E-3,7.2504399E-3,6.2946227E-3,7.2757572E-3,8.9932779E-3,6.5917120E-3,8.6742413E-3,7.5335147E-3,8.7044154E-3,10.752156E-3
600.00000E-3,1.1118130E-3,1.4680009E-3,1.2726696E-3,1.4733075E-3,1.8256877E-3,2.2184931E-3,2.9272927E-3,2.5385965E-3,2.9377047E-3,3.6382120E-3,3.3196875E-3,4.3773295E-3,3.7974632E-3,4.3927713E-3,5.4367689E-3,4.4155856E-3,5.8184154E-3,5.0495137E-3,5.8388237E-3,7.2218129E-3,5.5063301E-3,7.2507919E-3,6.2949335E-3,7.2761095E-3,8.9937089E-3,6.5920364E-3,8.6746545E-3,7.5338737E-3,8.7048283E-3,10.752709E-3
610.00000E-3,1.1118785E-3,1.4680864E-3,1.2727442E-3,1.4733932E-3,1.8257928E-3,2.2186186E-3,2.9274543E-3,2.5387384E-3,2.9378667E-3,3.6384081E-3,3.3198681E-3,4.3775592E-3,3.7976659E-3,4.3930015E-3,5.4370440E-3,4.4158167E-3,5.8187061E-3,5.0497715E-3,5.8391149E-3,7.2221590E-3,5.5066078E-3,7.2511388E-3,6.2952414E-3,7.2764568E-3,8.9941271E-3,6.5923572E-3,8.6750576E-3,7.5342279E-3,8.7052315E-3,10.753227E-3
620.00000E-3,1.1119438E-3,1.4681716E-3,1.2728184E-3,1.4734786E-3,1.8258974E-3,2.2187436E-3,2.9276152E-3,2.5388796E-3,2.9380280E-3,3.6386029E-3,3.3200477E-3,4.3777873E-3,3.7978676E-3,4.3932301E-3,5.4373168E-3,4.4160464E-3,5.8189942E-3,5.0500275E-3,5.8394036E-3,7.2225005E-3,5.5068832E-3,7.2514813E-3,6.2955465E-3,7.2767999E-3,8.9945350E-3,6.5926748E-3,8.6754525E-3,7.5345778E-3,8.7056267E-3,10.753719E-3
630.00000E-3,1.1120088E-3,1.4682564E-3,1.2728923E-3,1.4735636E-3,1.8260016E-3,2.2188680E-3,2.9277752E-3,2.5390201E-3,2.9381884E-3,3.6387966E-3,3.3202265E-3,4.3780141E-3,3.7980681E-3,4.3934574E-3,5.4375875E-3,4.4162747E-3,5.8192800E-3,5.0502819E-3,5.8396901E-3,7.2228381E-3,5.5071566E-3,7.2518201E-3,6.2958491E-3,7.2771392E-3,8.9949346E-3,6.5929895E-3,8.6758407E-3,7.5349241E-3,8.7060154E-3,10.754190E-3
640.00000E-3,1.1120736E-3,1.4683408E-3,1.2729660E-3,1.4736483E-3,1.8261053E-3,2.2189918E-3,2.9279344E-3,2.5391600E-3,2.9383481E-3,3.6389893E-3,3.3204043E-3,4.3782395E-3,3.7982676E-3,4.3936834E-3,5.4378563E-3,4.4165016E-3,5.8195638E-3,5.0505347E-3,5.8399745E-3,7.2231722E-3,5.5074282E-3,7.2521554E-3,6.2961495E-3,7.2774753E-3,8.9953274E-3,6.5933017E-3,8.6762232E-3,7.5352670E-3,8.7063984E-3,10.754645E-3
650.00000E-3,1.1121381E-3,1.4684250E-3,1.2730394E-3,1.4737327E-3,1.8262085E-3,2.2191152E-3,2.9280929E-3,2.5392993E-3,2.9385071E-3,3.6391810E-3,3.3205813E-3,4.3784637E-3,3.7984661E-3,4.3939082E-3,5.4381234E-3,4.4167274E-3,5.8198456E-3,5.0507861E-3,5.8402569E-3,7.2235032E-3,5.5076981E-3,7.2524878E-3,6.2964478E-3,7.2778084E-3,8.9957144E-3,6.5936114E-3,8.6766008E-3,7.5356070E-3,8.7067767E-3,10.755088E-3
660.00000E-3,1.1122024E-3,1.4685088E-3,1.2731125E-3,1.4738168E-3,1.8263114E-3,2.2192380E-3,2.9282508E-3,2.5394381E-3,2.9386653E-3,3.6393717E-3,3.3207575E-3,4.3786867E-3,3.7986637E-3,4.3941318E-3,5.4383887E-3,4.4169519E-3,5.8201255E-3,5.0510361E-3,5.8405376E-3,7.2238315E-3,5.5079663E-3,7.2528174E-3,6.2967442E-3,7.2781387E-3,8.9960964E-3,6.5939190E-3,8.6769741E-3,7.5359443E-3,8.7071508E-3,10.755521E-3
670.00000E-3,1.1122665E-3,1.4685923E-3,1.2731854E-3,1.4739006E-3,1.8264139E-3,2.2193604E-3,2.9284079E-3,2.5395763E-3,2.9388230E-3,3.6395616E-3,3.3209329E-3,4.3789085E-3,3.7988604E-3,4.3943543E-3,5.4386525E-3,4.4171754E-3,5.8204038E-3,5.0512848E-3,5.8408166E-3,7.2241571E-3,5.5082330E-3,7.2531445E-3,6.2970387E-3,7.2784666E-3,8.9964741E-3,6.5942245E-3,8.6773437E-3,7.5362790E-3,8.7075212E-3,10.755946E-3
680.00000E-3,1.1123304E-3,1.4686755E-3,1.2732580E-3,1.4739841E-3,1.8265160E-3,2.2194823E-3,2.9285645E-3,2.5397140E-3,2.9389799E-3,3.6397506E-3,3.3211076E-3,4.3791293E-3,3.7990563E-3,4.3945757E-3,5.4389149E-3,4.4173977E-3,5.8206804E-3,5.0515322E-3,5.8410940E-3,7.2244804E-3,5.5084982E-3,7.2534693E-3,6.2973314E-3,7.2787922E-3,8.9968478E-3,6.5945280E-3,8.6777098E-3,7.5366114E-3,8.7078881E-3,10.756363E-3
690.00000E-3,1.1123940E-3,1.4687585E-3,1.2733304E-3,1.4740673E-3,1.8266177E-3,2.2196038E-3,2.9287204E-3,2.5398512E-3,2.9391363E-3,3.6399388E-3,3.3212815E-3,4.3793491E-3,3.7992512E-3,4.3947961E-3,5.4391758E-3,4.4176190E-3,5.8209556E-3,5.0517783E-3,5.8413698E-3,7.2248014E-3,5.5087620E-3,7.2537918E-3,6.2976225E-3,7.2791155E-3,8.9972181E-3,6.5948297E-3,8.6780727E-3,7.5369415E-3,8.7082519E-3,10.756775E-3
700.00000E-3,1.1124575E-3,1.4688412E-3,1.2734026E-3,1.4741502E-3,1.8267191E-3,2.2197248E-3,2.9288757E-3,2.5399878E-3,2.9392921E-3,3.6401263E-3,3.3214548E-3,4.3795679E-3,3.7994454E-3,4.3950155E-3,5.4394354E-3,4.4178393E-3,5.8212292E-3,5.0520234E-3,5.8416442E-3,7.2251204E-3,5.5090245E-3,7.2541123E-3,6.2979120E-3,7.2794369E-3,8.9975851E-3,6.5951296E-3,8.6784327E-3,7.5372695E-3,8.7086129E-3,10.757181E-3
710.00000E-3,1.1125208E-3,1.4689236E-3,1.2734745E-3,1.4742329E-3,1.8268202E-3,2.2198455E-3,2.9290304E-3,2.5401240E-3,2.9394472E-3,3.6403129E-3,3.3216274E-3,4.3797857E-3,3.7996388E-3,4.3952339E-3,5.4396936E-3,4.4180587E-3,5.8215014E-3,5.0522672E-3,5.8419172E-3,7.2254373E-3,5.5092856E-3,7.2544308E-3,6.2982000E-3,7.2797562E-3,8.9979491E-3,6.5954278E-3,8.6787900E-3,7.5375955E-3,8.7089711E-3,10.757582E-3
720.00000E-3,1.1125838E-3,1.4690057E-3,1.2735463E-3,1.4743153E-3,1.8269209E-3,2.2199657E-3,2.9291845E-3,2.5402597E-3,2.9396019E-3,3.6404988E-3,3.3217993E-3,4.3800026E-3,3.7998315E-3,4.3954515E-3,5.4399507E-3,4.4182771E-3,5.8217723E-3,5.0525100E-3,5.8421888E-3,7.2257524E-3,5.5095455E-3,7.2547474E-3,6.2984865E-3,7.2800737E-3,8.9983103E-3,6.5957244E-3,8.6791447E-3,7.5379196E-3,8.7093267E-3,10.757980E-3
730.00000E-3,1.1126467E-3,1.4690876E-3,1.2736178E-3,1.4743975E-3,1.8270213E-3,2.2200855E-3,2.9293381E-3,2.5403950E-3,2.9397559E-3,3.6406840E-3,3.3219705E-3,4.3802186E-3,3.8000234E-3,4.3956681E-3,5.4402065E-3,4.4184946E-3,5.8220418E-3,5.0527518E-3,5.8424592E-3,7.2260657E-3,5.5098042E-3,7.2550622E-3,6.2987716E-3,7.2803893E-3,8.9986689E-3,6.5960195E-3,8.6794970E-3,7.5382418E-3,8.7096799E-3,10.758373E-3
740.00000E-3,1.1127094E-3,1.4691693E-3,1.2736891E-3,1.4744794E-3,1.8271214E-3,2.2202049E-3,2.9294912E-3,2.5405298E-3,2.9399095E-3,3.6408686E-3,3.3221412E-3,4.3804337E-3,3.8002145E-3,4.3958839E-3,5.4404612E-3,4.4187112E-3,5.8223101E-3,5.0529925E-3,5.8427282E-3,7.2263772E-3,5.5100617E-3,7.2553752E-3,6.2990552E-3,7.2807032E-3,8.9990250E-3,6.5963130E-3,8.6798470E-3,7.5385622E-3,8.7100308E-3,10.758763E-3
750.00000E-3,1.1127720E-3,1.4692507E-3,1.2737602E-3,1.4745611E-3,1.8272212E-3,2.2203239E-3,2.9296437E-3,2.5406641E-3,2.9400625E-3,3.6410524E-3,3.3223112E-3,4.3806480E-3,3.8004050E-3,4.3960988E-3,5.4407148E-3,4.4189270E-3,5.8225772E-3,5.0532322E-3,5.8429961E-3,7.2266871E-3,5.5103181E-3,7.2556866E-3,6.2993376E-3,7.2810155E-3,8.9993787E-3,6.5966051E-3,8.6801947E-3,7.5388809E-3,8.7103795E-3,10.759149E-3
