VCE ,leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP2_IC1 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
100.00000E-3,564.39146E-6,659.05965E-6,668.32976E-6,709.27636E-6,717.13268E-6,1.0175571E-3,1.1641589E-3,1.1922348E-3,1.2436278E-3,1.2511428E-3,1.3909854E-3,1.5675186E-3,1.6148735E-3,1.6642321E-3,1.6705907E-3,1.7068436E-3,1.9018193E-3,1.9665192E-3,2.0090209E-3,2.0150335E-3,1.9802097E-3,2.1873215E-3,2.2671634E-3,2.3010645E-3,2.3076728E-3,2.2213503E-3,2.4369250E-3,2.5299821E-3,2.5547847E-3,2.5627543E-3
110.00000E-3,690.30143E-6,814.63592E-6,811.79473E-6,867.80109E-6,896.33743E-6,1.2363945E-3,1.4229763E-3,1.4383407E-3,1.5065348E-3,1.5397903E-3,1.6777706E-3,1.8961554E-3,1.9331839E-3,1.9966392E-3,2.0295993E-3,2.0445852E-3,2.2803102E-3,2.3372628E-3,2.3903941E-3,2.4229537E-3,2.3575498E-3,2.6034596E-3,2.6777160E-3,2.7190611E-3,2.7520476E-3,2.6305550E-3,2.8828797E-3,2.9720656E-3,3.0016007E-3,3.0358385E-3
120.00000E-3,817.14671E-6,975.62793E-6,955.01025E-6,1.0292838E-3,1.0862299E-3,1.4600647E-3,1.6921079E-3,1.6879954E-3,1.7769542E-3,1.8439569E-3,1.9717710E-3,2.2364508E-3,2.2570140E-3,2.3379370E-3,2.4040845E-3,2.3902614E-3,2.6698542E-3,2.7136976E-3,2.7801643E-3,2.8445352E-3,2.7425253E-3,3.0292620E-3,3.0931669E-3,3.1442038E-3,3.2078259E-3,3.0465721E-3,3.3368668E-3,3.4178303E-3,3.4540749E-3,3.5180824E-3
130.00000E-3,938.44089E-6,1.1345114E-3,1.0909825E-3,1.1863201E-3,1.2787557E-3,1.6803147E-3,1.9630357E-3,1.9327038E-3,2.0466912E-3,2.1548728E-3,2.2647585E-3,2.5801891E-3,2.5782470E-3,2.6804567E-3,2.7855213E-3,2.7360170E-3,3.0626568E-3,3.0883272E-3,3.1712254E-3,3.2716409E-3,3.1276584E-3,3.4573286E-3,3.5065746E-3,3.5698610E-3,3.6672791E-3,3.4622527E-3,3.7918385E-3,3.8607999E-3,3.9059712E-3,4.0021447E-3
140.00000E-3,1.0487203E-3,1.2842918E-3,1.2139854E-3,1.3323348E-3,1.4659116E-3,1.8897629E-3,2.2280064E-3,2.1650835E-3,2.3084591E-3,2.4645631E-3,2.5496266E-3,2.9204639E-3,2.8901753E-3,3.0178798E-3,3.1668996E-3,3.0754543E-3,3.4526285E-3,3.4553918E-3,3.5581448E-3,3.6980744E-3,3.5071918E-3,3.8822081E-3,3.9129582E-3,3.9912640E-3,4.1248577E-3,3.8723524E-3,4.2428445E-3,4.2965992E-3,4.3530251E-3,4.4829966E-3
150.00000E-3,1.1442780E-3,1.4193761E-3,1.3202404E-3,1.4623338E-3,1.6406666E-3,2.0823899E-3,2.4804178E-3,2.3791939E-3,2.5561381E-3,2.7662634E-3,2.8205451E-3,3.2517796E-3,3.1874663E-3,3.3452204E-3,3.5428549E-3,3.4036074E-3,3.8353180E-3,3.8106522E-3,3.9370001E-3,4.1195078E-3,3.8769526E-3,4.3002120E-3,4.3089714E-3,4.4052484E-3,4.5769729E-3,4.2733155E-3,4.6867575E-3,4.7225486E-3,4.7926170E-3,4.9576021E-3
160.00000E-3,1.2234449E-3,1.5361109E-3,1.4081415E-3,1.5733241E-3,1.7975891E-3,2.2537980E-3,2.7149149E-3,2.5706600E-3,2.7848086E-3,3.0544450E-3,3.0728719E-3,3.5698532E-3,3.4659212E-3,3.6585781E-3,3.9094422E-3,3.7166753E-3,4.2075917E-3,4.1509940E-3,4.3050324E-3,4.5331235E-3,4.2340035E-3,4.7090223E-3,4.6924380E-3,4.8098532E-3,5.0215574E-3,4.6628770E-3,5.1218339E-3,5.1371604E-3,5.2233377E-3,5.4244259E-3
170.00000E-3,1.2864206E-3,1.6329578E-3,1.4780462E-3,1.6643827E-3,1.9332031E-3,2.4013420E-3,2.9273665E-3,2.7367308E-3,2.9907200E-3,3.3246403E-3,3.3029962E-3,3.8712968E-3,3.7222084E-3,3.9548217E-3,4.2637559E-3,4.0116816E-3,4.5672305E-3,4.4740138E-3,4.6602575E-3,4.9371697E-3,4.5762373E-3,5.1072570E-3,5.0618983E-3,5.2039122E-3,5.4575883E-3,5.0396316E-3,5.5472617E-3,5.5396709E-3,5.6445687E-3,5.8829386E-3
180.00000E-3,1.3347757E-3,1.7103121E-3,1.5317474E-3,1.7363881E-3,2.0460963E-3,2.5241601E-3,3.1148585E-3,2.8763166E-3,3.1713041E-3,3.5732387E-3,3.5082394E-3,4.1533109E-3,3.9536891E-3,4.2313099E-3,4.6035411E-3,4.2861722E-3,4.9125525E-3,4.7776776E-3,5.0011192E-3,5.3305476E-3,4.9020101E-3,5.4940834E-3,5.4162353E-3,5.5867027E-3,5.8846720E-3,5.4026528E-3,5.9627726E-3,5.9296670E-3,6.0561346E-3,6.3332031E-3
190.00000E-3,1.3708279E-3,1.7700297E-3,1.5718206E-3,1.7914976E-3,2.1367682E-3,2.6230648E-3,3.2757550E-3,2.9899565E-3,3.3252593E-3,3.7973704E-3,3.6868712E-3,4.4134680E-3,4.1583910E-3,4.4857113E-3,4.9268678E-3,4.5380167E-3,5.2421084E-3,5.0600920E-3,5.3262185E-3,5.7124804E-3,5.2098564E-3,5.8689140E-3,5.7543997E-3,5.9576769E-3,6.3027270E-3,5.7511950E-3,6.3683480E-3,6.3068155E-3,6.4580441E-3,6.7755669E-3
200.00000E-3,1.3970873E-3,1.8148085E-3,1.6010385E-3,1.8325278E-3,2.2072260E-3,2.7002395E-3,3.4097905E-3,3.0796253E-3,3.4526451E-3,3.9949253E-3,3.8382248E-3,4.6496224E-3,4.3351271E-3,4.7159522E-3,5.2318970E-3,4.7653433E-3,5.5544647E-3,5.3194004E-3,5.6341248E-3,6.0822712E-3,5.4982998E-3,6.2311879E-3,6.0752294E-3,6.3162699E-3,6.7117611E-3,6.0844808E-3,6.7640123E-3,6.6706825E-3,6.8503115E-3,7.2104544E-3
210.00000E-3,1.4158793E-3,1.8475990E-3,1.6219692E-3,1.8624063E-3,2.2604078E-3,2.7587633E-3,3.5180878E-3,3.1483462E-3,3.5548746E-3,4.1647003E-3,3.9628239E-3,4.8599631E-3,4.4836961E-3,4.9203026E-3,5.5167451E-3,4.9666156E-3,5.8480715E-3,5.5538089E-3,5.9232666E-3,6.4391364E-3,5.7657607E-3,6.5802217E-3,6.3773482E-3,6.6617703E-3,7.1117261E-3,6.4015625E-3,7.1496991E-3,7.0206190E-3,7.2328400E-3,7.6382370E-3
220.00000E-3,1.4291583E-3,1.8711750E-3,1.6367739E-3,1.8838000E-3,2.2995881E-3,2.8020714E-3,3.6029976E-3,3.1996775E-3,3.6345132E-3,4.3065983E-3,4.0623995E-3,5.0431963E-3,4.6050515E-3,5.0975839E-3,5.7794491E-3,5.1408317E-3,6.1212119E-3,5.7617391E-3,6.1918990E-3,6.7820974E-3,6.0105624E-3,6.9151153E-3,6.6591380E-3,6.9932384E-3,7.5024266E-3,6.7012452E-3,7.5251660E-3,7.3556954E-3,7.6053500E-3,8.0591586E-3
230.00000E-3,1.4384626E-3,1.8879005E-3,1.6471565E-3,1.8989335E-3,2.3279057E-3,2.8334926E-3,3.6677355E-3,3.2372103E-3,3.6948838E-3,4.4217601E-3,4.1397081E-3,5.1988101E-3,4.7013111E-3,5.2474416E-3,6.0180363E-3,5.2877892E-3,6.3720358E-3,5.9420878E-3,6.4381532E-3,7.1099159E-3,6.2310385E-3,7.2346968E-3,6.9187821E-3,7.3094596E-3,7.8834655E-3,6.9820649E-3,7.8899453E-3,7.6746702E-3,7.9673355E-3,8.4732967E-3
240.00000E-3,1.4449492E-3,1.8996581E-3,1.6544010E-3,1.9095528E-3,2.3480823E-3,2.8559490E-3,3.7159013E-3,3.2642002E-3,3.7395835E-3,4.5125060E-3,4.1981573E-3,5.3273237E-3,4.7755371E-3,5.3705805E-3,6.2307021E-3,5.4083108E-3,6.5986834E-3,6.0945389E-3,6.6601746E-3,7.4210653E-3,6.4257420E-3,7.5375021E-3,7.1543906E-3,7.6089289E-3,8.2542114E-3,7.2423211E-3,8.2433128E-3,7.9759899E-3,8.3180366E-3,8.8805445E-3
250.00000E-3,1.4494621E-3,1.9078779E-3,1.6594453E-3,1.9169699E-3,2.3623162E-3,2.8718279E-3,3.7510237E-3,3.2833738E-3,3.7720542E-3,4.5820466E-3,4.2413500E-3,5.4303999E-3,4.8313308E-3,5.4688425E-3,6.4160867E-3,5.5043143E-3,6.7995058E-3,6.2198255E-3,6.8563559E-3,7.7137362E-3,6.5937359E-3,7.8217878E-3,7.3642136E-3,7.8898688E-3,8.6137771E-3,7.4801760E-3,8.5842703E-3,8.2578229E-3,8.6564239E-3,9.2806039E-3
260.00000E-3,1.4526034E-3,1.9136101E-3,1.6629594E-3,1.9221418E-3,2.3722958E-3,2.8829794E-3,3.7762410E-3,3.2968844E-3,3.7953025E-3,4.6340360E-3,4.2726855E-3,5.5107286E-3,4.8723734E-3,5.5450477E-3,6.5736030E-3,5.5786509E-3,6.9733649E-3,6.3198229E-3,7.0256442E-3,7.9858868E-3,6.7349053E-3,8.0855880E-3,7.5469379E-3,8.1502897E-3,8.9610055E-3,7.6938296E-3,8.9115359E-3,8.5181388E-3,8.9811880E-3,9.6729819E-3
270.00000E-3,1.4547967E-3,1.9176086E-3,1.6654151E-3,1.9257518E-3,2.3792717E-3,2.8907837E-3,3.7941467E-3,3.3063610E-3,3.8117793E-3,4.6721135E-3,4.2951048E-3,5.5716881E-3,4.9020523E-3,5.6026280E-3,6.7037234E-3,5.6347429E-3,7.1199600E-3,6.3973950E-3,7.1678628E-3,8.2353515E-3,6.8501899E-3,8.3268289E-3,7.7020227E-3,8.3881111E-3,9.2944611E-3,7.8817780E-3,9.2235438E-3,8.7548517E-3,9.2907406E-3,10.056987E-3
280.00000E-3,1.4563369E-3,1.9204060E-3,1.6671412E-3,1.9282809E-3,2.3841475E-3,2.8962428E-3,3.8067706E-3,3.3129986E-3,3.8233838E-3,4.6995599E-3,4.3109912E-3,5.6168982E-3,4.9232450E-3,5.6451782E-3,6.8081038E-3,5.6761461E-3,7.2400775E-3,6.4560273E-3,7.2839413E-3,8.4600268E-3,6.9416249E-3,8.5435204E-3,7.8299837E-3,8.6013590E-3,9.6124293E-3,8.0431300E-3,9.5184593E-3,8.9660420E-3,9.5832289E-3,10.431723E-3
290.00000E-3,1.4574281E-3,1.9223741E-3,1.6683652E-3,1.9300644E-3,2.3875644E-3,2.9000707E-3,3.8156386E-3,3.3176549E-3,3.8315335E-3,4.7191171E-3,4.3221840E-3,5.6498103E-3,4.9382514E-3,5.6760673E-3,6.8894607E-3,5.7061748E-3,7.3356521E-3,6.4993714E-3,7.3759441E-3,8.6581415E-3,7.0121393E-3,8.7340268E-3,7.9325098E-3,8.7884434E-3,9.9129326E-3,8.1779162E-3,9.7942215E-3,9.1502538E-3,9.8565796E-3,10.796081E-3
300.00000E-3,1.4582108E-3,1.9237711E-3,1.6692441E-3,1.9313344E-3,2.3899720E-3,2.9027693E-3,3.8218656E-3,3.3209362E-3,3.8372587E-3,4.7329499E-3,4.3300517E-3,5.6734366E-3,4.9488286E-3,5.6981973E-3,6.9512172E-3,5.7276723E-3,7.4095778E-3,6.5308512E-3,7.4468496E-3,8.8285905E-3,7.0651677E-3,8.8973952E-3,8.0123309E-3,8.9484867E-3,10.193775E-3,8.2872828E-3,10.048630E-3,9.3068305E-3,10.108587E-3,11.148727E-3
310.00000E-3,1.4587814E-3,1.9247749E-3,1.6698857E-3,1.9322510E-3,2.3916831E-3,2.9046884E-3,3.8262499E-3,3.3232666E-3,3.8412945E-3,4.7426971E-3,4.3355875E-3,5.6902350E-3,4.9562753E-3,5.7139125E-3,6.9970410E-3,5.7429293E-3,7.4653177E-3,6.5534164E-3,7.5001438E-3,8.9712610E-3,7.1042122E-3,9.0336655E-3,8.0728610E-3,9.0816265E-3,10.452635E-3,8.3734693E-3,10.279494E-3,9.4361990E-3,10.337067E-3,11.488092E-3
320.00000E-3,1.4592061E-3,1.9255081E-3,1.6703638E-3,1.9329244E-3,2.3929140E-3,2.9060702E-3,3.8293549E-3,3.3249405E-3,3.8441585E-3,4.7495628E-3,4.3394989E-3,5.7021123E-3,4.9615292E-3,5.7250178E-3,7.0304264E-3,5.7537063E-3,7.5064504E-3,6.5694510E-3,7.5393707E-3,9.0872403E-3,7.1324882E-3,9.1440521E-3,8.1177385E-3,9.1891787E-3,10.687227E-3,8.4395456E-3,10.484866E-3,9.5399857E-3,10.540091E-3,11.812362E-3
330.00000E-3,1.4595303E-3,1.9260549E-3,1.6707293E-3,1.9334300E-3,2.3938139E-3,2.9070818E-3,3.8315745E-3,3.3261618E-3,3.8462117E-3,4.7544127E-3,4.3422838E-3,5.7104938E-3,4.9652566E-3,5.7328554E-3,7.0544204E-3,5.7613102E-3,7.5362935E-3,6.5807914E-3,7.5677761E-3,9.1787964E-3,7.1527223E-3,9.2308975E-3,8.1504157E-3,9.2735666E-3,10.895546E-3,8.4889906E-3,10.663340E-3,9.6208857E-3,10.716291E-3,12.119491E-3
340.00000E-3,1.4597850E-3,1.9264729E-3,1.6710169E-3,1.9338198E-3,2.3944854E-3,2.9078381E-3,3.8331822E-3,3.3270708E-3,3.8477048E-3,4.7578598E-3,4.3442893E-3,5.7164174E-3,4.9679252E-3,5.7383988E-3,7.0715073E-3,5.7666879E-3,7.5576808E-3,6.5888036E-3,7.5881063E-3,9.2491019E-3,7.1670920E-3,9.2973799E-3,8.1738930E-3,9.3380099E-3,11.076188E-3,8.5252592E-3,10.814384E-3,9.6823034E-3,10.865185E-3,12.407231E-3
350.00000E-3,1.4599917E-3,1.9268020E-3,1.6712505E-3,1.9341294E-3,2.3949990E-3,2.9084183E-3,3.8343673E-3,3.3277641E-3,3.8488110E-3,4.7603339E-3,4.3457564E-3,5.7206248E-3,4.9698609E-3,5.7423418E-3,7.0836135E-3,5.7705138E-3,7.5728876E-3,6.5944787E-3,7.6025509E-3,9.3017889E-3,7.1772605E-3,9.3470701E-3,8.1906112E-3,9.3860762E-3,11.228682E-3,8.5514590E-3,10.938594E-3,9.7278874E-3,10.987429E-3,12.673207E-3
360.00000E-3,1.4601649E-3,1.9270692E-3,1.6714464E-3,1.9343833E-3,2.3954032E-3,2.9088766E-3,3.8352604E-3,3.3283080E-3,3.8496497E-3,4.7621343E-3,4.3468515E-3,5.7236390E-3,4.9712900E-3,5.7451730E-3,7.0921792E-3,5.7732622E-3,7.5836581E-3,6.5985231E-3,7.6127797E-3,9.3404867E-3,7.1844571E-3,9.3834893E-3,8.2024602E-3,9.4212475E-3,11.353745E-3,8.5701843E-3,11.037771E-3,9.7611129E-3,11.084876E-3,12.915067E-3
370.00000E-3,1.4603147E-3,1.9272934E-3,1.6716161E-3,1.9345983E-3,2.3957314E-3,2.9092504E-3,3.8359512E-3,3.3287483E-3,3.8503032E-3,4.7634683E-3,4.3476894E-3,5.7258260E-3,4.9723684E-3,5.7472335E-3,7.0982531E-3,5.7752642E-3,7.5912855E-3,6.6014343E-3,7.6200261E-3,9.3684749E-3,7.1895697E-3,9.4097876E-3,8.2108506E-3,9.4466145E-3,11.453330E-3,8.5834832E-3,11.114735E-3,9.7850085E-3,11.160382E-3,13.130702E-3
380.00000E-3,1.4604479E-3,1.9274874E-3,1.6717672E-3,1.9347859E-3,2.3960065E-3,2.9095652E-3,3.8365017E-3,3.3291165E-3,3.8508280E-3,4.7644793E-3,4.3483490E-3,5.7274400E-3,4.9732041E-3,5.7487602E-3,7.1025853E-3,5.7767496E-3,7.5967062E-3,6.6035598E-3,7.6251806E-3,9.3885010E-3,7.1932296E-3,9.4285840E-3,8.2168087E-3,9.4647318E-3,11.530417E-3,8.5929065E-3,11.172944E-3,9.8020427E-3,11.217410E-3,13.318558E-3
390.00000E-3,1.4605695E-3,1.9276600E-3,1.6719051E-3,1.9349543E-3,2.3962443E-3,2.9098388E-3,3.8369546E-3,3.3294341E-3,3.8512632E-3,4.7652662E-3,4.3488849E-3,5.7286572E-3,4.9738712E-3,5.7499171E-3,7.1057052E-3,5.7778772E-3,7.6005867E-3,6.6051412E-3,7.6288762E-3,9.4027382E-3,7.1958803E-3,9.4419394E-3,8.2210677E-3,9.4776004E-3,11.588590E-3,8.5995938E-3,11.216019E-3,9.8141301E-3,11.259563E-3,13.477964E-3
400.00000E-3,1.4606828E-3,1.9278176E-3,1.6720335E-3,1.9351088E-3,2.3964558E-3,2.9100832E-3,3.8373392E-3,3.3297161E-3,3.8516356E-3,4.7658971E-3,4.3493345E-3,5.7295990E-3,4.9744209E-3,5.7508175E-3,7.1079831E-3,5.7787569E-3,7.6033964E-3,6.6063454E-3,7.6315577E-3,9.4128353E-3,7.1978313E-3,9.4514106E-3,8.2241445E-3,9.4867269E-3,11.631564E-3,8.6043647E-3,11.247351E-3,9.8227013E-3,11.290199E-3,13.609418E-3
410.00000E-3,1.4607899E-3,1.9279642E-3,1.6721551E-3,1.9352535E-3,2.3966485E-3,2.9103071E-3,3.8376757E-3,3.3299728E-3,3.8519638E-3,4.7664193E-3,4.3497236E-3,5.7303496E-3,4.9748885E-3,5.7515396E-3,7.1096769E-3,5.7794643E-3,7.6054628E-3,6.6072878E-3,7.6335356E-3,9.4200057E-3,7.1992975E-3,9.4581399E-3,8.2264009E-3,9.4932144E-3,11.662784E-3,8.6078003E-3,11.269860E-3,9.8287983E-3,11.312194E-3,13.714673E-3
